,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600019.SH,X600111.SH,X002466.SZ,X600011.SH,X000877.SZ,X002271.SZ,X600660.SH,X600010.SH,X600188.SH,X000708.SZ,X601600.SH,X000301.SZ,X600547.SH,X601898.SH,X600362.SH,X600886.SH,X000723.SZ,X000408.SZ,X600176.SH,X600426.SH,X000786.SZ,X600803.SH,X600219.SH,X601991.SH,X002080.SZ,X600795.SH,X600027.SH,X600399.SH,X600688.SH,X300037.SZ,X600801.SH,X300073.SZ,X002326.SZ,X600352.SH,X000825.SZ,X600489.SH,X600157.SH,X002353.SZ,X600516.SH,X600486.SH,X000959.SZ,X000027.SZ,X000807.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0138551266077807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125797742915224,0,0,0.0244171522514158,0,0,0,0,0,0,0,0,0,0.071279422648761,0,0.0510799447586877,0,0,0,0,0,0,0,0,0,0.0495340365678718,0,0,0,0,0,-0.015688222728735,0,0,0,0,-0.074382016227666,0,0
X600028.SH,0.253902928114317,0,0.0423848281844052,0,0,0,0,0,0,0,0,0,0,0,0,0.0324237807888962,0,0,0,0,0.0305681094915081,0,0,0,0,0,0,0,0,0,0,0,0,0.00290508695581842,0,0.0249345449049756,0,0.0111606415236297,0,-0.0218448050697195,0,0,0,0,0.0409140993268698,0,0,0,0,0,0,-0.0209004075224109,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.103504483431985,0,0,0,0,0,0.28010640895471,0,0,0,0,0,0,0,0.020566248750177,0,0,0,0,0,0,0,0,0,0,0,0.144863179665973,0,0,0,0,0,0.0168541979444206,0,0,0,0,0,0,0,0,0,-0.0275136652571522,0,0,0,0,0,0,0
X600309.SH,0.0720589547805001,0,0,0,0,0.0230286864799433,0,0,0,0,-0.00658087167891456,0,0,0.0296191225350421,0,0,-6.93889390390723e-18,0.0213093879123781,0,0,0.0379484572444492,0,0,0,0.0114861214374503,0,0,0.143142249261934,0,0,0,0.0660473518134774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104927966611372,0,0,0,0,0.00799396254732865,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175666085997909,0,0.114240316476728,0,0.0141901986406957,0,-0.105241314687243,0,0,0,0,0,0.235786829521247,0,-0.0633897322785672,0,0,0,0,0,0,0,0,0,0,0,-0.0193785022182219,0.0328277700162805,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.62753409252762,-0.00626343896731252,0,0,0.242475526091417,0,0,0,0,0,0,0,0,0,-0.140864398688937,0,0.106049624706542,0,0,0,0,0,0.078525770622058,0,0,0,3.46944695195361e-18,0,0,0.108450790925421,0,0,0,0,0,0,0,0,0,0,0,0,-0.00355623262133209,0,0,0,0,-0.0293064486939169,0,0
X000792.SZ,0,0,0,0,0,0.0624417818208583,0,0,0,0.23503792967216,0,0,-0.086929103332027,0,0.179078693877647,0.04763439271764,0,0,3.46944695195361e-18,0,0,0,0,0.0249095142655748,0.214593402362657,0,0,0,0,0,0,0.064456292597281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307539808040502,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.0298173152299592,0,0.0256119506095962,0,0,0,0,0,0,0,0,0,0,0,0,0.0756615203104971,0,0,0,0,0,0.0356638666797506,0,0,0,0,0,0,0,0,0,0.159538590025436,0,0,0,0,0,0.0164378845034898,0,0.0752235850622723,0,0,0.00962924581477372,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.503217742703569,0.00550306593034102,0,0,0,0.218154865663369,0,0,0,0,0,-0.0454391291732321,0,0,0.033800322264142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733880704703823,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256955688534508,0.0259660944322191,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.649356709455996,0.240576306596249,0,0.0326772394830357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492117761163761,0,0,0,0,0,0,0,0,-0.0304724557220736,0,0,0,0,0.0996118296854612,0,0,0,0,0,0,0,0,0.00815004836650384,0,0,0,0,0,0,0,0,0,0,0
