,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X600886.SH,X600352.SH,X600188.SH,X600362.SH,X600795.SH,X600111.SH,X000723.SZ,X601992.SH,X600801.SH,X600027.SH,X000898.SZ,X000786.SZ,X000709.SZ,X002460.SZ,X600176.SH,X600516.SH,X002466.SZ,X600489.SH,X000629.SZ,X002271.SZ,X600299.SH,X601158.SH,X600219.SH,X000883.SZ,X600808.SH,X000553.SZ,X600583.SH,X000630.SZ,X600985.SH,X600339.SH,X000027.SZ,X000825.SZ,X601699.SH,X600157.SH,X000539.SZ,X000401.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0346645231310478,0,0,0,0,0.0183927917358606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00271840264429628,0,0,0,0.0420853462156123,0,0,0,0.0408769442344388,0.041475612316771,0,0,0,-0.0153074263649416,-0.00563573334600385,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465010098308058,0,0,0.0479636434573325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00897146095961432,0,0,0,0,0.0610607643465296,0.0486300197263706,0.136211812717544,0,0,0,-0.0328031925835783,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,-0.0365489940161484,0.0489248017259898,0,0,0,0,0,0,0.183545378596864,0,0,0,0,0,0.0818780090559528,0,0,0.0960283575125989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753343017231137,0.000240135976079645,0,0.0159099529650616,-0.0445514023954444,0,0,0,0.00075174500210596,0,0
X600585.SH,0,0,0,0,0,0.10928687420837,0,0,0,0,0,0,0,0,0,-0.00448820755568356,0,0,0,0,0.0203160906131001,0,0.467409622758695,0,0,0,0,0,0,0,0,0,0,0,-0.0314940574572112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248457277193434,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0.0147201944758123,0,0,0,0,0,0,0.0405066936051157,0,0,0,0,0,0,0,0,0,0,0.0502955080037592,0,0.214154227638325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667289722126776,0,0,0,0,0.138457307129213,0,0,0,0,-0.0198927051997737,0,0,0,0,0,0
X600309.SH,0,0,0,0.265375669172919,0,0,0.174068954975512,0,0,0,0,0,0,0,0,0.173906477395245,0,0,0,0.0603438155594653,0,0,0,0,0,0,0,0.0188465631363299,0,0.147502684508319,0,0,0,0,0,0,-0.131807882285748,0,0.00444417519752666,0.0787141792621539,0,0,0,0,0.120224719080317,0,0,0,0,0,0,-0.0112317939640869,0,0,0,0,0.0187748460661645,0,0
X600011.SH,0,0,0,0,0,0,0,0.0477021885883972,0,0,0,0,0,0,0,0.172167981038775,0,0,0,-6.93889390390723e-18,0,0,0,0.365181234835422,0,0.0015597536149559,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0702862985197462,0,0,0.101582518454172,0,0,0,0,0.114071091912755,0,0,0,0.0381047879474218,0,0,-0.0666198644226442,0,0.045231481757617,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.232853057239814,0,0,0,0,0,0,0,0.195089362943005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513824596766012,0,0.198587328589625,0,0,0,0,0,0,0,0,0,0,0.0677195667455817,0.125586156931437,0,0,0,-0.0156951802673701,0,0,0,-0.0144508399373675,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0443917239965382,0,0,0,0,0,0,0,0,0,0,0,0.915575986878966,0,0,0,0,0,0,0,0.0635754415840194,0,0,0,-0.00393288719929592,0,0,0,0,0,0,-0.0616378959063682,0.00542526224329807,0,0,0.0031248947086859,0,0.0160719873754605,0,0
X601600.SH,0,0,0,0,0,0,0,0.343712065971042,0,0,0,0,0,0,0,0.0558048233937466,0,0.272550645403822,0,0,0.0112298087113495,0,0.0223046375069303,0,0,0,0,0,0,0.0467131814562515,0,0,0,0,0,0,0,0,0,0.0429464123205222,0,0,0,0,0,0,0,0,0,0,0,0.0053638874944635,0,0,0,0,-0.0014846070099142,0,0
