,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601600.SH,X600188.SH,X601898.SH,X601991.SH,X600688.SH,X002466.SZ,X600660.SH,X600362.SH,X600547.SH,X600795.SH,X300072.SZ,X002460.SZ,X601992.SH,X600886.SH,X600516.SH,X600111.SH,X000898.SZ,X000786.SZ,X600176.SH,X000553.SZ,X600352.SH,X000792.SZ,X000709.SZ,X600027.SH,X002271.SZ,X600299.SH,X000825.SZ,X600489.SH,X000408.SZ,X601158.SH,X601699.SH,X600219.SH,X002470.SZ,X600157.SH,X600549.SH,X600315.SH,X000883.SZ,X600583.SH,X600808.SH,X000630.SZ,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.32423189550259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129543464911239,0,0,0,0,0,0,0.0499504044845554,0,0,0,0,0,0,0,0,0.05511247157794,0,0,0,0,0,0,0,0,0,0,0.0948229721082106,0.00845306255356443,0,0,0,0,0.0194516868379774,0,0,0,0,0,0
X600028.SH,0.147486630371996,0,0.0958518268671596,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0740210316292668,0.20164910125382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00555347738619616,0,0,0,0,0,0,0
X601088.SH,0,0.11953313089125,0,0.196153339320318,0.0117132954662481,0,0,0,0,0,0,0,-0.0068496667102054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171611590245659,0,0,0,-0.0973009406037958,0,0,0,0,0.389861576472772,0,0,0,0,0,0,0,0,0,0,0,0.0216201259745597,-0.0474268971659868,0,0,0,0,0,0
X600019.SH,0,0,0.224451251972019,0,0.115934420494839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14082010364075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184849365542532,0,0,0,0,0,0,0,0,0,0,0,0.0271695879790588,-0.0432329630629897,0,0,0,0,0,0
X600585.SH,0,0,0.234100982491731,0.316180580887331,0,0,0,0,0.109004779824859,0,0,0,0.0593853716006856,0,0,0,0,0,0,0,0,0,0,0,0.1459376243139,0,0,0,0,0,0,0,0,0,0,0,0,0.0741694896927338,0,0,0,0,0,0,0,0,0,0.0623268950038332,0,0,0.0421840102210578,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0104739596272372,0,0,0,0,0,0,0,0,0,0,0,0,0.0251486369314795,0.124993165242462,0.0486322700342911,0.0288211102976429,0,0,0.0330665861624499,0,0,0,0,0,0.034037590993607,0,0,0,0,0,0,0,0,0,0,0,0.0417295751887592,0,0.0134641494760654,0,-0.00200147593406571,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.14295266361221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264318522388571,0.0522661820285487,0,0.134624319827204,0,0,0,0,0.0865894383432852,0,0,0,0.305501382264116,0,0,0,0,-0.0429043985484679,0,0.134384575540895,0,0,0,0.020714933968187,0,0,0,0,0,0,0,-0.0241791535389532,-0.0227952515732865,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,-0.0173445295221141,0,0.0905162312093643,0,0,0,0,0,0,0,0,-0.249690254932314,0,0,0,-0.159608906439505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.377325657401746,0,0,0,0,0,0,0,0,0,0.0457688127571007,-0.248445701943238,-0.304548715295472,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656481461161988,0,0,0.0169745925265278,0,0.330572453313895,0.0961270334773099,-3.46944695195361e-18,0,0,0,0,0,0,0,0.241556097597383,0,0,0,0.386284151506526,0,0,0,0,0,0,0,0,0,0.101489650333936,0,0,-3.46944695195361e-18,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0675924056470085,0,0.119290727017881,0,0,0,0,0,0.29400283852876,0,0,0,0,0,0,0,0,0,0.00516959066544743,0,0,0,0.0943133499264939,0,0,0,0,0.0225360262400856,0,0,0,0.0459462940213688,0,0,0,0,0,0,0.0500752389987271,0.0739960207850457,0,0,0,0.00818330589197082,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0837329206471207,0,0,0.0308242030174055,0,0,0,0,0,0,0,0.0432503889145263,0,0.0740503221239737,0,0.0921021257071897,0.0520759500517958,0,0,0,0,0,8.67361737988404e-19,0,0.0863973340250248,0,0,0,0,0.0133888087155223,0,0.0435810488724038,0,0,0,0,0,0,0,0.104187463082147,0,0,0,0.0125028174665782,0,0,0,0,0,0,0
X600688.SH,0,0.477705361648577,0.000854977678337204,0,0,0,0.0705074203769954,0,0,0,0,0,-0.0321662965636176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018049765741768,0,0,0,0,0,0,0,0,0,0,0.0373734379885314,0,0,0,0,0.106512508433013,0,0,-2.16840434497101e-19,0,0.00896790184856016,0.0412062119282604,0,0,0,0,0,0
X002466.SZ,0,-0.0054053901002005,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11554356436111,0,0,0.44375628936813,0,0,0.134059374089232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378127040680754,0,0.0751119317870182,0,0,0,0,0,0,0,-0.004244531146632,-0.0105152351613364,0,0,0,0,0,0
X600660.SH,0,0,0.150136032585597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0784303446849432,0.0863412721632827,0,0,0,0,0,0,0.170211193184055,0.156986306878277,0,0.0242996345912966,0,0,4.33680868994202e-19,0,-0.0860993602828454,0,0,0,0,0,0,0,0.0383524811494767,0,0,0,0,0,0,0,0.0271741731012992,-0.0173349978287699,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247723683807026,0,0.0588148857118212,0,0,0,0,0,0,0,0,0,0.0139736725369462,0,0,0,0.0292184170703606,0.000665096923330117,0,0,0,0,0.45420491778967,0,0.0213475416200915,0,0.199713255652143,0,0,0.0104531570323936,0,0,0,0,0.039322183438633,0.0453546751478364,0,0,0,0,0,0
X600547.SH,0,0.0906189222881832,0,0,0,0,0,0,0,0,0,0,0,0,0.0794419902645477,0,0,0,0,-0.0147070713589504,0,-0.0655236152069686,-0.00967202277213819,0,0,0,0,0,0,0,0,0,0,0,0.813383616116544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00971081852329065,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0172605293611076,0.140225922862099,0,0,0,0,0,0.0237340062180283,0,0,0,0.0427775507467248,0,0,0,0,0,0,0.101135121103616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413050948667793,0,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0.150664889700032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148599733606874,0.154682774546928,0,0,0,0,0,0,0.0358167934707104,0,0,0,0,0,0.0995707035083769,0,0,0.0140154177782064,0,0,0,0,0,0,0,0,0,0,0,0.0667756724320918,0,0.0128681372994427,0,0,0,0,0,0,0
X002460.SZ,0.0373594840498065,0,0.284074679119423,0,0,0,0,0,0,0,0,0,0.883189370874039,0,0,-0.191593675143341,0,0.109593704385485,0,0,0,0,0,0.0261434164709587,0,0,0,0,0,0,0,0,0,0.0426115483940014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342401436832783,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247220307584165,0,0,0,0,0.119278899665036,0,0,0,0,0,0.147906091583908,0,0,0,0,0.0146011114776605,0,0,0,0,0,0,0,0.0453275404594384,0,0,0.0802233266021045,0,0,0.051976563271644,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.0396928642348599,0,0,0,0,0.0595746567864326,0,0,0,0,0.0407823070261783,0,0,0,0,0,0.0181591005015616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744545290557674,0,0,0.01119928330017,0.0543751397776453,0,0,0,0,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0.129622164719548,0,0.102585487015225,0,0,0,0.378968760182457,0,0,0,0,0,0,0,0,0,0.182200332446874,0,0,0,0,0,0.212370067385291,0,0,0,0,0,0,0,0,0,0,0,0,0.211845935843989,0,0,0,0,0,0.10992598794091,0,0.0537771202141912,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,-0.0123821121263496,0,0,0,0,0,0,0,0,0,0.0684859401799211,0.0644631044635812,0.287856542791484,0,0.0660675877297222,0,0,0,0,0,0,0.106862103123313,0,0,0,0,0,0,0.0566763025802308,0,0,0,0,0,0.311180537609122,0,0,0.0194501333675776,0.0605804308628352,0,0,0,-0.033887718696879,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0283600422583231,0,0,0,0.0323027965876687,0.166651844725226,0,0,0,0,0,0,0,0,0,0,0.0645949632181668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152827120395457,0,0,0,0,0,0,0,0,0,0,0,0.55554238347161,0,0,0,0.018368055422858,-0.0348091098749707,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.275270099392859,0,0,0,0.0678423901435315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734121926215465,0,0.0610323156919787,0,0,0,0.391490266355431,0,0.0885842498130516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124351423165364,0,0.0274201121893748,0.052633023483417,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0240630226030123,0.082019374871998,0,0,0,0,0,0,0,0,0,0,0.336294702688971,0,0.0163889454396829,0.277793153698847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125311368411557,0,0,0.0623172333910736,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0404270632621104,0,0,0,0,0,0.00228783384831538,0.133840771941062,0,0.10376233609435,0.139878799635892,0,0,0.160797501011245,0,0,0.163839063071882,0,0,0,0,0,0,0,0,-0.0915691731911356,0,0,0,0,0,0,0,0,0,0,0,0.0269482122107772,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.149757057652807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117770189986291,0,0,0.1380047382682,0,0,0,0.0667759199896063,0,0,0,0,0,0,0.0891028187737226,0,0,0,0,0,0.132247090189622,0,0,0,0.0404005281590512,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,-0.0354120849422056,0,0,0,0,0,0,0,0,0,0,0,0,0.182173847532659,0,0,0,0,0.599363065057625,0,0,0,0,0.234769383065872,0.182609372645614,0,0.150761338951703,0,0,0,0,0,0,0.116510212525399,0,0,0,0,0,0,0,-0.0451534857712376,0.0728704734044844,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.128613924321713,0,0,0,0,0,0,0,0,0,0,0.108600955839805,0,0.00904516859569401,0,0,0,0,0,0,0.00552458121606624,0,0,0,0,0.0232175463458551,0,0,0,0,0,0.0241985777721583,0,0,0,0,0,0.239711603446933,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.267048658621745,-0.0732543615666847,0,0,0,0,0,0,0,0,0,0,-0.00739355631754395,0,0,0,0,0,0,0,0,0.0805488273740148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543890989171891,0,0,0,0.168836171283489,0,0,0,0.0231849192054686,-0.0237160573870953,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206389193587001,0,0,0,0,0,0,0,0,0,0,0.236713811738928,0.0148857261183359,0,0,0.00648215842152588,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0620278013058656,0,0,0,0,0,0.132695433576333,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873645068166687,0,0.0546344460745676,0.191952519967813,0,0,0.150224081876924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14214473137569,0,0,0.00531907022942886,0,0,0.0105897454048955,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.0683281294319897,0,0,0,0,0.039948868634694,0,0,0,0,0,0,0.11768614483608,0,0.20736280047657,0,0.097458298775917,0.14954790973486,0,0,0,-0.0141906512863157,0,0,0,0,0,0,0,0,0.260584347836992,0,0,0,0,0,0,0,0.2204647110261,0,0.067053162617205,0,0.0530491979070612,-0.020725996225119,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658782604738464,0,0,0,0,0,0,0,0,0,0,0,0,0.0277499118091347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275055924198533,0,0,0,0,0.00277149986389983,0.0171561585212463,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.199776584788432,0,0,0,0,0,0.0534956254340355,0,0,0.109931812331545,0,0.0243508832795113,0,0,0,0.0952603568989011,0.174007770780833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00987425916945808,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0231236422995418,0,0,0,0,0.0113839361372673,0,0,0,0,0.0369796683854965,0,0.0269377797198662,0,0.0747842265920599,0,0,0,0.0175638446196616,0.0486729234870101,0,0,0,0.0346391231134151,0.0179574075758312,0,0,0,0,0.029829675530974,0,0,0,0,0,0,0,0,0,0,0,-0.00022215810816847,0,0,0,0,0,0
X601699.SH,0,0,0.428424845707401,0,0,0,0,0,0.387738380314448,0,0,0,0,0,0.0215156550151001,0,0,0,0.00113814802756164,0,0,0.0345709432517664,0,0,0,0,0,0,0,0,0,0,0,0.223974963414504,0,0,0,0,0,0,0,0.0422321813229513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601419187100324,0,0,0,3.46944695195361e-18,0,0,0.0484281127964822,0.0360918166341471,0.103415103147234,0,0,0,0.0541488008729266,0.130131190819238,0,0,0,0,0.0458253758983264,0,0,0,0,0,0,0,0.159747072743756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
