,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600019.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600585.SH,X600660.SH,X600886.SH,X600795.SH,X000792.SZ,X600362.SH,X000708.SZ,X600010.SH,X600111.SH,X600027.SH,X002460.SZ,X000301.SZ,X002466.SZ,X600489.SH,X601699.SH,X600426.SH,X000983.SZ,X600160.SH,X600803.SH,X000877.SZ,X601991.SH,X000786.SZ,X000630.SZ,X000933.SZ,X600985.SH,X600176.SH,X000807.SZ,X601168.SH,X000408.SZ,X002128.SZ,X600612.SH,X600219.SH,X000932.SZ,X600096.SH,X000883.SZ,X600295.SH,X000027.SZ,X002353.SZ,X600348.SH,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600585.SH,0,0,0,0.0284143021302615,0,0,0,0,0.0301213594830365,0,0,0,0,0,0,0,0,0,0.108429494866905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680418650049184,0.062506168804304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187254581379012,0,-0.0193549799745605,0,0,0,0,0,0,0
X600660.SH,0.0556927919159145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103023092611056,-0.0202090356424831,-0.00152282278824739,0,0,0,0,0,0,0.156386874658104,0,0,0,0,0,0,0,0,0,0,0,-0.0536321361229427,0,0,-0.00477309264086112,0,0,0,0,0,0,0,0,-0.114240969529247,0,0,0.0618959961750452,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.143240635733743,0,0,0,0,0,0,0,0,0.311426006705014,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0115650244450783,0,0,0,0,0.036933865313973,0,0,0,0,0,0,0,0,0,0.0082841981420655,0,0,0,0,-3.46944695195361e-18,0,0,0.0251748924022232,0,0,0.0190868715282533,-0.0249328269187701,0,-0.016088801150097,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.232101753016277,0,0,0,0,0,0.17350081497347,0,0,0,0,-0.00398901203065845,0,0.310726090886544,0,0,0,0,0,0,0,0,0,0,0.0475985551043571,0,0,0.0767941749498157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00710612152915132,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.0288567370532399,0,0,0,0,0,0,0,0,0,0,0.349964830484925,0,0,0,0,0.0183466343246741,0,0,0,0,0,0,0,0,0,0,0,0.0411371071933326,0.0953498970097971,0,0,0,0,0,0,0,0,0.0944285960320616,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0232058538752605,0,0,0,0,0,0,0,0,0,0,0,0.0433493012799407,0.0706833541853444,0.181713031052374,0,0,0,0,0,0,0,0,0.278199548321003,0,0,0,0.129491627752906,0,0.063479767130312,0,0,0,0,0.0117764004445412,0,0,0,0,0,0,0,-0.0174564600705172,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.134185299221715,0.162675828527554,0.166863363662147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12952527355515,0,0,0,0,0,0,0,0.0376408764053524,0,0,0,0,0,0,0,0.104324244150867,0,0,0,0,0,0,-0.000356318614442732,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113611119660217,0,0,0,0,0,0,0,0,0.0583542020497453,0,0,0,0,0,0,0,0,0,0,0.0357390964628694,0,0,0,0,0,0,0,0,0,0,0.0651037840920178,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0328763755538085,0,0,0,0,0,0.0157423889468733,0,0.5209600366792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435650941098651,0,0.132006823220758,0,0,0,0,0,0,0,0,0.0620939789468237,0,0.136403261069937,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.409446439197576,0,0,0,0,0,0,0.322486957237556,0,0,0,0,0,0,0.0511370798869295,0,0,0,0,0,0,-0.10611994982325,0,0,0,0,0.212338001739926,0.0242422470920775,0,0,0.0349286293505293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106189541463945,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840269842295609,0,0,0,0,0,0,0,0,0,0.0141511332081689,0,0,0.0306707041063167,0,0,0.0434298984067103,0,0,0,0,0,0,0,0,0,0,0.0274534483401081,0,0,-0.031569885905598,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198172821919019,0,0.0827239468285929,0,0,0,0,0,0,0,0,0,0,0.143063391163352,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0627726712673253,0.00885189943841003,0,0,0,0.00275986496952062,0,0,-0.0219394159874287,0,0,0,0,0,0,0
X002466.SZ,0.0677567228142825,0,0,0,-0.0774651493371383,0,0,0,-0.101066432576076,0,0,-0.177821216513765,0,-0.0579942830709375,0,0,0,0,0,0,0.841232393298512,0,0,0,0,0,0,0,0,0,0,0,0,0.0899002228757889,0,0,0,0,0.142668602727523,0,0,0,0,-0.0141158124772557,0,0,0,0,0,0,0,0.00680525511590468,0.0362414249510604,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.616091723926315,0.0356481752198494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513631557004925,0,0,0,0,0.0144423033289966,0,0,0,0,0.106930576508981,0,0,0.0392260160772645,0,0,0,0,0,0,0.0572435316936372,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0.207716085425189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478016751159511,0,0,0,0,0,0,0,0,-0.114296521563389,0,0,0,0,0,0,0,0,0,0,0,0.168794281290729,0.343633650650452,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X600426.SH,0,0,0.0469582016399384,0.143555157683571,0,0,0,0,0,0,0,0.205715440527413,0,0,0,0,0,-0.0122071988273187,0,0,0.0818579719517494,0,0,0,0.0191426304375999,0,0,0,0,0,0,0,-0.0829028969269414,0,0,0.437120648102764,0,0,0,0.147049340712657,0,0,0,0,0,0,0,0,0.0725651581242937,0,0,0.0119364499216824,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.244789818836551,0,0,0.0761825642598719,0.0324327968881726,0,0,0,0,0,0,0,0,0,0,0.0939804262173226,0,0,-0.0663865295352889,0,0.099555794113032,0,0,0,0,0,0,0,0,0,0.411240304194214,-0.0575742686278764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123596676567849,0,0,0,0,0.0567892795380272,0,0,0,0,-0.0528823056934738,0,0,0,0,0,0,0,0,0.386189937981408,0.0705203396748438,0,0,0,0,0,0.0185966333232281,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149571919286556,0,0,0.0957492832316606,-0.0302492409779254,0,0,0,0,0,0,0.0336906354884996,0,0,0,0,0,0,0,0,0,0.105373786356859,0,0,0,0,0.0860408113798446,0,0,0,0,0,0,0,0,0.0128479548555537,0.076760070326932,0,0,0,0,0,0
X000877.SZ,-0.04968527267685,0,0,0,0,0,0,0,-0.0103763449961049,0,0,0,0,0,0,0,0,0,0.0374559824542748,0,0,0,-0.0692420786051395,0,0,0,-0.0808320100897933,0,0.197322835343348,0,0,0,0,0,0,0.140964344329157,-0.0985474330417081,0.0816773893856568,0,0,-0.275339067905796,0,0,0.281407741751145,0,0,0,0,0,0,0,0,0.0415885459447197,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.157061309643277,0,0,0,0,0,0,0.217940896850618,0,0,0,0,0,0.0290235527968179,0.0729168788874681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.21451490994829,0,0,0.224440651709313,0,0.0421664219024326,0,0.0296614219433044,0.050009166862569,0,0.021010773781413,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0833359209044037,0,0,0,0.0541015524588744,0,0,0,0,0,0.0521062400010809,-0.00946719526046825,0,0,0,0.0904614424362203,0,0,-0.0337928862881882,0,0,0.14705424592502,0.101528035699498,0.332145836510022,0,-0.0646497593255213,-0.152454048876614,0,0,0,0,0,0,0,0,0,0.0625691968260528,0,0,-0.0956028125983109,0.0382474217764589,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471183265991586,0,0,0,0,0,0,0,0.0997252342319933,0.00893796972592519,0,0.111634397593295,0,0,0,0,0,0,0,0,0,0,0.141435204298214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.00833612824939875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00869033561131184,0,0,0,0,0,0,0,0.0576077927271917,0,0,0,0,0,0,0,0,0.535152285969666,0,0,0,0,0,0,0,0,0,0,0.174401307958051,0,0,0,-0.11924282911321,0.094285105082702,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011853920204759,0,0.332262657555508,0,0,0,0,0,0,0,0,0,0,0.0534138148529889,0,0,0,0,0,0,0,0,0,0.0379200719725187,0.425540425219088,0,0,-0.0178880336049599,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227044177490956,0,0.181930391312281,0,0,0,0.0630594223165611,0.127322719785449,0,0,0,0,0,0.0629965880423964,0,8.67361737988404e-19,0,0,0.0408292418408422,0,0,0,0,0,0,0,0,0,0,0,0,0.199478496665422,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.37560307651604,0,0,0,0,0,0.0699273485011138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295293501109433,0,0,0,0,0,0,0,0.105837330121873,0,0,0,0,0,0.0912130893668277,0,0,0,0.0194067546301202,-5.42101086242752e-20,0,0,0,0,0,0
X601168.SH,0,0,0,0,0.0416881235032094,0,0,0.0689774124493616,0,0.107250043992562,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.0375826145109601,0,0,8.67361737988404e-19,0,0,0,0,0.0924219202450772,0,0,0,0.577711268593149,0.069234887829026,0,0,0,0,0.0607584144760121,0.0546753651656004,0,0,0,0,0.0367112596854786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.108615121280552,0,0,0,0,0,0,0.352345797039539,0,0,-0.107124672906974,0,0,0,0.322768758132884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410889953813472,0,0,0,0,0,0.0207564887865687,0,-0.325556970443832,0,0,0,-0.12151917453802,0,0,0.0303727538182556,0,0,0,0,0,0
X002128.SZ,0.0310163361605094,0,0,0,0.081457502589224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164809550289265,0,0,0,0,0,0,0,0,0.155865638514654,0,0,0.00598965580793607,0,0,0,0,0,0,0.0908993719290811,0,0.0489515407998014,0,0.0217196462367499,0,0,0,0,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136668636775176,0,0,0,0,0,0,0,0,0.0767343304692667,0.0209349272012086,0,0,0,0,0,0,0.280635377068456,0,0.160039560534941,0,0,0.256346308592446,0,0.0762728258596028,0.110804584604341,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18588679292083,0,0,0.063899594967385,0,0.138989489059658,0,0,0.0752954343984572,0,0,0,0,0,0,0,0,0,0,0,0,0.171717464705121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000853333358626273,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.137901711339325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172206700372174,0.141707657676025,0,0.16228165113413,0,0,-6.93889390390723e-18,0,0,0,0,0.0817422976369972,0,0,0.00162088423273453,0,0,0,0,0.0130623986486894,0,0.0381936613648768,0,0,0,0,0.0248857908359034,-0.0875574250632029,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979080313472772,0,0,0,0,0,0,0,0,0.176929799549022,0,0,0,0,0,0.171844940664261,0,0,0.00764675483025313,0,0.195157892030917,0,0,0,0.0477648418227503,0,0,0,0,0.186984803313258,0,0.0200194346749308,0,0,0.0250546235458277,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761168192644344,0,0,0,0,0,0,0,-0.0232032930857004,0,0,0,0.0260159393795363,0,0,0,0,0.0417970919131295,0.117440894344632,0.13814160254585,0,0.0759026828569007,0.0528309740419032,0,0,0.129251247514582,0,0,0,0.0371984559247897,0,0,0,0,0,0,0,0,0,0,0
X600295.SH,0,0.0637403865410679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220529475631267,0,0,0,0.123795651980276,0,0,0,0,3.46944695195361e-18,0.153390682324892,0.0342773521860266,0,0,0.0844654534508721,0,0,0.0175803587824548,0,0.116664198111848,0.0579100485904815,0,0,0,0,0,0,0,-0.0106217332952984,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0110942568154773,0,0,0,0,0,0,0,0.0648833805713867,0,0,0,0,0,0,0,0,0,0,0.0447159466512049,0,0,0.193264048215862,0,0,0,0,0,0,0,0,0,0,0,0,0.0290946495506767,0.188901221741765,0,0,0.0584971663746612,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0.237116705633505,0,0,0,0,-0.00632181143914635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731328453824193,0,0.172331979689959,0,0.0723754766535247,0,0,0,0.241728538056512,0,0,0,0.11847920287328,0.00690822335770018,0,0,0,0.205585360151615,0,0.137036773836565,-0.0857461910025023,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.0659155129609821,0,0,0,0.037060744364472,0,0,0,0,0,0,0,0.1194566648715,0,0.155063500282852,0,0,0,0,0,0.278708852507122,0,0,0.0313773793952702,0,0,0,0.0835311366001038,0,0,0.137751751794307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0538965123129358,0,0.455937396486186,0,0,0,0,0,0,0.116394690023537,0,0,0,0,0,0,-0.0779392766906932,0.00795716996312717,0.136805297621298,0,-0.0704050157783503,0,0,0,0,0,0,0,0,0.140979113469918,0,0,0,-0.0826504922534737,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0338011091496633,0,0,0,0,0,0,0,0,0,0,0.0287572655222962,0,0,0.170449828036201,0,0,0,-0.193781359946436,0,0,0,0,0,0,0,0,0,0,0.000168776923057327,0,0,0.0245424903241674,0,0,0,0,0.139018992228513,0,0,0,-0.0317416366464198,0,0.119718483295666,-0.234472358407194,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754326679094335,0.113100405719046,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0.118934144805598,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437514229236695,0,0,0,0,0,0,0,0,0,0,0.243656472478113,0,-0.347435773120633,0,0,0,3.46944695195361e-18,0,0,0,0,0.221291648424717,0,0,0,0,0,-0.00289235362487963,0.592735992749171,0,0,0,0,0,0,0
RealEstate_excess,0.0949403213627417,0,0,0,0,0,0,0,0,0.192271546397791,-0.2457383220945,0,0,0,0,0,0,0,0,0,0,0,-0.0430213394438625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126625132978295,0,0,0,0,-0.154279757497676,0,-0.0725610613363199,0,-0.0893612036213853,0,0,0,0.091396247941694,-0.066120501590263,0,0.443772414771108,0,0,0,0
MKreturn,0.0926154514855909,0,0,0,0,0,0,0,0.125125357656045,0,0,0,0,0,0,0,-0.103462758987898,0,0,-0.103796063883566,0,0,0,0,0,0,-0.02340424250395,0,0,0,0,0,0.00365866416517583,-0.0756725286626873,0,0.0640305305511114,0,0,0,0,0,0,0.0221805683802673,0,0,0,0,0,0,0,-0.102122932075968,0.0516984519410782,-0.0351173625033224,0.126753473951732,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.0117466783552324,0,0,0,0,0,0,0,0,0,0,0.00349839825259817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120905689704306,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.000522519946387241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000181945874416974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03397576569128e-25,0,0.00169049799278722,-0.0017550722255641,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153746489801305,0,0,-0.00831194988824836,0,0,0,0,0.00401438800403496,-0.00697462115261742,0,0,0,0,0,0,-0.00012774780643585,0,-0.00310683067562998,0,-0.00707015782828962,0,0,0,-0.00302835188399161,0,0.00174391923322595,0.0144497323769953,0,0,0,0,0,0.00897043441713054,0,-0.0109364732498577,0.0375532534866822,0.0130299875023945,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00163766737184703,-0.00751196368646798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00511482644158092,0,0,0,0.00273250945204372,0,0,0,0,0,0,0,0,0,0,0,0,0.0109694433119276,0.00456322983923133,0,0,0,-0.00255701815543006,0,0.00246018206777071,-0.000817187762063193,0,-0.0159698743902303,0,0,0,0
