,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X000708.SZ,X002460.SZ,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X600010.SH,X600111.SH,X000786.SZ,X600176.SH,X601600.SH,X600011.SH,X601898.SH,X600886.SH,X600188.SH,X000301.SZ,X600426.SH,X002466.SZ,X600352.SH,X000932.SZ,X600801.SH,X600219.SH,X601991.SH,X600803.SH,X600795.SH,X002080.SZ,X600489.SH,X000027.SZ,X600688.SH,X600486.SH,X600299.SH,X002353.SZ,X000807.SZ,X000898.SZ,X600516.SH,X600027.SH,X601168.SH,X600295.SH,X000630.SZ,X601992.SH,X000723.SZ,X600157.SH,X600315.SH,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0741052403174352,0,0,0,0,0,0,0,-0.0226222068442387,0,0.0506060814184628,0,0,0,0,0,0,0,0,0,0,0.0171627367778811,0,0,0,0,0.0350502634248841,0,0,0,0,0,0,0,0,0,0.0807485050308992,0.00669920292606871,0,0,0,0.0309209617503314,0,0,0,0,0,0,0,0,-0.00547268580958374,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.0622622430018225,0,0,0,0,0.00505005409658102,0,0,0,0,0.0519494298398012,0,0,0,0,0,0,0.00789703230372273,0,0,0,0.0310200774022646,0,0,0,0,0,0,0,0,0,0.0301185061795335,0.00742385361678431,0,0,0,0,0,0.0745249523337632,0,0,0,0,0,0,-0.0193317828831094,-0.000315691621192577,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0701983856890176,0,0,0,0,0,-0.0344185546300962,0,0,0,0,0,0.138940076807146,0,0.155495913163178,0,0,0,0,0.120879097692939,0,0.14741167598173,0,0,0,0,0,0,0,0,0,0,0.000910767580252776,0,0,0,0,0,0,0,0,0,0,0,0,0.0165787512894282,0,0,0,0,0.0170010425456691,0,0
X600309.SH,0,0,0,0,0,0,0,0.270831301711609,0,0,0,0.0996278723598428,0,0,0,0,0,0,0,0,0,0.101348565817616,0.201107544993151,0,0,0,0,0,0,0,0,0,0,0,0,0.0777737254198951,0,0,0,0,0,0,0,0,0,0,0,0,0.20656894676952,0,0,3.3881317890172e-21,-0.018961859350566,0,0,0,0.134106700655977,0,0
X600585.SH,0,0,0,0.0258012262402006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791214117887952,0,0,0,0,0.0284382639145071,0.217882184463665,0,0,0,0,0,-0.0520118001937518,0,0,0,0,0,0,0,0,0,0.0682679365729742,0,0,0,0,0,0.0232360792281065,-0.0131410756306853,-0.0384719098332638,-0.0146460980340964,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981887377775487,0,0,0.0542092257113625,0,0,0,0,0.0844108178854243,0,0,0,0.287665920549948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225856537025712,0,0,0,0.172784443858233,0,0,0,0,0.0190754983209078,0,0,-0.0285968474567708,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0627771702192953,0.0404737771130148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271300545746548,0,0,0,0,0.0745637864365326,0,0,0,0.127765683608208,0,0,0,0,0,-0.0707478865666499,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.208444298062,0,0,0,0,0.0320724055933087,0,0.480588565365697,0,0,0,0,0,0.140783737392904,0,0.0606086624018954,0,0,0,0,0,0,0,0,0,0,0,0.0506577041597751,0,0,-0.0703210188332439,0,0,0,0.461798460021543,0,0,0,0.114976956316809,0,0,0.0456315563009579,0,0,0.00815194262803797,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.143522303815007,0,0.206881203481661,0,0,0,0,0,0,0,0,0,0,0,0.0390459338735825,0,0,0,0,0,0,0,0,0,0,-0.0443624084289678,0,0,0.129350441649999,0,0,0,0,0,0,0,0,0,0,-0.00893137061864751,0,0,0.0981855869038952,0,-0.0319712193402429,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.184939100937457,0,-0.216117808814228,0,0,0.291535360974973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171828155293673,0,0,0,0,-0.0627383329127343,0,0,6.4205520014633e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405772807494831,0,0,0,0,0,0
