,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X600688.SH,X600660.SH,X600362.SH,X300072.SZ,X601992.SH,X002466.SZ,X600795.SH,X600516.SH,X600547.SH,X601991.SH,X600111.SH,X002460.SZ,X600176.SH,X600886.SH,X000898.SZ,X000792.SZ,X000709.SZ,X000786.SZ,X600157.SH,X600352.SH,X000553.SZ,X000408.SZ,X600027.SH,X601699.SH,X002271.SZ,X600489.SH,X600219.SH,X600339.SH,X000983.SZ,X600808.SH,X000959.SZ,X002110.SZ,X600299.SH,X002092.SZ,X601158.SH,X000883.SZ,X000630.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.546362529590624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307903639889411,-0.103130734930298,0,0,-0.00663732222248401,0,0,0,0.0199204984587908,0,0,0,0,0,0,0,-0.00344367082340478,0.0733157350385307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00937707399394831,0,0,0,0,0,0,0
X600028.SH,0.616946122519894,0,0.0258474730816217,0,0.0609676968075426,0,0,0,0,0,0.116811815287095,0,0,0,0,0,0,0,0,0,0,0,-0.0732888483118097,0,0,0,0,0,0,0,0,0,0,0,-0.0188309820231922,0,0,0,3.46944695195361e-18,-0.0954227174895194,0,0,0.00744292753557577,0,0,0,0,0,0,-0.00203383795056083,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0791258780421956,0.193015034936463,0,0,0,0.0794922367178886,0,0,0,0,0,-0.0394670894803084,0,0,0,0,0,0,-0.0737691796413884,0,0,0,0,0,0.0627444369022816,0,0,0,-0.0178947831077684,0,0.0441357785567328,0,0,0,0,0,0,0,0,-0.0456865560158144,0,0,0,0,0,0,0,0.0296894852600937,0,0,0,0,0,0
X600019.SH,0,0,0.141934675886941,0,0.202247339761361,0,0,0,0,0,0,0,0,0,0,0,0,0.134993593861329,0,0,0,-0.0943336842780407,0,0,0.267128246424615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209172920030916,-0.0285743402474133,0,0,0,0,0,0
X600585.SH,0,0,0.392443588125176,0,0,0,0,0,0,0,0,0,0.148295516836195,0,0,0.145193731481669,0,0,0,0,0,0,0,0,0,-0.263047590537545,0,0.20168390842568,0,0,0.0179774863897512,0,0,0.0659841071707301,-0.0165495932187321,0,0,0,0,0,0,0,0.273199019076426,0,0,0,0,0,0,-0.0185649449712125,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.00893247259338502,0,0,0,0,0,0,0,0,0,0,0,0,0.050016772237809,0,0,0,0.0793487014255175,0,0.0269876788879609,0,0,0.0270172875356985,0,0,0,0,0,0,0,0,0.296640434854346,0.059802575000446,0,0.0252841139274617,0.0794188257175567,0,0,0,0,0,-0.00365727830987261,0,0,0,0,0,0,0
X600309.SH,-0.501245524211368,0,0.0578490130630293,0,0,0,0,0,0,0,-0.119243007164111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782321925376429,0,0,0.0738767853436156,0,0,-0.103139442754352,0,0,0,0,0,0,0.0365300846031024,0,0,0,-0.0840311795747843,0,0.261720555529774,0,0,0,0,0,-0.0341061205265316,0.0525448956645711,0,0,0,0,0,0
X600011.SH,0,0,0,-0.0414835437079091,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.0914611592240968,0.085107721657729,0,0,-2.16840434497101e-19,0,0,0,-0.0432637872002871,-0.0490423455610456,0,0,0,0,0.0244270834443718,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0188079313779077,0,0,0.0408622330904213,0,0,0,0,0,0,-0.0046611126165575,-0.00665683004857437,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.11721012140455,0,0.0748469144335837,0,0,0,0,0,0,0,0,0,0,0.0191485300507087,0,0,0,0.0646530738566954,0.147278517115582,0,0,0,0,0,0,0.0521815498608862,0,0,0,0.285486498526228,0,0,0,0,0,0.260629024306805,0,0,0.0347546653959083,0,0,0,0,0,0,0.0206291146538335,-0.0268828563903855,0,0,0,0,0,0
X601898.SH,0,0,0,0,-0.00856533359925548,0,0,0,0.00290936161023155,0,0,0,0,0,0,4.33680868994202e-19,0,0.0505207055064737,0,0,0,0,0,0,0,0.0156169575018396,0,0,0,0,0.054921391453556,0,0,0.0494476925240629,0,0,0,0,0.274436160121918,0.173797976484953,0,0.0017471049951801,0,0,0,0,0,0,0,2.71050543121376e-20,0.00629602051982026,0,0,0,0,0,0
X600688.SH,0,0.127241804157927,0,0,0,0,0,0,0,0,0,0.0691149972473453,-0.00955950582257347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0423326465693068,0,0,0,0.0506073240288432,0,0,0,0,0,0,0.0485870148559883,0,0,0,0,0,0,0,-0.0203466407648635,0.0179506684863952,0.0171207177726611,0,0,0.157299378953872,0,0
X600660.SH,0,0,0,0,0,0,0,-0.0548395457105522,0,0,0,0,0,0,-0.0492897079621972,0,0,0,0,0,0,-0.0947296654148277,0.23161539668256,0,0,0,0,0.0181259524577329,0,0,0.0295425058188644,0,0,0,0.257232370178068,0,0,0,0,0,0,0.0338213719351522,0,0,0,0,0,0,0,-0.0125240160718375,0.0283805418238744,0,0,0,0,0,0
X600362.SH,0,0,0,0.100018076000383,0,0,0,-0.0541899905487355,0.0103524759147239,0,0,0,0,0,0,0,0,0.0072766862363975,0,0,0.475090825319957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188065031685158,0,0.152928330107636,0,0,0,0,0,0,0,0,0,-0.00460512578034444,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00972831093167739,0,0,0,0,0.168031689632896,0,0,-0.0575366717656208,0,0.100437932882781,0,-4.33680868994202e-19,0.0388115196327606,0,0,0,0,0,0,-0.0245270792157525,0,0,0,0,0,0,0,0,0,0,0,-0.00979565595231571,0.0242456567556393,0,0,0,-0.158017300504813,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.018165679211782,0,0,0,0,0,0,0,0,0,0.0352709877445469,0,0,-0.01551209113368,0,0,0,0.0153531700759538,0,8.67361737988404e-19,0,-0.0668544130490137,0.205266588232345,0,0,0.0190947383493587,0,0.0918553218074989,0,0,0.115804049833714,0.0301569570763035,0,0,0,0,0,0,0,0,0,0.000787788713382719,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972639172618394,0,0,0,0.711026773693799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0395211818742506,0,0,0,0,0,0,0,-0.0319733269383483,0.0539202785736665,0,0,0,0,0,0
X600795.SH,0,0,0,0.260758952531384,0,0.00730685068960401,-0.0280015922319645,0,0,0,0,0,0,0,0.0340231020918121,0,0,-0.0203693377217409,0,0,0,0.126738493366013,-0.00532905402552784,0,0,0.075945640515981,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0594861833644108,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,-0.00558121293954728,0.0291194720873304,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187152072802487,0,0,0,0,0,0,0.648932898920612,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153337950510035,0,0,0.221914903576157,0,0,0,0,0,0.0441901216893076,0,0,0,0,0,-0.0603214894296831,0.00141326896755725,0,0,0,0,0,0
X600547.SH,0,0,0.0442676841697674,0,0,0,-0.0376039205690873,0,0,0,0,0,0,0,0.116748882287416,0,0,0.0270909945986096,0,0,0,0,0,0,0,0,0,-0.019368086049095,0,0,0,-0.0277059738396828,0,0,0,0.633378891990419,0,0,0,0,0,0,0,-0.0559725895193346,0,0,0,0,0,0.00474232111606634,-0.00593615840888044,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0622667245171252,0,-0.0277793105489771,0,0,0,0,0,0,0.0577705354103683,0,-0.00882943317387435,0,0,0,0,0,0,0,-0.0329101601409064,0,0.00641720544782368,0,0,0.0708542257747164,0,0,0,0.0518923501040513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132515851214731,0.0125589628105028,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.394127849020315,0,0,0,0,0.0155783241822968,0,0,0,0,0.00731922013050665,0,0,0.213982601700031,0,0.0127487299468103,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.222415741938701,0,0,0,0,0,-0.00958355433050451,0,0,0,0,0,0,0
X002460.SZ,0,0,-0.0799800938057711,0,0,0,0,0,0,0,0,0,0,0,0,0.666204554677528,0,0,0,0,0.20836055617965,0,0,0,0,0.0950193124518377,0,0,0,0.111358595013896,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023036970807049,0,0,0,0,0,0,-0.00763706514699001,0,0,0,0,0,0
X600176.SH,0,0,0,0.29002352722496,0,0,0,0,0.0185359115105789,0,0,0.366394542931807,0,0,0,0.0565007405582244,0,0,0,0,0,0,0,0,0,0,0,0.341890402001402,0,0,0,0.157669513872737,0,-0.0614504908018562,0,0,0,0,0,0,0,-0.00713242376852017,0,0,0,0,0,0,0,-0.0272390194240454,0.00333820247220665,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.00455393232458229,0,-0.126643190318038,0,-0.0178498157577342,0,0,0,0,0,0,0,0,-0.0775121409356011,0.0694042334227519,0,-0.048414900400769,0,0,0,0,0,0,-0.0126067614319699,0,0,0.0187903371330206,-0.0262953327521295,0,0,0,0,0,0,0,-0.0309474389053742,0,0,0,0,0,0,0,0,0,-0.000496548145090925,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.165930548971721,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0468439495268174,0,0,0.331113508307614,0,0,0,0,0.0228927252166609,0,-0.0103973848644942,0,0,0,0,0,0,0,0,0,0,0,0.171577273843285,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737982449449294,0.121470220848591,0,0,0,0,0,0.0357672855122935,0,0,0.104957619095876,0,0,-0.0622146026728273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0079178648812055,0.0166343801472346,0,0,0,0,0,0
X000709.SZ,0,0,0,0.00594114060586814,0,0.159560203179821,0,0,0.0088348724523456,0,0,0,0,0,0,0,0,0,0,0,0.0371734322412269,0,0.00457526959966257,0,0.0904595582438829,0.00724840092507018,0,0,0,0,0,0,0,0,0,0.0336507411670144,0,0,0,0.167502138567162,0.150542190911128,0,0,0,0,0,0,0,0,-0.00686226936061735,0.00775853664893811,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231726455264214,0.692041807134848,0,0,0,0,0,0,0,0,0,0,0,0.0345935329232452,0,0,0.158641925763194,0,0.0508615931697993,0,0.104639641563004,0,0,0,0,0,0,0,-0.0195472254853954,0.031800564053851,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0330403587259929,0.0724870673333999,0,0,0,0.00140007931711393,0,0,0,0,-0.0139212781982697,0,0,0.0360576421859584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0085846140215429,0.00915373927356699,0,0,0,0,0,0
X600352.SH,0,0,-0.0303297468270816,0,0,0,0,0,0.13161966589614,0,0,0,0,0,0,0.103228962935745,0,0,-0.149393303420118,0,0,0,0,0,0,0,0,0.0493825363147397,0,0,0,0,0,-0.0841570803729028,0,0,0,0,-0.0202826133680378,0,0,0.0097042456517439,0.0933875687356497,0.217228241646403,0,0,0,0,0,0.043950102410356,-0.0510598934922867,0,0,0,0,0,0
X000553.SZ,0,0,-0.156343383853487,0,0,0.177344749805763,0,0,0,0,0,0.0894064207416956,0,0,-0.00806995695632516,0,0,0,0,0,0,0,0,0,0,0.174488557776453,0,0.0903043099202045,0,0.20511953310556,0,0,0,0,0,0,0,0.111272758631715,0,0,0,0.0732786103547489,0,0.165605086048454,0,0,0,0,0,0,-0.00261895757407191,0,0,0,0,0,0
X000408.SZ,0,0,0.0775798229765665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08496031590689,0.0894782165192857,0,0,0.34170090030703,0,0,0,0.0548059789808325,-0.158133482795398,0,0,0,0.28115437491147,0,0,0,0.0640710069725994,0,0,0,0,0,0,0,0,0,0,0.0212989924543472,0,0,0,0,0,0,0
X600027.SH,0,0,-0.00207643210291636,0,0,0.0460994296322072,0,0,0,0,0,-0.0418897526782145,0,0,0,0,0,-0.0759216557891201,0,0,0,0.0519201413589966,0,0,0,-0.0166423945873436,0,0,0,0,0,0.0439870058343225,0,0.0619769081573479,0,0,0,0,0,0,0,0,0,0.0742268314802394,0,0,0,0,0,0.0140863626909867,-0.0225961965527045,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.117932898419229,0,0,0,0,0,0,0,0,0.00346897600889875,0,0,0.0460659829372519,0.0304769004158404,0,0,0,0,0,0,0,0,0,-0.0718252423346826,0,0,0,0,0,0,0.685186884735188,0,0,0.109405360865161,0,0,0,0,0,0,0,-0.000118336217604682,2.16840434497101e-19,0,0,0,0,0,0
X002271.SZ,0,0,0.0504065361203323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630698274057611,0,0,0,0,0.0730435828577782,0,0,-0.0241041629446742,0,0.0744796057740474,0,0.0819280636487161,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.059597377820188,0,0,0,0,0,0,0,-0.0444333297211629,0.00781993142102662,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0885989495985973,0,0,0,0.101063119839474,0,0.0702374212083063,0,0,0,0.17573271904022,0,0,0,0.0193951581670136,0,0,0,0,0,0,0,0.0557751547609788,0,0,0,0,0,0,0,0,0.0220086435664348,0,0.0157331960191817,0,0,0,0,0,0,0,-0.00405870158664414,-0.00615644070354407,0,0,0,0,0,0
X600219.SH,0,0,0,0.0225706691634091,0,0,0,0,0,0,0,0,0.136598817934918,0,0,0,0,0.0433671968903441,0,0,0,0,0,0,0,0.0364088563216579,0,-0.0239826927184274,0,-0.13437833213718,0,0,0,0.0910332383212214,0.00891365408803722,0,0,-0.0703083310288445,0,0,0,0,0,0,0,0,0,0,0,-0.00430292527990662,0.0100089512064131,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0.058793674348443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00616589654097153,0,0.12985907859167,0.322744464231324,0,0,0,0,0,0,0,-0.0263314841184456,0,0,0,0.0416690066980669,0,0,0,0,0,0,0,0.0089254505749117,0,0,0,0,0,0
X000983.SZ,0,0.0535986977004729,0,0,0,0.278358395480631,0,0,0,0,0,0,0.0191638191156913,0,0.0407334979789144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341801882366328,0,0,0,0,0,0,0.0509094118308403,0,0,0,0,0,0,0.0288048656148484,0,-0.00828607367745615,0.0339677984353034,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.135280559895438,0,0,0,0.117397403200046,0,0,0,0,0.039763692993904,0,0,0.0732444773392592,0,0,0,0.137497463440438,0,0,0,0,0,0,0,0,0.100647849192827,0,0,0,0,0.0347832587067717,0,0,0.0507706561496473,0,0,0,0,0,0,0,0,0.0104701572537435,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648686742933983,0,0,0,1.73472347597681e-18,0.00930833270469748,0,0,0,0,0,0,0.0245252746182307,0.227994089928975,0,0,0,0,0,0,0,0,0,-0.0342947562747359,0.0329777978526106,0,0,0,0,0,0
X002110.SZ,0,0,0,0.286384739842505,0.083323388382226,0,-0.137355057261377,0,0.139117890186502,0,0,0,0,0,0,0.0308198083522192,0,0,0,0,0,0,0,0,0,-0.0506713969248407,0,0.0589707815443954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513418320519684,-0.0109911123262136,0,0,0,0,0,0
X600299.SH,0,0,-0.00196680650539022,0,0,0,0,0,0.070832511027882,0,0,0,0,0,0,0,0,0,-0.0815194726510659,0,0.1429298331962,0,0,0,0,0,0,0,0,0,0.164598267252013,0,0,0,0,0,0,0,0,0,0,-0.0381385513254274,0,0,0,0,0,0,-0.509090271808771,0.0258057908407752,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0.0456068178269607,0.0428299208788262,0,0.0379805731555311,0,0,0,0,0.109840422813341,0,0,0,0.0624659641099009,0,0,0.352396383531726,0,0.0601186987412445,0,0,0,0,0.000540012110154071,0,0.157217337567152,0.0696380911214613,0,0,0,0.0630969371948492,0,0,0,0,0,0,0.0286034386151136,0,0,0,0,0,0,0,-0.011070157469476,0.0285886667757773,0,0,0,0,0,0
