,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X002466.SZ,X600111.SH,X600623.SH,X600188.SH,X600362.SH,X600157.SH,X600886.SH,X600547.SH,X601992.SH,X600299.SH,X000792.SZ,X600660.SH,X600309.SH,X601158.SH,X600489.SH,X600583.SH,X000883.SZ,X000709.SZ,X300072.SZ,X600352.SH,X000898.SZ,X000539.SZ,X000723.SZ,X002460.SZ,X000027.SZ,X600549.SH,X000630.SZ,X002407.SZ,X002470.SZ,X002075.SZ,X600021.SH,X000012.SZ,X000983.SZ,X600176.SH,X600098.SH,X000629.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0522355882756435,0,0,0,0,0,0.0620662641320354,0,0,0,0,0,0,0.0196885306511234,0,0,0,0,0,0,0,0,0,0,0.221758621601011,0,0,0.0748250317874547,0,0,0,0,0,0,0,0,0,0,0,0,0.0269974772831964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.113508022920081,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196691352815113,0,0,0,0,0.0147887570877304,0,0,0.323432821914293,0,0,0,0,0,0,-0.0124080569631057,0,0,0,0,-0.00749886298592756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.111885816644628,0,0.114209855670128,0,0,0,0,0,0.00874274076065536,0.0140210734846951,0,0,0,0,0,0,0,0,0,0.0368674219899869,0,0,0,0,0,0,0.0238726381749889,0,0,0.13637243483238,0,0,0.0254016306117003,0,0,0,0,0,0,0,0,0,0.0543192607937524,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0719825170840944,0.0074884539256937,0,0,0,0,0.102978543761123,0,0,8.67361737988404e-19,0,0,0,3.46944695195361e-18,0,0,0,0.0748223882095337,0,0.00713102759777095,0,0,0.102057738398012,0,0,0,0,0,0,0,0.0077027583108444,0,0.0174835231774704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326650020253912,0,0,0,0,0,0,0,0,0,0,0,0,0.0165510122737948,0,0,0.020156287279375,0,0,0,0,0.113034089436194,0,0,0.101216161522916,0,0,0,0,0,0.0193464990212383,0,0,0,0,0,0,0,-0.000812063711066879,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566424667693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419066279414566,0.232256138406187,0,0,0,0,0.097144150106087,0,0,0,0,0,0.0569495685153532,0,0,0,0.0555021522711018,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0.104284007863101,0,0,0,0,0,0,0,0,0,0,0,0.115944363338694,0.0117604390766957,0,0,0,0,0,0.19865754428841,0,-0.0262529715669115,0,0,0,0,0,0,0.212415182585404,0,0,0,0,0,0.0327222977590894,0,0.112508184963726,0,0,0,0,0,0,0,0,0,0,0,0,-0.075185856829656,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165186801080052,0,0.0625861113615949,0,0,0,0,0,0,0,0.0473415119533707,0,0,0,0,0.121166435516174,0,0,0,0,0,0,0,0,0,0,0.0660309572899916,0,0,0,0,0,0.281716532453253,0,0,-0.0360561249022369,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0083299223918739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785593202301972,0.115323275093411,0,0,0,0,0,0,0,0,0.0922007864080871,0,0,0.0634965065685556,0,0,0.040713159353439,0,0,0,0,0,0,0.101468734632029,0.0146480840228213,0,0.147024793805424,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391033326016139,0,0.0861150530223099,0,0,0,0,0,0,0.127802884461461,0,0,0,0,0,0,0,0,0,0,0,0.174805274765981,0,0,0.143475367739509,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0853351115747119,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0553996778144064,0,0,0,0,0,0,0,0.0213923977351009,0,0,0,0.00307952759820005,0,0,0,0.0459860061477296,0.056230330129109,0,0,0,0,0.0616323581947021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349156261459255,0,0.0328590855583975,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103963261985643,0.0176360832874953,0,0,0,0,0.167417906170701,0,0,0,0,0,0,0,0,0.221849282629768,0,0,0.0271869685594704,0,0.00551550805751677,0,0,0.00620137064606183,0,0.0873884347757302,0,0,0,-0.0188842678729926,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.0781617444518555,0,0,0,0,0,0,0.0170884523878877,0,8.67361737988404e-19,0,0,0,0,0,0,0.0402027132199616,0.135159991375446,0,0,0,0,0.0826121606214529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.106714957584275,0,0,0,0,0,0,0,0.0404455685655784,0,0,0,0,-0.079557713462885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658929766947728,0,0,0,0.136098271702364,0,0,0,0,-0.018065102302921,0,0,0,0,0,0.00966723522470828,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.384445797866477,0,0,0,0,0,0,0,0,0,0,0.0263678530848533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077954258010931,0,0,4.33680868994202e-19,0,0,0.329145791496915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212643899422122,0,0,0,0,0,0,0,0,0.102772062700445,0,0,0,0,0,0,0,0.355732027569093,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0902440131932608,0.143594501288443,0,0,0,-0.00527691555561044,0,0,0,-0.0231818041803488,0,0.269672701369924,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263348737710657,0,0,0.0343247465904731,0,0.0661333795695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166688040647064,0,-0.0470228875024072,0,0.0101085156800098,0,0,0.546056471212213,0,0,0,0,0,-0.00127181659772077,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.178436896404647,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0150817348974231,0,0,0,0,0,0,0,0,0,0,0.0811070021712092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850142994252949,0,0.106058388646832,0,0,0,0,0,0,-0.049880890206435,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0779787252514788,0,0,0,0,0.0187821248960911,0,0,0,0,0,0,0,0,0.054779938384021,0.152663297769235,0,0,0,0,0,0.0370107085366202,0,0,0.109778321468098,0,0,0.00759841233400206,0,0,0,0,0.0182839484443626,0,0.0193283636471615,0,0.144464662850474,0,0,0.0187523875055464,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00168967177226328,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233207501889809,0,0,0,0.0258391185551208,0,0,0,0.0104097119002574,0.0523445267577361,0,0,0,0,0,0,0,0,0.111769032814118,0.130255234917749,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.873922945974119,0,0,0,0,0,0,0,0,0,0,0.024741199985442,0,0,0,0.075612840383869,0,0,0,0,0,0,0,0,0,0.082837240016105,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.368053418523942,0.0277770564693312,0,0,0,0,0,0.0698351827088651,0,0,0,0,0.00260930121701522,0,0.0332717259534457,0,0,0,0,0,0,0,0.281109027098065,0,0,0.0496926580529313,0.0377087789178337,0,0,-0.0965097751607197,0,0,-0.112836997377501,0,0,0,0,0,0,0.169185916365376,0,0,0,0,0,0,0.0179475562579805,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.341935251942222,0,0,0,0,0,0,0,0,0.119323304161776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459669289665632,0,0,0.0848089191422174,0,0.0488974127654735,0,0,0.385045368919503,0.0300211260494212,0,0,-0.0524963836763843,0,0,0,0,0,0,0
