,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600019.SH,X600585.SH,X002460.SZ,X601898.SH,X002466.SZ,X600547.SH,X000792.SZ,X601600.SH,X600111.SH,X600660.SH,X600886.SH,X000301.SZ,X600010.SH,X000708.SZ,X002271.SZ,X000877.SZ,X600362.SH,X600795.SH,X600426.SH,X600027.SH,X600803.SH,X601699.SH,X600176.SH,X600489.SH,X601991.SH,X000983.SZ,X000807.SZ,X000786.SZ,X600995.SH,X600160.SH,X600219.SH,X600688.SH,X000933.SZ,X000932.SZ,X300037.SZ,X000408.SZ,X000629.SZ,X600378.SH,X002080.SZ,X600612.SH,X600096.SH,X000630.SZ,X000723.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.260232603204822,0,0,0.00980031044844804,0,0.00207307206607221,0,0,0,0,0,0,0.088918112813844,0,0,0,0,0,0,0.0329057189819853,0,0.07212344440714,0,0,-0.0625701165446812,0,0,0,0,0,0,0,0.0970646693887097,0,0,0,0,0,0,0.018891542319057,0,0,0,0,0,0,0,0,0,0,0.0635821970551305,-0.0587357374076411,0,0,0,0,0,0
X600028.SH,0.452866786291562,0,0.0854792190227322,0,-0.126182704970674,0,0,0,0,0.130335993432259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100645802945946,0,0,0,0,0,0.00919828225703747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0454329870875013,0,0,0,0,0,0
X601088.SH,0.0405718341699581,0,0,0,0,0,0,0,0,0.0498128341721057,0,0,0,0.0913539183180218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205905539463681,0,0,0,0,0,0,0,0.0268710771141929,0.0480233563178955,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600309.SH,0.0622320013737626,0,0,0,0.0301946190422313,-0.00510299836833811,0,0,0,0,0,-0.0363903645704874,0,0,0,0,0,1.0842021724855e-19,0,0,-0.0147236653912495,0,0,0,0.232031848503837,0,0,0,0,0,0,0,0.0581233707985985,-0.053996920192271,0,0,0,0,0,0,0,-0.046603485191327,0,0,0,0,0,0,0,0,0,0.0160192325140555,8.67361737988404e-19,0,0,0,0,0,0
X600188.SH,0,0,0.0671922748602446,0,0,0,0,0,0.0349796728019145,0.278602451088844,0,-0.0997874654007688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120502902565137,0,0,0,0.157351757004609,0.0653208222673927,0,0,0,0,0,0.185107065283917,-0.170952728446612,0,0,0,0,0,0,0,0,0,0,0,-0.0201283001868957,-0.00993502917110812,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270218541235867,0,0,0,0,0,0,-0.0709682745103272,0,0,0,0,0.432954988707029,0,0,0,0,0,-0.198259130209019,0,0,0,0,0,0,0,0,0.0224932989241109,0,0,0,0.0632078019278869,-0.153622007226612,0,0,0,0,0,0.0185701005030371,0,0,0,0,0,0,0
X600019.SH,0,0.269736997491856,0,0,1.0842021724855e-19,-0.0266174128019709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158358729880082,0,0,0,0,0,0,0,0.0375076648010505,0,0,-1.0842021724855e-19,0.0564699479860329,0,0,0.136501991506935,0,0,0,0,0,0,0,0,-0.0457227501191026,0,0,0,0,0,0,0.0357050322039537,-0.0198033918207269,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.008394734526457,0,0,0,0,0,0,0,0,0.0149783466502764,0,0,0,0,0,0,0.181000221644083,0.234493687415458,0,0,0,0,0,0,0.0235079798821393,0,0,0,0.0675291849744995,0,0,0,0,0,0.081233610664283,0,0,-0.0348107604302695,0,0,0,0,0,0,0,0,0,0.0194724002624528,-0.00224377880012068,0,0,0,0,0,0
X002460.SZ,-0.0532763600351542,0,0,0,0,0,0,0,0,0,0.680986118730183,0,0,0,0,0,0,0,0,0,0,0.165197306469278,0,0,0,0,0,0,0,0,0,0,0,-0.0822591981779338,0,0,0,0,0,0,0,0.0677593672012207,0.0145118608370776,0,0,-0.0458434368835008,0,0,0.0490960845850962,0,0,0,-0.0164187711507286,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0790537924296114,0,0.167499298500198,0,0,0,0,0.0874816704263955,0,0.108651390020124,0,0,0,0.0170035448567512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745611340009945,0,0.119395706769792,0,0,0,0.00401298429055475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185436166690509,-0.0158397495194519,0,0,0,0,0,0
X002466.SZ,0,0,0,-0.0223634999096027,0,0,0,0,0.477320405939313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471940218941766,0,0.00193939108148695,0,0.142687440582533,0,0.117371795211402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383395001487383,0.0641215801822344,0,0,0,0,0,0,0,0,0.490942924269846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192145827361005,0,0,0,0,0,0,-0.029641718557335,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.151155341673662,0,0.230335793456331,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728504688142663,0,0,0,0,0,0,0,0,0,0,0.0924354650009809,0,0,0,0,0.0579893028678393,0,0.0297999931078846,0,0,0,0,0,0,0,0,0.0160821536867191,-0.00316924050121504,0,0,0,0,0,0
X601600.SH,0.00319259551742306,0.258156685389688,0,0,-0.0198480399715233,0,0.0715387503149217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128437587228379,0,0,0.365736041375446,0,0,0,0,0,0.0727037854299319,0,0,0,0,0.0686897757907436,0,0,0,0.4584855893231,0,0,0,0.00850986215547136,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788067858070545,0,0,0,0,0,0,0,0.0539443128093754,0,0,0,0.0254227995518365,0,0,0,0,0,0.102295976046336,0,0.0459328985223815,0,0.23157590577732,0,0,0,0,0,0,0,0,-0.0121971248181546,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.164614953444443,0,0.0191130355156982,0,0,0,0,0,0,0.1098221596346,0,0,0.140413127581373,0,0,0,0,0,0,0,0,-0.0204761539900293,0,0,0,0,0,0.113442945618659,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,-0.0157907715633838,0,0,0,0,0,0,0
