,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X601898.SH,X600019.SH,X600585.SH,X601600.SH,X600795.SH,X600886.SH,X601991.SH,X600688.SH,X600027.SH,X000709.SZ,X600157.SH,X600111.SH,X600188.SH,X600362.SH,X600583.SH,X601158.SH,X000027.SZ,X002075.SZ,X601992.SH,X600021.SH,X600309.SH,X000539.SZ,X000898.SZ,X600352.SH,X601918.SH,X000883.SZ,X002353.SZ,X002470.SZ,X000629.SZ,X600098.SH,X600863.SH,X600022.SH,X000792.SZ,X600307.SH,X000060.SZ,X600808.SH,X600489.SH,X000878.SZ,X600660.SH,X600547.SH,X600578.SH,X000825.SZ,X600160.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.517783621324224,0.0418583735870222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711244693651825,0,0,0,0,0,0,0,0,0,0.0837573010743853,0,0,0,0,0,0,0,0,0,0.0359712842406416,-0.0266013158254649,0,0,0,0,0,0
X600028.SH,0.397043035127933,0,0.0150441533863664,0,0,0.014248379911598,0.229492253210076,0,0,0,0,0,0,0,0,0,0,0.0444347952788531,0,0,0,0.112194125905298,0,0,0.000946190385172557,0,0,0,0,0.0259286345500891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205225723339128,1.73472347597681e-18,0,0,0,0,0,0
X601088.SH,0,0.156147640361771,0,1.38777878078145e-17,0,0.192557826524543,0.0215605579957798,0,0,0,0,0,0,0,0,0,0,0.0931720334793897,0,0.0357087035142019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439136823306967,0,0,0,0,0,0,0,0,0,0,0,-0.00592302742532581,-5.42101086242752e-20,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.111764830197806,0,0,0,0,0,0,0,0,0,0.209232771811497,0.092674331970451,0,0,0.0169645700857048,0,0,0,0,0,0,0.103976707268588,0,0,0,0,0,0,0,0,0,0,0,0.120584292718358,0.0191527586086374,0,0,0,0,0,0,0,0,0,-0.0270850251279116,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.091455948227802,0,0,0,0,0,0.207851051878638,0,0.202231286918009,0,0,0,0,0,0,0,0,0,0,0,0.0334451280566979,0,0.0311843023224806,0,0.014998922196985,0,0,0,0,0,0,0,0,0,0,0.0302251138040402,0,0,0,0,0.209889106934998,0,0,0,0,-0.00646331942306233,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.196258114555228,0,0,0,0,0,0,0,0,0.362829994645209,0,0.303508238191029,0,0,0,0,0,0,0,0,0,0.0378650809790528,-0.0436013891931937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157682041641118,0,0,0,0,-0.0307246966038584,0,0,0,0,0,0
X600019.SH,0,0.0169744039683786,0,0,0.152710401547883,0.00379030964465531,0,0,0,0.0043874852342179,0,0,0,0,0,0,0,0,0,0.0385913453137754,0,0,0,0,0.0978644116698817,0,0,0.513870731591887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0.122555216779494,0,0,0,0.0909265938995826,0,0.0952726694220133,0,0,0,0,0,0,0,0,0,0.205073744956221,0.0260935996693361,0,0,0,0,0,0,0,0.0490357241611532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114842874631847,0,0,0,0,0,0,-0.0134836897288054,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.179782423523645,0,0,0,0,0,0,0.069337439277886,0.0800299541176921,0,0,0.125164765133767,0,0.0751984432375523,0,0,0.0211403828462604,0,0.109109932910855,0,0,0,0,0,0,0,0,0,0,0,0.105765157198298,0,0,0,0.01378280949735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.103042783743769,0,0,0.173185922501277,0,0,0,0,0,0,0,0,0,0,0.0414149649175414,0,0,0,0.0927685093064514,0.100950253872397,0,0,0,0,0.0248750506364659,0,0,0,0,0,0.155106366905416,0,0,0,0,0,0,0,0,0.0698999067699892,0.0533380491711453,0,0.000262299472879857,0,-0.000851186923270974,0,0,0,0,0,0,0
X600886.SH,0.00321359760650925,0,0,0.00432794839513512,0,0,0,0,0,0,0,0,0,0,0.174530843374916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117427369636928,0,0,0,0,0,0,0,0,0,-0.060688891083143,0.0413552561428585,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0622592541070356,0.189932392228682,0,0,0,0,0,0,0,0.064211555693633,0,0,0,0.279892643830891,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0.00373859571702741,0,0,0,0,0,0.021860627858002,0,0,0,0,0,0,0,0,0,0.136015983000568,0,0,0,-0.00918747745990096,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,-0.129152250858553,0,0,0,0,0,0,0,0,0,0,0,0.407407211734507,0,0.101794756915178,0,0,0,0,0,0,0,0.343564988702708,-0.0167492862942474,0,0,-0.0440682932531534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178085454130916,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.162341883857052,0,0,0.137468274388067,0,0,0,0,0,0,0,0,0.102481646834204,0,0,0,0.173045050893131,0,0,0,0,0,0.0373969436855028,0,0.012228054481183,0.010585133680823,0,0,0,0,0.0396827993294402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230052092560947,0,0,0,0,0,0
X000709.SZ,0.159659933804673,0,0,0,0,0,0,0,0,0,0.308585768018806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12979978211453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320490134625643,0,-0.0147320542053779,-0.0228500356664222,-0.0557861230886157,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399911790939882,0,0,0.0453425076549396,0,0,0,0,0.165847874469352,0.0834386299910007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556632653877039,0.0712742002171998,0,0,0,-0.0692200645804325,0,0,0,0,0,0
X600111.SH,0,0,0,0.000144213682050632,0,0.0209830820430187,0,0,0.0184409541150208,0,0,0,0,0,0,0,0,0.138533182961291,0,0.11062700375023,0,0,0,0,0.228518552304372,0,0,0,0,0,0,0,0,0,0,0.109740284519576,8.67361737988404e-19,0,0,0.0655655670200576,0,0,0,0,0,0,0,0,0,0,-0.0205522990879691,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.348625952094069,0,0,0,0.0320524582827518,0,0.079667128356557,0,0,0,0,0.0763506088164528,0,0,0,0,0,0,0,0.0601819713556054,0.215695376133962,0,0,0.0176325655742149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0511454704573981,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0690816878129693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121586772141549,0.018605937157477,0,0,0,0,0,0,0.169183111814889,0,0,0,0.156687817614788,0,0,0,0.0903852513226059,0.12119701872372,0,0,0,0,-0.0569138586521902,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0.0791317185374743,0,0,0.1836303772414,0,0,0,0.194642273695342,0,0,0,0,0,0.159358110727381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997037371157152,0,0,0,0.141335182746762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143699947506606,0,0,0,0.234577170605855,0,0,0,0,0,0.0970850251960771,0.00206272206358418,0,0.0142720801189138,0,0,0.103793911532369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141489971675963,0,0,0,0,0.0215666029442125,0.254696397272544,0,0,0,0,0,0.0356158857428557,0,0,0,0,0,0,0,0,0,0,0,0,-0.00173077040904209,0,0,0,0,0,0,0
