,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600660.SH,X600886.SH,X601600.SH,X600547.SH,X000792.SZ,X002466.SZ,X600795.SH,X002460.SZ,X601699.SH,X000708.SZ,X600010.SH,X600111.SH,X000301.SZ,X600362.SH,X000983.SZ,X600027.SH,X000877.SZ,X600426.SH,X600803.SH,X600160.SH,X600489.SH,X601991.SH,X600985.SH,X000786.SZ,X000408.SZ,X002271.SZ,X000933.SZ,X000630.SZ,X000807.SZ,X600176.SH,X000932.SZ,X601168.SH,X002128.SZ,X600348.SH,X600219.SH,X600612.SH,X600096.SH,X601666.SH,X000723.SZ,X600995.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,-3.46944695195361e-18,0.148863169922245,0,0,0,0,0,0,0,0,0,0.086464593999365,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130625227019351,0,0,0,0,0,0,0,0.135109357031411,-0.00243472310963009,0,0,0,0,0,0,0
X601600.SH,0.092198740177114,0,0,0,0,0,0,0,0.184359803924189,0,0,0,0.0519299129738566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272031592893402,0,0,0,0,0,0,6.93889390390723e-18,0.254255312140411,0,0,0.274985906922991,0,0,0,0,0,0,0.00977747894461823,0,0,0,-0.0036707110528655,0,0.067919838559185,0,0,0,0,0
X600547.SH,0,0,0,0.0238566184869995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675541540013243,0,0,0,0,0,0,0,0,0,0,0.53840062230287,0,0,0.0259085654050133,0,0,0.00506559965278242,0,0,0,0,0,0,0,0,0,0,0,0.103110398672684,0,0,-0.0675120400902786,-0.00377126646919093,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0.0336292591891552,0,0,0,0,0,0,0,0,0,0,0.0341730820373386,0,0,0,0,0,0.373186262321212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0278758813860853,0,0,0,-0.000111912037382423,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,-0.061840249794688,0,0,0.0690132606748153,0,0,0,0.780111062639087,0,0,0,0,0.148522417611386,0,0,0,0,0,-0.308709599694854,0,3.46944695195361e-18,0,0,0,0.171286928744636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518266589040175,0,0,0.0636723586555108,0.00965455674547419,-0.0247911316420657,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0252260662966264,0.274801952851358,0,0,0,0,0.0653272362227131,0,0,0,0,0,-0.00189348569061081,0,0,0,0,0,0,0,0.154298402987431,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.109060744468563,0,0,0,0,0,0,0,-0.00508138608764591,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624539995786835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160326698020696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255966152254816,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.00561639291477731,0,0,0,0,0,0,0,0,0,0,-0.0373157858468498,0,0,0,0,-0.0619780038649917,0,0.185851522137929,0,0,0,0,0,0,0,0.572968508167465,0,0,-0.108171113782117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0.0982058939367041,0,0,0,0,0,0,0,0,0,0,0,0.00392254255696042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166190437086783,0,0,0,0,0,0,0,0,0.0379336785079618,0,0.0666560683193638,0,0,0,0,0,0.0230967256380997,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953060141916715,0,0.0166226124275086,0,0,0,0.180058187348315,0.00549100099146647,0,0,0,0,0.0893773624436876,0,0,0,0,0,0.0376218460607389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191847140555654,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253043056373176,0.0365594907081135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242125393493974,0,0.00874249911294976,0,0,0,0,0.0154524664925199,0,0.0293604346130722,0,0,0,0.0410453969035515,-0.0397634053180288,0,0,0,0,0,0
X000301.SZ,0,0,0,0.136404638705617,0,0,0,0,0,-0.0457651391721514,0,0,0,0,0.0308121340705086,-0.014502921453316,0,-0.0540688836809433,0.120867141147592,0,0,0,0,0,0,0,0,0,-0.0519444243669466,0,0,0,0,0,0,0,0,0.170413813050111,0,0.0628217617945328,0,0,0,0,0,0,0,0,0,0,0,-0.0327675538409139,0.0443422489736953,0,0,0,0,0,0
X600362.SH,0,0,0,0.00950565572999096,0,0,0,0,0,0,0,0.138496817692878,0,0,0.0136961340552601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197365184044964,0.0964778077898487,0,0,0.126426165382684,0,0,0,0,0,0,0,0,0,0,-0.00181759306669837,0,0,0,0,0,0,0
X000983.SZ,0,0.168190418311308,0,0,0.263050036124265,0.183970384996705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18548647488979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340332787736534,0,0,0,0,0,-0.0159219193076176,0,0,0,0,0,0
X600027.SH,0,0,0.00053837308601018,0,0,0.0489992490170726,0,0.503665268946,0,0,0,0,0,0,0,0.22609278497732,0.0787468500054492,0,0,0,0,0,0,0,0,0,0,0,0,0.160992283510042,0,0,0,0,0,0,0.0748464612197579,0,0,0,0,0,0,0,0,0,0,-0.0904627170719138,-0.0285088777095921,0,0,-0.0129798210230412,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0205662259308389,0.04029051851848,0,0,0,0,0,0,0,0.0581317236132227,0,0,-0.00690674624714102,0,0,0,0,0.209051891009931,0,0,-0.0534783596953128,0,0,0,0.292026222341485,0,0,0,-0.0789861519861331,0.0262257172230692,0,0,0,0,0.114068796497247,0,-0.0565156066754526,0,0,0,0.0213261752861246,-0.0257736009998799,0,0,0,0,0,0
X600426.SH,0,0,0,0.261172877536405,0,0,0,0,0,0,0,0,0,0,0,0,0.0292195685048379,0,0,0,0.0273429440634754,0,0,0,0,0,0,0,0.0337279405792223,0.25165138553743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226495755363597,0,0,0,0,0.00888847945055842,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106354687266561,0,0,0,0,0,0,0,0.00307191494010972,0,0,0,0,0.00472796757967805,0,0.0645600052035729,0.191673640262891,0,0,0,0,0,0,0,0.0271693693081604,0,0.0486017962599554,0,0.0301123432508383,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,-0.266653721929773,0,0,0,0,0,0,-0.137166992969217,0,0,0.0740514191279745,0,0,0,0,0,0,0,0,0,0,0,0.0877331405494987,0,0,0.112310457951404,-0.0559986373877835,0,0,0,0,0,0,0,0,0,0,0.111257541432314,0.438807360356243,0,0,0.0948764887506135,0.141581016853214,0,0,-0.0233085378963174,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.50042443583069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548865576831593,0,0,0,0,0,0,0,0.067075831221879,0,0,0.114124214635185,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.161842156931647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328788244995374,0,0,0,0,0,0,0,0,0,0,0.0799430529582423,0.109978006536224,0,0,0.0789939545252348,0.000879818027996727,0,0,0,0,0,0,0.203585283583161,0,0,-0.145645884855062,-0.0164155300340958,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093845860979333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722445325750235,0,0,0,0,0,-0.00408719474659985,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.268973720523941,0,0,0,0,0,-0.221729769714968,0,0,0,0,0.144445336168038,0,0,0,0,0,0,0.00919742877547002,0,0,0,0,0,0,0,0,0,0,0,0.340343548633436,0,0,0,0.314455997680926,-0.262234844135874,0,0.0757938254368042,0,0,0,0,0.0367470450306976,0,0,0,0,0.015365646897828,-0.110370817798266,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16096337641865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572737313135055,0.0321866473311808,0,0,0,0,0.078688885558902,0,0,0,0,0.19031105941847,0,0.00347692888635468,0,0,0,-0.0020294883956097,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0912698372325926,0,0,0,0,0,0,0,0,0,0,0.0644814124394986,0,0,0,0.297199657261029,0,0,0,0,0,0,0,0,0,0,-0.121314636025862,0,0,0,0,0,0.250008690036668,0.223952560266827,0,0,0,0,0,0,0,0,0.0570615638955958,0,0,0,-0.0215324454674702,0.0205401019755473,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020861250205603,0,0.182576789723861,0,0,0,0,0.15049036072455,0,0,0.359236787142607,0,0,0,0.0377339954271905,0,0,0,0.0544031025259693,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.449198997710151,0,0,0,0,0.0289298985282308,0,0,0,0,0,0.22221268214016,0,0.0100835347260344,0,0,0,0,0,0,0,0.129558367990171,0,-0.0601196409723814,0,0,0,0,0,0.0397141438636934,0,0,0,0,0,0,0,0,0,0,0,-0.0102907747419848,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0.578193448206732,0,0,0.0585478907139313,0,0,0,0,0,0,0,0,-0.10715837924218,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0948134426593783,0,0.0618485624794261,0,0,0,0,0,0.217890606796974,0,0,0,0,0.0909823676486984,0,0,-0.197681217220352,0.0162789707887822,0.00307883865200626,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228908745222831,0,0,0,0.0116453707716832,0,0.155094177848278,0.0233567600427942,0,0,0.0552455293747225,0,0.127596395019662,0,0.225664225454849,0,0,0.0356661127068308,0,0,0,0,0,0,0,0,0,0.0885564659748723,0,0,0,0.00975960672921897,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.13354309883926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151492833421662,0,0,0.130863234022553,0,0.0738721319391453,0,0,0,0,0,0,0,0,0,0,0,0.372081198935543,0,0,0.0208169872767436,0,0,0,-0.0172875177773677,0.0360464008618306,0.0331714461434903,0,0,0,0,0
X601168.SH,0,0,0,0,0.409015213309044,0.0936267161759468,0,0,0,0,0,0.0309268388145487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076829013254931,0.243613662121261,0,0,0,0,0,0,0,0.113511065871612,0.0473294166535875,0,-0.015001185353741,0.0497349113387484,0,0,-0.0512439199918977,0.0361863275830194,-0.105909421272757,0,0,0,0,0
X002128.SZ,0,0,0,0,0.0558600733288979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172356048636021,0.0539760543886617,0,0,0,0.0880390045775859,0,0,0,0,0.0455574501629553,0,0.0833162102180443,0,0,0.0281965974506868,0,0,0,0,0,0,-0.00546936695430949,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.133792729017063,0.0318137665805445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00949879509056366,0,0,0,0,0,0,0,0.0836252765159573,8.67361737988404e-19,0,0,0.125347685431761,0,0,0,0.0386720794548009,0,0,0,0,0,0,0.193307487292998,0.0657459083245206,0,0,0,-0.0139500821743037,-8.67361737988404e-19,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974565959392634,0,0,0,0,0,0,0,0.226105622683899,0,0.070961009700924,0,0,0,0,0.0361293536032135,0,0,0,0,0.0419136003993006,0,0,0.171777466682761,0,0,0,0,0.0279346321935687,0,0,3.46944695195361e-18,0,0.0571668407307335,0,0,0,0.00469617601630107,0,0,0,0,0,0,0
X600612.SH,-0.0737172466114821,0,-0.0495313193463938,0,0,0,0,0,0,0,0,0,0.243906574890074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388344156848917,0,0,0,0,0,0,0.0123036648234534,0,0,0,0,0,0,0,0.151060065971867,0,0,0,0,0.0773988502151567,0.0148728264630326,0,0.111437333343672,0,-0.0106596571644355,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336864453148636,0,0,0,0,0,0,0,0.0659189125361992,0,0,0,0,0.160367460963338,0,0.154345593486842,0.0617164377433432,0,0,0.0633401080863367,0.0123341665888099,0.0610912435495941,0,0,0,0,0,0,0,0,0,0.0273141073580213,-0.0178727344691744,0,0,0,0,0,0
X601666.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259099512523849,0,0,0,0,0,0,0,0,0.0690494134920502,0,0,0,0,0.366726464575842,0,0,0,0.0237624563677224,0,0,0,0,0.0415739490266759,0,0.154807680645369,0,0,0,0,0,0,0,0,-0.00967463379693546,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15928726819727,0,0,0,0,0,0.0438883124937431,0,0,0,0,0,0,0,0,0,0.251357659215701,0,0,0,0.214001435379986,0,0,0,0,0,0,0,0.0128096202829318,0,0,0,0,0,1.38777878078145e-17,0.398938704786222,0,0,-0.0015895380783659,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0762342910299271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795117145945393,0,0,0,0,0.391397282205668,0,0,0,0,0,0.006532818143361,0,0,0,0,0,0,-0.0303962165406851,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528435252990342,0,0,0,0,0.00104325352983044,0,0,0,0,0,0,0.0751982990774041,0,0,0,0,0,0,0,0.0192212524809606,0,0.0579643735098471,0.315224337210664,0,0,-0.00191528628469641,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.210220697105716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400583092351277,-0.0882202074806716,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.521738246006402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636103610743101,0,1.02775452590357,0,0,0,0,0,0
TED,0,0,0,0,0,0.0784679286870653,0,0,2.03524370010241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.303074916416051,0,0,0.295776247952841,0,0,0,0,0,0,0.0661027253716542,0,-0.519962780437596,0,0,0,0,0,0,0,0,-0.211171167262806,1.0209737361589,0,0,0,0,0,0,0
RealEstate_excess,0.132657578199742,0,0,0,0,0.228267800341078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140722479673624,0,0,0,-0.0306697404636162,0,0,0,0,0.0741512703181096,0,0,0,0,-0.0217098911333291,0,0,0,0,0,0,0,0,0,-0.101719611063796,-0.162913816938044,-0.0810604668988782,1.73472347597681e-18,0,0,0,0,-0.0128465229783332,0,0.665398678953228,0,0,0,0
MKreturn,0.243743725223174,-0.223528773512714,0,-0.131025138003737,0,0,0,0,0,0,0,0,0,0,-0.0257768079832983,0,0,-0.0624828684232122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0568047190299021,0,-0.00456946580321588,0.211350072178724,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000270417779916542,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000243063192474459,0,0,0,0,0.00164898621789106,-0.000701741281393801,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00423537026402908,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00112222963620611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00546968872788546,0,0,0,0,0,0,-0.00386514099142394,0,0,0,0,0,0,0,0,0,0,0,0,0.00276217945757628,0.000997585672146276,0.00273797670923684,0,0,0,0,0,0
