,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X600019.SH,X000792.SZ,X601898.SH,X600111.SH,X002271.SZ,X000877.SZ,X002466.SZ,X600011.SH,X600010.SH,X000708.SZ,X600547.SH,X601600.SH,X600660.SH,X000301.SZ,X600886.SH,X600362.SH,X600426.SH,X600176.SH,X000983.SZ,X000723.SZ,X601699.SH,X600096.SH,X000786.SZ,X600803.SH,X600795.SH,X600219.SH,X600295.SH,X000408.SZ,X000807.SZ,X000932.SZ,X601991.SH,X600801.SH,X000630.SZ,X600141.SH,X600489.SH,X000959.SZ,X000825.SZ,X600486.SH,X600985.SH,X601666.SH,X002080.SZ,X600688.SH,X000683.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000723.SZ,0,0,0,0,0,0,0.0590388567311957,0,0.0290082999462259,0,0.014687127022492,0,0,0.0269880687309817,0,0,0,0,0.125592206230606,0.0849645153346103,0,0,0,0,0,0,0,0,0,0.296964484503152,0.0767872922451443,0,0,0,0,0.083163713635031,0,0,0,0,0,0,0,0,0,0,0.0505266902196541,0,0,0,0,0.0265960602899148,0,0,0,0,-0.0253547626339845,0,0
X601699.SH,-0.0726875099236061,0,0,0,0,0,0,0,0,0,-0.0155830510970933,0,0,0,0.0223092128141672,0,0,0,0,0,0,0,0,0,0,0.33727839767407,0.066532174837785,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0.0519149812455211,0,0,0,0,0,0.246873964181493,0.260671294673285,0,0,0,0,0,-0.0535828293546637,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.0805190297305819,0,0,0,0,0,0,0,0,0.148223213697572,0,0,0,0,0,0,0,0,0,0,-0.0664024232701743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332844940639212,0,0,0,0,0,0,0,0,0,0,0.00240249004910448,0.058925109716806,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.124019793354931,0.608625417485462,0,0,0.0471746150925387,0,0,0,0,0,0,0,0,0,0,-0.0108119988908022,0,0,0,0,0,0,0,0.0190820427073331,0,0.0638579126827806,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759853171674762,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762118949006404,0,0,0.165048611484989,0,0,0.080941607685662,0.116544398771573,0,0,0,0,0,0,0.110638198560344,0,0,0,0,0,0,0,0,0,0,0.29168266282575,0.0020558940138501,0,0,0,0,0,0,0.0164483839560177,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273601537885643,0,0,0,0,0,0,0,0,0,0,0.0529093588087852,0,0.0451169601062803,0,0,0,0,0,0.0739454874486963,0,0,0.0935909483379571,0.0404875502695746,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0518270077010416,0,0,0,0,0,0.0571244352172155,0,0.0167289584087157,0.032233004886215,0.24301817829411,0,0,0,0,0,0,0.136306691992171,0,0,0,0,0.262767690121895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150797745551157,0,0,0,0,0,0,0,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14937430586849,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.345943647272295,0,0.104271501689353,0,0,0.162707104764149,0.105283119775681,0,0.101344441159394,0,0,0,0,0,0,0,0,0,-0.0656438118453338,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.403955391202199,0,0,0,0,0.160309762916828,0,0,0,0.117093473565778,0,0,0,0,0,-0.0759237392509745,0,0,0,-0.0921358453610637,1.73472347597681e-18,0,0,0,0,0,0,0.142487663889388,0,0,0,0,0,0,0,0.0234954704293172,0,0,0,0,0,-0.00842623258415035,0,0,0.0230286358175216,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.830253370715228,0,0,0,0,0,0,0.187737626588062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0628881617809102,0,0.171963576084115,0,0,0,0,-0.0011983527530319,0,0,0,0,0.0358295007192776,0,0
X000932.SZ,0,0,0,0,0,0,0,0.168567884314488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606610117375264,0,0,0,0,0.0398112652987695,0,0,0,0,0,0.0905604565862882,0,0,0,0,0,0,0,0,0.346156903680443,0.0153819933213483,0.0325297415508667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133737833066946,0,0,0,0,0,0,0,0,0,0,0,0.071578961846231,0.0772000141345715,0,0,0,0.219757205696752,0,0,0,0,0.0777119333468028,0,0.0141275010809072,0,0,0,0,0,0,0,0,0,0,0,0,-8.21801819471638e-05,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.621609641115649,0,0,0,0,0,0,0,0.195899322826569,0,0,0,0,0,0,0,0,0,0,0,0,0.0765388785626142,0,0,0,0,0,0,0,0.0752646766768572,0,0,0,0,0,0,0,0,0,0.0580104140949256,0,0,0.0300609279682146,0,0,0,0,0.00319660204685415,-1.73472347597681e-18,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.174112024882942,0,0,0,0,0,0,0,0,0,0,0,0.00776134370210851,0,0,0,0,0.242365778317918,0,0,0,0,0.130919065670677,0.190973279072965,0,0,0,0,0.0270819371758367,0,0.113476443704069,0,0,0.0477125846527385,0,0,0,0,0,0,0,0,0,0,0.0555242831009908,0,0.0382250859487741,-0.00389014927153411,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,3.46944695195361e-18,0,0.151164475302586,0,0.0209603547073611,0,0,0,0,0,0,0,0.0890925638749377,0,0,0,0,0,0,0,0,0,0.360359026301516,0,0,0,0,0,0.0900375098973912,0,0,0,0,0,0,0,0,0,0.194926367919247,0,-0.0629440690510738,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.0394825098870024,0,0,0,0,0,0.448727663565894,0,0,0,0,0,0,0,0.0655082618971751,0,0,0,0,0,0,0.148641237101846,0,0,0.0885121547073881,0,0,0.0522906876057905,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472256090019327,0.00923536469321088,0,0,0,0,0,0,0,0,0,0.205163963228537,0.0521568270955318,0,0,0,0,0,0,0,0,0,0,0.173363484694806,0,0,0,0,0,0,0,0.0233450142385855,0,0,0,0,-0.0255526016798624,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.12972355951325,0,0,0,0.0618646169796312,0,0.186710411787933,0.308854317683118,0,0.058312541772806,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130967199142735,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0.0704475572493996,0,0,0,0,0,0,0,0.111138937415992,0,0,0,0,0,0,0,0,0.288347941354464,0,0,0,0,0,0,0,0,0,0,0.044900204851806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858364013343727,-0.0473610341761259,0.0242989103258548,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0.0590719042895198,0.20561892754921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764538913649867,0,0,0,0,0,0.161359303742749,0,0,0,0,0,0,0,0,0,0,0,0,0.293720778583565,0,0,0,0,-0.0259361550268943,0.00415296351606558,0,0,0,0,0,0
X601666.SH,0,0,0,0,0,0.308811761971715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302139393888383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274290254152619,0,0,0,0.120128127893001,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.096642306637549,0,0,0,0.0230174984996335,0,0,0,0,0.107630563664228,0.0535783353950129,0,0,0,0,0,0.0568305925914149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11632855413199,0,0,0,0,0,0.119798735843309,0,-0.00873275829557414,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158863148386769,0,0,0.0782172254382298,0,0.0264037934825482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211693103789468,0.198712280525618,0,0,0,0.0330198156957432,0.0138887221462038,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000683.SZ,0,0,0,0,0,0,0,0,0.0428840085803594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175051225363064,0,0,0,0.143698297626066,0.08300709521429,0,0,0,0.0959955236183958,0,0.0826292663394646,0,0,0,0,-0.00728819390674536,-0.0414375310116269,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0505174281260305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792428827801406,0,0,0.094840042655337,0,0,0,0,0,0,0,0,0,0,0,0.00422105807969398,0.0865153111932299,0,0,1.73472347597681e-18,-8.67361737988404e-19,0.114888706182269,0,0,0,0,0,0,0,0,0,0,0,-0.0170770891688606,0,0,0,-0.0158946701818061,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.0280235616048916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594751073636143,0,0,0,-0.924045163904623,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195341219638047,0,-0.154192951698309,-0.179531824259831,0,0,0,0,0,0,-0.0873203903855449,0,0,0,0,0,0,0.410929212526499,0,0,0,0,0,0,0,-0.165785970445924,0.950261691916486,0,0,0,0,1.0464305350815,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0778383194011446,-0.0457972295977047,0,-0.0358906628969567,0,-0.00774979745007385,0,0,0,-0.0514246702120064,0,0,0,0,-0.0339533788038451,0,0,-0.0275369035406182,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207466351206964,0,0,0,0,-0.00951315930036257,0,0,0,0,0,0,0.0199574287550145,0,0,0.098448164973914,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0930542045548375,0,0,0,0,-0.0554323820387596,0,0,0,0,-0.0994878794057864,0.0494243499671477,0,0,0,0,0,0,0,0.0427982849207123,0,0,0,0,0.0486283404305134,0,0,0,0,0,0.0878448811056069,0,0.0584805203818544,0,0,0,0,-0.00256950330528598,0,0.14949725185249,0,0,0.0391914588273633,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000818935099381884,0,0,0,-0.0165046942981447,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00657237261661401,0,0,0,0,-0.0120336796652799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0671801616834124,0.0545667695023771,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507455481095262,-0.0464938282690977,0,0,0,-0.0635544990619337,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.00379314829659559,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0062910416563801,0,0,0,0,0,0,0,0,0,0,0,0,0.00675669551117135,0,0,0,0,0,0.00842749675805551,0,0,0,0.0352310728427467,0,0
