,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600886.SH,X600585.SH,X600019.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X600157.SH,X002075.SZ,X600111.SH,X600362.SH,X000709.SZ,X600188.SH,X601158.SH,X600583.SH,X000027.SZ,X600309.SH,X601992.SH,X000539.SZ,X000898.SZ,X000883.SZ,X600021.SH,X000878.SZ,X600352.SH,X601918.SH,X600022.SH,X600307.SH,X000629.SZ,X600660.SH,X600863.SH,X000792.SZ,X600578.SH,X002470.SZ,X600098.SH,X600489.SH,X000825.SZ,X600808.SH,X600547.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.687938806383035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345951721476651,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0262566087414747,-0.0294741613994879,0,0.0626371190721184,0,0,0,0
X600028.SH,0.295994696466131,0,0.0199482750962757,0,0,0,0.0688557089579638,0.142683871201167,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0323392619733418,0,0,0,0,0,0,0,0,0,0,0,0,0.098755917918959,0,0,0,0,0,0,0.0876892444435368,0,0,0,0,0,0,0.0287482853574286,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.150419236100317,0,0,0,0.123141737101733,0,0,0.185070460099122,0,0,0,0,0,0,0,0,0,0,0,0.167328601664846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317117189693218,0,0.0359346254020119,0,0,0,0,0,0,0,-0.00685561486929371,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0996510524473374,0,0,0.261586087419101,0,0.0870791559980659,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.328837758972329,0,0,0,0,0,0,0,0,0,-0.00284388196641685,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949402202904316,0,0,0.151065432917045,0.064005294619365,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.19874288543674,0,0.182158996394193,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.055364048296812,0,0,0,0,0,0,-8.67361737988404e-19,0,0,-0.0104958266769762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0378502728366027,0.0295421068770847,0,0,0,0,0,0
X600585.SH,0,0,0,0.0253393936189976,0,0,0,0.197425638533503,0,0,0,0,0,0,0,0,0.30147511215623,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0383106474366347,0,0,0,0,0,0,0,0,0,0,0,-0.0112814397457075,0,0,0,0,0,0,0
X600019.SH,0,0,0.0890538242953215,0.135937973366155,0,0,0,0,0,0,0,0,0,0.0395567903914381,0,0,0,0,0,0,0,0.0638591605091523,0,0,0.166997167322454,0,0.287480451811183,0,0,0,0,0.0394538424163986,0,0,0,0,6.93889390390723e-18,0,0,0,0.0216478556308354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0707610334736034,0,0,0,0,0,0,0,0,0.123098570939283,0,0.147622772391283,0,0,0,0,0,0,0,0,0,0.202242532974246,0,0,0,0,0.190598155184767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.134848591899849,0,0.110911522275672,0,0,0.0289661907119514,0,0,0,0,0,0,0,0.0567827417460094,0,0,0.0360036163632359,0,0,0.129756161857148,0,0,0,0.0044757830365748,0,0,0,0,0.0868344160003216,0,0.128620546732188,0,0,0,0.123189241530235,0,0,0,0,0,0,0,0,0,0,0,0
