,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600547.SH,X600362.SH,X600795.SH,X601991.SH,X600309.SH,X300072.SZ,X600188.SH,X600027.SH,X600157.SH,X601992.SH,X600660.SH,X600886.SH,X600111.SH,X000898.SZ,X600489.SH,X000709.SZ,X600339.SH,X601158.SH,X600299.SH,X000959.SZ,X002466.SZ,X600583.SH,X000630.SZ,X000792.SZ,X000408.SZ,X000883.SZ,X600352.SH,X600219.SH,X600098.SH,X000983.SZ,X000539.SZ,X000825.SZ,X002092.SZ,X000027.SZ,X000723.SZ,X600021.SH,X601699.SH,X600623.SH,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0,0.0497575639769728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341573381746309,0,0,0,0,0,0,0.126810180257281,0,0,0,0,0,0,0,0.0876169222958579,0.05351165561694,0,0.0486963942619463,0,0,0.110426678178568,0.0302697900927734,0,0.00162079173810906,-0.00624553837362722,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,-0.0288271067588547,0,-0.117653215144134,0,0,0,0,0,0,0,0.0870112847251837,0,0,0.341474940836637,0,0,0,0,0,0,0,0.185308110116469,0,0.113119377194211,0,0,0,0,0.0612225359704688,0,0,0,0,-0.059834982632126,0.0565368663214596,0,0,0,0,0,0,-0.00441130861718756,0,-0.0130515666242575,0,0,0,0,0,0
X300072.SZ,0,0,0,0.0836452103969317,0,0,0,0,0,0,0,0.0154634903638831,0,0,0,0,0,0,0,0.0595203961824899,0,0,0,0,0,0,0.0523783279762164,0.0554851109675785,0,0,0,0,0,0,0,0,0,0,0,0.0573919366191743,0,0,0,0,0.0246129726077097,0,0,0.162386106768932,0,0.0798710317314254,0,0.0130220840568646,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.424834848876775,0,0,0,0,0,0,0,0,0,0,0,0.0316075116598009,0,0,0,0.00971751704113222,0,0,3.46944695195361e-18,0,0,0,0.137722629034569,0,0,0,0,0,0,0,0,0.224242419970217,0,0.0128805567389924,0,0,0,-0.0552683500139146,0,0,0,0,0,0.00268301058725479,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.0577616334504148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0619949629349024,0,0,0,0,0,0,0,0,0,0.014253232467136,0,0,0.0115891884086496,0,0,0,0.0401896926696968,0,0,0,0.00407612501366031,0.00360946728301916,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0.0490567699161365,0,0,0,0,0.0452823235805822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127157233009598,0,0.114481150561951,0,0.050468102220851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304789334912259,0.0674339330017449,0.0824298809980647,0,0,-0.0114415875186975,0.0124535288559701,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.0156112366007978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23052596353438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626618009306305,0,0,0,0,0,0.235594676530185,0,0,0.0253954504955543,-0.0220742431236495,0,0,0,0,0,0
X600660.SH,0,0,0,0.0263703123840596,0,0.117805375652499,0,0,0,0,0,0,0,0,0.131307627178979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725605753550777,0,0,0,0,0,0,0,0,0,0.121021696082132,0,0.0226416568599822,0,0,0,0,0,0.113766290702363,0,0,-0.010535657448951,0.00660881495864734,0,0,0,0,0,0
X600886.SH,0,0.165004974205895,0,-0.00670147572023497,0,0,0,0,0.0454838105536039,0,0,0.0246100894296882,0,0,0.0908642451324313,0,0,0,0,0,0.1680799773404,0,0,0.0387061031909963,0,0,0,0,0,0.0312116012035968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659430485452003,0,0.00778585314648704,0.00499924786564232,-0.00276564598430176,0,0,0,0,0,0
X600111.SH,0,-0.0375108009328994,0,0,0,0,0,0,0.05466607923462,0,0,0.077433745261092,0,0,0,0,0,0,0.103799811438387,0,0,0,0,0.0972753949733754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590339218366117,0,0.0177387831153021,0,0,0,0.0271728698779309,-4.33680868994202e-19,0,0,0,-0.0116066410601513,0.00509401649091964,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0.230574085494092,0,0,0.0385768276864132,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161319825557916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224031306136722,0,0,-0.0539941441120192,0.0683444698024516,0.0397361455373691,0,0,0,0,0.00766524407261339,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.465432692206655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290420207727769,0,0,0.00632613009342804,0,0,0.178468399925282,0.00030721846737439,0,-0.0190041694224945,0.001467350314201,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.0242118650663387,0,0,0.0628163738471331,0,0,0,0,0,0,0,0.0373359675332968,0,0,0,0.463990737252582,0,0,0,0,0,0,0,0,0.0460259868633039,0,0,0,0,0,0,0,0,0.0403874517400183,0,0,0,0,0,0,0,0,-0.00793656742199407,-0.00412093923899452,0,0,0,0,0,0
X600339.SH,0,0.0525713653259184,0,0,0,0,0,0,-0.0226946072529058,0,0,0,0,0.274570187925968,0,0,0.226520242328939,0,0,0.134049038831646,0,0,0,0,0,0,0,0,0,0.156887482410115,0.258516466768335,0,0,0,0,0,0,0,0,0,0,-0.149981769332491,0,0,0,0,-0.118682053912779,0.196407479706682,0,0,0.0379300582053843,-0.0233414224503968,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,-0.019150257576871,0,0,0.0339518217098625,0,0,0.0107656127337736,0,0,0,0,0,0,0,0,0,0,0,0.046580466504828,0,0.415855096983143,0,0,0.0472228061520366,0,0,0,0,0,0,0.0818558105629554,0,0,0,0,0,0,0,0,0,0,0.0146518010720389,-0.0203214179205029,0.0105594524878897,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.0841288329295041,0,0,0,0.105321069023396,0,0,0,0,0,0,0,0,0,0,0,0.0929282696899175,0,0,0.0556609155011116,0,0,0,0,0,0,0,0.0355304326372757,0,0,-0.0740827811414089,0.116000034510278,0,0.0660597715138169,0,0,0,0,0,-0.00146738042417829,-0.00141761177774912,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.427638838803982,0,0,0,0,0,0.0919748686500516,0.065900355552288,0,0,0,0,0,0,0,0,0,0,0,0.101829402232965,0,0,0,0,0,0.0320263102323142,-0.00949343005793068,0,0.119560412099594,0,0,0.00121654224903097,-0.00204070564239874,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,-0.00509754471473152,0.172477867758561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750101929266565,0.24102344320189,0.0591768212430912,0,-0.00770218803300953,0.00553789825737252,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.233769087160285,0,0,0,0,0,-0.071963454161511,0,0,0,0,0,0.0760312057716225,0,0,0,0,0,0,0,0,0,0.0830045528159768,0,0,0,0,0,0,0,0,0,0,0,0,0.107482965045297,0,-0.0164962040979347,0.0306667282418705,0,0,0,0,0.0114012889543142,0.00195374353804555,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.0161480854033289,0,0,0,0,0.0725930332628468,0.386239180094543,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074967890830325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131608208441997,0,0.0143860960649956,0,0,-0.0365845209540698,0,-8.67361737988404e-19,0,0,0,-0.0224016275542691,0.0100550935890032,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186364098591732,0,0,0,0,0,0,0,0,0,0,0,0,0.0987542349246587,0,0,0.155510812357643,0,0,0,0,0,0,0.0991706615981685,0,0,0,0,0,0,0,0.0591402468237395,0,0.0485903955105297,0.00737524001451321,0.00231600106489414,0,0,0,0,0,0
X000408.SZ,0,-0.0356652089036794,0,0,0,-0.0568129373914054,0,0,0,0,0,0,0,0,0.00398935500659063,0,0,0,0.0573203225846821,0.0584206064184456,0.106532242980098,0,0,0,0,0,0,0,0,-0.0362197914882896,0.10973213927181,0,0,0,0,0,0,0,0,0,0,-0.0308062706913606,0,0,0,0,0,0.151713860510038,0,-0.0340826667371993,0.0243002391448217,-0.00679776888967076,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0224786350824967,0,0,0.049861126784164,0,0,0,0.0279821749604467,0,0,0,0,0.0179470134156148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259340251912118,0.0930676755746295,0,0,0,0,0.179976386267448,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,-0.0879553975001976,0,0,0,0,0,0,0,0.10467131773602,0,0,0.0760897315511746,0,0,0,0,0.00207587222165195,-0.0861324013116563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160729373182145,0,0,0,0,0,0,0.00340069579651923,0.00618279395225477,-0.00839891309251569,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0998395978099442,0,0,0.12117912243508,0,0,0,0,0,0,0,0,0,0,0,0.0603754694592222,0,0,0,0,0,0,0,0,0.179565048093761,0,0,0,0,0,0,0.0134499104435312,0,0.0430699840937697,0,0,0,0,0,0,0,0,0.00440908381572752,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193701945175903,0,0,0,0,0,0,0,0,0,-0.096140149055459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145553941577934,0,0,0.154562993446647,0,0.0555554113403621,0.0119125499126766,-0.0164961816151731,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555854212917605,0,0,0,0,0,0.196321097673998,0,0,0,0,0,0,0,0,0,0,0,0.0426507632542714,0,0.472940058580588,0.0698831299901819,0,0,-0.0175747155702737,0.0090839773304233,0,0,0,0,0,0
X000539.SZ,0,0.101382409638034,0,0,0,0,0.0335855621488781,0,0,0,0,0,0,0.0297018860866606,0,0,0,0,0,0,0.104119970411856,0,0,0,0,0,0.0325481438389786,0,0,0,0,0,0,0,0,0,0,0,0,0.0375012431325218,0,-0.00640733292248347,0,0,0,0.0088531781750405,0,0.124408023199827,0,0,0,-0.00217576068659535,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304312159639078,0,0,0,0,0,0.172544293367179,0,0,-0.0316934707663037,0.0797958682921626,0,0,0,0,0,0.124924466188368,0,0,0,0,0,0,0,0,0.0736654022776927,0,0,0,0.0703488920061857,0,0.218020199409743,0,0,0.0366269599074556,0.383732095159395,0,0,-0.0174422617682272,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0.0179303492346147,0,0,0.0873571032635144,0,0,0.119264091306636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944095894154135,0,0,0,0,0,0,0,0,0,0.0280026117211073,0,0,0,0,0,0.461261906599727,0,-0.0206784862297265,0,0.00170740889870106,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536584633383097,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.102358505318893,0,0,0.0766064539285821,0.0105483965558549,0,0,0,0,0,0.0131172557521145,0,0.00734402076137493,0,0,0,0,0,0.198345765148526,0,0,-0.00107625823305452,0.00460490174020712,0,0,0,0,0,0
X000723.SZ,0,0,0,-0.481627642758981,0,0,0,0,-0.428084182095587,0,0.229547321315393,0.122913714539422,0,0,-0.101447260420846,0.121369373533367,0,0,0,-0.232111971686454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.350675034873275,0,0,0,0,0.413199201205079,0,0.222575917751521,0,0,0,0,0,0,0,0,-0.0280577550014564,0.000250907360879531,0,0,0,0,0,0
X600021.SH,0,0,0,0.272718865144504,0,0,0,0,0,0.301105959955542,-0.0289325964537704,-0.120900596715108,0,0,0,0.0324241026847182,0,0,0,0,0,0,0.170503192965745,0.180301842602289,0,0,0.158898582545619,0,0,0,0,0,0,0,0.0578328454666225,0,0,0,0,0,0,-0.0271958373101838,0,0,0.122811976153303,0,0,0,0,0,-0.00918137732365363,0.0044454339643041,0,0,0,0,0,0
X601699.SH,0,0,0,0.0330630543543008,0,0,0,0,0,0,0,0,0,0,0,0,0.120707623461961,0,0,0,0,0,0,0.068579804916105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833060387637314,0,0,0,0,0,0,0,0,0,0,0,-0.00268696724377758,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315844227075879,0,0,0,0,0.39034344764687,0,0.279669605034107,0,0,0.0363561714024123,0,0,0,0.329001117888319,0,0,0,0,0,0,0,0,0,0.0399423107934273,0.249359769314036,-0.258732436638415,0,0,0,0,-0.0135080982785235,0.0171000148749748,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0.0465030003369537,0,0,0,0,0,0,0,0,0,0,0,0.194008816881545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120221305605971,0,0.114129326691744,0,0,0,0,0,0,0,0,-0.00293677937202175,-0.00362853041277595,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128722987886662,0,0,0,0,0,0,0,0,0,0,0.18790727565278,0,0,0,0,0,0,0,0,0,0,0.217127329762871,-0.616523355430968,0,0,0.0111214372750595,0,0,0,0,0.0268287885578109,0.00260021721785885,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.152903748299958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497144470982408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112377763931436,0.63179316036283,0,0,0.412335441683454,0,0.31357785679048,0,0,0,0,0,0
TED,0,0,0,1.7549813299029,0,0,0,0,0,0,0,0,0,0,0,-0.287889168297142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9139844530666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.913719893193463,0,-1.55958164034965,1.13123186800414,0,0,0,0,14.0146770008896,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.0535740009397044,0.0149150215733208,0,0,0,0,0,0,0,0,0,-0.172876058945687,0,0,-0.0317742218956346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011079864523697,0,0,-0.0452218493067976,0.0145089097633474,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0807154016940438,0.102318693322965,0,0,0,0,0.0341162739957153,0,0,0,0,0,0,0,0,0,-0.0883404805646844,-0.0453497387827647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0485062800206832,0,0,0,0,0,-9.73230913037439e-07,0.00114924580481267,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.00117286916543303,0,0,0,0,0,0,0.000797321071767928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13373805319547e-05,0,0,0,0,0,-0.0014396445737459,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123789779648002,0,0.0168836327583472,0.00738626023426006,0,0,0,0,0,0,0.030718514394739,0,0,0,0,0,0,0,0,0,0,0,-0.0616493889812794,0,0,0,0,0,0,0,0,0,0,0,-0.0178601434701173,0.0275335038702908,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.0015472785819577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018821488416036,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00303980526121653,0,0,0,0,0,0,0,0,0,-0.00502949152523762,0.00989030684490019,-0.011896368768836,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00527197680584963,0,0,-0.0149807330333952,0,0,0,0,0,0,0,0.0143239008510744,0,0,-0.00880099710195203,0,0,0,-0.0113262589128309,0,0,0,0,0,0.00123979433313923,0,0,0,0,0,0,0,0,0,0,0,0,0.00310590521036411,0,0.00625028698040684,0,0,0.00610947557251656,0,0,-0.00917641685427856,0.0044256223374574,0,0,0,0.0911573231624895,0,0
