,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600585.SH,X600547.SH,X600660.SH,X600886.SH,X601600.SH,X002466.SZ,X000792.SZ,X002460.SZ,X600795.SH,X601699.SH,X000708.SZ,X600111.SH,X600010.SH,X600362.SH,X000301.SZ,X600426.SH,X000877.SZ,X000983.SZ,X600027.SH,X600803.SH,X002271.SZ,X600489.SH,X601991.SH,X600160.SH,X600985.SH,X600176.SH,X000807.SZ,X000786.SZ,X000408.SZ,X000630.SZ,X600612.SH,X000932.SZ,X300037.SZ,X000933.SZ,X600219.SH,X002128.SZ,X600348.SH,X600995.SH,X600688.SH,X600157.SH,X601168.SH,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.494004060835771,0.206896574600837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883903432013727,0,0,0,0,0,0,0,0,0,-0.0929574046169495,0,0,0,0,0.048088980597792,0,0,0,0,0.10074230234905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125132387858541,0,0,0,0.0189600301296072,0,0
X600028.SH,0.590433470582553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105859643323333,0.0325055719870869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109390585022247,0.101244692813198,0,0,0,0,0,-0.00973809073957652,0,0,0,0,0,0,0
X601088.SH,0.151004516265197,0,0,0,0.118120878352271,0,0.227918196337496,0,0,0,0,0,0,-0.0246789172083379,0,0,0,0,0,-0.0507892100496359,0,0,0,0,0,0.0283936107664769,0,0,0,0,0,0,0,0.0663393484410321,0,0,0,0,0,0,-0.176472927025622,0,0,0,0,0,0,0,0,0,0,0.00163775316365692,0.00655860090507779,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.0949721106125317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613435780156396,0,0.246645396955128,0,0,0,0,0.0491990456999327,0,0,0.0258467775805336,0,0,0,0,-0.010050579081485,0,0,0.106185125255646,0.0891696103280889,0,0,0,0,0,0,0.17499733215321,0,0,-0.0140680666068719,-0.0161854296090664,0.0127533736558579,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.00873447756618814,0.18431976400615,0,0,0.105946360869676,0,0,0,0,0,0,0,0.219282837599929,0,0,0,0,0,0,0,0.122222098691985,0,0,0,0,0,0.0166138275467857,0.125425553415464,0,0,0,0,0,0,0,0,0.212279163199288,0,0,0.0689892626932511,0,0,0,0,0,0,-0.00656185108361544,-8.67361737988404e-19,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.141964191803815,0,0,0,0,0,0,0,0,0.0161983506933212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265573380072189,0,0,0,0,0,0,0,0.297891698108468,0,0,0.245532101823283,0,0,0,0,0,0,0,0,0,0,0,-0.00299861024006918,0,0,0,0,0,0,0
X601898.SH,0.118341833904014,0,0,0,0.229133223357821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601115893490496,0,0,0,0,0,0,0,0,0,0.0334450140294322,0,0,0,0,0,0.0266626545296405,0,0,0,0,0,0,0,0,0,-0.000530265753834418,0,0,0,0,0.00956274926566749,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0.198762412770222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281505818369622,0.0891317820542289,0,0,0,0,0,0.0543687045019505,0,0,0,0,-0.0346745938688509,0,0,-0.130324138074167,0,0,0,0,0,0,0,0,0,-0.00281588370282085,-0.0112656892869171,0,0,0,0,0,0
X600585.SH,0,0,0,0.0861994332360576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256534905810864,0.035344159530302,0,0,0.152284805812188,0,0,0,0,0,0,0.163970684368341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00821088276412093,0.00522130489344559,0,0,0,0,0,0
X600547.SH,0,0.157094548844266,0,0,0.0556949875097387,0,0,-0.0336151164746927,0,0,0,0,0,0,0,-0.00711779712521931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46136138250525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000942843666285109,0.00231539019991097,0,0,0,2.16840434497101e-19,0,0
