,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002466.SZ,X002460.SZ,X600188.SH,X600585.SH,X000792.SZ,X000301.SZ,X600111.SH,X600019.SH,X601898.SH,X600660.SH,X600011.SH,X000708.SZ,X600010.SH,X002271.SZ,X000877.SZ,X600547.SH,X601600.SH,X600886.SH,X600795.SH,X600362.SH,X600176.SH,X600426.SH,X000629.SZ,X000408.SZ,X601991.SH,X600096.SH,X600348.SH,X300073.SZ,X000723.SZ,X600803.SH,X000786.SZ,X000983.SZ,X600160.SH,X002080.SZ,X600027.SH,X600219.SH,X600141.SH,X600378.SH,X601699.SH,X600549.SH,X600157.SH,X002353.SZ,X600801.SH,X002407.SZ,X600399.SH,X002192.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.131047706745153,0,0,0,0.0265040089716253,0,0,0,-0.0227413999425288,0,0,0,0,0,0.130974485469742,0,0.0131981779483412,0,0,0,0,0,-0.0779172195680591,0,0,0,0,0,-0.144989636002581,0.160829872008935,0,0,0,0,0,0.0216622999883938,0,0,0.125231520465288,0,0,0,0,0,-0.0463915307276361,0.0182665899365755,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0860978492436137,0.201123746587571,0,0.273739960136536,0,0,0,0,0,0.0811479285173564,0,0.067011805380084,0,0,0,0,0,0,0,0,0,0,0,-0.0493651088262864,0,0,0,0,0,0,0,0,0.166445186942519,0,0,0,0,0,0,0,0,0,0.0291602682821025,0,0.0296574154250183,0,0,0,0.0258661007013748,0,0,0,0,0,0,0
X600028.SH,0.124719885373779,0,0,0.00478945308789475,0,0,0,0,5.42101086242752e-20,-0.0122303101396681,0,0,0,0,0,0,0,0,0,0,0.00823492239329002,0,0,0,0,0,0.0187507037342638,0,0,0,0,-0.00226110019042877,0,0,0,0.0494308289531689,0,0,0,0,0,0,0,0,0.0430058234473586,0,0,0,0.0225272265233391,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0.101224928586688,0,0,0,0,0,0,0,-0.0757292029437289,0,0,-3.46944695195361e-18,0,0,0.00280138638471417,0,0,0.129308912220792,0,0,0,0,0,0,0.0266447618610176,-0.0127556843473701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534410673458688,0.0839197342587235,0,0.0294475472386937,0.0464150551669213,0,-0.0154011118373401,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.363031267068509,0,0,0.144555474010668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176637087527035,0,0,0.0234847882028202,0,0,0.0174857606111055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2644714109429,0,0.163258216605157,0,0.0180016556804852,0,0,0,0,0.0277652954118276,0,0
X002460.SZ,0,0,0,0,0.0868667002361763,0,0,0,0.227212898264303,0,0.0473613056631925,0,0,0,0,0,0.0942827093217653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927308266611674,0,0,0,0,0,0.0187233160312564,-0.0230986773497145,0,0.134673375118822,0,0,0,0,0,0,0.0438337076364397,0,0,0,0,0,0,0,0,0.0736139501299879,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.478506418259047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211445941471123,0,0,0,-0.0346868290172898,0.147458588261166,0,-0.0105991083022907,0,0,0,0,0.188297340379272,0,0,0,0,0,0,0,0,-0.107522961058847,0,0,0,0,0,0,0
X600585.SH,0,0,0,0.0812668598311565,0,0,0.0132515053642736,0,0,-1.35525271560688e-20,0,0,0.000418115060472563,0,0,0,0,0.139567495194594,0,0,0,0,-0.00640755730937131,0,0,-0.0177532074987652,0.0197166222153117,0,0,0.0385996981701235,0,0,0.0769594247624866,0,0.0177687926909237,0,0,0,0,0,0,0,0,0,0,0,0.298863184273077,0,0,0,0,0,-0.0432158879202686,0,0,0,-1.0842021724855e-19,0,0
X000792.SZ,0,0,0,0,0.280768820715418,0,0,0,0,0,0,0,0,0,0.0591210894216303,0,0.0312767329558383,0,0,0,0.173157531610155,0,0,0,0,0,0.0295663400967899,0,0,0,0.120781175914373,0,0,0,0,0,0,0.0143712212493037,0,0.0652759391204248,0,0,0,0,0,0,0,0,0,0.0375363917279398,0,0,0,0,0,0,-0.0544942886994224,0,0
X000301.SZ,0,0,0,-0.105438873700887,0.186973171810185,0,0,0,0,0,0,0,0,0,0,0.106529835895576,0.0938954813846797,0,0,0,0,0,0,0,0,0,0,0.28043850075951,-0.000229765593379687,0,0.0431642357331241,0,0,0,-0.123340096009413,0,0,0.0743992690984475,0,0,0,0,0,0,0,0,0,0,0,0.159708618199221,0,-0.154096207359478,0,0,0,0,0.0394975228749255,0,0
