,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X000792.SZ,X600019.SH,X600111.SH,X002466.SZ,X600660.SH,X002271.SZ,X000708.SZ,X600010.SH,X000301.SZ,X601600.SH,X601898.SH,X600188.SH,X600362.SH,X600547.SH,X600426.SH,X600176.SH,X600219.SH,X600886.SH,X600011.SH,X000786.SZ,X000825.SZ,X000723.SZ,X000932.SZ,X000408.SZ,X000959.SZ,X600399.SH,X601991.SH,X000831.SZ,X000807.SZ,X600803.SH,X600795.SH,X300037.SZ,X000898.SZ,X002080.SZ,X601699.SH,X002409.SZ,X600352.SH,X600549.SH,X002407.SZ,X600486.SH,X002145.SZ,X600489.SH,X000027.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211553143629398,0,0,0,0,0,0.0682716471858386,0,0,0.0110509868730962,0,0,0,0,0,0,0,0,0,0.0788410145924233,0,0,0,0,0,0,0,0,0,0,0,-0.0274542841685043,0,0,0,0,0,0
X600028.SH,0.222608548251594,0,0,0,-0.064098286453029,0.0250448340072651,0,0,0,0,0,0,0.0405037110198496,0,0.0681961927673882,0,0,0,0,0,0.00779096024971043,0.0267415312661071,0,0,0,0,0,0,0.00549299977672895,0,0,-0.0442182384942337,0,0,0.0496102430269164,0,0,0,0,0,0.0186810103798577,-0.00433152503370446,0,0,0,0,0,0,-0.000726657988156761,0,0,-0.0161388286909803,0.0369148983468408,0,0,0,-0.0114713337948626,0,0
X601088.SH,0.0486706072654894,0,0,0,0,0.0473706801059075,0,0,0,0,0,0,0,0,0,0.0386262583698274,0.0543492248832188,0.185947337918115,0,0,0,0,0,0.057623512320906,0,0.113697216070955,0,0.0288046744538252,0,0,0,0,0,0.0148498640417059,0,0,0,-0.0645417897521112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0599951230777362,0,0,0.0968985842362262,0,0,0,0,0,0,0,0,0.102094971645938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742230743476142,0,0,0.0159864378415672,0,0,0,0.0188398748717812,0,0,0,0,0,0,0.0577837597587603,0,0,0.00607048480262099,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.298479807468756,0,0,0,0,0.166895712621246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0302110784610014,0,0,0,0,0,0.0402748526772904,0.0140112314607499,0,0,0.333785196511288,0,0.0972425106891956,0,0,0,0,0.0397537878169873,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,-0.00635996715297694,-0.0548898125187179,0,0,0,0.0783768689519662,0.0218445441795513,0,0,0,0,0,0,0.134221949178643,0,0,0,0.192478668334531,0,0,0,0.00430298560448337,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.0521194325726613,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117721022700828,0,0,0,0,-0.0506293190232727,0,0,0,0,0,0,0,0,0,0.0837065674957822,0,0,0,0,0.0170141785460586,0,0,0,-0.0187756228425468,0.226246508367761,0,0,0,0,0,0.0300002137335691,0,0,0,0,0.196442364289643,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0507941446230647,0,0,0,0.0377777485282706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112235326389273,0,0.205260925374036,0,0,0,0,0,0,0,0.0180290787267603,0,0.515282121956714,0,0,0,0,0,0,0,0.0706317277247253,0.0376391658023625,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0807285318736531,0,0,0,0.335446915285946,0,0,0.299983803102646,-0.0775565753250438,0.180760960006684,0,0.361792359329091,0,-0.124996302134452,0,0,0,0,0,0,0,0,0.158490769572211,0.0423375990384574,0,0.125788732747726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535489053324578,0,0,0,0,0,0,-0.0509004319709456,0,0,0,0,0,0,0
