,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X000708.SZ,X002271.SZ,X002460.SZ,X600660.SH,X600547.SH,X600362.SH,X601898.SH,X600010.SH,X000786.SZ,X600111.SH,X000301.SZ,X600886.SH,X600176.SH,X600011.SH,X601600.SH,X600188.SH,X600426.SH,X002466.SZ,X000932.SZ,X000027.SZ,X600803.SH,X601991.SH,X600801.SH,X600352.SH,X600795.SH,X600219.SH,X600489.SH,X000898.SZ,X000883.SZ,X600688.SH,X002080.SZ,X600486.SH,X600299.SH,X600027.SH,X000723.SZ,X002353.SZ,X600516.SH,X600157.SH,X300037.SZ,X000807.SZ,X601168.SH,X000830.SZ,X600315.SH,X601992.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.262304812959484,0,0,0,0.0286850467082928,0,0,0,0,0,0.0547517855143117,0,0.0117343866826416,0,0,0,0,0,0,0,0,0.0223001316128214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177458027715542,0,0,0,0,0,0,0.0159439303301307,0,0,-0.00321033143470724,0,0,0,0,-0.00959208657841921,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855345057781849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837807469776881,0,0.0688733134876548,0,0,0,-0.0287754911521042,-0.00308071442136703,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208588686858957,0,0.103785496918412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227202530833136,0,0,0,0,0,0.000360477835887929,0,0,0,0,-0.00725343346250699,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135381448610967,0.10402441900213,0.0356828868897859,0,0.03023362635062,0,0,0,0.0033369295957445,0.254281902832301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13704223982111,0.0822147010807998,0,0,0,-0.0116443869462147,0,0,0,0.0399380548615899,0,0
X600585.SH,0,0,0,0,0,0,0,0.0313413757704155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00437247353289651,0,0.0219912639097959,0,0,0,0.275827195344344,0,0,0,0,0,0,0,-0.00562757785526061,0,0,0,0,0,0,0,0,0,0.0579279167847578,0.0431814034983402,0.0235855118820614,0,0,-0.017609628541612,0,0,0,0,-0.0438264246151469,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,-0.0197785333867292,0,0,0.0102693690699527,0,0,0.133883493666584,0.120328417452647,0,0,0,0.0751223862488018,0.0904734102589657,0,0,0.166191448170497,0,0.0694441611902204,0,0.189973447627011,0,0,0,0,0.142525121143677,0,0,0,-0.00406286115482439,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0153858860405707,0,0,-0.00157217717294646,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.156580326752586,0,0,0,0,0,0.0260143297705354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125289497744923,-0.0381438258434339,0,0,0.0133443088780834,0.442166292936832,0,0,0.324191302774925,0,0,0,0,0,-0.156406553319578,0,0,0,0,-0.0671641230797849,0,0,0,-0.116484969085683,0,0
X002271.SZ,0,0,0,0.094124857550762,0,-0.328609442881586,0,0,0,0.0243510424172325,0,0,0,0,0,0,0,0,0.190078629950835,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.187151431236192,0,0,0,3.23226865661663e-07,0,0,0,0,0,0.035018202723128,0,0,0,0,0.157323417116546,0,0,0,-0.0208073379330369,-0.0010299026987098,0,0,0,-0.0379930162143999,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0544352123836538,0,0.141828024718555,0,0.0380377262469543,0.186665489528936,0,0.311776542543019,0,0,0,0.0457152762469759,0.0913234786832259,0,0,0.0656708391978546,0,0,0,0,0,0,0,0,0,0,0.192396330432366,0,0,0,0,0,0,0,0,0.277195857772861,0,0,0,0,0,0.0032961925167067,0,0,0,-0.0138913887314957,0,0
X600660.SH,0,-0.0422552986004462,0,0,0,0,0,0.0874938313258345,0.15109309212282,0,0,0,-0.0702923931851452,0,-2.16840434497101e-19,-0.00594284131011626,0.0737954659799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127229814096493,0.336266997183694,0,0,-0.035803500045282,0,0,0,0.0581671031953589,0,0,0,0,0,0,0,-0.02502067576816,0,0,0,-0.0287239885569635,0,0
