,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600019.SH,X600585.SH,X600188.SH,X601898.SH,X600547.SH,X601600.SH,X002460.SZ,X600660.SH,X000792.SZ,X600886.SH,X002466.SZ,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X002271.SZ,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X600803.SH,X600176.SH,X600027.SH,X601991.SH,X000807.SZ,X600489.SH,X000983.SZ,X601699.SH,X000786.SZ,X600160.SH,X000932.SZ,X000630.SZ,X002080.SZ,X000539.SZ,X000408.SZ,X600219.SH,X300037.SZ,X000629.SZ,X600688.SH,X000723.SZ,X600157.SH,X600995.SH,X000933.SZ,X600612.SH,X600378.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.567611822125575,0,0,0,0,0,0.0167967943514452,0.0959949017099833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428932163197946,0,-0.0154356432972539,0.0717578511602848,0,0,0.0750226914205701,0,0,0,0,0,0,0,0,0.0607405200443614,0,0.0949520362004275,0,0,0,0,-3.46944695195361e-18,0,0,-0.0555893546544752,-0.0605217288232698,0,0,0,0,0
X600028.SH,0.655070749432519,0,0,0,0.0639635183595561,0.0315801070613023,0.129424997985542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240039866639234,0,0,0,0,0,0,0,-0.0815575986384725,-0.0148010746357999,0,0,0,0,0,0,0,0,0,0,0,-0.0172359528105935,0,0,0,0,0,0.119142339211886,0,0,0,0,0,0
X601088.SH,0.076651195228765,0,0,0,0,0,0,0.228162199035024,0.0785874957797391,0,-3.46944695195361e-18,0,0,0,0,0,0.0628531236466659,0,0,0,0,0,0,0,0,0.0388642386008981,0.103831902635491,0,0,0,0,0,0,0.0490989042951991,-0.0116242045323062,0,0,0,-0.020972275989947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,-0.0365174036114494,0,0,0.0188525168444729,0,0,0,0,0,0,0,0,-0.0165385780475171,0,0,0.203577727435472,0.0520324042544403,0,0.115924015095429,0,0,0,0,0,0,0,0,0,0,0,0.0148397808055016,0,0,0,0,0,0,0.05689138435016,0,0,0,0,0,0.0446779271106103,0,0,0,0.0260066915775711,-0.0296174300850392,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762496909087177,0,0,0,0,0,0,0,0,0,0,0,0,0.714462867751489,0,-0.13064881852641,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.00947131068839307,0,0,0,0,0,0,0,0,0,0.058969530392725,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0319254885328443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156887548786582,0.0767207890532519,0.0903117092873495,0,0,0,0,0.0240039763895191,0,0.225699633357011,0,0,0.0870936835430822,0,-0.012801219058095,0.0370408454169979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0.00517033917310847,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.173305217083886,0,0,0,0,0,0.0779458129623667,0,0,0,0,0,0,0,0,0.0928215952266463,0,0.019472695074614,0,0,0.0601932103608716,0,-0.11423386717222,0,0,0,0.026557975122108,0,0.0285332920370557,0,0,0,0.0143787294772839,0.0387926057277856,0.111729403983716,0.147196446404715,0,0,0,0,0,0,0,-0.0633511670069261,0,0,0,-0.0563892554233694,0,0,0,0,0,0
X600188.SH,0,0,0.444816600650851,0,-0.0421328178512557,0,0,0,0.254409886996601,0,0,0,0,0,0,0.0454317418112717,0,0,0,0,0,0,0.147716200412829,0,0,0,0,0,0,0,-0.320494981249648,0,0.0527500182602224,0,0,0,0,0,0,0,0,0.046544934401596,0,0,0.265401229503876,0,0,0,0,0,0,0.0362295193225414,0,0,0,0,0,0,0
X601898.SH,0.134371347488181,0,0.231534452294251,0,0,0,0,0.122595760122654,0,0,0,0,0,0,0,0,0,0,0,0,0.0770145776613159,0,0,0,0,0,0,0,0,0,0,0.0616809178697607,0,0.0606621478376001,0,0,0,0,-0.0187578594238983,0,0,0,0,0,0.0414876450917156,0,0,0,0,-0.0151635122189259,0,0,0,0,0,0,0,0,0
X600547.SH,0,0.0679008089034272,0,0,0,0.0484544191092685,0,0,0,0,0,-0.0190689089566694,0,0,0,0,0,0,0,-0.190136401512344,-0.0191295145661189,0,0,0,0,0.0922378501500283,0,0,0,0,0.68810847404694,0,0,0,0,0,0,0,0,0,0,-0.0272092679500701,0,0,0,-0.101069458696082,0.0636916228141044,0,0,-0.0418499954139959,0,-0.0396226948945593,-0.0195703118175707,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167468578458973,0,0,0,0,0,0,0.537294430726766,0.0638207149498072,0,0,0.0462099469101326,0,0,0,0,0,0,0,0,0,0,0.0786151391235544,0,0,0,0,0.0210523159485407,0,0.000625329974957011,0.0105713191610622,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.0919694815561263,0,0,0,0,0.729043593727896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00123061829216501,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,-0.0127343239065285,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428092828303307,0,0,0.0469475079168594,0.0579270816651742,0,0,0,0,0,0,0.0282364607431853,0,0,-0.104081974225757,0,0,0,0,0.0197866009967662,0,0.0631485249258746,0,0,0.0161813201076224,0.0594135728985694,0,0,0,0,0.0352011711204534,0,0,0,0,-0.0214336244887672,0,0,0,0,0,0,0
