,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X002271.SZ,X000708.SZ,X002466.SZ,X601898.SH,X000301.SZ,X601600.SH,X600547.SH,X600362.SH,X600111.SH,X600188.SH,X600010.SH,X600886.SH,X600011.SH,X000786.SZ,X600426.SH,X600176.SH,X000408.SZ,X601991.SH,X600795.SH,X600803.SH,X600352.SH,X000932.SZ,X002080.SZ,X600219.SH,X600489.SH,X000825.SZ,X002353.SZ,X000027.SZ,X300037.SZ,X000898.SZ,X600688.SH,X600315.SH,X000959.SZ,X600801.SH,X000807.SZ,X002409.SZ,X601699.SH,X000830.SZ,X600027.SH,X600486.SH,X600399.SH,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0,0,0,0.351720790009347,0,0,0,0,0,0,0.373610283619744,0,0,0,0.0755337303715585,-0.10954324541499,0,0,0,0,0,0,-0.0364510477495222,0,0,0,0,0,0,0.0163455346057498,0,0,0,0,0,0,0,0,0,0,0.135795365128208,0,0,0,0,0,0.33481453594604,0,0,-0.0733138648070867,0,0,0,0,0.0278687707494164,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.141988853093432,0.00886311538201635,0,0,0,0,0,0,0.422197328587406,0,0,0,0,0,0,-0.016894148673924,0,0,0,0,0,0,0,0,0,0,-0.0934335332880685,0,0,0,0.0129579346875336,0,0,0.202442186928295,0,0.159837650679811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0.406189685699763,0,0,0,0,0,-0.0071204483446735,0,0,0,0,0,0,0.138228902763239,0,0,0,0,0,0.0289701103458112,0,0.326889398038398,0,0,0,0,0,0,0,-0.0417721143498153,0,0.0384372489750694,0.0195534688592667,0,0,0,0,0,0,0.243885901850756,0,0,0,0,0,0.134196136977449,0,0,0,0,0,0,0.0919964544442374,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.060883816566848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0604539305140659,0,0,0,0,0,0,0,0,0.499109413890683,0,0.052363810110136,0,0,0,0,0.0222168406918923,0,0,0,0,0,0,0.0256149219597762,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161632976468118,0.0560047898531049,0,0,0,0,0,0,0,0.224123522196004,0.0580259650186144,0,0.0882602981109027,0,0,0,0,0,0,0,0,-0.00516709118643395,0,0,0.0320651515683986,0.000304782821032346,0,0,-0.0451862358696147,-0.0110333820490674,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.0192438584603416,-0.0909751055250094,0,0.178361072638472,0,0,0,0,0,0,0,0,0.0598755626351828,0,0,0,0,0,0,0,0,0,0.266156808742446,0,0,0,0,0.0912291729638276,0,0,0.070646664167999,0,0.246116684284998,0,-0.0120977276345329,0,0,0,0,0,0,-0.123429918311758,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.00231217191482769,0,0,0,0,0,0,0,0,0,0.121106732920181,0,0,0.116560353382172,0,0,0,0,0,0.0387730601517213,0,0,0,0,0,0,0,0,0.0593331618465741,0,0,0,0,0,0,0,0,0,0,0.0317890604443065,0.0131930851954744,0,0,0,0,0,-0.0892647599818037,-0.00740274598949478,0,0,0,-0.0114601325907324,0,0
X600188.SH,0,0,0,0,0,-0.298909404093866,0,0,0,0,0,0.375109715405476,0,0,0,0.0699694003776625,0,0,0,0,0,0,0,0.0501429345994409,0,0,0,0,0,0.1900018982744,0,0,0,0.0398617369923426,0.146443082944633,0,0,0.0245706757232922,0,0,0,0,0,0,0,0,0,0,0.0808422556413521,0.215438589810949,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067527690559757,0.0874843301166593,0,0,0,0,0,0,0,0,0,0,0,0.112536501544139,0,0.0350470751154336,0,0.0628994799066307,0,0.0790296525525632,0,0.0773999952376702,0,0,0.0741022183164243,0,0,0,0,0,0,0,0,0.0130602745384116,0,0,-0.000955077073909343,0,0,0,-0.0369291592866908,0,0
X600886.SH,0,0,0,0,0,0,0,-0.027683817079625,0,0,0,0,0,0,0,0,0,0.0301311232245616,0,0,0,0.0135795860054891,0,0.120679609983648,0,0,0,0.0127591040162782,0,0.0551044969214479,0,0,0.0759276967514471,0,0,0.0863868579617009,0,0,0,0,0,0,0,0,0.0718139567210933,-0.0800234403172599,0,0.0236360381241205,0,0,0,0.0244056854137228,0,0,0,0,0.0112637272378983,0,0
X600011.SH,0,0,0,0,0,0,0.0372390191701235,0,-0.0049017655849409,0,0.0320246348659505,0,0,0.0101378251109591,0,-0.0717023362385832,0,0,0.0360721302083286,0,0,-0.0153917789354852,0,0,0,0.109465049628002,0.0983282769228695,0,0,0,-0.0264166485831596,0,0,0,0,0.0609959608539823,0,0,0,0.0375833123409165,0,0,0,0,0,0,0,0,0,0,0,0.00808986883352796,0,0,0,0,-0.00925766006912622,0,0
X000786.SZ,0,0,0,0.285956285654931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0552610104064873,0,0.0315044093964265,0,0,0,0,0,0,0.03274296508307,0,-0.0748340334160485,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.0749350475236425,0,0,0,0,0.013880966237014,0,0,0,0,0,0,0.0170958753569176,0,0.11048017917053,0,0,0,0.0660488874067578,0,0.128856832438384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14060972060299,0,0,0,0,0,0,0,0,0,0,0.0391668459472264,0,0,0,0.0451470352814087,0,0,0,-0.0371339727531372,0,0
X600176.SH,0,0,0,0,0,0.148766665057415,0,0,0,0,0,0,0.222760701445945,0,0,0,0,0.0241469900657709,0,0,0,0,0,0,0.0401583471837386,0,0,0,0,0.0952553578019357,0,0,0,-0.0347957433671216,0.255846167046771,0,0,0,0,0,0,0,0,0,-0.000495647145114902,0,0,0.0505138820128177,0,0,0,-0.0618369076329668,-0.0344656080091143,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,-0.057134945015277,0.0623725556290635,0,0,0,0,0,0,0,0.0924277929099168,0.012461187681017,0,0,0,0,-0.191838737400338,0,0,0,0,0,0,0.289765125356311,0,0,0,0,-0.0487059922465938,-0.176824297241399,0.173854993812013,0,0,0,0.128291940759969,0,0,0,0,0,0,0.0546140934424867,0,0,0,0,0.0642437621612043,0,0,0,0.0546525519319469,0,0
X601991.SH,0,0,0,0,0,0,0,-0.0783542545052766,0,0,0,0,0.0170088716371412,0,0,0,0,0,0,0,0,0,0.0500132419736032,0,0,0,0,0.0198445853976821,0,0.00385503060001936,0,0,0,0.0588740872678352,0,0.279592937089908,0,0,0,0,0,0,0,0,0,0,0,-0.0780236584457344,0.0617699740053255,0,0,0.00964365442496247,0,0,0,0,-0.0201041924094294,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.0372292667152558,0,0.0173104480379005,0,0,0.138705471635287,0,0,0,0,0,0,0,-0.0335723183898394,0,0,-0.0636967735434961,0,0,0,0,0,0,0,0,0,0,0.091961668818709,0,0,0,0,-0.0546309146436484,0,0,0,0,0,0,0,0,0,0,-0.0383172762922712,0.0387921643777769,0,0,0,-0.0569985911309652,0,0
X600803.SH,0,0,0,0,0,0,0,0.0874754887698918,0,0,0,0,0,0.073017774336523,0,0,0,0,0,0,0,0.0876352050476724,0,0,0.0380907679952783,0,0,0,0,-0.0638865705819362,0,0,-0.133177866039497,0,0,0,0,0,0,0,0,0,0.043829986099856,0,0,0,0,0,0,0,0,0.0166832962816292,-0.0382823227430412,0,0,0,-0.014783267797328,0,0
X600352.SH,0,0,0,0.0829806591886508,0,0,0,0,0,0,0,0,0,0.0768341914459743,0,0.0554384348296173,0,0,0,0,0,0,0,0.149456603781693,0,0,0,0.0297578955493204,0,0.0532893012202167,0,0,0,0,0,0,0,-0.0519572955941883,0,0,0,0,0.0333924347305651,0,0,0,0,0,0.0458820674183533,0.0266887866565293,0,-0.0116862905898823,0,0,0,0,-0.00832077446911977,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0.187651627103603,-0.132046369683571,0,0.149784440194949,0,0,0,0.232194367307012,0.0844741118725631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223232360057905,0,0,0,0,0,0,0,0.106569701774416,0,-0.012301331122279,-0.0601064685004574,0,0,-0.00499917123972689,-0.040260266691648,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0215947979622018,0,0,0,0.0788641050710434,0,0,0,0,0,0,0.0610735462940663,0.0196916452761364,0,0,0,0,-0.00406353830350322,0,0,0,0,0,0,0.0455734942630343,0,0,0,-0.0292448347592284,0,-0.0410494564092081,0.151088413860415,0,0,0,0,0,0,0,-0.181047639110987,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.11557181068006,0,0,0,0,0,0.14077973254578,0,0.155250067815916,0,0,0,0,0,0,0,0,0,0,0.0748681924603481,0,0,0,0,0.0531409770656062,0,0,0,0,0,-0.0287434756823804,0,0,0,0,0,0,0.154179177612161,0,0,0,0,0,0,0,0,0,-0.0542488942452903,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0521589500233092,0.0343190296247145,0,0,0.445754060883128,0.150518131893576,0,0.0509035631233918,0,0,0,0,0,0.0306753495726489,0.0564974388530319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215874060051631,0,0,0,0,0,0,0,0.0248601473158342,0,0
X000825.SZ,0,0,0,0,0,0,0,-0.0366985158379293,0,0,0.0680006908265147,0.0634327622199643,0,0.13432419283309,0.110515272750209,0,0,0.0787743621097363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131202352311206,0,0.328415791553912,0,0,0.0443758373298501,0,0,0,0,0,0,0,0,0,0,-0.0297096268967021,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0.0438799254056993,0,0,0,0,0.0860708294790084,0,0,0,0,0,0,0.0832514013505602,0,0,0,0,0,0.0206221405480586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244914000836346,-0.358383543826254,0,0.109087663977485,0,0,-0.0627375776140758,-0.000600886320269675,0,0,0,-0.0207083642954048,0,0
X000027.SZ,0,0,0,0,0,0.31538266757511,0,0,0,0,0,0,0,0,0,0,0,0,0.175583300799848,0,0,0,0,0,-0.0905445200314159,0.271537309454415,0,0,0,0.0869463543273266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103458280272252,0,0,0,-0.00236248957029064,-0.0600406142353517,0,0,0,-0.0743152270469652,0,0
X300037.SZ,0,0,0,0,0,0.438650780422832,0,0.18869802859919,0,0,0,0,0,0,0,0,0.0698137659696044,0,0,0,0,0,0,0,0.0736953555593747,0,0,-0.115298719059435,0,0,0,0,0,-0.178638144985909,0,0,0,0,0,0,0,0,-0.0593043394983519,0,0,-0.116263525360861,0,0,-0.0264841982513357,0,0,-0.0324677163745509,-0.0214588199538641,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.0226387471096168,0,0,0,0,0,0,-0.0395869248038758,0,0,0,0,0.121501300528202,0,0,0,0,0,0,0.0677226599362362,0,0,0,0,0.531338369912596,0,0,0,0.0241428237942119,0,0,0,0,0,0,0,0,0.079224889175908,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.083640748851405,0,0
X600688.SH,0,0,0,0,0,0,0,0,-0.00389585954754185,0,0,0.038992612058814,0,0,0,0.0796346332099562,0,0,0,0,0,0,0,0,-0.0608680650830466,0,0,0,0,0.0931823677602034,-0.0291099949289146,0,0.0319300879851595,0.0421048148483401,0,-0.0256089222188451,0,0,0,0,0.0459225422756103,0,0,0,0,0,0,0,0,0.0276408890086118,0,0.0241559187722188,0.0113247160704501,0,0,0,0,0,0
X600315.SH,0,0,0,0.169171011893759,0,0,0,0,0,0.454453252781654,0.0437784358768564,0,0,0,0,0.137781186715899,-0.0993098098949306,0,0,0,0,0,0,0,0,0,0,0,0,-0.0517649652376394,0,0,0,0,0,0,0,0,0.0924496377678687,0,0,0,0,0,0.013770769799858,0,0,0.133589374050134,0,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125831773000991,0.0812237757438765,0.215850070926521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440885912397503,0,0,0,0.113811774520875,0,0,0,0,0.0175263774579181,0,0.103138945441335,0,0,0,0,-3.46944695195361e-18,0,-0.0131584798265077,0,0,0,0,-0.0443218245088385,0,0
X600801.SH,0,0,0,0,0.143701441055485,0,0,0,0,0,-0.0383641162861727,0,0.141914981369435,0.00652407232529582,0,0,0,0,0,0,0,0,0.00858043063612449,0,0.121356347116947,0,0,0,0,0.00816952483139702,-0.0848399338632977,0,0,0,-0.0372335909200848,0,0,0,0,0,0,0,0,0,0,-0.0809721291838176,0,-0.0339747331442153,0,0,0,-0.0793808972562145,-0.00315898244243872,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736950927623567,0,0.110001828504357,0,0,0,0,0,0,0,0,0.00846678109155932,0,0,0,0,0,0,0.18520963790116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513318117562131,0,0,0,0.0550695030580346,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X002409.SZ,0,0,0,0.0484550878725219,0,0.0145764514440223,0,0.169533583982706,0,0,0,0,0.155536580763528,0,0,0,0,0,0,0,0,0,0,0,0.0474294856897002,0,0,0,0,0,0.00903675402165812,0,0,-0.175800733264787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355066505817933,0,0.047233716681177,0,0,0.0142445919570919,0,0,0,0.107804601095819,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.109087716106683,0,0,0.0721733297768984,0.164632601384314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555525621724841,0,0,0.152459745092087,0,0,0,0.050403892973908,0,0
X000830.SZ,0,0,0,0,0,0.179045394011498,0,0,0,0,0,0,0.0189677516991707,0,0,0.174199997130852,0,0,0,0,0,0,0.100678726109838,0,0,0,0,0,0,0.0137235146892934,0,0,0,0.0683494984035083,0,0,0,0,0,0.118851112830732,-0.0137443887326724,0,0.0599792184344597,0,0,0,0,0,0,0.086992193879795,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,-0.0375405024550896,0,0,0,0.0132097945961121,0,0.0920068174196403,-2.16840434497101e-19,0,0,0,0,0,0,0,0.00687246365712566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202435398595131,0.046174076416495,0,0.046248969634338,0,0,0,-0.00867495322353909,0,0,0,0,0.0154893542490077,0,0,0,0,0,0,0,0,0,0,0,-0.0148081120443229,0,0
X600486.SH,0,0,0,0.154777703865375,0,-6.93889390390723e-18,0,0,0.113686912539508,0,0,0,-0.117804614007964,0,0,0,0,-0.0251959869785978,0,0,0,0,0,0.106549799367995,0,0,0,0,0,0,-0.0614656203570933,0,0,0,0.134849989943482,-0.0306277955019494,0,-0.113605364149358,0,0.204290776306759,0,0,-0.0130848134065468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0,0,0,0.177913584445342,0,0,0,0,0,0.0429152928577586,0,-0.356196164601561,0.133899108406816,-0.0481706129448708,0,-0.3758384996302,0.0982522113831835,0.0535258280479469,0,-0.107463629242638,0,0,0.0779965245646301,0,0,0,0,0,0,0.410851665643488,0,0,0,0,0,0,0,0,0.161016259309138,0,0,0,0,0,0,0,0.0674607242145717,-0.160087620454296,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207062717999668,0,0,0,0.302275697692512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217896167015257,0,0.422850306837367,0.0167688463410098,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0263757977270976,0,0,-6.93889390390723e-18,-0.221965539486532,0,0,-0.0949629955924425,-0.0477831288279006,-0.0625107250880912,0,0,0,0.0964567175302346,0,0,0,0,0,0,0,0,0.0990749682910555,0,0,0,0,0,0,0,0,0.0381554749515588,0.0472509066132109,0,0,0,0,0.126721780993381,0,0,-0.0881466217800006,-0.0255132855307978,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14138905554925,0,0,0,0,-0.0921798398602781,0,0,0,0.0327454068049843,0,0,0,0,0,0,0,0,0,0,-0.0887400548581313,0,0,0,0.0507634415003264,0,0,0,1.14100155739677,0,0,0,-0.119794128148222,0,0
TED,0,0,0,0,0,0,0.246021594180104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409504714106066,0.0920093550784669,0.190369362747133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029615821024355,0,0,0,0,0,0,0,-0.51504886137184,0,-0.216761530503175,0.771270612896387,0,0,0,0,0.312514002404905,0,0
RealEstate_excess,0,0,0,0,0,0.0185740025285926,0,0,0,0,0,0,-0.0536006585543694,0,0,0,0,0,0,0,0,0,0,0,-0.0279021156008039,0,0,0,0,0,0,0,-0.069761693988111,0,0.11619594902586,0,0,0,0,-0.0933655362299633,0,0,-0.0192856069317894,0.0278786691370035,-0.0213825262575357,0,0,0.0505870947281422,0,0,0,0.00330579091642288,0,0,0,0,-0.0117211361408425,0,0
MKreturn,0,0,0,0,0,0,0.0577976991159254,0,0,0,0,0,0,-0.0156093373444688,0.000425944305330376,0,0,-0.0124459324933598,0,0,0,0,0.00917700550407657,0,0.00320591871865848,0,0,0,0,0,0,0,0,-0.00716799867548754,-0.0268250734122078,0.0363443679619001,0,-0.012511239261947,0,0,0,0,0,0,0,0.0795417377065279,0,0.0251144802014906,-0.0505169272793024,0,0,-0.0250837221702888,0,0,0,0,0.00372011890396847,0,0
MKvol,0,0,0,0,0,0,0,0.00262629765768004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00156224217643797,0,0,0,0,0,0,0,0,0.0019755172697019,0,0,0,0,0,0,0,0,0,0,0.00163510052261515,0.00122377158540247,0,0,0.00248499520001928,0,0,-0.00189414515073533,0.0170529973029689,0,0,0,0.00771332140440942,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.0529221735376759,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.046759006233672,0,0,0,0,0,0,0,0,0,0,0.224838543981229,0,0,0,0.0648603640483073,0,0,0,0,0.0629450453821846,0,0,0,0,0,0,-0.125176712298512,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00892799473970561,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.0334457009753994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031325840175761,0.00875347149064827,0,-0.010523653346003,0,0,0.00834798540150639,0,0,0,0,0,0,0,0.0280673998564206,0,0,0,0,0,0,0,0,0.00994149857749102,0,0,0,0.0173800240692411,0.00575082908975629,0,0,0.0613841278198308,0,0,0,0.00763615707469274,0,0
