,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X601898.SH,X000708.SZ,X600886.SH,X600010.SH,X601600.SH,X600660.SH,X600188.SH,X600362.SH,X600795.SH,X601991.SH,X600352.SH,X600688.SH,X600801.SH,X600111.SH,X600027.SH,X002271.SZ,X000786.SZ,X601992.SH,X000723.SZ,X002466.SZ,X600176.SH,X002460.SZ,X600516.SH,X600299.SH,X000898.SZ,X600583.SH,X002353.SZ,X600489.SH,X601158.SH,X000883.SZ,X600426.SH,X000709.SZ,X600612.SH,X600219.SH,X000629.SZ,X000792.SZ,X000027.SZ,X000553.SZ,X000630.SZ,X000825.SZ,X000539.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0630549823356935,0.0652524922117885,0,0,0,0,0,0,0,0,0,0.0304212250645118,0,0,0,0,0,0,0.0185684629664351,0,0,0,0.00246707937850465,0,0,0.00527437480690674,0.118636994038584,0,0,0,0.0318467945415142,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397779695245338,0,0,0,0,0,0,0
X600028.SH,0.00935591826489305,0,0,0,0,0,0,0,0,0.0577982645404598,0,0,0,0,0,0,0,0,0.0622073232139163,0,0,0,0,0.0102630409536319,0,0,0.104606710024179,0,0,0,0,0,0,0.00759353752012344,0.00280757247591403,0,0,0,0,0,-0.0582555997259358,0,0,-0.0382352603385885,0,0,0,0,0,-0.0312681934081394,0,0,0.0146807548396787,0,0,0,0.0206017271090589,0,0
X601088.SH,0,0,0,0.158842376382789,0,0.318579910449369,0,0,0,0.102632450837655,0,0,0,0,0,0,0,0,0,0,0,-0.021315772499598,0,0.0817745416577998,0,0,-0.0336932376209476,0,0,-0.0982267348530782,0,0,0,0,-0.0661172912836102,0,0,0,0,0,-0.152225662546335,0,0,-0.0555703012988587,0.0812639685378169,0,0,0,0,0,0,-0.0331210088952301,-1.73472347597681e-18,0,0,0,0.0150705421164708,0,0
X600585.SH,0,0,0,0,0,0,-0.0294248793315559,0,0,0.0268603234070127,0.029156125354315,0,0,0,0,0,0,0,0,0,0.402611460339183,0,0,0.0260555533733921,0.0415465302276035,0,0,0.0317064961498499,0,-0.0308090331592646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00375222776569878,0,0,0,0.00703644998695108,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,-0.0154830148797125,0,0,0,0,0.0146527991681299,0,0,0,0,0,0,0,0,0.184772366694312,0,0,0.0317428887235351,0,0,0.133685023934121,0,0,0,0,0,0,0,0,0.0182142454111618,0,0,0,0,-0.055260849110876,0,0,0,0,0,0,0,-0.0335804485050823,0,0,0,0,-0.0115015819327426,0,0
X600019.SH,0,0,0.267581049982721,0,0,0,-0.0361665079337061,0.00972304923316732,0,0.020759333476439,0,0,0,0,0,0,0,0,0.0142183373111987,0,0,0,0,0,0,0,0.0271929552443084,0,0,0,0,0,0,0.0588051052656642,-0.00413207966681357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226238056154654,-0.0182429969147995,0,0,0,0.0186518134045481,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168599586342193,0,0,0.0636314194135083,0,0,0,0,0,0,0,0,-0.0605391649157741,0.00913178950650056,0,0,0,0,0,0,1.08047734533135,0,0,0,0,0.0546669501802758,0,0,0.114740616925505,0,0,0,0,0,0,0,-0.0161555099360751,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0720871065904573,0,0,0,-0.0154320477460832,0,0,0,0,0,0,0,0,0,0,0,0.00710536169589605,0,0.209812194037876,0.0898644836791977,0.111466629213406,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0655698638058517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132418089765739,0,0,2.16840434497101e-19,0,0,0,-0.0296567834373225,0,0
X601898.SH,0,0,0,0,0,0,-0.0468426831021921,0,0,0,0,0.169865607795735,0,0.0832393266638504,0.119021416210192,0,0,0,0,0,0,0,0,0,0,0,0,0.0624286920076457,0,0,0,0,0,-0.0644967162113579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017526143896686,0,0,0,0,0.0508785592758775,0,0
X000708.SZ,0,0,0.371057218062559,0,0,0,0.150054493233435,0,0,0,0,0.323013988587983,0,0,0.264884241956971,0,0,0,0.0766505620619342,0,0.170180972317108,0,0,0.00302013793521576,-0.0598626175788428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0400175133478556,0,0,0,0,0.0246036723363034,0,0
X600886.SH,0,0,0,0,0,0,-0.111372525673088,0,0.0156992917908881,0.10803067531197,0,0,0,0.235881271411689,0,0,0,0,0,0,0,0,0,0,0,0,0.112293538136848,0.0427441389968414,0,0,-0.211909791201214,0,0,0,-0.0484419580049736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246781294247326,0,-0.0160205415165749,-1.73472347597681e-18,0,0,0,0.0151266125080633,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.160397994754249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120900203163704,0,0.0374138219595129,0.0915257346601797,0.0404513837175133,0,0,0,0,0,0,0.00892178895401088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00572858432850335,0,0,0,0,0.0551705515621063,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0143033913112019,0,0,0,0.15138216647416,0,0,0,0,0,0,0,0,0,0.0256216310780777,0,0.0817638016739305,0.119016081054479,0.0175386698493527,0,0,0,0,0,0,0,0,0,0,0.0222208337195657,0,0,0,0,-0.0180836544973794,0.20160003443352,0,0,0,0.0660399011986909,0,0,0.0135131591815146,0,0,0,0,0.00358281510720337,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,-0.0635139417942557,0,0,0,0.0289547017545664,0.196447998823222,0.0196139713623122,0,0.0388246532984594,0,0.0489218654703145,0.0221954249734677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346686178451869,0,0,0,0,0,0,0,0.0177766279946044,0,0,0,0.0398780538641171,0,0
X600188.SH,0,0,0,0,0,0,-0.00996286100857394,0,0.0121305786462321,0.036915546805907,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0291963050161074,0,0.083768470658522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0787465835299965,0,0,0,0.270044284424492,0,0,0,0,0.0162252009110617,0.0529617957156713,-0.0267316660197913,0,0,0,0,0.0105815732664609,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0404295121163142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335844684026859,0,0.11935619104869,0.0640272644064572,0.0202003150687407,0,0,0.106546771436176,0,0,0,0,0.0805931726798981,0,0,0,0,0,0,0,0,0,0,0,0,0.0315815819612407,0,0,0.00281670866184696,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0634546003526457,0,0,0,0,0.0324078093445412,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144057574236089,0,0,0.0621641060535229,0,0,0,0,0,0,0,0.047892381229091,0,0,0,0,0,0.0181668953905491,0,0,0,0,0,0,0,0,0,0,0,-0.01612419681264,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.00564578423426194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00483663588737845,0,0,0,0.106377071186947,0.109176300786475,0,0.0284139880511594,0.169026466820235,0,0,0,0,0,0,0,0,0,0,0,0.0108478701218034,0,0,0,0,0,0,0,-0.00263760069083986,0,0,0,0,0.0362254186925461,0,0
X600352.SH,0,0,0,0,0,0,0.0355903700550515,0,0.017206396253429,0.0423622400359079,-0.18670455081023,0,0,0,0,0,0,0,0,-0.0719194149923698,0,0,0,0.0454122716501823,0,0,0.294595942688853,0,0,0,0,0.105549181413934,0,0,0.117365480291667,0.096273894446517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120023464917014,0.0104382509902127,0,0,0,0,-0.0252027322426136,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,-0.0271194174007565,0,0,0,0,0,0,4.33680868994202e-19,0.0596572573839892,0,0,0,0,0.0365767799596565,0,3.46944695195361e-18,0.0953223773557605,0.0156910382520322,0,0,0.00231095424163257,0,0.0392267725104511,0,0.0388364977218888,0,0,0,0.0140700624151989,0,0,0,0,0,0,0.0219436816281137,0,0,0,0,0,0,0.0506248911266156,0,0,0,0.00948123752879573,0,0
X600801.SH,0,0,0,0,0,0,-0.0252347834789601,0,0,0.0279742229430288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722534543254663,0,0,0.0516498437029799,0,0,0,0.142262927274768,0.0196825466170113,0,0,0,0,0,0,0,0,-0.0826355435117308,0,0,0,0,0,0,0,0,0.0594051800953532,0,0.00649323417871361,0,0,0,0,0.0157578402295202,0,0
X600111.SH,0,0,0,0,0,0,0.18318230236522,0,0,0,0.00515732582051505,0,0,0,0,0.192943537570645,0,0,0,0,0,0,0,0,0,0,0.024693220112261,0,0,0.0816346207664871,0.0405817245856142,0,0,-0.114638709509569,0,0.0500812471544177,0,0,-0.133317991732194,0,0,0,-0.00833697502511206,0,0,0,0,0,0,0,0,-0.0416353634051574,0,0,0,0,-0.0332075320383023,0,0
X600027.SH,0,0,0,0,0,0,0.0190017486259168,0.579876508690368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143178045911674,-0.0854437904539682,0,0.113427541767018,0,0,0,0,0.000359220073498402,0,0,0,0.0326857646113615,0,0,0,0,0,0,0,0,0,0,0,0,0.00142724872599544,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,-0.023752792478823,0,0,0,0,0,0,0,0,0,0,0.676718397459661,0.0572619877605793,0,0,0,0.147458772414246,0,-0.1299421592155,0,0,0.0566588917078268,0,0,0,0,0,0,0,0,0,-0.145962116654782,0,0,0,0,0,0,0,0,-0.0208765371913997,0,0,0,0,0,0,-0.0561039511205089,0,0
X000786.SZ,0,0,0,0,0,0,0,-0.0203540484330784,0.0231756043999573,0,0.00353093253050585,0,0,0,0,0,0,0,0,0,0.0835825617863081,0,-0.170750212700153,0,0,0,0,0.127168248103791,0.0879360893387053,-3.46944695195361e-18,0,-0.0118884404575979,0,0.0734693358411609,0,0,0,0,0,0,0,0,0,0.0499637617005209,0,0,0,0,0,0,0,0,0,0,0,0,-0.0453869493133058,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.00181469968456308,0,0.199477280055559,0.272508261102313,0,0.0817226275548302,0,0,0,0,0,0.0138337412181927,0,0,0.105810339882249,0,0,0.0268762261129994,0,0,0,0.0287853883180433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654214273220759,0,0.100256045216487,0.0456599163684559,0,-0.0181152052751918,0,0,0,0,0.00109204966423664,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.0822612000721677,0,0.327052165802261,0,0,0,0,0,0.29695933980543,0,0,0,0,0,0,0,0,0,0.114022163174194,0,0.692889496241637,0.0651096078155299,0.287952495484797,0,0,0,0,0,0,0,0.0760914076974595,0,0,0,0,0,0,0,0,0,0,0,0.0941895863787653,0,0,0,0.0611119421108478,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103525147237416,0,0,0.531985473872792,0.048524152704058,0,0,0,0,0,0,0,0,0,0,0,0,-0.180999003864291,0,0,0,0,0,0,0,-0.0105453685642173,-0.0626037027977109,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,-0.0126941051296946,0,0,0,0,0,0,0,0,0,0,0.00847479354398562,0,0,0.294826603415766,0.174177696569043,0,0.138295448768634,0,0,0,0.0679215065970772,0.00160184021944591,0,0,0,0,0,0,0,0,0,0,0,0.033769288198137,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102241901857567,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124095073754991,0,0,0,0,0,0,0,0,0,0.0304265307974597,0,0,0.0670562518250963,0.397766117519323,0,0,0.369751542698151,0,0,0,0.0892957880779647,0,0,0,0,0,0,0,0,0.0325420227213567,0,0,0,0,0,0.0781367498078926,0,0.00749999716824645,0,0,0,0,0.00399185060487586,0,0
X600516.SH,0,0,0,0,0,0,0.00269373957143303,0,0,0.0287388621291684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182711746367083,0,0.187689725084238,0.0293414406689921,0,0,0.194556743207495,0,0.297583084654501,0,0,0,0,0,0,0,0,0,0,0,0,0.0419707937895222,0.0982554042482134,0,0,0,0,0,0,-0.052106267307428,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,-0.0806063189108424,0,0,0,0,0.0998965416701047,0,0,0,0.132386301786357,0,0,0,0.268296221047443,0,-0.0420456939778337,0,0,0.0139334684551041,0.0479182423385173,0,0.152257276024461,0,0,0,0,0,0,0,0,0,0,0,0.0390894223999746,0,0.0551970689256983,0,0,0,0.0877377654528818,0,0,0.0150080858647312,0,0,0,0,0.0181083239500093,0,0
