,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600019.SH,X600188.SH,X600011.SH,X600886.SH,X600547.SH,X600585.SH,X601600.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X600489.SH,X600027.SH,X000708.SZ,X600010.SH,X600803.SH,X600160.SH,X600111.SH,X601991.SH,X002460.SZ,X000983.SZ,X600426.SH,X000301.SZ,X601699.SH,X000807.SZ,X002128.SZ,X600219.SH,X000630.SZ,X000877.SZ,X002466.SZ,X000786.SZ,X000933.SZ,X601168.SH,X600176.SH,X600985.SH,X000408.SZ,X000883.SZ,X600096.SH,X002353.SZ,X000027.SZ,X002409.SZ,X600348.SH,X600282.SH,X600863.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000301.SZ,0,0,0,0,0,0,0,0,0,0.104948453080491,0,0,-0.0480505987838621,0,0.101167932088072,0,0,0,0.054419446830031,0,0,-0.0251118820964712,0,0,0.0748332284032449,0,0,0,0,0,0,0,0,0.165513160139105,0,0,0,0,0.0594745161226778,0,0,0,0,0,0,0,0,0,0,0.0956933373824144,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.247194276954083,0,0.0718352165647608,0,0,0,0,0,0,0,0,0,0.160961361303429,0,0,0,0,0,0,0,0,0.00603732825423774,0,0,0,0,0.0651366598625494,0,0,0,0,0,0,0,0,0.346630548650206,0,0,0,0,0,0,0,0,0,0,0,0,-0.00206335364038751,0,0,0,-0.0717020259704993,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0.395954665057836,0,0,0,0.0384836710343347,0.0788942446588338,0.0603396885715476,0,0,0,0,0,0,0,0,0.11148825786315,0,0,0,0,0,0,0,0,-0.0730898594419185,0.165814225414083,0.131084081597311,0,0,0.0168147452317645,0,0,0,0,0,0,0,0,0,0,0.0254463335783599,-1.73472347597681e-18,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0983058749926848,0,0,0,0,0.153796844626588,0,0,0,0,0,0.107114006383675,0,0,0,0,0.0858062601695444,0,0,0,0,0,0,0,0.208597258765441,0,0,0,0,3.46944695195361e-18,0,0.0736522800128101,6.93889390390723e-18,0,0.188633220128153,0,0,0,0,0,0,0,0,0,-0.0288974806201915,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0.163251734693218,0,0,0,0.142399981246589,0.0543152064045125,0,0,0,0,0,0,0,0,0,0,0,0.012074778167531,0,0,0,0,0,0,0,0.0170419385030827,0.16978699451808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359551035324036,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0384026089064647,0,0,0,0,0,0.434718711661605,0.140023511536407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718982287568825,0,0,0,0,0,0.0903018570515303,0,0.0822406794418755,0,0,0,0,0,0,0.00995704816109245,0,0,0.0454516418683538,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0336993175773881,0,0.203820010497878,0,0,0.0239169153920751,0,0,0,0,0,0,0,0,0,0,0.161883325880003,0,0,0,0,0,0,0,0,0,0,0,-0.091708543823368,0,0,0,0,-0.0175300777410614,0,0,0,0.626991985967818,0,-0.0368388865978081,-0.0414207804072888,0,0,0,1.0842021724855e-19,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302450364367722,0,0,0,0,0,0,0.00672066454176388,0,0,0.644713257277655,0,0,0,0,0,0,0,0,0,0,0.127536497696668,0,0,0.00196272217570237,0,0,0,0,0,0,0,0,0,0,0,0,0.0909279247278213,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.181474398722258,0,0.00409532575333402,0,-0.0800763805225512,0,0,0,0,0,0,0,0,0,0.234453948279832,0,0,0,0,0,0,0,0.0844663705645592,0,0,0,0.193753407316455,0,0.161220063439901,0,0,0.0250479338451117,0,0,0,0,0,0,0,0,-0.0142784466865583,-0.0420457699680299,0,0,-0.0276965268770817,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0.521639367970031,0,0,0,0,0,0.247351639355027,0,0,0,0.00523188541381059,0,0,0,0,0,0,0,0,0,0,0,0,0.0558931092441677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354615805848962,0,0,0,-0.00661667147485897,0,0
X601168.SH,0.176642770307054,0,0,0,0,0,0,0,0,0,0,0.194661521036003,0,0,0,0.459674677862983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273597493795087,0,0,0,0,0,-0.137095150467536,0,0,0,0,0,0,0.0370167557388506,0,0,0,0,0,0.01890344240048,-0.0382870279255591,0,0,0,-0.00434099367680637,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.153090222203681,0,0,0,0,0,0.0505185228504454,0,0,0,0,0,0.160378962525451,0,0,0,0.260440136824144,0,0,0,-0.000336735375521976,0,0,0,0,0.250637469366545,0,0,0,0,0.0499561619477172,0,0.29510806333783,0,0,-0.190274635714936,0,0,0,0,0,0,0.0395285198040162,0.00936362144835287,0,0,-0.0433216058674689,0,0
X600985.SH,0,0,0,0,0.0984852484473603,0,0,0,0,0,0,0.0743714298672673,0,0,0,0,0,0.0125738019659757,0.0780267470220173,0,0,0,0,0,0,0.046864829657311,0,0,0.433667529567154,0,0,0,0,0,0,0,0,0.0589864552531708,0.0500372324600437,0,0,0,0,0,0,0.0320172350888979,-5.42101086242752e-20,0,0,0,0,-0.0254850705755121,0,0,0,0,-0.00138245556934229,0,0
X000408.SZ,0,0,0,0,0,-0.105274826399261,0,0,0,0,0,0,0,0,0.0234373393305537,0.099787821510655,0,0,0,0,0,0,0,0,0.0227024360531288,0,0,0,0,0,0,0,0,0,0,0,0,0.396015847144852,0,0,0,0,0.200591397154977,0,0,0.0293452471671263,0,0,0,0,0,-0.0983509981898931,-0.0627974597414841,0,0,0,-0.0382570092555269,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.244518449220934,0,0.0970306733909746,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734466476042657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456961468683712,0,0.227848285420123,0,0,0,0,0,0,0,2.71050543121376e-20,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0.0522199608035539,0,0,0,0,0,0,0,0.225526262445575,0,0,0,0,0,0.119777387738095,0.12933198020384,0,0,0,0,0.0729381889214867,0,0.0700459232961828,0,0,0,0,0,0.0598562662143687,0,0,0.133303056352602,0,0.100012978744694,0,0,0,0,0,0.108103247626992,0,8.67361737988404e-19,0,0,0,0,0.0217270584380224,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0.0417953630194871,-0.0611571906794756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995408648049499,0,0,0,0,0,0,0,0,0.113122448206608,0,0,0,0,0.218415580546772,0,0.168505294680136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0.185352354248234,0,0,0,0,0,0,0.0112870761828446,0,0,0,0,0,0.00711086469971589,0,0,0,0,0,0,0,0,0,0,0.0630281334672438,0,0.149909085533797,0,0,0,0,-0.0574408362010159,0,0,0,0,0,0.00772908043157266,0,0,0,0.044569198880963,0.0702202703083188,0,0,0,0,0,0,0,0,0,-0.00554479357834135,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0,0.112162658830261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220701701513636,0,0,0,-0.188858816896779,0,0,0,0,0,0,0.0697468729623107,0,0.0391916700263392,0,0,0.150941015429315,0,0,0.0824111727401533,0,0,0,0,0,0,0,0.0275844732616545,0,0.175149895851245,0,0,-0.0382082822409705,0,0
X600348.SH,0,0,0,0,0.0515509516468955,0,0.185186650090124,0,0,0,0,0.00942103470286444,0,0.0560503259270996,0,0,0,0,0.0869344786531222,0,0,0,0,0,0,0,0,0,0,0,0.350655593255288,0,0,0,0,0,0,0,0,0,0,0.0846430689166799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0732963454462689,0,0
X600282.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246089032174096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346351927550602,0,0,0,0,0,0,0,0.0471271790162721,0,0,0.201641873151974,0,-0.0268704876118626,0.107615627714863,0,0,0,-0.0500124383542789,0,0
X600863.SH,0.156017855747749,0,0,0,0.0245716480376128,0,0,0.0215013465076695,0,0,0,0,0,0.173665490226552,0,0,0,0.170277156754084,0,0,0,0,0,0.0118368391585616,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.0437780606827356,0.141736553439192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225480836884441,-0.0270318654758964,0,0,0,-0.0321254644195006,0,0
X000932.SZ,0,0,0,0,0,0.268624915571522,0,0,0,0,0,0,0,0,0,0,0,0,0.206801439339565,0,0,0.0200015791444149,0,0,0,0.00456839417520552,0,0,0,0,0,0,0,0.197667393626916,0,0,0,0,0,0,0,0,0.216339388069943,0,0,0,0,0,0,0,0,0.0325396199553635,0.0281365907926995,0,0,0,0.00438133462329665,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.427741364598693,0,0,-0.00489863686723516,0,0,0,-0.0453230559189119,0,-0.0946208708896355,0,0,0,0,0,0,0,0,0,0.0315065070858973,0,0,0,0,0,0.206524165094291,0,0,0,0,0,0.277566472114213,-0.249059184982711,0,0,0,0,-0.0872783662177778,0,0.114764843809128,0,0,0.0180919468047094,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297056204251978,0,0,0.0346818175099406,0,-0.137199707178463,0,0,0,0,0,0,0,0.207588538331387,0,0,0,0.230668022463506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197450270612544,0,0.232750951824877,0,0,0,-0.626079469825192,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00812797186393729,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045171799454365,0,0,0,0,-0.105379062973407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424297057599608,0,-0.108155292924629,0,0,-0.026078643426973,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0797127355309072,0,0,0,0,0,0,0,0,0,-0.174186275447827,0,0,0,0,0,0,0,0,0,0,0,-0.0705575426781708,0,0,0,0,0,0,0.0811124284853586,0,0,0,0,0,0,0,0,0,0,-0.0363211447120832,0,0,0,0,-0.108752415426833,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0.00915766954891565,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170283544577488,0,0,0,-0.0438801223276463,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.103474520215611,0,0,-0.0223186626070378,0.0524872879550418,0,0,0.000426333822366161,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000757086314404737,0,0,-0.000421242221048955,0.000648895402021751,0,0,0,0,-0.0112000657395609,0.00584461767513073,0,0,0,0.00363460219086806,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.330948596209797,0.380546493170572,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.00078474523798807,0,0,0,0,0,0,-0.00159265603349465,0,0,0,0,0,0,0,0,0,-0.00507818358483996,0,-0.00354906619248018,0,0,0.008504900642354,-0.00277165282849352,0.00111586648601539,0,0,-0.0200551532637798,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180652766523107,0,0,0,0,0,0,0,0,0,0.0174692487709555,0,0,0,0,0,0,0.00166154625880696,0,-0.0321282610639725,0,0,0.0410603237468499,0,0,0,-0.0323131145778619,0,0,0,0,0,0,0,0,0,0,-0.142197412356175,0.0483519709028101,0,0,0,0.0306399902971548,0,0
