,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600547.SH,X600585.SH,X600886.SH,X600660.SH,X600011.SH,X601600.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X600111.SH,X000708.SZ,X600803.SH,X600027.SH,X002460.SZ,X601991.SH,X000301.SZ,X600160.SH,X600426.SH,X002466.SZ,X000983.SZ,X601699.SH,X000786.SZ,X600219.SH,X600176.SH,X000807.SZ,X002128.SZ,X000630.SZ,X600985.SH,X601168.SH,X000933.SZ,X000877.SZ,X600096.SH,X000408.SZ,X000883.SZ,X002353.SZ,X000027.SZ,X600378.SH,X000932.SZ,X600995.SH,X600688.SH,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,-0.10206821833385,0,0,0,0,0,0,0,0.0709667844658001,0,0,0,0,0,0,0,0,0,0,0,0.135103858695928,0,0,0,0.176416074259198,0,0,0,0,0,-0.0273627195812684,-0.0711478725888481,0,-0.118481345860458,0.137331799870348,0,0,0,0,0,-1.38777878078145e-17,-0.012075841952561,0,0,0,0,-0.0459862292794071,-0.310730910840357,0,0,-0.0014324267163992,0,0
X600011.SH,0.0553492368831886,0,0,0,0,0,0,0,0,0.0282474118438053,0,0,0,0.16469018990947,0,0,0,0,0,0,0,0.168739198296773,0,0.302537879167189,0,0,0,0,0,0,0,0,-0.0177997855387949,0,0,0,0,0,0,0,0,0,0.0544256202192662,0,0,0,0,0,0,0,0,0.0463410028745608,0.0164337696962325,-0.0146764389738476,0,0,-0.0748805230215834,0,0
X601600.SH,0,0,0,0,0,0.150852814064316,0,0,0,0,0,0,0,0,0,0,0.173253885851006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492028391372974,0.0772818613252877,0.0437275037082644,0,0.33865264228353,0.174405454721166,0,0,0,0.0963399075648199,0,0,0,0.0776304880223128,0,0,0,0,0,0.0131673760596065,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.242212373127997,0,0,0,0,0,0,0,0,0,0.168879538885312,-0.0186664988027043,0,0,0,0,0,0,0,-0.0334896638644702,0,0,0,0,0,0,0,0,0,-0.0597312650118168,0,0.285983995910593,0,0,-0.0106574378720121,0,0,0,0,0,0,0,0,0,0,-0.0150458778319354,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114657500881801,0,0,0,0,0.141473179267932,0,0.211412737480752,0,0.222743636635578,0,0,0.0436971707286303,0,0,0,0,0,0,0.0167517066102944,0,0.00594830501990955,0,0,0,0,0,0,0,0,-0.0523973024715735,0,0,0,0,0,0,-0.0179903037117778,0,0,0,0,0,0
X600489.SH,0.192855419372717,0,0,0,0,0,0,0.610826356992321,0,0.0469685590882627,-0.245968431405588,0,0,0,0,0,0,0.0478239292758059,0,0,0,0,0,0.0769582699157623,0,-0.0298649583353013,0,0,0,0,0,0,0,0,0,0.15745607900023,0,0,0,0,0,0.0604349915650397,0,0,0,-0.0503671525825426,-0.145392744052412,0,0,0,0,0,0,0,0,0,-0.0649862567439398,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00965898454225284,0,0,0,0,0,0,0,0,0.102225332619817,0,0,0,0,0,0,0,0,0,0,0,0,0.041795155525687,0.461761620462768,0,0.220053908248359,0.00102789577524056,0,0,0,0,0,0,0.0152996093533168,0,0,0,0,0,0,0,-0.0124101022762767,0,0,0.0113832771084673,0,0
X600010.SH,0,0,-0.0246337261241706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758443378088203,0,0,-0.0307899039378326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474474933189921,0,0,0,0,0,0,0,0.013954387154487,0.223185607684423,0,0,-0.0621264159361833,0,0,0,0,0.0149857550476968,0,0
X600111.SH,0,0,0,0,0,0,0,0.11233966856637,0,0,0,0,0,0,0,0,0.0836625635747824,0.131128680335855,0,0.06557263703446,0,0,0,0,0,0,0,0.326510602850353,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0182081577263943,0,0.0174618360157682,0,0,0,0,0.0193624965455206,0,0,0,0,0,0,-0.0553182486502314,-0.0319776512820169,0,0,0.0470783085772,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252264781753179,0,0,0,0,0,0,0,0,0,0,0.128354313864109,0,0.060133521019001,0,0.216103401963726,0,0,0,0,0.0970933568542414,0.0207284160056398,0,0.0997169453599165,0,0,-0.0103568577020644,0,0,0,0,0.0221649186702376,0,0
X600803.SH,0,0,0.079988526555356,0.00988912693518662,0,0.0626818863076271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425345389855638,0,0,0,0,0,0,0,0,0.0484418196782876,0,0,0,0.114799500067514,0,0,0.0370742462663507,0,0,0,0,0,0,0,0,0,0.0269842688379566,0,0,0,0,-0.046869587458877,0,0
X600027.SH,0,0,0,-0.00138946004800295,0,0,0,-0.109802770560564,0,0,0,0.870024384477727,0,0,0,0,0,0,0,0,0,0,0,0.0463937356085708,0,0,0,0,0,0.0644200067253329,0.00699613638429507,0,0,0,0,0,0.0348005042072118,0.134857727631662,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.12074572383132,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.0362110966923226,0,0,0,-0.0111637174163716,0,0,0,-0.0301481622231823,0.137692178727229,0,0,0,0,0,0,0,0,-0.0704028582204833,0,0,0,0.825950001510392,0,0,0,0,0,0,0,0,0,0,0,0,0.0749774674078902,0,0,0,0,0,0,0,0,0,0,0,-0.0123587810168916,0,0,0,0.00774468969193824,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.103085909597747,0.0403065809962414,0,0.025305804866809,0,0,0,0,0,0.200804302934951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141324929459541,0,0,0,0,0.160451633530019,0,0.0246969488087722,0,0.0326301873201194,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10537463442319,0,0,0,0,0,0,0,0,0,0,0.0439092832432983,0,0,0.0680758245777105,0,0,0.118227969961362,0,0,0,0.0463010141496959,0,0,0,0,0,0,0,0,0.030411029034832,0,0,0,0.00627413385060914,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.220039284526081,0,0,0,0.0483687222566925,0,0,0.303253692795826,-0.0758111587378153,0.126207053146134,0,0.160685350466298,0,0,0,0,0,-0.151941909865379,0.218284767219067,0,0,0,-0.00792650428578246,0,0
X600426.SH,0,0,0,0.116640457710551,0,0,0,0,0,0,0,0,0,0,0,0.0108341893333751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24487640196902,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.14914338991268,0,0,0.0301631301022874,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303953272220326,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862133771242051,0,0,0,0.717466257892065,0,0,-0.0488716964729371,0,0,0,0,0,0,0.0924244349625687,0,0,0,0,0,0,0,0,0,0,-0.0310610350945129,0,0.058425882770898,0,0,0,0,0,0,0,0,0,0,-0.0101791650305844,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918490405886179,0,0,0,0,0,0.214031202770126,0,0,0,0,0.0179278404612454,0.078506591867679,0.33504780631055,0,0.00590059693796689,0,0,0.0748951049027371,0,0,0,0,0.00265365521384382,0,0,0,0,-0.0144406776527081,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0623212888552672,0.140126735244745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469837262245097,-6.93889390390723e-18,0,0,0,0,-0.0729196038678567,0.12506993697342,0,0.0580647774671718,0,0,0,0,0,0.373621981563565,0,0.0336639033460724,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12172685269165,0,0,0,0.0230035500274187,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.285511099688411,0,0,0,0,-0.122901320401798,0,0,0,0,0,0,0,0,0,0,0.0971472702133991,0,0,0,0,0,0.316488369733904,0,0,-0.0112965587830028,0,-0.0252208495719775,0,0,0,0.128342040582458,0,0.00787733255978625,0,0,0,0,0,0,0,0,-0.0548880315063954,-0.0786064934411133,0,0,-0.0239898039137913,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469040449942056,0,0,0,0.0869985870620689,0,0,0.0778769141038985,0,0,0,0,0,0,0,0,0,0.424903774447362,0,0,0.0973232662379526,0,0,0.05901849428941,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165285801506318,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,-0.00597478182396364,0,-0.172482629523872,0,0,0,0,0,0.0926721726897323,0,0,-0.0125460670666763,0,0,0,0,0.26258048668238,0.207325282447479,0,0,0.305578135391773,0,0,0,0,0,0,0,0,0.0785527692837061,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.267688247295649,0,0,0,0,0,0.00630829700089408,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.167606538233705,0,0,0,0.21471464506153,0,0,0,0,0.0312785253228388,0.0125947575462927,0.093143300582696,0,0.0386428110902529,0,0,0,0,0,0,0,0,0,0,0,0.12777344680005,0.188061414779545,0.0101908882114828,0,0,0,0.0476416664177876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002128.SZ,0,0,0,0.0600273620598198,0,0,0,0,0,0,0.00282702562289774,0,0.139468998666353,0.289553440056112,0,-0.0129905558422079,0,0,0,0,0,0,0,0,0,0.0801948332514406,0,0,0.387019305276949,0,0,0,0,0,0,0,0,0,0,0,0,0.115781142961889,0.00290071113212935,0,0,0,0,0,0,0,0,0,-0.0193443865151315,0,0,0,-0.00142269763791551,0,0
X000630.SZ,0.0457806104979956,0,0,0,0,0,0,0.0497412680215173,0,0,0,0,0,0,0,0.0534060162330651,0.169602123914957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790466832741758,0,0,0,0.227227836005637,0.169658238032886,0,0,0,0,0,0,0,0,0,0.12865119817735,0,0,0,0.00240852793288586,0,0,0,0.01265479783108,0,0
X600985.SH,0,0,0,0,0,0.120510261640663,0,0,0,0,0,0,0.0682922639412667,0,0,0,0,0,0,0,0,0.110391747869667,0,0,0,0,0,0,0,0.389121556807951,0,0,0,0,0,0,0,0,0.0259526206490869,0,0,0,0,0,0,0,0.0715562170910326,0,0,0,0,-0.0454791208200498,0,0,0,0,0.0356244538009971,0,0
X601168.SH,0.0718615012376046,0,0,0,0,0,0.113845186952208,0,0,0,0,0.234566045546577,0.207335434913082,0,0,0.131425705583341,0.601763477140048,0,0,0,0,0,0,0,0,0,0.132123790458696,0,0,0,0,0,0,0,0,0.0550102494942022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113884344687413,0,0,0,-0.00901551908164621,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.26687210534986,0,0,0,0,0,0,0,0,0,0,0,0,0.108789461326936,0,0,0,0.118585938561635,0,0,0,0.122716048878817,1.38777878078145e-17,0,0,0,0,0,0,0,0.214385446817307,0.114414071709075,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153078045833519,0,0
X000877.SZ,0,0,-0.0701176879403899,0.0796111225659989,0,0,0,0,0,0,-0.137071678778425,0,0,0,0,0,0,0,0.068276488800029,0.123538272684773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0320599668570877,0,0,0,0,0,0,-0.0189835557216759,-0.0584050502423736,0.115778446954086,0,0,0,0.0272247371812693,0,0
X600096.SH,0,0,0,0,0,0,0,0.0222831326236617,0,0,0.0216151288928255,0,0,0,0,0.195537930863883,0,0,0,0.20232860875834,0,0,0.187213751562391,0,0,0,0,0,0,0,0,0.172358445925342,0.130573422389214,0,0,0,0,0,0,0.0597070877545913,0,0,0,0,0,0,0,0,0,0.087937929896928,0,-0.00552701430174308,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.00107728255506824,0,0,0,0,0.0139402090059261,0,0,0.0280286244635304,0.142632986659677,0,0,0,0,0,0,0,0,0.0490434747120179,0,0,0,0,0,0,0,0,0,0,0,0.202997444807273,0,0,0,0,0,0.205321568358642,0,0,0,0,0,0,0,0,-0.0273266548864809,0,0,0,0.0163210186278311,0,0
X000883.SZ,0,0.174341811466478,0.0631012361170063,0,0.0101501409553711,0.00647508331573514,0,0,0,0.0892642991731237,0,0.176802538271804,0.340126304800166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0411606286791755,0,0,0,0,-4.33680868994202e-19,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296821123858767,0,0,0,0,0,0,0,0,0,0.0020693138734432,0.350751379362977,0.114760640687093,0,0,0.0896228854324878,0,0,0,0,0,0,0,0.305467526190001,0,0,0.150008788702138,0,0,0,0.0996242749023179,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0.336397329499841,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468650513141268,0,0.00706084289657061,0,0,0,0,0,0.132020594361919,0,0,-0.0428316984247371,0,0,0,0,0,0,0.0221054217615591,0,0,0,0.00170618340256127,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0.210401861994745,0,0,0,0.00472533761470309,0,-0.0491481917021541,0,0,0,0,0,0,0.0304766174594701,0,0,0,0,0.0580926459260097,0,0,0,0,0,0,0,0,0,0,0.024083921670809,0,0,0,0,0,0,0,0,0,0,0.0575859472629693,0,0,-0.127952275148867,-0.217543247873651,0,0,0.0568086752618283,0,0
X000932.SZ,0,0,0,0,-0.0184615428781715,0,0.0427611667544887,0,0,0,-0.0496575047034829,0,0,0,0,0,0,0.0227742088253353,0,0,0,0,0,0,0.0646224742683367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764187983766926,0,0,0,0,0,0.0168774960719604,0,0,0.470513155352995,0,0,0.0199477918513065,0,-0.0143253623993215,0,0,0.0143947895797449,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00962827165866907,0,0,0,0,0.177205958030073,0,0,0,0,0,0,0,0,0,0,0,0.027163383698357,0,0,0.147117925763226,0.030476792139086,0,0,0,0,0,0.0168649902475412,0,0,0,0.0564640149576354,0,0,-0.0170781023152362,0,0,0,0.0623357618422246,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0386116278599298,0,0,0,0,0,0,0,0,0,0.119878152520018,0,0,0,0,0,0,0,0,0,0,0,0,0.206645349615826,0.0361564058586079,0,0,0,0,0,0,0,0,0,0.0742140058159784,0,0,0,0,0,0,0,0,0,0.0217427369143091,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198794395856798,0.00269556460625184,0,0,0.0719770819541379,0,0,0,0,0,0,0.0429967001146684,0.0272995132104767,0,0,0,0,0,0.154737625896432,0,0,0,0,0,0,0,0.0399077420090471,0,0,0.0137771593773237,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0914654032663458,0,0,0,0,0
Change_TY3M,0,0.0969173955802361,0,0,0,0,0.0336464805553435,0.012879884038676,0,0,0.0933511136834512,0,0,0,0,0.169916840406663,0,0,0,0,0,0,0,0,0.0259102800660941,0,0,0,-0.190169772583163,0,0,0,0,0,0,0,0,0.0185358355639225,0,0,0,0,0,0.0563242504138698,0,0,0,0,0,0,0,-0.266432158644157,-0.139287216635357,0,0,0,0.0879165355437252,0,0
Slope,0,0,0,0,-0.0221908598056112,0,0,0,0,0,0,0,0,0,0,0.00826932218359646,0,0,0,0,0,0.29697789965517,0,0,0,0,0,0,0,0,0,0,0.0132073030666365,0,0,0,-0.0996465522695789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483903965017646,0,0,0,-0.0386952276668167,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044692029663427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0941856660217764,0,0,0,0,0,0,0,0,0,0,0,-0.128633936177334,0.264967663880122,0,0,0,0,-0.0205254609401949,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.0194607743636552,-0.142854484933425,0,0,0,0,0,-0.116053239290766,0,0,0,0,0,0,0,0,-0.0215056000373075,0,0,0,0,0,0,0,0,0,0,0,-0.102410930095022,0,-0.0552899711220412,0,0,0,0,0,0,0,0,0,0,0,-0.015973237803115,-0.0227744711186674,0,0,0,-0.0370235002721823,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0279467499697848,0,0,-0.109867234289768,0,-0.0783169811372094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00754296603796377,-0.0364460806120853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690686961508896,0,-0.0454075886036143,0,0,0,0,0,0,0,0,0,0,-0.0172424335589317,0,0
MKvol,0,0,0,0,0,0,0,0,0.000974802109131061,0,0,0.00282542267105731,0,0,0,0,0,0,0,0,0,-0.00132865748883695,0,0,0,-0.000784110160971279,0,0,0,0,0,0.00113414570844713,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000850571742027988,0,0,0,0,0,0,0,0,0,0,-0.00349228499793453,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00449212840466963,0,0,0,0,0,0.0115686828054163,0,0,0,0,0,0,0,0,0,-0.00444164588147323,0,0,0,0,0,-0.00840871245805709,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00549597964320454,0,0,0,0.0112998404567455,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000969503066191966,0,-0.00461491574927576,0,0.00221356351806497,0,0,0,0,0,0,0,0,0.00488597301694169,0,0,0,0,0,0,-0.0163519322871731,0,0,0,0,0,-0.0249754160635886,0,0,0,0,0.00527437441250312,0,0
