,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600886.SH,X600010.SH,X601600.SH,X600660.SH,X600362.SH,X600188.SH,X600801.SH,X601991.SH,X600795.SH,X600352.SH,X600688.SH,X000786.SZ,X600111.SH,X002460.SZ,X600027.SH,X002271.SZ,X601992.SH,X000723.SZ,X600176.SH,X002466.SZ,X002353.SZ,X600516.SH,X600583.SH,X000898.SZ,X600299.SH,X600426.SH,X600489.SH,X000883.SZ,X000709.SZ,X601158.SH,X600219.SH,X600612.SH,X000629.SZ,X000027.SZ,X000553.SZ,X000825.SZ,X000630.SZ,X000792.SZ,X000539.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0,0,-0.137682398791939,0,0.245763567071587,0.208125022868501,0,0,0,0,0,0,0.0282052593711945,0,0,0,0,0,0,0,0,0,0,-0.157432994962779,0.136526384050112,0.0791680248728216,0.099896344099389,-0.0227571588336103,0.00319022595026453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437704827288428,0,0,0,0.0124110117404589,-4.33680868994202e-19,0,0,0,-0.0980799647918525,0,0
X600010.SH,0,0,0,0,0,0.121444120693638,0,0,0.111984137047409,0,0,0,0,0,0,0,0.111278539662521,0,0,0,0,0,0,0,0,0,0,0.0198540821009217,0.21009961776795,0,0,0,0,0,-0.00172096678558165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127245472694297,0,0,0.0105622446617034,0,0,0,0.0824351505256945,0,0
X601600.SH,0,0,0,0.220158503055664,0,0,0.0304533099951776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246873228170624,0,0,0,0.00218199866787285,0.0287502399828662,0.142045546018841,0.0498458574107885,0,0.0182239942993975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.00964437489411952,0,0,0,0,0.0232876315130303,0,0
X600660.SH,0,0,0,0,0.185491443475722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300445825369254,0.00968366378754553,0,0,-0.023569991200002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436439579641258,0,0,0,0.00366928594945974,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.07330407172308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133300262599294,0.0619155434104068,0.0598039880576429,0.00955761918320436,0.00498337603130429,0.12658210522933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,-0.000673597318382998,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.220303648918096,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,-0.0412993153716225,-0.0410036249009041,0,0.0561775458551076,0,0.104517188576545,0,0,0,0,0,0,0,0.0808371992847592,0,0,0,0,0,0,0,0,0,0,0.143428923336351,0,0,0,0,0.0804554754389828,0.00239840344422968,0,0,0,0,0.0616334941715055,0,0
X600801.SH,0,0,0.136899880427857,0.215835914583049,0,0,-0.0516869762004694,6.93889390390723e-18,0.00135653797253655,0,0.0190273154294591,0,0,0,0,0,0,0,0,0,0,0,-0.0824775808281373,0,0,0,0,0.0467337625003067,0.0577409973048805,0,0,0.116366260245522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175278950113527,0,0,0,0,0.00980570062526459,0,0
X601991.SH,0,0,0,0.0223603749860003,0,0,0,0,0,0,0,0.0684433525372558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313257105299952,0.0448893861536901,0.0921971364887535,0,0.0508813348811678,0.0743058303250245,0,0,0,0.105148157191245,0,0,0,0,0,0,0.00682978167031566,0,0,0,0,0,0,0,0,-0.00396356815494991,0.0435475933287466,0,0,0,0.0517170935378446,0,0
X600795.SH,0,0,0,0,0,0,-0.0368341633756797,0,0,0,0.046339374344282,0,0,0,0,0,0,0,0,0,0,0,0,0.0571624828202776,0,0,0,0.0263180065984356,0,0.0150349776317213,0,0.0764997710331358,0.129925812077793,0,-0.000873953863444308,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390756752805251,0,0,0,0.0190605592708564,-0.00845610174946433,0,0,0,-2.16840434497101e-19,0,0
X600352.SH,0,0,0,0,0,0,0.0778244558821211,0,0,0,-0.0690468228563686,0,0,0,0,0.018620895529751,0,0,0,0,0,0,0,0.116764925954155,0,0.105525642461167,0,0.3421081208682,0,0,0.0254240597950131,0,0,0,0.0175149968173819,0,0.062487504963518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396327795466502,0,0,0,0,-0.00645443060514598,0,0
X600688.SH,0,0,0,0,0,0,-0.0509958582437527,0,-0.0304852830337378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446811402552035,0,0.113641304849811,0.0465978071767133,0,0.0271539076138426,0,0.0128817325104388,0.11089015030283,0,0.0559764290961003,0,0,0,0,0,0,0.00303245916430131,0,0.00967694062959593,0,0,0,0,0.042847983455274,0,0.0183904087191426,0.0183977625167894,0,0,0,0.038661756614731,0,0
X000786.SZ,0,0,0,0.298037067882897,0,0,0,-0.132934863011718,0,0,0.00896874588490264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00525848375214724,0.0217467397724091,0.156833126087508,0,0,0,0,-0.079975955220561,0,0,0,0,0,0,0,0,0,0,0,0,0.0808160878379202,0,0,0,0,0,0,0,0,-0.0258256697502997,0,0
X600111.SH,0,0,0,0,0,0,0.0624241478881104,0,0.0844659420427877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138524376611205,0,0,0,0.174065612400475,0,0,0,0.0249098991466211,0,0,-0.0487627164353878,0,0,0,0,0,0,0,0,0,0,0,0,-0.0664855604037929,0,0,0,0,-0.0181987874896131,0,0,0,-0.0254839891158161,0,0
X002460.SZ,0,0,0,0,0,0,0.0751635557312787,0,0,0.0514872632030516,-0.111209861709278,0,0,0,0,0,0,0,0,0.0262154577120158,0,0,0.033130840094225,0,0,0,0,0,0,0.41004843048609,0.108285182985566,0.280541005607555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00833244604216191,0.00380021963782896,0,0,0,-0.00126154154141416,0,0
X600027.SH,0,0,0,0,0,0,0,0.503002122019461,0.0172707140422311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768218229530288,0,-0.00838509278381775,0,0.00999953646214771,0,0,0,0,0,0,0,0,0,0.0763140158624901,0,0,0,0,0,0.0429543199864094,0,0,0,-0.00204878418602173,-0.0391219954850812,0,0,0,-0.0282867075849368,0,0
X002271.SZ,0,0,0,0.0157426277314189,0.0518521379847631,0,0.0199644148803314,0,0,0,0,0,0,0,0,0.257116533324733,0.236241374870051,0,0,0,0,0.150552225359498,0.0836864879234518,0,0,0,0,0,0.00223204283356702,-0.0330972988932847,0,0,0,0,0,0,0,0,0,0,0,0,-0.312704760546344,0,0,0,0,0,0,0,0,0,-0.012337592703752,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.0671937314201153,0.102653397904954,0,0,0.0586180788641996,0.088041391218212,-2.16840434497101e-19,0,0,0,0,0,0,0,0.164058043174282,0,0.0692186835758761,0,0,8.67361737988404e-19,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139331099834269,0,0,-0.0254309875379934,0.0138846203177559,0,0,0,0.00305427008084122,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.055891916197891,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153475515921218,0,0,0,0,0,0,0,0.0586737564057497,0.509792748089238,0,0.0404056620425697,0.170784970156211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102900662045234,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.0386659666662226,0,0,0,0,0,0.127019444858622,0,0,0,0,0,0,0,0,0,0,0.0870401281466641,0,0,0,0.0750368507101897,0,0.0981222063076588,0,0,0,0,0,0,0,-0.075882961380624,0,0,0,0,0,0.136495132669868,0,0,0,0.034305659815274,0.0087912761217406,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.0628170463361189,0,0.0711674841178777,0,0,0,0,0,0,0,0,0,0,0,0,0.960001499876154,0,0,0,0.0336867788334038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31055742413269,0,0,0,-0.00547702233440299,0,0,0,0,0.074314142699799,0,0
X002353.SZ,0,0,0,0,0,0,0.0110268314402489,0,-0.201673166276959,0,0,0,0,0,0,0,0,0,0,0.221917222092321,0,0,0,0.108200960552497,0,0,0,0,0,0,0,0,0.0148871938759855,0,0,0.184872165161684,0,0,0,0.382603442380975,0,0,0,0,0,0,0,0.163478572344982,0,0.0966616296447704,0,0,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0.0150317356532683,0,0.0958340366589937,0,0,0,0,0,0,0,0.0632402743249829,0,0,0,0,0,0,0.0911374235621997,0,0,0,0.0556327336616852,0,0,0.186478593410728,0,0,0,0.146651931966349,0,0,0,0,0,0,0,0,0,0,0,0,0.0409970853666276,0,0,0,0,0,0,0,0,-0.064159992771092,0,0
X600583.SH,0,0,0,0,0,0,0.0513695853652933,0,0,-0.15755118511191,0,-0.110389257942293,0,0,0,0,0,0,0,0,0,0.0106583288132075,0,0,0,0,0,0.0452931416636226,0,0.0680677841669284,0.209631085008664,0,0,0,0,0.226562679739972,0,0,0,0,0,0,-0.250277498798246,0.0999171506701435,0.386921817055486,0,0,0.0717348668042259,0,0,0,0,0,0,0,0,0.010190682932983,0,0
X000898.SZ,0,0,0,0,0,0,-0.0307939183895978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213145253915544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151149328506172,0,0,0,0.00146359081396778,0,0
X600299.SH,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.196965738415253,0,0,0,0,0,0,0,0.109030066741573,0,0,0,-0.0590755367647297,0,0,0,0.0356657764755386,0.0956695419364007,0,0,0.326130971731764,-0.181692205079221,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0286616684338328,0,0,0,0.147323479966261,0,0,0.0361327818207437,-0.0361801129284058,0,0,0,-0.0316008493312074,0,0
X600426.SH,0,0,0,0,0,0,-0.0727309415659125,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.183252573033198,0.0318176444963148,0.163828851144057,0,0,0,0,0,0,0,0,0,0,-0.0263455659653263,0,0,0.067805458067672,0,0,0,0,0,0,0.00211964713487116,0.03484868971834,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.282672603560047,0,0.0121624312954314,0,0,0,0,0,0,0,0,0,0,0,0,0.244775782002739,0,0,0,0.00353191689934207,0,0.225766245825835,0,0.0517588829765625,0,0,0,0,0,0,0,0,0,0,0,0.0199225327389327,0,0,0,0,0,0,0,0,0,0.0150464631462453,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0.217772181419186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00245686514600936,0,0,0,0,0.0187295471593479,-0.0360004791833247,0.0423462244092522,0.0649101538510421,1.73472347597681e-18,0,0.037571646371448,-0.0113575694707675,0,0,0,0,0,0,0,0,0,0,0.0334690503662431,0,0,0,0,0,-0.00789928618764434,-0.0282346441004708,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0533236180429154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055839202562291,0.0790094029522177,0,0.0336391872746991,0.0952232853055738,0,0.0240063741366014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199730942229125,0,0,0,0,0.0427319659327874,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0633623946682664,0,0,0,0,0,0,0,0,0.0489142973456976,0,0,0,0,0.0522083579705983,0.0285865614718474,0,0,0.0485130541715357,0,0,0,0,-0.0217922760862467,0,0,0,0,0,0,0,0.0534077517338312,0,0,0,-0.0266051096713485,0,0,0,0,-0.00592149486868343,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.00415798064251074,0,0,0,0,0.0441103455529673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917102065005772,0.125511422931255,0.0446809999199359,0,0.012244790361352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292206152055427,0,0
X600612.SH,0,0,0,0,0,0,0.534503560947623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196689701680535,0,0,0.0979340166010887,0,0,0.0716492539433784,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224025964279062,0,0,0,0,0.000373519455917951,0,0
X000629.SZ,0,0,0.061298070131706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18450583634242,0,0,0,0,0.00115190947235503,0,-0.0834488839579318,0.0825519690212351,0,0,0.119851020486394,0,0,0,0,0,0,0,0,0,0,0,0,0.0309310886383946,0,0,-0.108141482393473,-0.0315697105182524,0,0,0,0,0,0,0
X000027.SZ,0,0,0.109107750367071,0.00951255243413429,0,0,0,0,0,0,0.149868708259158,0,0,0,0,0.0270152604207708,0,0,0,0,0,0,0,0,0,0,0.277472506879876,0.0183683930387361,0,-0.00884002468949629,0,0,0.000805964806788739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00882566698290683,0,0,0,0,0.0159018630528757,0,0
X000553.SZ,0,0,0,0,0,0,-0.0499262624339847,0,0,0.0245786111406578,0,0,0,0,0,0,0.084302354714548,0,0,0,0.0203989407147344,0,0,0,0,0,0,0.0501177428658844,0.035329781784521,0,0.0179128702622393,0,0.0593502901390408,0,0.256492182467925,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428165523041552,0,0,0,0.00899851459881257,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.0219597111139259,0,0.0176747665891935,0.00497440682080946,0,0,0,0,0,0.142655108711,0.136024727494706,0,0,0,0,0,0,0,0,0,0,0.0952395472677696,0,0,0,0.0756107523320486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220621206696206,0,0,0,0,-0.0106192637223819,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0611423132437534,0,0.1323962248149,0.0727704839291878,0,0,0,0,0,0,0,0,0,0.0186952209875897,0.0683174577060259,0.0638666416368981,0,0,0.0586718327405178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00554324263623505,0,0,0.00415038764440421,0.00630204250924586,0,0,0,-0.00192138998976893,0,0
X000792.SZ,0,0,0,0,0,0,0.138075262912965,0,-0.16784284148141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784756891467114,0,0,0,0,0,0,0.000416667337502091,0,0.21715336209962,0,0,0,0,0,0,0,0,0,0.476704825329983,0,0,0,0,0,0,0,-0.272367405405873,-0.0608894351091544,0,0,0,0,0.0393211124973502,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.106835707648642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246324016923218,0,0,0,0.0412423895268549,0,0,0.103320188964841,0,0,0,0,0,0,0,0,0.121062829939744,0,0,0,0,0,0,0,-0.0179563633430047,0.0331199912578017,0,0,0,0.0448492234798024,0,0
X600808.SH,0,0,0,0,0,0.0523307986470125,0,0,0,0.010415297418117,0,0,0,0,0,0.128944270640968,0,0,0,0,0,0,0,0.0909279253160318,0,0,0,0.0691135374243846,0.0488253263540509,0,0,0.0273484206185081,0,0,0,0,0,0,0,0,0,-0.0017465577898028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00419836765465716,0,0
Change_TY3M,0,0,0,0.0891750127706038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00557573297028193,0,0,0.0192566552606002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0943425861089199,0,0,0,0.00879922295919286,-0.010379787727581,0,0,0,-0.0182603427999998,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.40187423027766,0,0,0,0,-0.17565040493644,0.0208491398550963,0,0,0,0,0,-0.201198077725637,0,0,0,0,0,0,0.437232455143949,0,0,0,0,0,0,0,0,0,0,0.191463345594748,0,0,0,-0.0157721467501563,0,-1.10940382579569
TED,0,0,0,0,0,0,0,0,0,0,0,0.318751976369193,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.441915430091741,0,0.0979583749445878,0,0,0,-0.103777948597869,0,0,0,0.0799889438214201,0,0,0,0,0,0,0,0,0,0,0,0,0.020985867386532,0,-0.323460460308087,0,0,0,0,0,-1.09626102461979,0,0
RealEstate_excess,0,0,0,0,0,0,0.0709040591200214,0,0,0,0.0943234433746642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00760417964218845,-0.0293247003442854,0,-0.0592685437941069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0618269949626409,-0.0112404258292505,0.0116065265338862,0,0,0,-0.0108269850978202,0,0
MKreturn,0,0,0,0,0,0,0.0286158940663295,0,0,0,-0.0415174316867455,0,0,0,0,0,0,0,0,0,0,0,0,0.00449600521472932,0,0,0,0,0,0,-0.011882851694167,0,0,0,-0.112382083922336,0.097279736647747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013545741330477,0,0
MKvol,0,0,0,0,0,0,0.00131235688672075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105346010952935,0,0,0,0,0,0,0,0,0,0.000295996874936584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000548051926790799,-0.00480422713137646,0,0,0,0.00394479961705792,0,0
CarbonVol_Shenzhen,0,0,0,-0.194575088620667,0,0,0,0.039478965983695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169759397256197,0,0,0.493152591534745,-0.132052787027795,0.0932164094189064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.256346568316352,0.0583645178388147,-0.613161081699858,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.0101221922587252,0,0,0,0,0,0,0,0,0,0,-0.00201029107357872,0,0.00213795269204338,0,-0.00652638982447425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00772903685931861,-0.00625585237251193,0,0,0,-0.0167688711367395,0,0
CarbonVol_Hubei,0,0,0,0.011341925375184,0,0,0,0,0,0,0,0.0201153542240404,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,-0.00427914567739145,0,0,0,0,0,0,0,0,0,0,0,0,-0.00147060618219188,0,0,0,-0.00735415772706336,0.0121092826034768,0,0,0,0.00888298176931537,0,0
