,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X600010.SH,X601991.SH,X601600.SH,X600795.SH,X600886.SH,X600188.SH,X600362.SH,X600111.SH,X600688.SH,X600027.SH,X600309.SH,X601992.SH,X000792.SZ,X601158.SH,X600583.SH,X600157.SH,X000898.SZ,X600352.SH,X000709.SZ,X600547.SH,X600489.SH,X002353.SZ,X000831.SZ,X000630.SZ,X600008.SH,X000539.SZ,X600660.SH,X002470.SZ,X600808.SH,X000825.SZ,X000027.SZ,X600021.SH,X000629.SZ,X600549.SH,X600307.SH,X600578.SH,X600315.SH,X601699.SH,X600098.SH,X000983.SZ,X000960.SZ,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0,0,0.233765788700768,0.261864972155615,0,0.157377816897105,0,0,0,0,0.143615044700444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920046842471126,0,0,0,0,0,0.0179356907163393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0.135931852925536,0,0,0,0,0,0,0,0.0859457751587447,0,0.075428620151859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108957925908149,0,0,0,0,0,0.039003736601873,0.266154058655701,0,0,0,0.134651594316025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0.125310190895062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245044192251868,0.139448602762457,0,0,0,0,0,0,0,0,0,0,0,0,0.251901236613439,0,0.273414957118379,0,0,0,0,0.0156317574088881,0,0,0,0,0,0
X600362.SH,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0484258379910172,0,0,0,0,0,0.11624511894395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393397102096977,0,0,0,0,0.0458059702761521,0,0,0,0,0,0,0.0767637647493231,0,0,0,0.188066234616156,0,0,0,0,-0.00166876076219317,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.111690835408192,0,0,0,0,0,0,0,0,0.0597092724939346,0,0,0,0,0,0,0,0,0,0,0,0,0.00389356559955465,0,0,0,0,0,0.0409354885743239,0,1.73472347597681e-18,0.48313804197801,0,0,0,0,0,0,0.0253699870423872,0,0,0.00206941508153124,0,0,0,0,0,0,0
X600688.SH,0,0.355241610736083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301404454010712,0,0,0,0,0,0,0,0.0672095969756931,0,0,0,0,0,0,0.22449643345788,0,0,0,0,0.0548132980546731,0,0,0.152410496805485,0,0,0,0,0,0,0.0211918583907891,0,0,0,0,0,0
X600027.SH,0,0,0,0.27383638784454,0,0,0,0,0.044712639737614,0.0475527640811299,0.232087965509563,0.0333284485972895,0,0,0,0.0869565496258481,0,0,0,0,0.0352813355167489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773013384689275,0,0,0,0,0,0,0.0485898071406017,0,0,0,0,0,-0.0153689356494332,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.12257906782523,0,0,0,0.0174838054859375,0.159312024124183,0.0690758028966296,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.060556166257342,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0111574629731688,0,0,0,0,0,0,0,0.158890577731766,0,0,0,0,0,0,0.00413507211505495,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.0963483229160413,0,0,0,0,0.0377776320666314,0,0,0,0,0,0,0,0,0,0,0.0756207895668476,0,0.182720250012718,0.105203473372689,0,0,0,0,0.0340886685436146,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.114105005191379,0,0,0,0.0301940705677855,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0807358006267732,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505157110490639,0.0998880766325623,0.0939529779415672,0,0,0.095256199129874,0,0,0,0.0587559108895761,0,0,0,0,0.0125092682556174,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,-0.136660050880307,0,0,0,0,0,0,0.0911144954757066,0,0,0,0.223852629798782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572733880066362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00518373978912629,0.0316899925292882,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.169386571033177,0,0.0555797866906517,0,0.100331769820051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012434850815337,0,0,0,0,0,0,0.120037003785846,0,0,0,0.0933019329648445,0,0,0,0,0.00628666270902477,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.000242438029280638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226520563386037,0,0,0,-2.16840434497101e-19,0,0.00556240275925484,0,0,0,0.0335458093430717,0,0,0,0,0.387976143480717,0,0,0,0,0.0155871207149204,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.123409700024153,0,0,0,0,0.0453144546384642,0,0,0.0621232302889991,0,0,0,0,0,0,0,0,0,0,0,0,0.170930060492174,0,0,0,0,0,0,0.156372256131078,0,0,0,0.201386623326112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417696522683206,0.164406134348629,0,0.047167452752758,0,0,0,0,0,0,0.182204467856892,0,0.333259397432075,0,0,0,0,0.0734963641079607,0.0437757588460316,0,0,0,-0.196529886059972,0,0,0,0,0,0,0,0,0,0,0,0.0158253987158384,-0.0227406011809534,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422612923306973,0,0,0,0,0,0,0,0.0184379535546938,0,0,0,0.093848257175162,0.109108733357936,0,0,0,0,0,0.0846435753738539,0,0,0.161631126611941,0,0,0,0,0,-0.00193205427276537,0,0,0,0,0,0
X600547.SH,0.0243809176019636,0,0,0,0,0,0,0.107188999373798,0,0,0,0,0.0495570649371152,0,0,0,0,0,0.0581806966550653,0,0,0,0,0,0.0624884192322522,0,0,0.428778124333077,0,0,0,0,0,0,0,0,0,0,0.0596491210682439,0,0,0,0,0,0,0,0,0,0,0,0,-0.00162605870478153,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.145463739600778,0,0,0,0.185301576579268,0,0,0,0,0,0,0,0.0369297189624343,0,0,0,0,0.0782329551656371,0,0,0,0,0.00440967811365809,0,0,0,0,0,0,0,0,0,0,0.113683513458194,0,0,0,0,0,0,0,-0.0327424506065247,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,-0.0407465500782424,0,0,0,0,-0.0968002124020908,0,0,0,0,0,0,0,0,0,0.110906232981959,0.120691934992112,0,0,0,0.128678033616092,0,0,0.102733901674616,0,0.0688229156357263,0,0.16705644932355,0,0,0.130702521826961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000851144194415708,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.163512332999299,0,0,0,0,0,0.0541706227584811,0,0.230843596283401,0,0,0,0,0,0,0,0.111625056309741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566710215058584,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112585660913327,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0889550526004981,0,0,0.0893350333842053,0.165419788437806,0,0,0,0,0,0,0,0.0175329669442978,0,0,0,0,0,0,0,0,0,0.0060480639447489,0,0,0,0.00939423744053268,0.10754109428809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106135931660417,0,0,0,0,0,0
X600008.SH,0,0.101355420305898,0.0147381009190857,0,0.00296198431751329,0,0,0,0,0,0,0,0.169173967662693,0,0,0,0,0,0,0,0.346865845584952,0,0.121395214026574,0,0,0.118599841238681,0,0,0,0,0,0,0,0,0.0918895832587927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0605377990708391,-0.0222509541154809,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0.130784713133707,0,0,0,0,0,0,0,0.132252926239774,0,0,0,0.111533227520424,0,0,0,0,0,0,0,0,0,0.0716423147123492,0,0.147861140169571,0,0.214164033615008,0.112386755711309,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X600660.SH,0,0,0.059855903961807,0,0,0.0594603859810407,0,0.0665170831004054,-0.127468628995483,0,0,0.111159153790982,0.136243714684768,0,0,0,0,0,0,0,0,0,0.139912016625363,0,0,0.0536585908374055,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.088862401763436,0,0.0726416835317235,0,0,0,0,0,0.0144123539384699,0,0,0,0,0,0
X002470.SZ,-0.103322927411131,0,0,0,0,0,0,0.0301504758022886,0,0,0,0,0,0,0,0,0,0,0.0694086290488324,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.229599732418803,0,0,0,0,0,0,0,0,0,0.0805755241250392,0,0,0,0,0,0,0,0,0,0,0,-0.0484417846562995,-0.0117783329505363,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.191456359895394,0,0,0,0,0,0,0,0,0,0,0.00466401162747717,0,0,0,0,0.138187145557356,-0.0682758640518692,0.138746595889691,0,0,0,0,0,0,0.162992311553661,0,0,0,0.0543226449921865,0,0,0,0,0.0763240891381252,0.0473554250932727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.102359017366351,0,0,0,0,0,0,0,0,0,0.0284416366035911,0,0,0.0462958257587753,0,0,0.274195066978742,0,0.371315362719837,0,0,0,0,0,0,0,0,0,0,0,0.0621036777304718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200078882924265,0.0933797068586925,0,0,0,0,0
X000027.SZ,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.157702844658118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438769429382363,0,0,0,0,0,0.0201273999168087,0.129472069257778,0,0,0.158482698324754,0,0.0972719551418129,0.122205187900403,0,0,0,0,0.0195257635709102,0.0144777482755283,0,0,0,0,0,0
X600021.SH,0,0,0,0,-0.070405952357704,0,0,0,0.286219395087579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23738075002573,0,0,0,0.0859347481715861,0.316741723349039,0,0,0.147619146025749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008664903769256,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.00559456495360461,0,0.0863557145465032,0,0.126018032097649,0.119493667160563,0,0,0,0,0,0,0,0,0.0131549071927304,0,0,0,0,0.266592835946309,0,0,0,0,0,0,0,0,0,0,0,0.000830507654867469,0.0884345029365775,0,0.0271770861106365,0,0,0.100531458083763,0,0,0,0,0,0,0,0,-0.00326693988038707,0.0117549106876027,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.0173389551980811,0.0325562538278528,0,0.0221538197503903,0,0,0,0,0.110181850491815,0,0,0.0347045091347151,0,0,0,0,0,0,0,0.163368975426252,0,0,0,0,0,0,0,0,0,0,0.0307652440851613,0,0,0,0,0.0738850068913201,0,0,0.0437368710528228,0,0,0,0,0,0,0.0179273365650526,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0429648875944038,0,0,0,0,0,0.0075429632820123,0,0,0,0,0.203993690807376,0,0.206635747197768,0,0,0,0,0,0,0,0,0,0,0.265192906429027,0,0,0.0507521338832512,0,0,0,0,0,0.0371003706625072,0,0,0,0,0,0.0241007997246745,0,0,0,0,0,0
X600578.SH,0,0,0,0.439089483255752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196292443295211,0,0,0,0.233957256710742,0,0,0,0,0,0.0902155466194614,0,0,0,0.0512382387081889,0.0160664821930295,3.46944695195361e-18,0.0117583152380755,0,0,0,0,0,0,0,0,0,0,0,0,-0.00124768402560333,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0.180727704063643,0,0.0546055367279006,0,0,0,0,0.0648670535125628,0,0.367653365116511,0,0,0,0,0,0,0,0,0,0,0,0.00113238407975323,0,0.0414891436481955,0,0,0,0,0.0704021795033866,0.0128324582501453,-0.0686071082192527,0,0,0,0,0,0,0,0,0,0,0,-0.163335030829027,0,0,0.0366100451244051,0.0233693075640172,0,0,0,0,0,0
X601699.SH,0,0.0316985697402524,0,0,0,0,0.102839390925332,0.0491217698082084,0,0,0,0.000128491211570238,0.0777636908615064,0,0,0,0.084349794412437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856568737235021,0,0,0,0.350026347302544,0,0,0,-0.0197161984867434,0.00766428120202004,0,0,0,0,0,0
X600098.SH,0.101669807173575,0,0,0,0,0,0,0.043532842815809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256397457653669,0,0,0,0,0,0,0,0,0,0,0,0,0.0677477428545153,0,0.466180335473013,0.122117830807878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216363601090288,0,0,0,0,0,0
X000983.SZ,0,0,0.071730417395544,0,0,0,0.219686825415103,0.0856102853130135,0,0,0,0,0.00962673036989481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399812137153722,0,0,0.0100629710818024,0,0,0,0.0813971124536845,0,0.382553271569772,0,0,0,0,0,0,0.00668309004660341,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,8.67361737988404e-19,0.029154743204029,0,0.0973080696491351,0,0,0,0,0.0825010587120119,0,0,0,0.0961976042119985,0,0,0,0,0,0,0,0,0,0,0,0.223658862998682,0,0,0,0,0,0.132829432998648,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.0173894329737681,0,0,0,0,0,0
X600863.SH,0,0,0.0894357923977906,0,0,0,0,0,0.225402935971258,0,0.192430650289278,0,0,0,0,0,0,0,0,0,0,0,0.0572196099000269,0,0,0,0,0,0,0.0795743839114519,0,0.105149286389104,0.184060211903266,0,0.0607011946590998,0,0.00195929268682682,0,0.0212154509332314,0,0,0,0,0,0,0,0,0,0,0,0,0.00705968136234986,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0680556403889783,0,0.01797171033157,0,0.0225445026192428,0,0,0,0,0,0,0,0,0,0.113185041060708,0,0,0,0.0540083782469788,0,0,-0.0537884132393238,0,-0.0717325980247357,0,0,-8.67361737988404e-19,0,0,0,0,0.0184566041387048,0,0,0,-0.0270373094914363,-0.141772496784799,0,0,0,0,0,0.00876242717934024,0,0,0,0,0,-0.00283424472648676,0,0,0,0,0,0
Slope,0,0,0,0,-0.125176929774339,0,0,0,-0.0390278348286238,0,-0.885873957285094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137268209205345,0,0,0,0,0,0,0.181914629920589,0.00135623956135945,0,0,0,0,0,0,-6.93889390390723e-18,0,0.459131843573177,-0.118575042563096,0,0,-0.239261768913951,0,0,0,-0.224063869748851,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65522290335398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.0901750291576178,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54178806913734,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-1.73472347597681e-18,0,-0.0530466180372735,0,0,0,0,0,0,0,0,0,-0.375905364242057,0,0,0,0,0,0.325324433387731,0,0,0,0,0,0,0,0,0,0,0,0,0.27849243711073,0,0,0,0,-0.156626103248372,0.0132478369982778,0,-0.0412413235163807,0,0,0,0,0,0,0.0972112311399505,0.0546798063142077,0,0,0,0,0,0
MKreturn,0,0.164115743988165,0,0,0,0,0,0,0,0,0,0,0.079602982716232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.272164917374996,-0.0656242540637614,0,0,0,-0.16185749513809,0,0.00779986575925901,-0.146013454666347,0,0.0393937295124413,0,0,0,0,0,0,0,0,0,0,0,0,-0.00287586472902349,-0.309585341541337,0,0,0,0,0
MKvol,0,-0.00334793901247644,0,0,0,-0.00183171757048078,0,0,0,0,0,0,0,0,0,0,0,0,-0.00158352232930995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159738639412061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.00853922798093337,0,0,0,-0.0478817212695066,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032951616927902,0,-0.00495414523865088,0,0,0,0,0,0,0,0,0,0,0,0.0273024850048147,-0.0634105715658736,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00533542097448979,0,0,0,0,0,0,-0.00226736652716249,0,0,0,0,0,0,0,0,-0.00155933299939472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106665367141074,0.00136473806273733,0,0,0,0.0979577758434229,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00255749739209161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00119553489312794,0,0,0,0,0,0,0,0,0,0.00197506967680185,0,0,0,0,0,0,0.00050678203875419,0,0,0,0,0.00122970574193054,0.00290023953990974,0,0,0,0,0,0
