,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600309.SH,X600011.SH,X600188.SH,X600010.SH,X600660.SH,X601898.SH,X600688.SH,X600362.SH,X601991.SH,X601600.SH,X002466.SZ,X600795.SH,X600886.SH,X600547.SH,X000898.SZ,X600516.SH,X300072.SZ,X600111.SH,X002460.SZ,X600176.SH,X600027.SH,X600352.SH,X000553.SZ,X000786.SZ,X601992.SH,X000825.SZ,X600299.SH,X000709.SZ,X000792.SZ,X601699.SH,X002110.SZ,X600808.SH,X600426.SH,X002271.SZ,X000932.SZ,X600315.SH,X000883.SZ,X601158.SH,X600219.SH,X000830.SZ,X600489.SH,X000408.SZ,X000983.SZ,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0844725328665444,0,0,0,0,0,0.0126892696970229,0,0,0,0,0,0,0,0,0,0,0.0266759461259614,0,0.0672092186148169,0,0,0,0,0,0.137267268168783,0,0,0,0,0,0,0.0165848927274978,0.16621136347335,0,0,0,0.0214164601799405,0,0.0375439592300262,0,0,0,0,0.0253675877076664,0,0,0,0,0.00515273253974271,0,0,0,0,0,0,0
X600028.SH,0.488862296954825,0,0.179052018441028,0,0,0,0,0,0,-0.0415882537266637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138972749064442,0,0,0,0,0,0,0,0,0,0.174012180317122,-0.0367410470007664,0,0,0,0,0,0,0,0,0,0,-0.0825532221759292,0,0,0,0,0,0,-0.130444163024618,0,0,0,0
X601088.SH,0,0.0821512918674122,0,0.252070993061803,0.195520653589944,0,-0.0613678817980131,0.210819277859372,0,0,0,0.320358868948583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106544056384362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032404970269714,-0.0345341426492769,0,0,0,0,0,0
X600019.SH,0,0,0.0572197483745721,0,0,0,0,0.169303347559348,0,0,0,0,0,0,0.374090385578903,0,0,0,0,0,-0.0585766350530815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330704899181078,0,0,0,0,0.0416938471947902,0,0,0,0,0,0,0,0,0,0,0,-0.00404744877839639,0,0,0,0,0,0
X600585.SH,0,0,0.219657240981692,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126994063812337,0,0,0,0,0,0,0,0,0.0075382545237433,0.0644683942494374,-1.73472347597681e-18,0,0,0,0,0.228868946182305,0,0,0,0.118508008507042,0,-0.0476242698851245,0.0175070610731715,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311050836234663,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0367037733908222,0,0,0,0,0,0.0418335102922145,0,0,0.0635493316057498,0,0,0.0794944543515777,0,0,0,0,0.239071016832511,0,0,0,0.0926399296204328,0,0.0459085920326319,0,-0.104617638842804,0,0,0,0,0,0,0,0,0,0,0,0.0305818766203794,0,0,0,0,0,-0.0192529688495332,0,0,0,0,0,0
X600188.SH,0,0,0.283414182826295,0,0,0,0,0,0,0,0,0,0,0,0,0.0771776760515837,0,0,0,0,0,0,0,0.122132736276932,0.162498396091504,0,0,0,0,0,0,0,0,0,0,0.0507164965607289,0,0,0,0.00721879853092397,0,0,0,0,0,0,0,0.650459336707197,0,0,-0.0440996746671751,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0440752359514479,0,0,0,0,0,0,0.00479092098532628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079497275769657,0,0,0.258555933197742,0,0,0,0,0,0,0,0,0,0,0,0.0274217796640059,0.14929783507325,0.214762966938012,0,0,0,0.0162425242839148,0.00535108527503849,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,-0.101506663999733,0,0,0,0,0,0,0,0,0,0,-0.141378595543116,0,0,0,0.000339201464435818,-4.33680868994202e-19,0.00919988235736087,0.183030522476374,0,0,0,0,0,0,-0.0135740647248061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0438592462049204,0,0.0222736317486988,-0.0305646952256411,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101212051295451,0,0,0,0,0.0625177951674575,0,0,0.0028363559123051,0,0,0,0,0,0,0,0,0,0,0,0.0828826158695247,0,0,0.222805808966407,0,0,0.0125227267678008,0,0,0,0,0,0,0
X600688.SH,0,0.206482382549584,0.207211440859222,0,0.0112386383937416,0,0,-0.0129212765395696,0.0861817021312547,0,0,0,0,0,0,0.0355657875882248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601042071252782,0,0,0,0,0,0.00859224266494889,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271382460861779,0.0627360358694953,0,0,0,0,0,0,0,0,0,0,0.0754068248383132,0,0.0761789656871699,0,0,-0.0551927620887067,0,0,0.100529266326824,0.0093147598916033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211341064450589,0.0325196279810607,0,0,0,0,0,0
