,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600019.SH,X600585.SH,X002460.SZ,X601898.SH,X002466.SZ,X600547.SH,X601600.SH,X000792.SZ,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600027.SH,X000877.SZ,X600426.SH,X600795.SH,X600362.SH,X002271.SZ,X601991.SH,X600803.SH,X600176.SH,X601699.SH,X000983.SZ,X600489.SH,X000807.SZ,X000786.SZ,X000539.SZ,X300037.SZ,X600219.SH,X600995.SH,X000408.SZ,X000629.SZ,X600160.SH,X002409.SZ,X002080.SZ,X600688.SH,X000932.SZ,X600378.SH,X000723.SZ,X600612.SH,X000831.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.547449526259847,0.1834358133635,0,0.0072615575437178,0,0,0,0,0,0,0.0969548997886316,0.0365520354191496,0,0,0,0,0,0,0,0,0,-0.103322100967852,0,0,0,0,0,0,0,0,0.0199686745285016,0.0411824900589657,0,0,0,0,0,0,0,0.040687351734821,0,0,0,0,0,0.0818937970571994,-8.67361737988404e-19,0,0,0,0,0.0077099506116375,0,0,0,0,0,0
X600028.SH,0.703244993205414,0,0,0,0,0,0.119569684528137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0326268640290527,0,0,0,0,0,0,0,0,0,-0.0385004348876467,0,0,0,0,0,0,-0.0428195866012936,0,0,0,0,-0.0227929245856115,0,0,0,0.0169843920438337,0,0,0,0,0,0,0
X601088.SH,0.143091638241681,0,0,0,0.175140088787603,0,0,0,0,0.150604098548303,0,0,0.0279389379030529,0,0,0.0387108141772762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755291822331766,-0.0109733224421075,0,0,0,0,0,0,0,0,0,0,0,0,0.0106622320913469,0,0,0,0.0083129725493083,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.156675639431343,0,0,0,0,0,-0.0413938330801168,0,0,0,0,0,0,0,0,-0.0208098646868435,0,0.163879656959395,-0.00564269067396041,0,0,-3.46944695195361e-18,0,0,0,0,0,0.00502118305236563,0,0,0,0,0,0,0,0.0558856362057275,0,0.044231090510166,0,0,0,0,0,0,0,0,0.00183050536445223,-0.0059195393724627,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.47250877075945,0,-0.0224059571769521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119609233829268,0.0282581200003254,0,0.192623742019466,0,-0.0759483071857828,0,0,0,0,0,0,0,0,0,0,-0.0381775407169032,0,0,0,0,0,0,-0.101697172467206,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.0236447754312228,0,0,0,0,-0.00465682484125194,0,0,0,0,0,0,0,0,0,0,0.482503817829927,0,0,0.0772484322513697,0,0,0.229572051627517,0,0,0,0,0,0,0,0,0,0,0.0367027523405697,0,0,0,0.0180160469543619,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0623037082674719,0,0,0,0,0,0,0
X600019.SH,0,0.0571441707863422,0,0,0.0641288684736812,0,0,0.0529566148063287,0,0,0,0.0321102525103823,0.149060669996823,0,0,0,0,0,0,0,0,0,0.0473340179101444,0,0,0,0,0,0,0,0,0,0.053424068066317,0,0,-0.0343025453290757,0,0,0,0,0,0,0,0,0,0,0,-0.0622562566879907,0,0,0,0.0373324216024654,0.0523367547425688,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.0848510494236759,0,0,0,0.00184098360540893,0,0,0,0,0,0,0,0,0,-0.0560088884073781,0,0.0110029608814667,0,0,0,0,0,0,0,0.0828404582370611,0.0473126968046815,0.0208074207406522,0.186075447028165,0,0,0.111149726250277,0,0,0.0445267870681959,0,0,0,0,0,0,0.0296442942931222,0,0,0,0,-0.0229472763947275,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.511320565996741,-0.0675750998165889,0,0,0,0,0,0,0,0,0,0.132103680020684,0,0,0,0,0,0,0,0,0,-0.0288173893691089,0,0.0176245294647843,0.0202328555945142,0,0,0,0,0.162885097986738,0.0180071876095037,0,0,0,0,0,0,-0.024520079461847,0,0,0,0.0295128546940402,0,0,0,0,0,0,0
X601898.SH,0.211114597087821,0,0.103724892700267,0,0.417234185699813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267488849654772,-0.00381709029302233,0,0,0,0,0.0292804997362166,0,0,0,0.087847300233293,0,0,0,0,0,-0.0283239472946308,0,0,0,0,0,0.0488387881923064,0,0,0,0,0,0,0,0,0,-0.00684201610993345,0,-0.0590409412676432,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.542200282343797,0.203855191557709,0,0,0,0,0,0,0,0,0,0.0220601188693603,0,0,0,0,0,0,0,0,0,0.0748621887536825,0,0,0,0,0,0,0,0,0,0.066254298649259,0,0,0.0534913617177758,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0721151644029814,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0548615493089289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670490634579124,0,0,0,-0.0454188297401225,0,0,0,0,0,0.000763060680225969,0.0189666017812239,0,0,0,0,0.0151873942043123,-0.0718243106858426,0,0,0,-0.0264749911970699,0,0,0,0,0,0
