,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X000792.SZ,X002466.SZ,X600011.SH,X601898.SH,X000708.SZ,X600111.SH,X000301.SZ,X601600.SH,X600660.SH,X600010.SH,X002271.SZ,X000877.SZ,X600547.SH,X600886.SH,X600426.SH,X600795.SH,X600362.SH,X000983.SZ,X601699.SH,X600176.SH,X600027.SH,X600803.SH,X601991.SH,X000786.SZ,X600160.SH,X600995.SH,X000807.SZ,X000629.SZ,X600096.SH,X000933.SZ,X000408.SZ,X600219.SH,X600489.SH,X600378.SH,X000723.SZ,X000932.SZ,X600141.SH,X002080.SZ,X600348.SH,X000831.SZ,X600801.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0631448790706478,0,0,0,0.157933074511258,0,0,0,0.0523668251315373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109918697598229,0,0.0632153516634516,0,0,0,0,0,0,0,-0.0163923468632566,0.0218121582952022,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.00510994049263153,0,0,0,0,0.0319171126435342,0,0,0,0.0784103115220049,0,0,0.0603942685300883,0,0,0.143043817612519,0,0,0,0,0,0,0,0,0.00926055910585751,0,0,0,0,0,0,0,0,0,0,-0.0260935456185664,0,0.23260901126155,0,0,0,0,0,0,0,0,0.00014687520779991,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0712989463275921,0,0,0,0,0,0,0.196361376684423,0,0,0,0,0,0,0,0.0078530654006547,0,0,0,0,0,0,0.123619727373742,0,0,0.0217414928359117,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0333365265908178,0,0,0,0,0,0,0,0,0,-0.0313057866919354,0.0350210237271222,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-0.0771084336218777,0,0,0,0.230218486653414,0,0.0719186438016974,0,0,0,0,0,0.172689972539882,0,0,-0.0553163333453914,0,0,0,0,0,0.0380908872917421,0,0,0,0.106108280297303,0,0,0,0,0,0,0,0.436512709517832,0,0,0,0,0,0,0,0,-0.0211688472466977,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.122178190908648,0,0,0.0165872395085035,0,0,0,0,0,0,0,0,0.164610378755445,0,0.119752027317522,0,0,0,0.0510474213228799,0,0,0,0,0.0700159086041174,0,0,0.192030594523255,0,0,0,0,0,0,0,0,0.0706142341714677,0,0,0,0,0,0.00431047827943717,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523762819089771,0.345297172659478,0,0,0,0,0.054482208051179,0.023828717545045,0,0,0,0,0,0,0,0,0,0,0,0.00658164426950338,0,0,0,0,0,0,0,0,0,0,0.205137437653931,0,0,-0.00749319816506171,0.0173596606960559,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036709825727027,0,0,0,0,0.0101320309599028,0,0,0,0,0,0,0.0227043360383709,0.255474359974133,0,0,0,0.13763642250254,0,0,0,0,0,0,0,0,0,0,0,0.0803122479250116,0.019600098301348,0,0,0,0.11527134766593,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0190173622881573,0,0,0,0,0.621906764963841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036151538305407,0,0,0,0,0,-0.0430048984690033,0,0,0,0,0,0,0.133679453103093,0,0,0,0,0,0,0.0452409567210597,0,0,0,0,0,0.0109129987111366,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0.0492682302243852,0,0,0,0,0,0.114416230174434,0,0,0,0.0255243455312167,0,0,0,0,0,0,0.10684363610729,0,0.0945643831258691,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018599920657866,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.523160687104816,0,0,0,0,0,0.0635606914823191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563702864228565,0,0,0,0,0,0,0.0536954171997106,0,0,0,0.088322971396625,0,0,0,0,-0.0476153668101075,0.00530513797592424,0,0,0,0,0,0,0
