,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X000708.SZ,X600886.SH,X601600.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X600795.SH,X600352.SH,X600688.SH,X600801.SH,X600111.SH,X601992.SH,X600027.SH,X002271.SZ,X000723.SZ,X000786.SZ,X600516.SH,X002466.SZ,X002353.SZ,X600489.SH,X000898.SZ,X002460.SZ,X600176.SH,X601158.SH,X600299.SH,X600612.SH,X000883.SZ,X000709.SZ,X600583.SH,X600219.SH,X600426.SH,X000629.SZ,X000027.SZ,X000792.SZ,X000630.SZ,X600315.SH,X000553.SZ,X000825.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,-0.0308851787579029,0,0.062902260279074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164968875357539,0.0303939558694722,0.105701295353326,0.131739052108747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000224027879729792,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,-0.0550196435850786,0,0,0.267095604002267,0,0,0,0,0,0,0,0,0,0,0,0,0.203836234269411,0,0,0,0,0.00493687635051333,-3.46944695195361e-18,0,-0.109658788258703,0,0.0546154409946376,0,0,0.0334606941063639,0,0,0,0,0,0,0,0.142675831177791,0,0,0,0,0,0,0,-0.0211558029820692,-0.0047954590322498,0,0,0,0,0,0
X600362.SH,0,0,0,0.083940103549555,0,0,0,0,0,0,0,0,0.0701756309617887,0,0,0,0,0,0,0,0,0,0.0839123012321398,0,0.0292887233399896,0.0580108091727398,0,0.097260416813864,0.0116214305875015,0,0.119344611042533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0046021688069361,0,0,0,0,-0.0115251754702634,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247573102042698,0,0,0.0820532502665672,0.00570100827679637,0,0,0,0,0,0.233526016608321,0,0,0,0,0,0,0,0,0.0213113176255953,0,0,0.103576415583947,0.104488033159689,0,0,-0.00083914747171899,0,0,0,0,0.0128060257001553,0,0
X600795.SH,0,0,0,0,0.0259004984574182,0,0,0,0,0,0.0233298241282141,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00908558553206564,0.0365092905014902,0,0.0152038644949401,0.0373458745528356,0.0531023949314607,0,0,0,0,0,0,0.0386188459420233,0,0,0,0,0,0,0,0,0,0,0.127292277599921,0,0,0,-0.00190191920202011,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.171918856737014,0,0,0,0,0.268000290852487,0,-0.0377788626168799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233184041448097,0,0,0,0.150112016436999,0,0,0.0243353277753125,0,0,0.0918454205187617,0,0,0,0,0,0.0222037827084101,0,-0.0704438413249919,0,0,0,0,0,0,0,0.0141782745189864,0,0,0,0,-0.0386095376213446,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143896564209904,0,0.0829049901281354,0.0175429193877965,0.0628523872519593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498617201929013,0,0,0,0,0,0
X600801.SH,0,0,0,0.382228732730635,0,0,-0.0981243206768889,0,0,0,0.013572876842592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154298127058586,0.0931353099928833,0,0.0611695619828406,0,-0.0224268160003981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930380069336228,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0
X600111.SH,0,0,0,0,0,0,0.18203834635729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816830363426675,0,0.116278696229521,0,0,0.0851482356133709,0,0,0,0,0,-0.121828578686127,0,0,0,0,-0.0998492103923192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.0328479207284342,0,0,0,0,0.138989114899879,0,0,0,0,0,0,0,0,0,0,0.0857592378455569,0,0.16439907744319,0,0.00651554166927869,0,0,0,0,0,0.0568507672598971,0,0,0,0,0,0.00937287099971299,0,0,0,0.146970807622001,0,0,0,0,0,-0.0119889055076004,0,0,0,0,-0.00519753471546088,0,0
X600027.SH,0,0,0,0,-0.0396978247553267,0,0,0.650454880606865,0,-0.0207968800590144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109368905578075,0,0,-0.0158142017249635,0,0,0,0,-0.0964593384835452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11438781096377,0,0.02412870765935,-0.0108807606384266,0,0,0,0.022075697519607,0,0
X002271.SZ,0,0,0,0,0.0963432234053753,0,0.0710502967037842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575401348829026,0,0,0,0,0,0,0,-0.077831409509028,0,0,0,0,0,0,0,-0.177575494314604,0,0,0,0,0,0,0,0,0,0,0,0,0.156116434434866,0,0.0236639605833868,-1.73472347597681e-18,0,0,0,-0.0307752716267573,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0.176255429672421,0.770263398536596,0,0,0,0,0,0.410153299719924,0,0,0,0,0,0,0,0,0.539084816914921,0.0692333218480664,0,0,0.0423649516659812,0,0.0279763916555337,0,0.16824482248233,0.0113185189481438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0380802104072915,0,0,0,0.0259502134035547,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127535001140736,0,0.162635214422755,0,0,0,0,0,0,0,0.120247150659921,0,-0.0301197271317657,0,0,0,0,-0.0572375075509838,-0.055836609622984,0,0,0,0,0,0,0,0.108248771399968,0,-0.0130603391538339,0,0,0,0,0,-0.0137253939342239,0,0,0,0.0043176374689424,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459241379454546,0,0.108380281437158,0.0531711376807204,0,0,0,0,0,0,0.2273676253111,0,0,0.170984147885948,0,0,0,0,0,0,0,0,0,0,0,0.0792641172810359,0,0,0,0,-0.0558112284543389,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.180222491200247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137284644556007,0,0.173166373320149,0,0,0,0,0.522866513026022,0.0416727067232261,0,0,-0.0136028984602524,0,0,0,0,0,0,0,-0.120713634265343,0,0,0,0,0,0,0,-0.0475067899352113,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0892638963107988,0,0,0,0,0,0,0.241552666070278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119572450059196,0,0,0,0,0,0,0.286669436548316,0,0.031398890696698,0,-0.126322324627081,0,0,0,0,0,0,0,0.0335567890563823,0,0,0,0,-0.00446125812809741,0,0
X600489.SH,0,0,0,0,-0.0675147854651138,0,0.278976701882293,0,0,0,-0.0997375002810605,0,0,0,0,0,0,0,0,0,0,0.357419179853908,0,0,0,0.0604317233573645,0,0,0,-0.0398694806573493,0,0,0,0,0,0,0.368954708265436,0,0,0,0,0,0,0,-0.0174827710589583,0,0,0,0,0,0,-0.100851132416201,0.140045250875589,0,0,0,-0.0177776372973796,0,0
X000898.SZ,0,0,0,0,0,0,-0.0416241565948911,0,0,0,0,0,0,0,0.173703723826243,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.141680078914528,0,0.0448701997874907,0.00625563744343757,0.0579397677222157,0,0,0,0,0,0.0270693406570454,0,0,0,0,0,0,0,0,0.0105598547761077,0,0,0.0546995052128417,0,0,0,0,0,0,0,0,-0.0530837344571451,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494209944408174,0.0689092854976002,0,0.357167874957279,0.412251516412117,0.087465040907479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023904268792774,0,0.0719636350583059,0,0,0,0,0.00777725969833396,0,0,0,0,0.00757328764122175,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737721117363357,0,0,0,0.238988664991333,0.114234516232758,0.0869957150313406,0.0719265923487289,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275489967052509,0,0,0.0573421708469872,0,0,0,0,0,0,0.0106149042201414,0,0,0,0,0.00311046652298814,0,0
X601158.SH,0,0,0,0,0,0,-0.0186849780763709,0,0,0,0,0,0,0,0,0,0,0,0,0.11075076283032,0,0,0.081295900420449,0,0.00235604057761392,0.0416105983987545,0,0,0,0.0160011379194746,0,0.00977848137711414,0,0,0,0,0,0.142481877192275,0,0,0,0,0,0,0,0,0.0567795412300474,0,0.0682509517804626,0,0,0.00318249726095957,0,0,0,0,0.00485862847027918,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.108213335476579,0,0,0,0,0.0698775195716378,0,0,0,0.10509841363382,0,0,-0.085907591282612,0,0,0,0.0381212136248292,0,0.194201987674419,0.0586973932270729,0,0,0,0,0.117180836676102,0,0,0.025450201004946,0,0,0,0,0,0,0,0.00207834293674318,0,0,0,0,0,0,-0.0282798450594449,0,0,0,0,-0.00490031015818312,0,0
X600612.SH,0,0,0,0,0,0,0.315482762128981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427226393846196,0,0,0,0.0432252312037229,0,0,-0.0173097002699265,0.11310757429575,0.302043153857841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008264055609072,0,0,0,0,-0.0401158633832308,0,0
X000883.SZ,0,0,0,0,0,0,-0.126812312086186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358850214670884,0,0.0614300709175231,0.03446058477168,0,0,0,0,0,0,0.0126329166792283,0,0,0,0,0,0,0,0.0764201416799754,0,0,0,0,0,0,0,0,0,0,0,0,-0.006886774733648,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143503364045288,0,0,0.0447242602115313,0,0.0194770981150438,0.0126461055386431,0,0,0,0,0.0943066699351078,0,0.0449300045868577,0,0,0,0,0,0,0,0,0,0,0,0.0625672617910601,0,0,0,-0.00614044684123763,0,0,0,0,-0.0138146668062641,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165824928659272,0.0340034340200606,0,0,-0.00191881869725485,0.238207778740518,0.0676742084550696,0,0,0,0,0,0,0,0,0,0,0.175559326104761,0,0.0438789434252624,0.0273944798648455,0,0,0,0,0,0,-0.00882514312218831,0,0,0,0,0.0112403463753541,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.0113925219649699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122613231832435,0,0.0730089879488964,0,0,0,0,0,0,0,0.0525412927113308,0,0,0,0,0,0,0,0,-0.0310281892863892,0.151104948680824,0,0,0,0,0,0.0065649530983995,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.0805968265924036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155428709312114,0,0,0,0.052856234399945,0.151834262201885,0,0,0,0,0,0,-0.0251796223670629,0,0,0,0,0,0,0,-0.00803065220973831,0,0,0,0,0,0,0.0173691852976638,0.0279507199872861,0,0,0,0.0643042187212787,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.0286385066148306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180903444052045,0,0,0.0373944188046215,0,0,0,0,0.0188762150532925,0,0,0,0,0,0,0,0,0.0730294218163524,0,0,0,0.0989312508128516,0,-0.0450425869000143,-0.0396823343133185,0,0,0,0,4.33680868994202e-19,0,0
X000027.SZ,0,0,0,0,-0.0815246451891915,0,-0.0388711641736951,0,0,0,0,0.164020111183251,0,0,0.0949967684356514,0,0,0,0,0,0,0,0,0,0,0,0,0.160068717984222,0.0105945962049692,0,0,0,0,0,0,0.12727876524766,0,0,0,0.0184348724989752,0,0,0,0,0,0,0,0,0,0,0,0.00818383207628359,0,0,0,0,-0.0223177160266335,0,0
X000792.SZ,0,0,0,0,0,0,0.185625282106292,0,0,-0.0211096759601623,0,0,0,-0.0211084525690611,0,-0.0512498282875833,0,0,0,0,0,0,0,0,0,-0.289043283673938,0.505495520977217,0,0,0,0,0,0,0,0,0,0,0,0,0.264737499986407,0,0,0.822676829461262,0,0,0,0,0,0,0,-0.0882000019259532,-0.0416367391032461,0.0176616293067204,0,0,0,0.0406806680270379,0,0
X000630.SZ,0,0,0,0,0,0,0.0110307618479841,0,0,0,0,0,0.144986034572517,0,0,0,0,0,0,0,0,0,0.0557659851077489,0,0,0.0492943369747007,0,0,0,0.0502732509477405,0,0,0,0,0,0,0,0,0,0.087389132700391,0.0958096817935178,0.0187851586655979,0,0.104130821508751,0,0,0,0,0,0,0,-0.0043324754029857,0,0,0,0,-0.00923430194927915,0,0
X600315.SH,0,0,0,0,0,0,-0.194469079983644,0,0,0,0,0.114668575106374,0,0,0,0,0,0,0,0,0,-0.0420967320358553,0,0,-0.198578909516384,0,0,-0.0443963479700546,0,0.137882288572673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805165314877845,0,0,0,0,0,0,0,0,0,0,0,0.0433177271161448,0,0
X000553.SZ,0,0,0,0,0,0,-0.00765755444786331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200768633915353,0,0,0,0.0711836445552773,0.167552427179061,0,0.0369409587387615,0,0.223965407561884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000701327390388188,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0.00215136084215643,0,0,0,0.176031456647266,0,0,0,0,0,0,0,0.16630105577784,0,0,0.0874042709145407,0,0,0.0817540571548862,0,0,0,0,0,0,0.0887176912471521,0,0,0,0,0,0,0,0,0.0133271275206071,0,0,0,0,0,0,0.00272024449541173,0.00961711963131529,0,0,0,-0.0216271954333272,0,0
X601699.SH,0,0,0,0,0,0,-0.164632219123576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179815680831378,0.163654007185976,0,0,0,0.00198405795667589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15272921437261,0,0,0,0,-0.00136586200034475,0,0,0,0,-0.0303282261092565,0,0
Change_TY3M,0,0,-0.220358809442467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564203940094223,0,0,-0.036308521695933,0,0,-0.00909307905432458,-0.0652569366654033,0,0,0,0,0,-0.124520445437125,0,0,0,0,0,-0.0447667053350101,0,-0.0247934866547796,0,0,0,0,0,0,0.0794114866341596,-0.134990419506702,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30074868696592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333915025102572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29771610289373,0,0,0,0.128345898539993,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108636612980643,0,0,0,0,0,0,0,-0.101651388153009,0,0.0611769564967891,0,0,0,0,-0.0930712027281132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460812103993131,0,0,0,0,-0.163029695281462,0,0
RealEstate_excess,0,0,0,0,0,0,0.0226433224314571,0.0445871535096455,0,0,0.0465448983177612,0,0,0,-0.0478938340478005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0575379073548127,0.0558999567895901,0,-0.0338675344645735,0.169825658767186,0,0,0,0,0,0,0,0,0,0,0.0242190086332484,0,0.0212074468889065,0,0,0,0,0,0,0,0,0,-0.013177120683275,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.0660960847545095,0,0,0,0,0,0,0.0041420618901539,0,-0.0455916940174215,0,0,0,0,0.0264712272726806,0.0827795262843862,0,0,-0.0339608254784707,0,0,0,0,0,0,0,0,0,0.0712908455622064,0,0.137834826585168,0,0,0.0498010506337536,0,0,0,0,0,0,-0.00290657910869778,0,0,0,0,-0.0190189982257679,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0019435571239633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003308598066158,-0.00285302662870889,0,0,0,0,0,0,-0.00078881976631059,0,0,0,0,0.00698527846368455,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.133456822357601,0,0,0,-0.224400818378345,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150909809878294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539659714302843,0,0,0,0,-0.298078620972031,-0.0868389705621725,0,0,0,0,0,0.111689399974096
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00135380813256176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00405572293624077,0,0,0,0,-0.0297584203076559,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155001711756595,0,0,0,0,0.112174136610884,0,0
