,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600010.SH,X600886.SH,X601600.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X600795.SH,X600352.SH,X600688.SH,X600801.SH,X600027.SH,X600111.SH,X002271.SZ,X000786.SZ,X601992.SH,X000723.SZ,X002466.SZ,X600176.SH,X002460.SZ,X600516.SH,X600299.SH,X600489.SH,X000898.SZ,X600583.SH,X002353.SZ,X601158.SH,X000883.SZ,X600426.SH,X000709.SZ,X600612.SH,X600219.SH,X000629.SZ,X000792.SZ,X000027.SZ,X000553.SZ,X000630.SZ,X000825.SZ,X600315.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0659483034446875,0.0643876662014322,0,0,0,0,0,0,0,0,0,0.194531593887795,0,0.054368155925642,0,0,0,0,0,-0.0138191549597919,0,0,0,0,0,0,0.0193991159453423,0.0350796873770717,0,0,0.0184040963988819,0,0,0,0,-0.0736244882337126,0,0,0,0,-0.0308496929517389,0,0,-0.0192849345734398,0,0,0,0,0.00365663942827669,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0334327535015887,0,0,0,0,0,0,0,0,0,0.0470365161490862,0.0550930685728609,0,0,0,0,0,0,0.117290554070634,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200140009385658,0,0,-0.041758941912795,0,0,0,0,-0.0296009294665621,0,0,0,0.0123466099476644,0,0,0,0.00992551663903922,0,0
X601088.SH,0,0,0,0.123046273278652,0,0.263241512085823,0,0,0.0546901108161571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00803279753463161,0,0,0,0,0,-0.00999588851849195,0.0115686873795882,0,0,0,0,-0.0759531423423587,0,0,0,0,-0.156168606593025,0,0,-0.0110323220068157,0.0916318362117769,0,0,0,0,0,0,-0.028885204917904,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0365277670507751,0,-0.0112485876339942,0,0,0,0,0.0158054208044229,0,0,0,0,0,0,0,0,0.410068912566926,0,0,0,0.0274492504102928,0,-0.000680728412362283,0.0185907935385022,0,-0.0278495300786794,0,0,0,0,0,-0.0323578793080685,0,0,-0.0063312754221305,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478187822164261,0,0,0,0,0,0.0327967742171207,0,0,0.226938127851383,0,0,0.0271041670657711,0,0,0.103659415879554,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.074250178245424,0,0,0,0,0.0246994728760986,0,0,-0.0286752329582607,0,0,0,0,-0.00853777838384634,0,0
X600019.SH,0,0,0.152661858954607,0,0,0,0,0,0.00810781879575366,0,0.0910832966137639,0,0,0,0,0,0,0,0.0369092115761651,0,0,0,0,0,0,0,0.0609406446340309,0,0,0,0.0231517852797825,0,0,0,0.146121806639334,0,0,0,0,0,0,0,0,0.00803424583387075,0.00217301310788291,0.0357281832281537,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051476189752123,0,0,0,0,0.916137235572767,0,0,0,0,0,0,0,0.078596626272055,0,0,0.112304139106725,0,0,0,0,0,0,0,0,-0.0156749701548659,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0422432292435873,0,0,0,0,-0.025049833762449,0,0,0,0,0,0,0,0,0,0,0.0153842931295102,0.280111718091161,0,0.102823397667422,0.0567910370905903,0,0,0,0,0,0,0,0,0,0,0.0576091512742383,0,0,0,0,0,0,0,0,0,0,0,0,0.111774651790307,0,0,0.00888846293103763,0,0,0,0,-0.0165866911959909,0,0
X000708.SZ,0,0,0,0,0,0,0.255069441205577,0,0,0.0174482375773415,0,0.150771536448215,0,0,0.277537430085209,0,0,0,0,0,0.165211975588388,0,0,0,-0.0949487959091816,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110790074478445,0.105222372643521,0,0,0,0.0294480878114923,0,0
X601898.SH,0,0,0,0,0,0,0,0,-0.0185757202231313,0,0.442538978296556,0,0,0.135091584194122,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.00548865329463595,0,0,0,0.10017470381752,0,0,0,-0.060518270042756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0424513791273096,0,0,0,0,0.0136107771465224,0,0
X600010.SH,0,0,0,0,-0.021851418255533,0,0,0,0,0.0378441594603283,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445263131806095,0,0.284020209469847,0.0752350647680441,0,0,0,0.0137364726436179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650954105470269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.150329914431101,0,0.143062320294879,0.0354944817510633,0,0,0,0.0920600838034378,0,0,0,0,0,0,0,0,0,0,0,0,0.103087573021384,0.0491816943491951,0.0807118556269317,0,-0.189320715357386,0,0,0,0,-0.0075605983997207,0,0,0,0,0,0,0,0,0,0,0,0,0.210851707020017,0,0,0,-0.0203301650542173,0,0,0,0.0261978530980521,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061484187473525,0,0,0,0,0,0,0,0,0,0.00960255135424854,0,0.0612676398758556,0.125416621222409,0,0,0.0148779549068574,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00963338052841701,0.254032520339894,0,0,0,0,0.0254095146110468,0,0,0.0110340800648504,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,-0.00843771025441733,0,0,0,0.0138377552422503,0,0,0,0,0,0.0620646979206883,0,0,0,0,0,0,0.0730149483489187,0.0168808381187582,0,0,0.0313383974810384,0.070798920925628,0.0663296003937208,0.0386474791071209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173594405305391,0,0,0,0,0,0,0,0.00962519261829069,0,0,0,0.0342503773311798,0,0
X600188.SH,0,0,0,0,0,0,-0.0223777078326281,0,0,0.269025721725624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485936369043095,0,0,0,0,0,0.0451052494303533,0,0,0,0,0,0,0,0,0,0,0,0,0.195604466768878,0,0,0.0936509074691272,0,0,0.0128613988622824,-0.0311753209905305,0,0,0,0,-0.0134619491229323,0,0
X600362.SH,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420252365776533,0.0437910145791424,0,0.119420218072988,0.0655411561334371,0.0160889003209985,0.0249557669439915,0,0.0755933444913351,0,0.0215929879881714,0,0,0,0,0,-0.0181012979406549,0,0,0,0,0,0,0,0,0,0,0.0764237038282402,0,0.00191713252484571,0,0,0,0,-0.00212675546658486,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.00985722419844163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933400547145436,0.00210699737986281,0.0747519132342625,0,0,-1.73472347597681e-18,0.227688714939312,0,0,0,0,0,0,0,0,0,0,0,0.0384554785731305,0,0.0749186494436183,0,0.0617679984882125,0,0,0,-0.00812705361550296,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0544016035177746,0,0,0,0.0206587601481518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180992195199747,0.00743155812646174,0,0.0392765157249597,0.0246831579512272,0,0,0,0,0,0,0,0.0211239345689778,0,0,0,0,0.0635775301196095,0,0,0,0,0.0884348741040897,0,0.0591313918235418,0,0,0,-0.00401608811445187,0,0,0,0,-0.00743865806021243,0,0
X600352.SH,0,0,0,0,0,0,0.0690253695982498,0,0,-8.67361737988404e-19,0,-0.178791222819006,0,0,0,0,0,0,0,-0.0361461986561672,0,0,0,0.0428030124241118,0,0,0.266024616537137,0,0,0,0,0.143430522749703,0.0566410526650871,0,0,0.0858221814204994,0,0,0.011087092547679,0,0,0,0,0,0,0,0,0,0,0,0.111090213385527,0.00755934329093328,0,0,0,0,-0.0321487340054922,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251586052141378,0.133791412479281,0.0388745217694763,0,0,0.0484012351118716,0,0,0,0,0.0447501082425632,0,0,0,0,0,0,0,0,0,0.0621534522583025,0,0,0,0,0,0,0.0459310688768283,0,0,0,0,0,0
X600801.SH,0,0,0,0.0409719946888722,0,0,-0.0537972315952037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395325442595839,0,0.0643752047894789,0.0560818745826755,0,0,0,0.119979493254384,0,0,0,0,0,0,0,0,0,-0.061567311961238,0,0,0,0,0,0,0,0.0584413035923136,0,0,0,0,0,0,0,0.00894193119905649,0,0
X600027.SH,0,0,0,0,0,0,0.0450200286495117,0.613064395079294,0,0,0,-0.0227416534695737,0,0,0,0,0,0,0,0,0,0,0,0.0169093249694527,0,0,0.129742853789727,-0.0854073208475106,0,0.110112037009356,0,0,0,0,0,0,0,0,0.00687864935244587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00849267550298645,0,0
X600111.SH,0,0,0,0,0,0,0.0995458260544063,0,0,0,0,0.0489372378038046,0,0,0,0.0702236534399041,0,0,0,0,0,0,0,0,0,0,0.0392491816289545,0,0,0.102120424371221,0.0580845355054887,0,0.178250413277053,0,0,0,0,0,-0.153691661784265,0,-0.0829387333705441,0,0,0,0,0,0,0,0,0,0,-0.0343477547788858,0,0,0,0,-0.00892544859097397,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677134042287531,0,0,0,0,0.131802937333233,0,-0.111871966872691,0,0,0,0,0,0,0,0.0311139624919369,0,0,0.0798211962065899,0,-0.124798449210155,0,0,0,0,0,0,0,-0.025520523379077,0,0,0,0,0,0,0,-0.0589071134333953,0,0
X000786.SZ,0,0,0,0,0,0,-0.0159503362745766,-0.0693862564590147,0,0,0,0,0,0,0,0,0,0,0,0,0.119535147222442,0,0,0,0,0,0,0.108575083160233,0.026332977803847,0,0,0,0,0,0.0589363319581274,0,0,0,0,0,-0.0451561365120723,0,0,0.0974277432129394,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143241176711045,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.225698401048299,0,0.32644849255658,0,0.0915280871889977,0,0,0,0,0,0,0,0,0.0670062772485526,0,0,0.0223223926128432,0,0,0,0.0529894903527356,0.0163706200734847,0,0,0,0,0,0,0,0,0,0,0,0,0.068673871515398,0,0,0,0.00668430255693963,0.0597748570670665,0,-0.0069676646604565,0,0,0,0,-0.000738763466731196,0,0
X000723.SZ,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.132188864550742,0,0,0,0,0,0,0.409855151269076,0,0,0,0,0,0,0,0,0,0,0,0.712127106076314,0.107190280095337,0,0.248289711315726,0,0,0,0,0,0,0.0112149027688802,0,0,0,0,0,0,0,0,0,0,0,0.105349409231119,0,0,0,0.0998089531886682,0,0
