,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600660.SH,X600547.SH,X600886.SH,X601600.SH,X000792.SZ,X600795.SH,X601699.SH,X002466.SZ,X000708.SZ,X002460.SZ,X600362.SH,X600010.SH,X600111.SH,X000301.SZ,X000983.SZ,X600027.SH,X600803.SH,X000877.SZ,X600426.SH,X600489.SH,X600160.SH,X601991.SH,X600985.SH,X000408.SZ,X000786.SZ,X000630.SZ,X000933.SZ,X000807.SZ,X601168.SH,X002271.SZ,X600612.SH,X000932.SZ,X600176.SH,X002128.SZ,X600348.SH,X600219.SH,X600096.SH,X601666.SH,X000831.SZ,X002353.SZ,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.277428718416083,0,0.0305203532207073,0.0783804149038043,0,0,0.072660675776572,0,0,0,0,0.047827443746688,0,0,0.112004203733454,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192727044725163,0,0,0,0.00781971930166409,-4.33680868994202e-19,0.0510867040523054,0.0640214212744541,0,0,0,0
X601088.SH,0,0,0,0,0.154829628123675,0.0586101113771286,0,0.056482980253557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892719126437034,0,0,0,0,-0.0053125689124837,0,0,0.22488420900737,0,0,0,0,0,0.0394162350802393,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027079657280172,0.0301305891634758,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.123276740322406,0,0,0,-0.0222002405999152,0.122554995650792,0,0,0,0,0,0,0,-0.041443072502114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117663157617125,0,0,0.0387817471193431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593652563868766,0,0,0,0,0.280927836681518,0,0.141654109762744,0,0,0,0.0878046209360145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153842446586398,0,0,0,-0.00746827451495651,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.100444191283678,0,0,0,0,0,0,0,0,0,0.171347840294684,0,0,-0.0275213349685604,0,0,0,0,0.217926705292794,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535586761141955,0,0,0,0,0,0.169850790374118,0,0,0,0,0.041515754309448,0,0,2.16840434497101e-19,-0.00580183993791014,0,0,0,0,0,0
X601898.SH,0.0439491763051571,0.0679860868245021,0,0,0.149078838292047,0,0,0,0,0,0,0,0,0,0,0.245907105601788,0,0,0,0,0,0,0,0.277885273882361,0.367306937030033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00609164183518001,-0.0149402314909025,0.000497653221928206,0,0,0,0,0
X600019.SH,0,0,0,0,0.0920919442213756,0.0102741089699487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840124562031001,0,0,0.0360929252391554,0,0,0,-0.0202004756358506,0,0.120469659205667,0,-0.00868017105792716,0.111444064225781,0,0,0,0,0,0,0,-0.0490876003121399,-0.0487695018465329,0,0,-0.00191528754172809,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0752869135297302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313148168555002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00634379084843363,0,0,0,0,0,0
X600585.SH,0,0,0,0.0862915727476669,0,0,0,0,0,0,0,0,0.0281784561559348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00498503512618615,0,0,0,0,0,0,0.135238588263571,0,0,0,0.153733906020152,0,0,0,0,0,0,0,0,0,0,0,0,-0.00535948222088706,0.0109306349457094,0,0,0,0,0,0
X600660.SH,0.0945468289689682,0,0,0,0,-0.0638566910763357,0,0,0,0,0,0.0675384717896535,0,0,0,0,0,0,0.00326006672302164,0,0,0,0,0.0494123331617362,0.02025917890509,0,0,0,0,0.0786698189400243,0,0,0,0,0,0,-0.125769202629317,-0.0751115644948164,0,-0.0301600512542281,0,0,0,0,0,0,0,0.0578508080106327,0,0.143601193879778,0,0,0.0159950918569255,0.0710443566983465,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.0352925652946786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682667798539228,0,0,0,0,0,0,0.0641429543397822,0,0,0,0.0464011411557715,0,0,0,0,0,0,0,0,0,0,-0.0839450026665811,0,0.000368464175529572,-0.0794346461825268,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463568112557994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337038531319674,0,0,0,0,0,0,-0.0310747785717044,0,0,0,0,0.127177747348855,0,0,0,0.00641566729726079,0,0,0.0697354147187277,-0.00321566554725653,0,0,0,0,0,0,0
X601600.SH,0.0903319617018671,0,0,0,0,0,0,0,0.209621177291051,0,0.0415167908299397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406306567451793,0,0,0,0,0,0,0.00666622349025471,0.253414185622191,0.27325928629531,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00365229666636418,0,0.0827737851224024,0,0,0,0,0
X000792.SZ,0,0,0,0.0403812650921143,0,0,0,0,0,0,0,0,0,0,0,0,0.042791923396353,0,0,0,0,0.355845062863895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201538966386044,0,0,0,0,0,0,0,0,0,0,0.0304186440539282,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0391683902848126,0.248253326627802,0,0,0,0,0,0.0963238497201651,0,0,0,0,0,0,0,0,0,0,0,0,0.163750581917809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117651163785238,0,0,0,0,0,0,0,0,0,0,0,-0.00166232714128635,6.7762635780344e-21,0,0,0,0,0,0
