,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600111.SH,X002466.SZ,X600188.SH,X600157.SH,X600362.SH,X600623.SH,X600886.SH,X600547.SH,X601992.SH,X600660.SH,X600299.SH,X600489.SH,X000792.SZ,X600309.SH,X601158.SH,X600583.SH,X000883.SZ,X300072.SZ,X000709.SZ,X600352.SH,X000898.SZ,X000539.SZ,X000723.SZ,X002075.SZ,X600549.SH,X000027.SZ,X002460.SZ,X000630.SZ,X002407.SZ,X002470.SZ,X000983.SZ,X600021.SH,X600098.SH,X000012.SZ,X600176.SH,X000060.SZ,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0.0437383271968596,0.00233467489606796,0,0,0,0,0,0.0183078575910694,0,0,0,0.00886948135855152,0,0,0,0,0,0.0425083914490946,0,0.0406773401833905,0,0,0.0427456617387274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.025892342885848,0,0.0269748913377612,0,0.0306088480831041,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0312176990154968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619641170930268,0,0.057219145364665,0,0,0,0,0.0432713183807361,0,0,0,0,0,0,0,0,0,0,0.0326045370950393,0,0.110986993482014,0.0724683321946551,0,0,0.0730304572926527,0,0,0,-0.0385578318293881,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.032753812085087,0.0495257124688727,0,0,0,0,0,0.0322796056128791,0.0132678142732423,0,0,0,0,0,0,0,0,0.0126459585390446,0,0.0206326632975233,0,0.0866083750571127,0,0,0,0,0,0,0,0,0,0.0166323564542618,0,0,0,0.01122734270714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133296060359469,0,0.0612984850133725,0.0258433650565266,0,0,0,0,0,0.0166112273143329,0.162345714507265,0,0,0,0,0,0,0,0,0,0,0,0.481594145116774,0,0.0240787376770463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.138519333021606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463193098209639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505665625066128,0,0.229601522113922,0,-0.103358775630015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.0305519397504119,0,0,0,0.0442635602587032,0,0,0,0,0,0,0.0230130517298582,0,0,0.0649079882797855,0,0,0,0,0,0,0,0,0,0,0,0.00993793106477858,0.0166038002016133,0.119954959762397,0,0,0,-0.0646103243777725,0,0.557164562482605,0,0,0,0,0.0347403191646947,0,0,-0.0233235354727811,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235351426691939,0,0,0,0,0,0,0,0,0,0,0,0.126587941031931,0,0,0,0,0.15276022217048,0,0,0,0,0,0.0732809109955055,0,0,0,0,0.0657448505472151,0,0.0555793239232545,0,0.0463125843725075,0.0301085476646,0.0229176898034365,0,0,0,0.000645170579319988,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236738601672361,0,0.135692944978685,0,0,0,0,0,0,0,0,0,0,0,0,0.0104762762879909,0,0,0,0,0,0,0.00684533759484024,0.121617803007228,0,0,0,0.160797252981212,0,0,0,0,0,0.0234647877072945,0,0,0,0,-0.0583206278481827,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755820844814881,0,0,0,0.0623544259164792,0,0,0,0,0,0,0,0.0807508635379525,0,0,0,0,0.3339196603538,0,0,0,0,0,0.161737147467995,-6.93889390390723e-18,0,0,0,0,0,0,0.0295040963377588,0,0.147824203820851,0,0.091113759286818,0,0,-0.0376694112189954,0,0,0.215543278183261,0,0,0,0
X600886.SH,0,0,0,0.144618466990134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00368012162129472,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.205000176009502,0.219476811791615,0,0,0,0,0,0,-0.000138537062850122,0,0,0.0749064264136202,0,0,0,0,0,0,0.00399769419704074,0,0.0308038554885055,0,0,0,0.0255302149889714,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00841419235395552,0,0,0,0,0,0,0,0,0,0,0.90843541608817,0,0,0,0,0,0,0,0,0,0,0,0.0573373476373242,0,0,0.047169109302761,0,0.0272491746876523,0,0,0,0,0,0,0,0,0,0,0.125728484667335,-0.0911016818567759,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.152342453641421,0.0834894298991553,0,0,0,0,0,0,0.0632835129673083,0,0,0,0,0,0,0,0,0,0,0,0.0106414816140605,0,0.500214506440429,0,0,0,0,0,0,-0.0463199116628904,0,-0.0121417638298691,0,0,0,0,0,0.0815092473587362,0,0,0,0,0,0,0,0,0.0187977539418648,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0166752550423863,0.0189101407581364,0,0,0,0,0,0,0,0.0310067407520188,0,0,0,0,0,0,0,0,0,0,0,0,0.0797744788325292,0,0.0148898587431018,0,0.0372244376141448,0,0,0,0,0,0,0.0359595871906299,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.0210384705750489,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.303600679725783,0,0,0,0,0,0,0,0.0923753967651526,0.0637844687572123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938926242320351,0,0,0,0,0,0,0,0,0.313575067876679,0,0,0,0,0,-0.0886357982060929,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170726244074737,0.0542417437096017,0,0,0,0,0.54219208767482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861391237124508,0,0,0,0,-0.0103217203186804,0.0291076858508968,0.138950465293435,0,0,0,0,0,0,0,0.0346434585197084,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911223056386979,0.0691882491562951,0,0,0,0.0691686808432141,0,0,0.0207284811617163,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.174564598065133,0,0,0.00423162623934542,0.0442974323547148,0,0.0744448943219161,-1.0842021724855e-19,0,0,0,-6.93889390390723e-18,0,0,0.172492455143704,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.222077271126174,0,0,0.0207014445128838,0,0,0,0.089694059548839,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0122535632371106,0,0,0.0510037382538882,0,0,0,0.0381573344625534,0,0,0,0,0,0,0,0,0,0,0.0408641176467565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0109732621000598,0,0,0,0,0,0,0,0,0,0,0.0467277379927524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093129968964667,0,0,0,0.162130133329624,-3.46944695195361e-18,0,0,0,0.070432072473217,0,0.0655993280004536,0,0.234768984345315,0,0.140437235957181,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0658269563169009,0,0,0,0,0,0,0,0.0481084872914105,0,0.0746719940158157,0,0,0,0,0,0,0,0,0.264401477806221,0,0,0,0,0,0,0,0,0,0.0190295557764969,0,0,0,0,0,0,0.00994984572646251,0,0,0.0596404450707252,0,0.0202217475776613,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.00327892215793193,0,0,0,0,0,0,0.0077111087078172,0,0,0,0,0,0,0,0,0,0,0,0,0.0282076484712793,0,0,0.0536853726573342,0,0,0,0,0,0.0868798332555825,0,0,0,0,0,0,0,0,0.236588410752164,0,0.128261518042709,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083296973287281,0,0.0994450351082811,0,0.0292669232290243,0,0,0,0,0.0245788795273778,0,0,0,0.468712641421062,0,0,0,0,0,0,0,0.0422497842915507,0,0,0,0,0,0,0,0,0,0,0,0.023835186909011,0,0,0,0.00869807208891336,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.114035404214758,0,0,0,0,0,0,0.113730363623292,0,0.0896027465613284,0,0,0.0578645646175944,0,0,0,0,0,0,0,0,0,0,0,0.0227755235080254,0,0,0.152323673938588,0,0,0.0631557070206703,-1.73472347597681e-18,0,0,0,0,0,0.00949422249258678,0,0,0,0,0,0.111868778820246,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0660355259318189,0,0,0,0,0,0.118066567702111,0,0,0,0,0.115573722342257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0318240893693448,0.0273370488223751,0,0,0.0611704207489469,0,0,0,0.0433215647870907,0.165331979020866,0,0,0,0.138258005767269,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.339084096470016,0,0,0,0,0.00169491205934523,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0481217478596855,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0803485246210466,0,0,0,0.0240380565432886,0,0,0,0,0,0,0.110344157789884,0,0,0.010728965397822,0,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0168270092051911,0,0.0224748530318551,0,0.138653880394123,0,0,0,0,0,0,0,0,0.0650539206202918,0,0,0,0,0,0,0,0,0.20543435884603,0,0.0277377204144152,0,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379849047352679,0,0,0.0529668969984415,0,0,0,0,0,0,0.29225495997358,0,0,0,0,0,0,0,0,0,0,0.0895684479729607,0,0,0,0,0,0,0.158748521791583,0,0,0,0,0.117237709942648,0,0,0,0.0520589111151409,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235261628183711,0,0,0,0,0,0,0,0,0,0,0,0,0.439883867285999,0,0,0,0,0,0,0,0.180872634674897,0,0,0.167464171485545,0,0.0775419915674,0,0,0.0598468698975544,0,0.314405269785472,0,0,0,-0.0947162148734452,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19278072131058,0,0.322337248052856,0,0,0.0998391200368003,0,0,0,0,0,0,0,0,0,0,0,0.104106667348047,0,0,0,0,0,0,0,0,0.0330911247557012,0,0,0,0,0,0,0,0,0.296266456401315,0,0,0,0.0083966610164983,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0.00400288482471582,0,0,0,0,0,0,0,0,0,0.0276131491751596,0,0,0.100562044838251,0,0.0184973571449608,0,3.46944695195361e-18,0,0.0876423675460398,0,0.135280828871253,0,0,0,0,0,0,0,0,0.0446142132141865,0,0,0,0,0.0119002848391011,0,0.0245497190173609,0,0.062448681330698,0.139175469907577,0,0.100090903303067,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411628489978687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442266367089703,0,0,0,0,0.0617902751050987,0,0,0,0,0.0271622751159747,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27776202679884,-0.000871945556498286,0,0,0,0,0.0778710057320778,0,0,0,0,0,0,0,0,0.046909752757095,0,0,0,0.0115848175544786,0.00374473953786223,0,0,0,0.0065813398836353,0,0,0,0,0,0,0.0824073610398304,0,0,0,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,-0.0817143488689335,-0.110158498538016,0.0617093568497797,0,0,0,0,0,0,0.411191235618886,-0.0405442711404177,0.136100019646283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109754217233336,0,0,0.464561620105891,0,0,0,0,0,0.226821903484606,0,0,0,0,0,0,0.122166016928084,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604063945500128,0,0,0,0,0,0,0,0,0,0,0,0,0.0110662833108652,0.100884711481577,0,0,0.159029785558277,0.00943331405484562,0,0,0,0,0.188315012170954,0.203078035615335,0,0,0,0.0183197393969039,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.248218521278651,0,0,0,0,0.119987685836553,0,0.219146861714731,0.0297895313822632,0,0,0,0,0.0179070470354764,0,0.0406940980487381,0,-8.67361737988404e-19,0,0,0,0,0,0.100882941606131,0.0241318028817525,0.0142743350105863,0,0,0,0.120396187374279,0,0,0,0.0226890430524916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140180091400405,0,0.227736450418495,0,0,0.100959988774257,0,0.050259043058028,0,0,0,0.0614016876310255,0,0,0.0478790274533145,0,0,0,0,0,0,0,0.20846514667418,0,-0.0287288550223726,0,0,-0.0321041452565162,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131556029995965,0,0,0,0,0,0,0.120632595458196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107312607757332,0.06907629528658,0,0,0.047142404506938,0.0950199870176256,0,0,0,0.166733815864679,0.213086674283487,0,0,0,0,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173710529567939,0,0.0598838281928783,0,0,0,0,0,0,0.0812867890115585,0,0.190728488391815,0,0,0,0,0,0,0,0,0.160183214600651,1.73472347597681e-18,0,0.053534822977291,0,0,0,0.0512105263930193,0,0,0,0.0806943872381614,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187170527906564,0,0,0.214994858984014,0,0,0,0.167738898060768,0,0,0,0,0,0,0,0,0,0,0.00514189226275267,0.178143759201866,0,0.0923808678123033,0,0,0.0125720059590431,0.0317364625792743,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.0688620477116617,0,0,0,0,0,0,0,0.130457033700832,0,0.269373272640335,0,0,0,0,0,0,0.0953621821237799,0,0,0,0,0,0,0,0,0,0,0,0.0692013457010703,0.219338818333238,0,0,0,0.0974311517886317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.163738396740865,0,0,0,0,0,0,0,0.0899408127798732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186371270449719,0,0,0,0,0,0,0,0,0,0,0.138148246618388,0,0,-0.00594585717368944,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521625972968602,-0.057800855825867,0,0,0,0.0111104540121411,0,-0.0490020100692582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00216849376204675,0,0,0,0,0,0.0382540314291479,0,0.0243016171020203,0.0426028746635549,0,0,0,0,0,-0.135746757257973,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.513046451529055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939643862486561,0,0,0,0,0,0,0,0,0,-0.149086032007855,0,0,1.1600344660756,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138833255586218,0,-0.0327218762531105,0,-0.0624789140171079,0,0.178617983988154,0,0,0,0,0,0,0,0,0,-0.23103132532952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671200618351274,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0488052532333735,0,0,0,0,0,0,0,0,0,0,-0.00272023075944407,0,0,-0.0419930142042189,0,0,0.0322639231419336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315304861816854,0,0,0,0,0.0128918176555529,0,0,0,0,0,-0.168701144887186,0,-0.00917667866759156,0,-0.0322902784513125,-0.0493344677242622,0,0.294956217322449,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326692731079555,0,0,0,0,0.0443282432564015,0,-0.0118509483491404,0,0,-0.0202882549477296,-0.0225766408003019,0,0,-0.121859953372202,0,0,0,0,0,0,0,0,0.153648324901414,0,0,0.0380975988394799,0,0,0,0,0,0,0,0,0,-0.104458559199628,0,0.101943682082486,-0.0782559027216249,0.613867384903415,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00778666358451609,0,0,0,0,0.00833448139115168,0,0.0275357344477411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0092148905566647,0,0,0.00770028933696902,0,0.00705855916524129,0,0,0,0,0,0,0,0,0,0.0439979787291033,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.00248145456039428,0,0,0,0,0,0,0.00761413306550566,0,0,0,0,0,0.00377301964547718,-0.00964277456044616,0,0,0,-0.0177210815337437,0,0,0,0,0,0,0,0,0,0.0255744359085866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0351795732647408,-0.0872507880012658,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00848874995061417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00147092184870517,0,-0.0103636090143324,0,0,0,0,0.00186365389189699,0,0,-0.0186681205785009,-0.022633682579258,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163274117503337,0,-0.00385016939457494,0,0,0,0,0,0,0.0237297348182127,0,0,-0.00817820520804992,0,0,0,0,0,0.0467026573693841,0,0,-0.00587058549236725,0.000559857729577614,-0.0336311166785084,0,0,0,-0.00712978050672335,0,0,0,0.00625760354680925,0,0,-0.018853477455319,0,0,-0.0654402057308708,0.0723407746973572,0.00768952683271108,0,0,0,0,0
