,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600795.SH,X600188.SH,X601600.SH,X600547.SH,X300072.SZ,X601991.SH,X600157.SH,X600027.SH,X600362.SH,X600111.SH,X600886.SH,X601992.SH,X600309.SH,X600489.SH,X600660.SH,X600623.SH,X002466.SZ,X600299.SH,X000792.SZ,X002075.SZ,X601158.SH,X000709.SZ,X000898.SZ,X000723.SZ,X000408.SZ,X600352.SH,X600583.SH,X000883.SZ,X000959.SZ,X000983.SZ,X600549.SH,X600176.SH,X000539.SZ,X000027.SZ,X002470.SZ,X600021.SH,X000630.SZ,X600126.SH,X000012.SZ,X600098.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0338736397282455,0,0,0.0138514370855366,0,0.0271109675349151,0,-0.00915906925358256,0,0,0,0,0.03655321300418,0,0,0,0.0168898099837832,0,0,0,0,0.0110960763041953,0,0,0,0.0334999615254843,0,0,0,0,0,0,0,0,0.0563131121875084,0,0,0,0,0,0,-0.00410722952084162,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.054435592950713,0,0,0,0,0,0,-1.73472347597681e-18,0.0286139407962535,0,0,0,0,0,0,0,0,-0.0172136531572516,0,0,0.0396485559838152,0,0,0.00275109959646115,0,0,0,0,0,0,0,0,0,0.02473209513142,0,-0.0270467830357412,0,0,0,0,0,0,0,0,0.0919503848374709,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.198963021051862,0,0,0.117186885949406,0,0,0.0173848742539164,0,0,0,0,0,0,0,0,-0.0416127489724206,0,0,0,0,0,-0.0259614508942582,0,0,0,0,0,0,0,0,0.00904385886983075,0,-0.00465069364120128,0,0,0,0,0,0,0,0,0,0,0,0.0367831657605884,0.04479726653238,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0115248341110536,0,0,0.0787076347274269,0,0,0.0884625501549746,0,0,0.00515734524317757,0,0,0.207643180470857,0,0,0,0,-0.0253024152813091,0,-0.204098823635992,0,-0.0201082739409954,0,0,0,0,0,0.244558336009598,0,0,-0.0516974420362885,0,0.0341039547881766,-0.156253649633225,0,0,0,0.0428352045891102,0,0.0147525404557586,0,0,0,0,0.0250043874305979,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0319455883095209,0,0.00537003817351293,0,0,-3.46944695195361e-18,0,-0.000977272202957215,0,0,0,0,0,0.112278558045465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117879133275715,0.044903837047191,0,0,0,0,0,0,0.0027595429887888,0.0470169947072344,0,0.0983621703993302,0,0,-0.0370639054154926,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.209591748110647,0,0,0,0,0,0.123396583591875,0,-0.00605054721539786,0.0616746308199401,0,0,0,0,0,0,0,0,0,0.0990752326079479,0.0245704525073455,0,0,0,-0.089519623005624,0,0,0,0,0,0.106996167268993,0,0,0,0,0.00741179669480657,0,0,0,0,0,0,0,-0.0790093229663563,0,0,0,0.015425655244123,-1.35525271560688e-20,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.167309206662319,0,0.0285824671332193,0.128998755384045,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0715131808040648,0.0048005883855685,0,-0.00655929893851362,0,0,0,0,0,0,0.0732827759124373,0,0.230850833826515,0,0.0243939256422295,-0.00984833290001126,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.0242905212830974,0,0,0.0841244792992778,0,0,0,0,0,0,0.121622547570969,0,0,0,0,-0.0437348533068569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267878339892411,0.0411725544582721,0,-0.0135758717763657,0,0,0.038043309499154,0.188877413899314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.00144022438972371,0,0,0.00206276665727529,0,0,0,0.0411263791773058,0,0.086789220686797,0,0,0,0,0,0,0,0,0,0.00704356122890583,0,0,0,0,0.0325613008048279,0,0,0.0161606778915183,0.0274639245367417,0,0.0129362303402063,0,0,0,0,0,-0.0269616047729673,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0869377786662366,0,0,0,0,0,0,-0.0232815641967174,-0.0913102309943333,0,0,0,0,0,0,0,0,0,0,0.0377133487667083,0,0,0,0,0,0,0,-0.0186064221802124,0,0,-0.0198886456706258,0,0.00219803861812354,0.708011091780339,0,0,0,0,-0.169872594559998,0,0,0,0,0,0.332649198045349,0,0,0.0108548737287262,0,0,0,0,0,0
