,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X600660.SH,X601991.SH,X600886.SH,X600688.SH,X601600.SH,X600795.SH,X600362.SH,X600027.SH,X600188.SH,X000898.SZ,X601992.SH,X600516.SH,X600176.SH,X002466.SZ,X000709.SZ,X600111.SH,X600352.SH,X600299.SH,X002460.SZ,X000629.SZ,X600489.SH,X600808.SH,X601158.SH,X600801.SH,X600219.SH,X000786.SZ,X000553.SZ,X000825.SZ,X000883.SZ,X002271.SZ,X600583.SH,X002110.SZ,X600157.SH,X002470.SZ,X600021.SH,X000408.SZ,X000539.SZ,X600612.SH,X000630.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.322625658324024,0,0,0,0,0,0,0,0,0,0,0,0,0.00169143845854134,0,0,0,0,0,0,0,0,0,0,0.154780277278207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749593031090295,0,0.0290361439072425,0,0,0,0.0201881693756977,0.0363447815078777,0,0.036673629848752,0,-0.00903653360323134,0.00167343168869572,0,0,0,-0.0110766605040328,0,0
X600028.SH,0.146987737907164,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,-0.217523455493644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27300100702862,0.139701496344619,0,-0.0474320203069771,0.147860545575879,0,0,0,0,0,0,0,0.0060744392871758,0.0986368964229026,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.107024655821102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148518644759737,0,0,0,0,0,0,0,0,0,0,0,0,0.14766366209957,0,0,0,0,0.0124338563621087,0,0,0,0,0,0,-0.0373300773937154,0,0,0,0.0119178055092612,0.00479162953094302,0,0,0,0.0883203968507451,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00972126902522186,0,0,0,0,0,0,0,0,0,0,0.0263126424270746,0,-0.0190159763191683,0,0,0,0,0,0,0,0.618660602851607,0,0,0,0,0,0,0,0,0,0,0,0.0409125411229381,-0.137365029532567,0,0,0,0,-0.0221923593841469,0.0155120414325419,0,0,0,0.0086685115019849,0,0
X600019.SH,0,0,0,0,0,0,0.0495852005601832,0,0,0,0,0,0,0,0,0,0,0,0.0396102704169412,0.00652774741340434,0.0837328814372915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238139713394091,0,0,0,0,0,0,0,0,0,0.0173983505183584,0.00775080365904535,0,0,0,0.0526524931758946,0,0
X600011.SH,0,0,0,0.165398914627005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388474665199051,0,0,0,-0.106220882817314,0.204318840363245,0,0,0,0,0,0,0.117351228240091,0,0,0,0,0,0,0,0,0,0,0,-0.0128464996079526,0,0.0910586396898861,0,0,0,0,0,0,0,-0.00421812784287798,0,0,0,0,-0.0714572974028056,0,0
X600309.SH,0,0.0226431660154796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261316500105408,0,0,0,0,0,0,0,0.0993285238798115,4.33680868994202e-19,0.10074971673976,0,0,0.408713067751284,0,0.0908273607583117,0,0.0558619948529612,0.280803986687331,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.000606889126499132,0.0241946226436305,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424827169884167,0,0,0,0.0987512593753463,0,-0.196113998043388,0,0.181260873044723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224679573711657,0,0.0694485886783243,0,0,0,0,0,0,0,0,0,-0.0100521331771449,0.02629859458802,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0355835272929592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082533173263987,0,0.0107049311931217,0,0,0,0.0221623552293031,0.642752089884191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184300721613878,0,0,0.0735926449895224,0,0,0,-0.00181629476264191,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.137279953238681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880524897125343,0.0252647439050804,0,0,0,0,0,0,0.0358614790085243,0,0,0,0,0,0,0,0,0,0.00467194747694381,0.042269713549356,0,0,0,0,0,0,0,0,0.057778823824574,0,-0.00449782784267126,0.013951921473583,0,0,0,0,0,0
