,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X601991.SH,X600688.SH,X601600.SH,X600660.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X000898.SZ,X600547.SH,X600027.SH,X002466.SZ,X601992.SH,X600516.SH,X600176.SH,X600111.SH,X600299.SH,X000709.SZ,X300072.SZ,X002460.SZ,X600352.SH,X600339.SH,X000825.SZ,X000553.SZ,X600808.SH,X600583.SH,X002110.SZ,X000629.SZ,X600801.SH,X000786.SZ,X000792.SZ,X601158.SH,X000883.SZ,X000301.SZ,X000932.SZ,X600426.SH,X600219.SH,X000408.SZ,X600489.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.132485422801473,0,0,0,0.041465553299066,0,0,0,0,0,0.0741902657820899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151670866080771,0,0,0,0.129092665468039,0,-0.0684459631884927,0,0,0.0181734008672754,0,0,0,0,0,0,0,0,0,0,0.00664155665397014,0.0102984335350054,0,0,0,0,0,0
X600028.SH,0,0,0.119218365135717,0,0.0121691391110791,0,0,0,0,0,0.116845774722112,0.077003188439788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623589445270943,0,0,0,0,0,0,0,0,0.00802181194516526,0,0,0,0,-0.0762538986310893,0.00630742317593224,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.168678186078979,0,0,0,0,0,0,0,0,0.0850819663987037,0,0,0.271324570683358,0.0116779681021054,0.0492332952621759,0,0,0,0,0.057968008831414,0,0,0,0,0,0,0,0.0305350995005488,0,0,0,0,0,0.0541420297776058,0,0,0,0,0,0,0,0,0,0,0,0,-0.01145075501477,-0.0416212148985292,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669724515151026,0.0315197777334878,0,0,0.4150591278427,0.175198880566066,0.00139226982486678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,-0.0136720675709618,0,0,0,0,0,0.0210280326079529,0,0,0,0,0,0.232998129608341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886838601256754,0,0,0,0,0,0,0,0.316181311555236,0,0,0,0,0,0,0.0107213147981607,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194126825977778,0,0,0,0,-0.074246256276869,0.746458704285956,0.0340548904766721,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0514921400244446,0,0,0.0853419613546285,0,0,0,0,0.012517692129032,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522222253558939,0,0,0,0,0,0,0.0702225874811306,0,0.0819912367865885,0,0,0,0,0,0,0.229489936278995,0,0,0,0,0,0.133588714307784,0,0,0,0,0,0.0215106534087831,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151305521988848,0,0,0,0.0937351756360368,0.185093448819963,0,0,0.00570498674474937,0,0,0,0,0,0.0418945721897592,0,0,0,0.0875855100106242,0,0,0,0.0789244021529856,0,0,0,0,0,0,0,0,0,0,0.00627968067694267,0.00537459866382422,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.26467467628147,0,0.0710834659657043,0,0,0,0,0,0,0,0,0.0903732555468942,0,0,0,0,0,0,0,0,0,0,0,0,0.104922246821351,-0.0144655835305481,0,0,0.0660179588585294,0,0,0,0,0,0,0,0,0,0,-0.00619114829227038,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.204361744412691,0,0,0,0,0,0,0,0.0509324034905636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0782353439730005,0.00535247839585314,0,0.0599700804080943,0,0,0,0,0,0,0,0,0,0,-0.00504400476873592,0.00449341219040687,0,0,0,0,0,0
