,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X600011.SH,X002466.SZ,X000792.SZ,X601898.SH,X000708.SZ,X000301.SZ,X601600.SH,X600111.SH,X600660.SH,X600010.SH,X002271.SZ,X600547.SH,X000877.SZ,X600886.SH,X600426.SH,X600795.SH,X600362.SH,X601699.SH,X000983.SZ,X600176.SH,X600027.SH,X600803.SH,X601991.SH,X000786.SZ,X600160.SH,X600995.SH,X000807.SZ,X000629.SZ,X600489.SH,X000408.SZ,X000933.SZ,X600096.SH,X600219.SH,X600378.SH,X000932.SZ,X002080.SZ,X000723.SZ,X600141.SH,X600688.SH,X600348.SH,X000831.SZ,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.144832428166326,0,0,0,0,0,0,0,0,0,0.0724393070043471,0,0,0.134822266055638,0,0,0,0,0,0.0647709654796001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167641906811879,0.0163015429802643,0,0,0,0,0,0,0,0,-0.0218501481777413,0.0244411372608297,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.00511500030115821,0,0,0,0,0.0319176774059703,0,0,0.0784127328834804,0,0,0,0.0603941753216663,0,0,0.143047110844923,0,0,0,0,0,0,0,0,0.00926169353527317,0,0,0,0,0,0,0,0,0,0,-0.0260959083071079,0.232598196989987,0,0,0,0,0,0,0,0,0,0.000146941221386851,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.113622236910022,0,0,0,0.00445013767948987,0,0,0.127926933839045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082484055636575,0,0,0,0.0438414828764229,0,0,0,0,0,0,0,0,0,0,0,-0.03574692830613,0,0,0,0,0,0,0,0,0,-0.044678235186142,0.0435669945851528,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,-0.0522553231052013,0,0,0,0,0.256744895025376,0,0,0.0645783084113096,0.0593046141506959,0,0,0,0,0.250321543848753,0,0,0,-0.0874920871562208,0,0,0,0,0,0,0,0,0.0704136174704267,0,0,0.0376959586386361,0,0,0,0.444688217199572,0,0,-0.0988932579979704,0,0,0,0,0,0,-0.0187188618645062,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164804496474817,0,0.000290502420318924,0.151239267522096,0,0,0.00268194942198757,0,0,0,0,0.0859739932169936,0,0,0,0.232417767020623,0,0,0,0,0,0,0,0,0.131767845032365,0,0,0,-0.00357103159804715,0.00482396730467592,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423271710080635,0,0.381840897759784,0,0,0.00814223272484815,0.0903526734920526,0,0.0302915776982346,0,0,0,0,0,0,0,0,0,0,0,0.00377124761536431,0,0,0,0,0,0,0,0,0,0,0.187099191918113,0,0,0.00918203261102976,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314838846014264,0,0,0,0,0,0,0.0168045535450089,0,0,0,0,0.0253691712724874,0,0.253653267653178,0,0,0,0.133028641334368,0,0,0,0,0,0,0,0,0,0,0.0830925042409241,0,0,0.0192974470722676,0,0,0,0.111353655416961,0,0,7.75069931955165e-05,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0213499652585246,0,0,0,0,0.581831346490872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302318251293398,0,0,0,0,-0.0351586175811415,0,0,0,0,0,0.183528385991652,0.00826520205449553,0,0,0,0,0,0,0,0,0,0,0,0,0.00426851802491438,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218199307602856,0,0,0,0,0.579815887452022,0.117255785146225,0,0.0839646743599259,0,0,0,0,0,0,-0.0301943469601354,-0.0214111445319277,0,0.0739606757677194,0,0,0,0,0,0,0,0,0,-0.00771084268154319,0.0255525213228567,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.509405584980963,0,0,0,0,0,0,0,0.0759176375675797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823584623122133,0,0,0,0,0,0,0.0496848742753903,0,0.123615845941824,0,0,0,0,0,-0.0534455495386124,-0.00377771179547908,0,0.00529953595152657,0,0,0,0,0,0
X000792.SZ,0,0,0,0.0243186680420207,0,0,0,0,0.0297819882324704,0.168302122068949,0,0,0,0,0,0,0,0,0.0251928579078433,0,0,0,0.0614650940526669,0,0,0,0,0,0,0,0,0.0170100656929322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146462139245509,0,0,0,0,0,0,0
