,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X002460.SZ,X600585.SH,X600111.SH,X600019.SH,X002466.SZ,X002271.SZ,X600660.SH,X000301.SZ,X600010.SH,X000708.SZ,X601600.SH,X600362.SH,X601898.SH,X600188.SH,X600547.SH,X600426.SH,X600176.SH,X600011.SH,X600219.SH,X600886.SH,X000408.SZ,X000786.SZ,X000825.SZ,X600803.SH,X300037.SZ,X000932.SZ,X600399.SH,X002409.SZ,X601991.SH,X600795.SH,X000807.SZ,X000959.SZ,X002080.SZ,X000898.SZ,X600486.SH,X600549.SH,X000027.SZ,X600352.SH,X600489.SH,X002192.SZ,X002145.SZ,X000830.SZ,X000630.SZ,X601168.SH,X000723.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0964745915789212,0,0,-0.0700743234574205,0,-0.00892709807031419,0,0.0609678386859399,0,0,0,0,0,0.0631856959468314,0,0,0.000439523899782544,0,0,0,0,0,0,0,0,0,0,0,0,-0.0461697113079145,0,0,0,0.0218869722041167,0.0607374349230916,0,0,0,0,0.0852592767006424,0,0,0,0,0,0,0,0.0449793370109503,0.057578708342513,0,0,-0.0110371954355653,0,0,0,0,0,0
X600028.SH,0.0747551405678316,0,0,0,-0.0424555046617192,0,0,0,0,0,0,0.0457419271012866,0,0,0,0,0,-1.73472347597681e-18,0,0.0289400949679242,0,0,0,0,0,0,0,0,0,0.0128928857641723,-0.0177153736600541,-0.0349506170063303,0,0,0.0599581078438021,0.0300167319701921,0,0,0,0,0,0,0,0,0,0.0612416365952294,0,0,0,0.0128951122337547,0,0,0.0221963803547964,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.00145982222808163,0,0.152814485621541,0,0,0,0,0,0,0,0,0,0,0,0,0.286457681107733,0,0,0,0,0,0.00490459343236955,0,0,0,0,0,0.0759161855729003,0,0,0.00842756363714263,0,0.0639220431304882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0.0821214398912981,0,0,0,0,0.071944028687936,0,0,0,0,0,0,0,0,0.0265092263602918,0,0.0102969038514949,0.193286854660355,0,0,0,0,0,0,0,0.0509567357769926,0,0,-0.0664965360020922,0,0,0,0,0,0.0573514411633111,0,0,0,0,0.0148251762449666,0,0,0,0,0,0,0,0,0,0.0100298456347293,0,0.000917556492706229,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.10367235635579,0,0,0.116134470930182,0,0,0.0813287516164512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209075650580441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38409029659901,0,0.0945036040917933,0,0,0,0.0597059199779024,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,-0.101543922537294,0,-0.0370079906180447,0,0,0.119122004408538,0.0296375175188585,0,0,0,0,0,0,0,0.0812657004247283,0,0,0,0,0.0949545000942719,0,0,0.0282186156664537,0,0,-0.00980720156485651,0,0,0,0.0932078029285782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133672849917511,0,0.0164547402371674,0.0792308183504808,0,0,0,0,0,0
X600111.SH,0,0,0.0588901420610661,0,0,0,0,0,0,0,0,0,0.182030746427884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107463643019722,0,0,0,0,0,0.129128855606027,0,0,0,0.054830320399013,0.239332120145498,0.00406384001544373,0,0,0.154374339968325,0,0,0,0,0,0,0,0,0.0281551575983372,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.048460460319201,0,0.0235950953665557,0,0,0,0,0,0,0,0,0,0,0.0475942187625067,0.0142899305604586,0,-0.0729758624349073,0.154371854558566,0,0,0,0,0,0.0386296514102458,0,0.335992323313292,0,0.0200100070712563,0,0,0,0,-0.0583691750937088,0,0,0,0,0,0,0.0281877460790131,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.194706078442391,0,0,0,0,0,0,0,0.114803289752447,0.255459921879612,0,-0.287343209217341,0,0,0,0,0,0,0.134254753356917,0,0.026860990534906,0,0,0,0.0383543610783532,0,0,0,0,0,0,0,0,0,-0.0520157391672975,0,0,0.399457001154891,0,0,0,0,0,-0.0527568059983481,0,-0.316791385853566,0,0,0,0,0,0,0
X002271.SZ,0,0,0.0969145156289649,0,0.0567683132779082,0,0,0,0,0,0,0.102698111244664,0,0,0,0,0,-0.125178551450165,0,0,0,0,0,0.00524413426821275,0.0919881256167112,0,0.0902476180445113,0,0.0828608765464089,-0.0990415503259141,0.0226733031780491,0,0,0,0.0473120677346452,0.159481075603631,0,0,0.124545177465631,0,0,0,0,-0.0640319093017231,0,0,0,0,0,0,0,0.147652318373274,-0.0837887574027159,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.000285861020584439,0,-0.136260675069789,0,0.0541428062136766,0,0,0,0,0.0310072097648092,0,0,-0.0550948759762334,0,0,0,0,0,0,0,0.0145778395730666,0.0615315203709636,0,0,0.288610809948905,0,0,0,0,0,0,0,0,0,0,0.024404473449339,0,0,0,0.0410239771902687,0,0,0,0,0,0.070323303874443,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641071539596076,0,0,0,-0.0153019082481806,0,0.0610775843862464,0,0,0,0.182274995912262,0.0432731895514089,0,0,0,0,0,0,0,0,0.101794035232059,0,0,0,0,0.356287520294354,0,-0.320043455315162,0,0,0,0,0.160755343208707,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.232704230492675,0.0179907153440179,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00757795207058573,0,0,0,0,0,0.131422015484693,0,0.175182685104914,0,0.0844919810531616,0,0,0,0,-0.0420332246702137,0,0,0,0,0.136992776039688,0,0.0900638553936967,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.259032339654786,0.0214491251093518,0,0,0,0,0,0.0168580514440291,0,0,0,0,0,0,0,0,0,0,0.184490384217912,0,0,0,0.0607500124738836,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.0246973686111822,0.0110531011397238,0.120386517675886,0,0,0,0,0,0,-0.0154708534244814,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.101202000110932,0,0,0,0.0158639835924865,0.0543937865118957,0,0,0,0,0,0,0,0,0,0,0,0.0795211087165936,0,0,0,0,0,0,0,0,0.618854381889961,0,0,0.05433305057245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440330811016122,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253859808799069,0,0,0,0,0.0487313796903893,0,0,0.0562649944382873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00780903818730494,0,0,0,0,0,0,0,0,0,0.307934603895079,0,0.0363316490920734,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,-0.0683279996292112,0.0891402092085444,0,0,0,0,0,0.0123054860066195,0,0,0,0,0,0,-0.130757842448829,0.042685949159169,0.110670747570197,0,-0.0567676153422303,0,0,-0.0242669148356657,0,0,0.24047410824978,3.46944695195361e-18,0,0,-0.0956273185409942,0,0,0,0,0,0,0,0,0,0,0.331304398903568,0,0.0215630999872713,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.559310597711007,0,0,0,0,0,0,0,0,0,0.214869777053206,0,-0.115871034059211,0.145807491269569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129797566718376,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0391471275499251,0,0.113772652415315,0,0,-0.022136039416003,0,0,0.0123116876576961,0,0,0,0,-0.0138229871805288,0,0,0,0,0,0.000212909790163388,0,0,0,0,0,0,0.0525480994490093,0,0,0,0.261635463061971,0,0,0,0,0,0,-0.0323011947912848,0,0,-0.0376414318115028,0,0,0,0,0,0
X600426.SH,0,0,0.0373607695682412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911515945204181,0,0,0,0,0,0.154464525838516,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225895097392942,0,0.327697899577497,0,0.0578441964710967,0,0,0,0.00532288856749141,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.135464444349733,0,0,0,0.11550212252985,0,0.0731710904966759,0,0,0,0,0,0,0,0,0,0,0,0.0417256650028309,0,0,0,0.0710500180539808,0,0,0,0,0,0,0.110093139187985,0.0204530355575353,0,0,0,0,0,0,0,0,0,0.0403817846860347,0,0,0,-0.0358579690568455,-0.0700983679887365,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,-0.102092542636322,0,0.0405399864287707,0,0,0.0426407063092218,0,0,-0.0298937168480147,0,0,0,0,0,0,0,0,0,0,0,0,-0.0638278185934575,0,0,0,0,0,0.0276401461767869,0,0,0,0.0866442463121211,0,0.0185862892629887,-0.00279048493850714,0,0,0.0331330594061123,0,0,0.00182024390577986,0,4.33680868994202e-19,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0775265479844393,0,0,0,0,0,0,0.0267349041322381,0,0,0.155552220504783,0,0,0,0,0,0,0,0,0,0.0597838498485494,0,0,0,0,0,0,0,0,0,0.168404219289696,0,0,0,0,0,0,0,0,0,0,0.0174869709217953,0.266153388025948,0,0,0,0,0,-0.0563184148999603,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.0934786009559881,0,0,0,0.0246408172414072,0.00786137600282485,0,0.0260914700765975,0.0974938124489451,0,0,0.10966863367017,0,0,0,-0.0712006532339738,3.46944695195361e-18,0.0597574145158039,0,-0.0398514224642537,0,0,0,0,0,0,0,0,0,0,-0.0365903367544359,0,0,0,0,0,0,0,0,0,0,0,0.0800132782769232,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.17384419238695,0,0.33717857285844,0,-0.247935342512226,0,0,0,0,0,0,0,0,-0.0822747184390567,0,0,0.134400437387,0,0,-0.524146501573379,0,0,0,0,0,0.0197365406244761,0,0,0,0,0,0,0,0,0,0,0,0.0349250663769486,0,0,0,0.29723441404803,0.145939540389398,0,0.668820938480768,0.0196200180983347,0.194815676773134,0,0,0,0,0,0
X000786.SZ,0,0,0.13979744408018,0,0,0.214709939300483,0,0.131437408942013,0,0.171199283597462,0,0,0,0.217902859556953,0,-0.0988494922244423,0,0,0,0,0.217830376946652,0,0,0,0,0,0,0,0.0192895285496478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267499548373983,0,0,0,0,0,0,0
X000825.SZ,0,0,-0.198767093461599,0,0.0275653751409995,0,0,0,0.032158943632801,0,0,0,0.144402665327841,0,0.291693770605851,0,0.0408999614636569,0.129051028837614,0,0,0,0,0,0,-0.0283190037780086,0,0,0,0,0,0,0,0,0,0,0,0,0.349261639669494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337317938371613,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,-0.0521629318477681,0,0.0362049690297629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147604892938409,0.00490890405271696,0.0319613571690674,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189118117272672,0,0,-0.021021635113533,0,0,0,0,0,0.0135814511662928,0,0,-0.0302172123816619,-0.0534102734053795,0,0,0,0,0,0
