,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600585.SH,X600547.SH,X600660.SH,X600886.SH,X002466.SZ,X601600.SH,X000792.SZ,X002460.SZ,X600795.SH,X600010.SH,X600111.SH,X000708.SZ,X601699.SH,X000301.SZ,X600426.SH,X600362.SH,X000877.SZ,X000983.SZ,X600027.SH,X600489.SH,X002271.SZ,X600803.SH,X601991.SH,X600160.SH,X000807.SZ,X600176.SH,X600985.SH,X000630.SZ,X000932.SZ,X000408.SZ,X000786.SZ,X600612.SH,X300037.SZ,X000933.SZ,X600219.SH,X002128.SZ,X600995.SH,X600688.SH,X600348.SH,X000629.SZ,X000723.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.673760696535176,0.242121491463119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081887142757089,0,0,0,0,0,0,0,0,-0.120913896621006,0,0,-0.0323387149500099,0,0,0,0,0,0.0473009902369426,0,0.00429386900799986,0,-0.149825005786841,0,0,0,0,0,0,0,0,0,0,0.00237334480400002,0,0,0,0,0,0
X600028.SH,0.549371468210677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032361439806314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161871778260316,0,0,0,0,0,0,-0.00617207807237588,0,0,0,0,0.00474559477355525,0,0
X601088.SH,0.0888698590975659,0.0911917539923945,0,0,0.105165566959698,0,0.241086073834288,0,0,0,0,0.011500148002376,0,0,0,0,0,0,-0.0455033127247824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417966880268144,0,0,0,0,0,0,-0.172027407964272,0,0,0,0,0,0,0,0,0,0,0.0055156649472045,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.0805513548111295,0,0,0,0,0,0,0,0.0643922142348562,0,0,0,0,0,0,0,0,0,0.265622365871797,0.161468951973729,0,0,0.098419627228655,0,0.0791495873407212,0.0134447747333522,0,0,0,0,0,0,0.260420881296759,-0.219280079088478,0,0,0,0,0,0,0,0,0,0,0,0.0366131156349426,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,-1.73472347597681e-18,0.27732487719214,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217607279786554,0,0,0,0,0.160682828628867,0,0,0,0,0,0,0,0,0.115869886029994,0,0,0,0,0,0,0.212079192848108,0,0,0,0,0,0,0,0,0,0.00390451074508503,-0.00549501297521951,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0224683965522849,0,0.149927545593158,0,0,0,0,0,0,0,0,0.0163463160101294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228016937539019,0.237184602705826,0,0,-0.0754950310079908,0,0,0,0,0,0,0,0,0,0,-0.0042156257106415,0,0,0,0,0,0,0
X601898.SH,0.0657803039988334,0.0536015358617201,0.0273726260037377,0,0.193388806870205,0.0567488154814278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313807181118759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00180078002058703,0,0,0,0,0.0399958513515762,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0.0585950448370782,0,-0.0282014280835324,0,0,0,0,0,0,0,0,0,0,0,0,0.335265094954755,0,0,0,0.107392682205829,0,0,0.0631452557615348,-0.0177882369157701,0,-0.0228803398901026,0,0,0,0,-0.0328434241294997,0,0,0,0,0,0,0,0,0,0,-0.00679803652269322,0.0120236712291968,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,-0.0354910634068729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627510303907883,0,0.17860036107505,0.0310566233333075,0,0,0,0,0,0,0,0,0,0,0,0,0.0839146760157207,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311680629073032,0.0414961604853824,0,0,0,0,0,0
X600547.SH,0.138019691454124,0.0627445547177262,0,0,0.0475542589528376,0,0,0,0,0,0,0,0,0,0,-0.0214421770734179,0,0,0,0,0,0,0,0,0,0,0,0.370628154127733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166524518409472,0,0,-0.00328809452480213,0.024543939972361,-0.029483146349518,0,0,0,0.0373246971514438,0,0
