,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X002271.SZ,X600011.SH,X002460.SZ,X600660.SH,X600886.SH,X000786.SZ,X601898.SH,X600010.SH,X600362.SH,X600176.SH,X601600.SH,X600801.SH,X600489.SH,X600352.SH,X600188.SH,X601991.SH,X600426.SH,X600795.SH,X600111.SH,X600688.SH,X002080.SZ,X600027.SH,X600299.SH,X601992.SH,X002466.SZ,X000932.SZ,X600803.SH,X000301.SZ,X600529.SH,X002075.SZ,X600219.SH,X300037.SZ,X000027.SZ,X600315.SH,X600486.SH,X002353.SZ,X000883.SZ,X000723.SZ,X601158.SH,X000898.SZ,X000878.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182046800384598,0.0933070973393054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00974352831179214,0,0,0,-0.0192697244291653,0,0.0566628889300304,-0.00986861527970701,0.120490203692706,0,0,0.0200774477335061,0,0,0,0,0.0459046502148141,0,0,0,-0.0145881432520538,0,0,0,0,0,0
X600028.SH,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.00431428304989841,0,0.0459599721324369,0,0,0,0,0,0.0553616498714831,0,0,0,0,0.0192780726976209,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293754454785947,0,0.0260031657654507,0,0.00552788139419603,-0.00758809928157024,0,0.0068222613019483,0,0,0,0,0.014862563645852,0,0,0,-0.00752187913518635,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.0156799686390157,0,0,0,0,0,0,0.000917402441177042,0,0,0,0.074571580505216,0.166568415250926,0,0.00829910975432105,0,0,0,0,0,0,0,0.0296837743326396,0,0,0,-0.0258322580912654,0,0,0,0.0506943068160864,0,0,0,0,0,0,0,0.0401322004032334,0,0,-0.0205276747663628,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.087064130398003,0,0,0,0,0,0,0,0,0,0,0,0,0.0502724264765197,0,0,0,0,0.0792735431658092,0.0489973495644993,0,0,0.0761503760545838,0,4.33680868994202e-19,0,0,0,0,0.119722243912081,0,0,0,0.00936605366469159,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00959238265486841,-0.009284803879629,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050214410487043,0,0,0,0,0.192498662318594,0,0,0,0.108401149448143,0,0.0283166366945465,0,0,0,0,0,0.0848063584366887,0,0,0,0,0.0149321294294364,0,0.258025734216421,0,0,0,0.10612838944546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.0541615274637519,0,0,0,0,0,0.0215374977095832,0,0,0,0,0,0,0,0,0,0,0,0,0.0717027143288575,0,0,0,0.0125284939772063,0,0,0,0,0.097147064364853,0,0,0,0,0,0,0,0,0.140886693631175,0.0301569621718031,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0364438125371232,0,0,0,0,0,0,0,0,0,0,0,0.552979126789615,0,0,0,0,0,0.109472894641922,0,0,0,0.0496533629371605,0,0,0,0,0,0.0305389729869021,0,0.0414337099835329,0,0,0.10991813741236,0,0,0,0,0,0,0,0,0,0,-0.03158356677639,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.145797899337188,0,0,0.0621291043719974,0,0.0391376667122275,0,0.0793988390465803,0,0,0,0,0,0,0,0,0,0,0,0,0.140620977123882,0,0,0,0,0,0.0444361618533645,0,0,0,0,0,0,0,0,0.133328181375409,0,0,0,0,0,0,0,0,0,-0.0178540743496839,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0716608380331452,0,0,0,0,0,0.182557445005841,0,0,0,0,0,0,0.127111291587844,0,0,0,0,0,0,0,-0.0220543801888093,0,0.183644924195279,0.078478884335078,0,0,0,0.296933597866779,0,0,0.117798136689658,0,0,0,0,0,0,0,0,0.0873059201761952,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.149771693828635,0,0,-0.0508647761225868,0,0,0.0686653841558917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51636754818871,0.118041639210703,0,0,0,0,0,0,0,0,-0.111659427571113,0,0,0,0,0,0.176459247593148,0,0,0.170694958137556,0,0,-0.0896141353911246,0.0936968873883155,0,0,0,0,0,0
