,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X300072.SZ,X600688.SH,X600660.SH,X600795.SH,X601992.SH,X002460.SZ,X600362.SH,X600188.SH,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X000898.SZ,X600516.SH,X000709.SZ,X000792.SZ,X600157.SH,X600027.SH,X000786.SZ,X000408.SZ,X600176.SH,X600339.SH,X600219.SH,X000959.SZ,X600489.SH,X000553.SZ,X000723.SZ,X002271.SZ,X600352.SH,X601158.SH,X600808.SH,X000883.SZ,X000807.SZ,X000983.SZ,X000630.SZ,X002092.SZ,X600299.SH,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,-8.67361737988404e-19,0,-0.000493083068788045,0,0,-0.00408001275586063,0,0.131106867431376,0,0,0,0,0.0617839791575346,0,0,0,0,0,0,-0.00325131855334566,0,-0.00850282837769997,0,0,0,0,0,0,0,0,0,0.0625298854039927,0,0,0,0,-0.0226431423386213,0,-0.00114380484280452,0,0,0,0,0,0,0,0.00815093333592242,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.011011757928245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024655939868682,0,0,0.00476824456050208,0,0,-0.023185542098237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121610980619491,0,0,0,0,0,0,0,0,0,0,0,0,0.000946659806187467,0,0,0,0,0,0
X601088.SH,0,0,0,0.065286969970648,0,0,0,-0.093591888472165,0,0,0,0,0,0,0.706003647499605,0,0,0,0,0,0,0.0961315352902716,0,0,0,0,-0.0746965827112799,0,0,0,0,0,0,-0.069933162709178,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0571492915847956,0,0.105322271790512,0,0,0,0.0243464932370869,-0.00952444468342183,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.117418813070466,0,0,0,0,0,0,0,0,0,0.00195588560639259,0,0.317269328893357,-0.0214437323937353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241199441908922,0,0,0.0719959350888784,0,0,0,0,0,0,-0.0139865140312588,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,-0.0379858081611435,0,0.0834828669076299,0,0,0,0,0,0,0.0162697940914287,0,0.0222361253760235,0,0,0,0,0,0,0,-0.100673264672805,0,-0.099852295576641,0,0,0.0930561815064071,0.0287091516221063,0,0,0,0,0,0.0290490703043915,0,0,0,0,0,0,0.143067223428985,0,0,0,0,0,-0.0528655660150932,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0.200817957476795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462816677636486,0.251741085840443,0,0,0,0,0,0,0,0,0,0,0,-0.0167029201171271,0,0,0,0,0,0,0,0,0,0,0.122715503378008,0,0.0379861653074256,0,0,0,0,0,0,-0.0302632238077082,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0287414344156284,0,0.00841019138953458,0,0,0,0,0,0,0,0,0,0.0579725974131299,0,0,0,0.0578097672533319,0,0,0,0.0793820343502137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972786292493317,0,0,0.147727141373846,0,0.0966228015195301,0,0.10659187995102,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.481256122789379,0,0,0,-0.0146366284175847,-0.105472054112997,0,0.415898342027431,0,0.081829743014582,-0.0146572446547746,0,0,0,0,0,0,0,0.07320795556274,0,0,0,0,0,0,0.0939935349002529,0,0,0,0,0,0,-0.189439381568563,0,0,6.93889390390723e-18,0,-0.167943660530285,0,0,0.138232283769612,0,0,0,0,0.0636432650065551,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0911849494089618,0,0,0,0,0,-0.0201157618764938,0,0,0,0,0.0152351554873727,0,0,0,-0.0139210035228318,0,0.040199861458873,0.0705243755528767,0,0,0.0776581639195038,0,0,0,0,0,0,0,0,0,0,-0.0152992291285777,0.0163938850439623,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0967655709403736,0,0,0,0,0,0,0,0,0,0,0,0,0.213787889376295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105336873797224,0,0,0,0,0,0,0.0785363899729897,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571525637651036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661234599991667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353397792155135,0,0.107461170808272,0,-0.0206125601427995,-0.00274759463071199,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,-0.0316450198789188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228231580670257,1.0842021724855e-19,0,0,0,-0.0285664555074036,-0.0315551338994297,-0.0557736139920755,0,0,0,0,0,0,0,0,0,0,-0.0446310464826903,0,0,0,0,0,0,0,0.0233266186552154,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,1.73472347597681e-18,0,0.0126849033079812,0,0,0.0231684089499503,0,0,0,0,0,0,0,0,0.0440197960411078,0,0,0,0,-0.120653339044671,0,0,0,0,-0.0576328419206416,-0.018270134178396,0.0834212568453147,0.0334417285336171,0,0,0.0243265270695591,0,0,0,0,0,0,0.0829894323034944,0.112086408713697,0,0,0,0.029011313584829,0,0,-0.0398985928740322,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0960954003425497,0,0.0806615800507914,0,0,0,0.116962914606375,0,0,-0.0194664001524565,0,0,0,0,0,0,-0.0166412844970582,0,0,0.0105452667801785,0,0,0,0,0.0470863476767186,0,0,0,0,0,0,0.00335472668683863,0,0,-0.116057017567964,0,0,0,0.0116114372596814,0,0,0,0,0,0,-0.107525446459638,0.106806734766408,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,-0.0210362020674426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185374326961785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130791793362748,0,0,0,0,0,0,0,0,0.0914249936280613,-0.0904079281236071,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,4.33680868994202e-19,0.000699697916801814,0,0,0,0.10012779066835,0,0,0,0,-0.030072191206322,0,0,0,0,0,0,0,0.10276734278829,0,-0.00486461162389143,0,0,0,0,0.038156478242316,0.0872897147958799,0,0,0.454773755802581,0.202137832955881,0,0,0,0,0,0,-0.039471421416149,0,0,0,0,0,0,-1.73472347597681e-18,-0.0330155775565912,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.619209572888828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055556060678475,0,0,0.0466401275582259,0.035578514355912,0,0,0,0,0,0,0,0,0.268857761965761,0,0,0,-0.0735833208972527,0,0,-0.112213382974009,0,0,-0.0796739812193861,0.0318082499565275,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36356534770295,0,0,0.0435898449318649,0,0,-0.0152572984551437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01935277221968,0,0.528145217594398,0,0,0.0434508403023047,0,-0.0236796195808461,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0646509306577859,0.0471455509264367,0,0,0,0,0,0,0.197899200222924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0478921839928552,0.416980519055489,0,0,0,0,0,0,0.0324779118152636,0,0,0,0,0,0
X601991.SH,0,0,-0.0420009971301297,0,0,0.139857538812881,0,0.0492507601039636,0,0,0.0188010635834939,0,0,0,0,0,0,-0.0323613803958454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199434812730737,0.212140188736328,0,0,0,0.0389513596000817,0,-0.0407840857969515,0,0,0,0,0,0,0,0,0.13214972375421,0,0,-0.0186138742789946,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.0695852768414908,0,0,0.0908032416064494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00387364363244021,0,0.0184124374709734,0,0,0,0.0233908011681442,0,0,0,0,0.572493984922548,0,0,0,0,0,0,0,0,0,0,0,0,0.0115993581388825,0,0,0.000295766750163321,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.098289253817824,-0.280488141381358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337214665439258,0,0,0,0,0.119360510982305,0,0,0,0,0,0,-0.0410599713011118,0,0.0146084847712588,0,0,0,0,0.150337326102749,0,-0.0425338465045326,0,0.552514816876184,0,0,-0.0553427460803493,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,-0.0232784733453729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433342930004801,0,0,0,-0.0172999127107374,0,0,0,0,0.026455626045003,0.0036766713806141,0,0,0,0,0,0.0188103670961372,-0.000715223880625779,0.0378016684322271,0,0,0,0,0,0,0,0,0,0,0,-0.0276977262159178,0.0323294841826683,0,0,0,0,0,0
X000898.SZ,0,0,0,0.178382502600779,0,0,0,0,0,0,0.0185320739940755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425056721241753,0,0,-0.03379724190144,0,0,0,0,0,0,0,0,0,0,0,0.607768065868468,0,0,0.0347120788960217,0,0,0,0,0,-0.0377585957158001,-3.46944695195361e-18,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,-0.221822723888368,0,0,0,0,0.125945317637682,0.0350799433103067,0,0,0,0.294137094434242,0,0,0,0,-0.110442664565783,0.389888625841505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201678878699738,0,0,0,0,0,0.21434287412411,0,0,0,0,0,0,-0.074621566401099,0.013625708353739,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.0794882607621543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141354652196371,0,0,0.0617962816879501,0,0.00908315558601103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201800749432902,0,0,0.159746123600564,0,0.0234002094500991,0,0,0,-0.0653618922345157,0.0235065065331038,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195620290222907,0,0,0,0,0,0,0,0.0262997420561456,0,0,0,0,0.0407624490340239,0,0,0,0,0.275651139050588,0,0,0,0,0.221465858138228,0,0,0,0,0,0,0,0,0,0,0,0.0553538643674996,0,0,0,0,0,0
X600157.SH,0,0,0,0.00811096910923049,0,0.0741864196031749,0.0627857916984765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00692471654086745,0,0.0365569827014339,0,0,0.0561440776145947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0704327763171478,0,0,0,0.0777536430146381,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,-0.00328684029743688,0,0,0,0,0,0,0.10361139706234,0.0403063210836525,0,0,0,0,0,0,0,0,0,-0.0259518252047555,0,0,0.0164361657070077,0,0,0,0,0,0,0,0,0.11511006962931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161691931171113,0,0,-0.00342719868285699,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0.22324183199739,0,0.126344428899482,0,0,0,-0.14056048167923,0,0,0,0,0,0,0,0.240039265566071,0,0,0,0,0,0.018436434484705,0,0.141992318780366,0,0,0.325038688046785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100575546375947,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,-0.499927504093579,0,-0.076642393634579,0,0,0.38888803972529,0,0,0,0,0,0,0,0.0183382155414026,0,0.067001185038015,0.0458986806789557,0,0,0,0,0.0145760756881764,0,0,-0.0301401875526392,0,-0.153598007923169,0,0.194604021646109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133494583099877,0,0,0,0,0,0,0
X600176.SH,0,0,0,-0.0766987347535422,0,0.0631919175337338,0,0.00224972204553604,0,0,0,0,0,0,0,0.0637977174378799,-0.00783476452834811,-0.0620656625561273,0,0,0,0.0685819063641345,0,0,0,0,0.0455197365978306,0,0,0,0,0,0,0,0.0983330833124725,0,0,0,0,0,0,0,0,0,0,0,-0.0930760747755998,0,0,0,-0.0576256204204034,0.0723826139916215,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0.0528380884229809,0,0,0,0.153752504616264,0,0,0,0,0,0.040465132069287,0,0,0.0537229443216141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130385265488523,0,-0.0107761705825179,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.23531880218558,0,0,0,0,0,0,0,0,0,0,-0.0556228580101735,0.0391153385419568,0,0,0,0,0,0.0358653575091611,0,0,0,0,0,0.030618770098763,0.117284258439834,0,0,0,0,0,0.17982521594482,0,0,0,0,0,0,0.025332434866569,0.0223503474248273,0,0.0475460351396379,0,0.1427544848162,0,-0.00881844884293246,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0.052051908622754,0,0.0291240897149726,0,0,0,0,0.0150300642798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702398452765584,0,0.0628648805366413,0,0,0.0208747144818496,0,0,0,0,0,0,0,0.0974865084581941,0,0,0,0.213477007788928,0,0,0,0,0,0,0.0312820335409145,0,0,0.0100363035986369,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0381712776974349,0.0671517206066253,0,0,0.303410412966238,0,0,0,-0.0226570949456101,0,0,0,0,0.0625137606385954,0,0,0,0,0,0,0,0,0,0,0,0.0175817671599069,0,0,0.161359926458363,0,0,0,0,0,0,0.0103845909335043,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,-0.0655301456672128,0,0.014061624361008,0,0,-0.0691135231846264,0,0,0,0,0,0,0,0,0.0378175246297736,0,0,0,0,0,0.275540870836108,-0.0193565761136986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00871917059739463,0,0,0,-0.106932006397456,0.112602596307314,0,0,0,0,0,0
X000723.SZ,0,0,-0.13124758447967,0,0,0,0.0948151238321987,-0.0217197931836086,0,0,0,0,0,0,0.209802034502762,-0.0268128603032558,-0.0187053664108974,0,0,0,0,0.0291873042421208,0,0,-0.0183317384463623,0,-0.080694464646743,0,0,0.0927379374337343,-0.0374920401208486,0,0,0,0.0185461618941088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,-0.19362746848552,0,0,0,0,0,0,0,0,0,0,0,0,-0.0890744014933321,0,0,0,0,0.0202458403157344,0,0,0,0,0,0,0,0.0210217753701905,-0.177892019424048,0,0,0,0,0,0,0,0,-0.0265186706176773,0,0,0,0,0.351005862713306,0,-0.238710726747591,0,0,0.0290130190028661,0,0.000481449501639041,0.267219112627151,0,0,0,0,0
X600352.SH,0,0,0,0.0430546607261059,0,0,0,0.060608194571873,0,0,-0.00702254469105252,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0565901213319743,0.207217462230846,0.113527185104627,0,0,0,0,0,0.0418321457970867,0,0,0,0.131679396498151,0,0,0,0,0,0,-0.0120397046486546,0,0,0.000106893862357696,0,0,0,-0.0149347400550789,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0533762418850056,0,0.056043971636508,0,0,0,0,0,0,-0.0542000498519051,0,0.00571738780510275,0,0,0,0,0,-0.0149599727427269,0,0.0263338139628814,0,0,0,0,0.0304731651634368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00511149009968404,0.00162304212433249,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0.0115757220575005,0,0,0,0,0,0,0,0,0,0,0,0,0.169937106879421,0,0,0,0,0.21128150309321,0,0,0.0685334642107211,0,0,0.108514202314671,-0.107556145625294,0,0,0,0.19441690166817,0,0,0,0,0,0,0,0,0.0435353982889878,0.21701819257487,0,0.190107190588325,0,0,0,0,0.00793192635257265,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.0287853264028842,0,0.0816592547643066,0,0,0,0,0,0,0,0,0,0,0.0996637628585454,-0.0184926736956089,0,0,0,0,-0.0421536233328284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180680804164327,0,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0.222719983247652,0.136107299009512,0,0,0,0,0,0,0,0,0,0,0,0.116451742386831,0,0,0,0,0,0,0.391905489883985,0,0,0,0,0,0,-0.0432707397879039,-0.193830304806352,0.333684983895697,0,0,0,0,0,0,0,0.159832258080726,0,0,0.000974414793103909,0,0.108086941350413,0,0,0,0,-0.00636990171248207,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466181023149449,0,0,0.0984449255534342,0,0,0,0.0499496521271158,0,0,0,0,0.0147554164623602,0,0,0,0,0,0,0,0,0,0,0.184871365098218,0,0.0671632543040739,0,0,0.00882611677378418,0,0.055215561422789,0,-0.0116847639956809,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0.0143449240262978,0,0.0434902633087736,0,0.00388487663008427,0,0,0,0,0,0,0,0,0,0.426765985625174,0,0,0,0,0,0,0,0.0198350128387603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669516517125317,0,0,0,0,0,0,0.0858315154054506,0,-0.0178396377466327,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0.337820387074991,0.0350128692984126,0,0,0,0,0,0,0,-0.0415807706652261,0,0,0,0,0,0,0,0,0.133538426755507,0,0,0,0,-0.0218350692864047,0,0,0,0,0,0,0,0,0,0,0,0.256558628906317,0,0,0.118119272617571,0,0,0,0,0,-0.0620772581500999,0.0750929183616523,0,0,0,0,0,0
X600299.SH,0,0,0,-0.00170249753973271,0,-0.0225570193903996,0,0.0204582944729716,0,0,0,0,0.19585975240158,0,0,0,0,0,6.93889390390723e-18,0,0.0620624669129599,0.0246573616601682,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.0519500415490092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00251841497674933,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0.191155272243449,0,0,0,0,0,0,0,0,0,0,0.277364742619627,0,0.0778834756335398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365175909023144,0,0.150216841262106,0.175796257133408,0,0,0,0,0,-0.00095425108435635,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0151512158644533,0,0,0,-0.0210382596789643,0,0,0,0,0,0,0,-0.0685110095259599,-0.0388393138445598,0,0,0,0,-0.0272418166952146,0,0,0,0.0531441231000434,0,0,0,0,0,0,0,0,0,0.0259803784618479,0,0,0,0,0,0,-0.0506536953591899,-0.00197073033509101,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415039453788827,0,0,0,0,-0.312567261636377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703924672918223,0,0,0,0,0,0
TED,0,0,0,0,0,-0.17504605000764,0,0.120456822444391,0,0,0,0,0,0,0,0,0.0120899175843512,0.0647450883112296,0,0,0,-0.117981780865298,0,0,0.0627923735532377,0.117257080114638,0,0,0,0,0,0,0,0,0,0,0.246423625702466,0,0,0,0,0,0,-0.0701020278368376,0,0,0.0948016013599213,0,0,0,0.954751623798815,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0307083283328629,0,0,0,0,0,0.132950463064657,0,-0.332609607981051,0,0,-0.0375568364903689,0,0,0,0,0,0,0,-0.0382991403083824,-0.00304562680353264,0,0,0,0,0,0,0.0490192180842878,0.29112925672084,0,0,-0.00247219018255335,0,0.146322453710725,0,0,0,0,-2.16840434497101e-19,0,0.0017932287174996,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.00892540195431838,0,0,-0.024149909977845,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,-0.0102383651398006,0,0,0.0104371289539833,0,-0.00160909948874951,0,0,-0.0523576810060227,0,0,0,0,0,-0.0503507850586302,0,0,0,0,0,0.0201899087051076,0,0.0482421323279053,0,0,-0.0220960032044713,0,-0.0354638469731325,0,-0.00927628753334044,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00109888134631353,0,0,0,0,0,0,0,0,0,0,0,0,0,7.96417218190026e-05,0,0.00159523965725542,0,0,0.000627335589309799,0,0,0,0.000522743493631034,0,0,0,0,0,0,-0.00168993141342055,0.000292313343187355,0,0,0,0,-0.000535386518153965,0,0,0,0,0,0,-0.00100509326064816,0.00216370596746984,0,0,0,0.00622498615513454,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0145671683858516,0,0,0,0,0,0,-0.0192671529366221,0,0,0,0,-0.00656952514699722,0,0,0,0,0,0,0,0.00642720292477822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025063589786783,0.0743418200969909,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.015449189163817,0,0,0,0,0,0,0,0,0,0.01632769579641,0,5.28793978853767e-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223508381264442,0,0,0,0,0,0,0,0,0,0,0.00492582681542639,0,0.00386026464305408,0,0,0,0,0,0,0.0206079605925403,0.00128548150665429,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00768911875525322,0,0,0,0.00166775084675624,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00408869687060173,0,0,0,0,0,0,-0.0365787880669958,0.0418877961559374,0,0,0,0,0,0
