,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002271.SZ,X002460.SZ,X600886.SH,X601898.SH,X600010.SH,X000792.SZ,X600801.SH,X601600.SH,X600660.SH,X600688.SH,X600362.SH,X000786.SZ,X600188.SH,X600795.SH,X600352.SH,X601991.SH,X601992.SH,X600027.SH,X600111.SH,X600299.SH,X002466.SZ,X600489.SH,X600176.SH,X000723.SZ,X000401.SZ,X600426.SH,X000898.SZ,X600516.SH,X601158.SH,X600219.SH,X000553.SZ,X002075.SZ,X000932.SZ,X002353.SZ,X600583.SH,X000883.SZ,X600126.SH,X000709.SZ,X600486.SH,X000027.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33581251469485,0,0,0,0,0,0,0,0,0,0,0.0396203238129823,0,0.19947171594689,0.241719900316187,0,0,0,0.139752650232673,0,0,0,0,0.0274510210530279,0,0,0,0,0,0
X600886.SH,0,0,0,0.0373287468989434,0.321723472541554,-0.0262984307896058,0,0,0,0,0,0,0,0,0.0173751938578866,0,0,0,0,0.0903474670742294,0,0,0,0,0,0,0.0792723950023417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750689817811487,0,0,0,-0.0354221136812595,0,0,0,0,0,0.0122459429685583,-0.00132815549233161,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524851522128702,0,0,0,0,0,0,0,0.0520794560763221,0.119348920024351,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0982950655377228,0,0,0,0,0,0,0,0.0233575975077058,0.00340688577610512,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0239582521673258,0,0,0,0,0,0,0,0,0,0,0,0,0.158109621706304,0,0.0263578569799915,0,0,0.128157982677126,0,0,0,0,0,0,0,0,0,0,0,0.0028208040213595,0,0,0,0,0,0,0,0,0,0,0.0144106529821706,-0.00849251102615122,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0705891653353822,0,0,0,0,0,0,0,0,0,0.176778594643476,0,0,0,0,0,0,0,0,0,0,0,0.0780102197003282,0,0,0,0,0,0,0,0,0,0,0.0480387127615852,0,0,0,0,-0.0233339450403884,0,0,0,0,0.136621163747846,-0.069760303515827,0,0,0.2414191748905,0,0,0,0
X600801.SH,0,0,0,0.32210790161851,0,0,0,0.0213796359454149,0,0.0171031107238536,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490033353622297,0,0,0,0,0,0,0,0,0.117035246891097,0.381098986328771,0,0,0.010653882164876,0,0,0,0.0441958027671255,0,0,0,0,0,0,0,0,0,0,0.0151022243045476,-0.00431530307952924,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.00561569352697376,0,0,0,0,0,0,0,0,0,0,0,0,0.00601517853414404,0,0.042981404498891,0,0.163520530748407,0.0227046311047061,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.144283012076171,0,0.0125674493490704,0,0,0,0,0,0,0,0.00822721627302744,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.145779507431728,0,0,0,0.23919245770271,0,0,0,0,0,0,0,0.0604989013162073,0,0.0980005619965464,0,0,0,0,0,0,0,0,0,0,0,0.00350100923890568,0,0,0,0,0,0,0,0,0,0.0567503319194506,5.42101086242752e-20,0,0,0,0,0,0,0,-0.003604977687083,0.00552897278910843,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.0338849372321022,0,0,0,0,0,0,0,0,0,0,0,0,0.365931828334407,0,0,0,0,0,0,0.305779786918531,0,0.00371163264388577,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0125609408696808,0,0,0,0,0,0,0,0,0.124105170374666,0.0488990339328826,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.00651618804809471,0,0,0,0,0,0,0,0,0,0,0,0,0.0306901252339878,0,0,0,0,0,0.0412830238671608,0,0,0,0,0,0,0,0,0.161242498981682,0,0,0,0,0,0,0,0,0,0,0.552467981571697,0,1.0842021724855e-19,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.251210952827365,0.114518946465591,0,0,0,0,0.165211902509454,0,0,0,0,0,0,0,0,0,0.126184760410324,0,0,-6.93889390390723e-18,0,0,0,0.0308688135732534,0,0,0,0,0,0,0,0,0,0,0,0,0.0156534070700061,0,0,0,0,0,0.0176140349895311,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0.047304929251918,0,0,0,0,0.0539139537803139,0,0,0,0,0,0,0,0.184803611508254,0,0,0,0,0.151080098492969,0,0,0,0,0.0619573210017028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00724070790297931,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043806313967101,0,0,0,0,0,0,0,0,0,0,0.0131180356201004,0,0,0,0.0152676051392215,0,0.190956889480467,0,0.00488208045078177,0.061867146833537,0,0,0,0,0,0,0,0,0,0.0197804293411284,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.00709643863034752,0,0,0,0,0.0198501881429114,0,0,0,0,0,0.0257010901061176,0,0,0,0.195516017551766,0,0,0,0,0,0.0499483251955847,0.0333017744038065,0.0534479987820694,0,0,0.204370404304157,0,0,0,0,0,0,0,0,0.0510465760320657,0,0,0,0,0,0.0126379480117501,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032547888593682,0,0,0,0.0693656867710696,0,0,0.183206776918428,0,0.159177995157,0,0.0881654098948956,0,0.123518591612546,0,0,0,0,0.0293547862820173,0,0,0,0.101947358527314,0,0,0,0,0,0,0,0,0.00429128582359179,0,0,0,0,0,0.0142452031050519,-0.00446734878650851,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225148605813063,0.0186011925532168,0,0,0,0,0,0,0.0646697404042203,0,0,0,0,0.124516155357878,0,0,0,0,0.317447825382466,0,0,0,0,0,0,0.0313966366905545,0,0,0.0897485982531104,0,0,0,0,0,0,0,0.0311087217240386,0.00201568918699472,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.0189304273339981,0,0,0,0.0337715240280372,0,0.00128279292989536,0,0,0,0,0,0,0,0,0,0,0.192092760276237,0,0,0,0,0,0,0,0.0351802670714119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226240940810883,0,0,0,0,0,0,0,0,0.0208926211953881,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239343651541036,0,0,0,0,0.0407907241455349,0.0513396470717878,0,0,0.0355833199429548,0,0,0,0,0,0,0.0794198681326097,0.00683978025727583,0,0,0.0324364116784726,0,0,0,0,0,0,0,0.0356378550352155,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.0797645209274897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068208113810668,0,0.414154225343088,0,0,0,0,0,0.0375001622228122,0,0,0,0,0,0,0,0,0,0.110802125353795,0,0,0,1.73472347597681e-18,0,0.040985414713174,0,0,0,0,0,0.0281394849946511,0.00589401162657297,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.167343750100663,0.105772932958319,0,0,0,0,0.12184798401072,0,0,0,0,0,0,0.260982176428705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25725923878464,0.13138669263622,0,0,0,0,0,0,0,-0.0263574939381673,-0.00566893035248392,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.480514992147964,0,0,0,0.0397701036448241,0.0679010498598426,0,0,0,0,0.0565599486200401,0,0,0.00604060914403477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587583580603585,0,0,0,0,0,0,0.0202725371983609,0,0,0,0,0,0,0,0,0,0,0,0.000206573965716697,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.099371148219597,0,0,0,0,0,0,0,0.234854690413842,0,0,0,0,0,0.0441927246809,0,0,0,0,0.144023838261399,0,0,0,0,0,0.00181058646698985,0,0,0.00792784561528731,0,0,0,0.161885713825535,0,0,0,0.0283340705359395,0.00152380513660583,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.200060593951019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153904260188605,0,0,0,0,0,0,0.529333304279279,0,0,0.184239838834932,0.202070477832376,0,0,0,0,0,0,0,0,0,0,0.056918176121025,-0.0166037922444606,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0,0.00197355359148558,0,0,0,0,0.574091786554496,0,0,0,0,0.157900542866758,0,0,0,0,0.105189832971532,0,0,0.0599228400137725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137194165782522,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.134378299260041,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139037065317934,0,0,0,0,0,0,0,0,0,0,0.0305026554945927,0,0.177119154891873,0.202954962310727,0.145019318898671,0,0,0,0,0,0,0.0618534915854733,0,0.0122307751337563,0.221029871534372,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0.0274502568593766,0,0,0,0,0.0412630876388269,0,0,0.0181466164618702,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0290596322267528,0,0,0.0636904098219514,0,0,0,0,0,0,0,0,0.0577503441473072,0.044980920488547,0,0,0.0516928313557358,0,0,0,0,0.206455618526558,0,0,0,0,0,0,0,0,0,0,0.00705302010663403,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.0794665326556769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211093932179009,0,0.106925975533527,0,0.274193561544358,0,0,0,0,0.129176296829569,0,0,0,0,0,0,0.0170037907229704,0.00118725497152508,0,0,0,0,0.0550096634881467,0,0,0,0,0,0.00613172192672615,-0.0182463932934145,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0545859948091152,0,0,0.00135863051394537,0,0,0,0,0,0,0,0,0,0,0,0,0.0505221446250145,0,0,0,0,0,0.012369696201554,0,0,0,0.0261018222868471,0,0,0,0,0,0,0.0156983299789764,0.024235784810416,0,0.112657030184354,0,0,0,0,0,0,0,0.00191698947010239,-0.00262710283698171,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11256112330582,0,0.277406683419075,0,0.0794845008810636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370812608552604,0,0,0.0103021176013162,0,0,0,0,0,0,0,0,-0.00651314416881976,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,-0.149090721613726,0.185914625436738,0,0,0,0,0,0,0,0,0,0.068251726211542,0,0,0,0,0,0,0,0,0.104073905624248,0,0,0,0,0.135398760810666,0,0,0,0,0,0,0,0.0881784432732537,0,0,0,0,0,0,0.501106717237496,0,0,0.225389061827235,0,0.0324324744826514,0,0.0457378736918375,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,-0.281219194618098,0,0,0,0,0,0,0,0.232894578879304,0,0,0,0,0,0,0.0166483280743768,0,0,0,0.21071745291641,0,0,0.278436941422556,0,0,0,0.19160278750592,0,0,0,0,0,0,0.125875361801308,0,0,0,4.33680868994202e-19,0,0,0,4.33680868994202e-19,0.0804697503956856,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0.0292779037003693,0,0,0,0,0,0,0,0,0,0,0.281479702567139,0,0.0641981994673132,0,0,0,0.0075045434821336,0,0,0,0.0419192109220929,0,0.0249743041620523,0.00866133480910762,0,0,0,0.027990266500462,0,0.0500254189378567,0,0,0.0212318210680188,0,0,0,0,0,0,0,0.0278530324510313,-0.0168007235197525,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.0543867921708498,0.0492440609515081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208523770353518,0,0,0,0,0.466424909682453,0,0,0,0,-0.0282884269760066,0,0,0,0.29063252197782,0,0.0492018213175457,0,0,0,0,0,0,0.0173478367492338,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0.146198887737257,0.0190581103640559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889256340148252,0,0,0,0.100635758245886,0,0,0,0,0,0,0,0.0366733610762918,0,0.237749013778183,0,0,0,0,0.0141725393140268,0,0,0,0.0297405045231188,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0264204563184354,0,0,0.118878320349576,0,0,0,0,0,0,0,0,0,0,0.0538005685615869,0,0,0,0,0.0802171657935927,0,0,0,0,0,0,0.0608486662559063,0,0,0,0,0.107226676457531,0,0,0,0,0.069129087101635,0,0,0,0,0,0,0,0.0266140960869166,0,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0.362204135310769,0,0.0602068068776801,1.73472347597681e-18,0,0,0,0,0.154790848274505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663676078613057,0,0,0.0806463188126524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241393291369949,0.0312626936274053,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139604504972713,0,0,0,0.0284811567293636,0,0.0825762123254425,0,0,0,0,0,0,0,0,0,0,0,0,0.117327124936769,0,0,0,0.0389780852275503,0,0,0,0,0,0,0,0,0,-0.00657038101148234,0,0,0,0,0,0
X600486.SH,0,0,0,0.262230119035873,0,0,0,0.14668411154144,0,0,0.0100053649426999,0,0,0,0,0,0,0,0.0444791103831359,0,0,0,0,0,0,0,0,0,0,0.00711876753076775,0,0.243285892658411,0,0,0.0912767218370052,0,0,0,0,0.0995884133875,0,0,0,0,0,0,0,0,0,0,-0.275823631233036,-1.73472347597681e-18,-0.0124331363088778,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0907400101090568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241072704781594,0,0.0440659520740676,0,0,0,0.0738768343113312,0,0,0,0,0,0,0,0,0.0629777395536706,0,0,0,0,0.0586873004057914,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.0686986394062278,0,0,0,0,0,0,0,0,0.23100548825952,0,0,0,0.0402218170054214,0,0.0251864070182951,0,0,0,0,0,0,0.00586369124600403,0.0186160268677085,0,0,0.15764877523336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.314277028225355,0,0,0,0,0,0,0,0,0.00656104933416796,0,0,0,-0.0378783227646964,0,0,0,0,0,0,0,0,0,0,0.0915664862752974,0,0,0.277392129032822,0,0,0,0,0,0,0,0,0,-0.03871956848857,-0.184850501524816,-0.159588817870463,0,0,-0.241352746645805,0,0,0,-0.0854801545610429,0.00140132404240508,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.0786878484275484,0,0,0,0,0,0,0.1950807483988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143462270507071,0,0,0,0,0,0,0,0,0,0,0,0,0.324302205368182,0,0.407645370352376,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.047825444416856,0,-0.0650000689162929,0,0,-0.029178058264796,0,0,0,0,0,0,0,-0.0233116449069125,0,0.0544190598521406,0,0,0,0,0,0,0,0,0.0376379622009562,0,0,0.0524158296136964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760980928377758,0.00541427314256877,-0.00220457738183225,0,0,0,0,0,0
MKreturn,0,0,0,-0.160177810148495,0,0,0,-0.0168782031543465,0,0,0,0,0,0,0,0,0,0,0.127499478767976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126011834912162,0,0,0,0,0,0,0,0,0,0,-0.140600514257188,0,0,0,0,0,0,0.286107320279652,0.0951839931710513,0.0154929764077472,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.00769913796738443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00399636567881744,0,0,0,0,0,0,0,0,0,-0.0040214567789222,0,0,0,0,0,0,0,0,0.0169153205055558,-0.027239069249476,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212720748603152,-0.0214336566604527,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00351503068237431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102840835828248,0,0.00942914917853014,0,0,0,0,0,0,0,-0.00592125825357253,0,0,0,0,0,0,0,0.000219964311372734,0.00191903861971995,-0.00585250821876328,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00117316624285723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00865729083520866,0,0,0,-0.037438016198905,0,0
