,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600019.SH,X600111.SH,X600188.SH,X002466.SZ,X600011.SH,X000877.SZ,X002271.SZ,X000708.SZ,X600660.SH,X600010.SH,X601600.SH,X000301.SZ,X601898.SH,X600547.SH,X600362.SH,X600886.SH,X600426.SH,X600176.SH,X000723.SZ,X000786.SZ,X600219.SH,X000408.SZ,X601991.SH,X600803.SH,X600795.SH,X002080.SZ,X000807.SZ,X002353.SZ,X600688.SH,X600801.SH,X600352.SH,X000825.SZ,X600027.SH,X000630.SZ,X000932.SZ,X000959.SZ,X600489.SH,X600157.SH,X601699.SH,X000960.SZ,X600486.SH,X300073.SZ,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0526325972738695,0,0,0,0,0,0,0,0.0241552980890825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126394193053902,0,0,0.047609141190403,0,0,0,0,0,0,0,0,0,0,0,0,0.0749762729521158,0,0,0,0,0,0,0.0416067378844725,0,0
X600028.SH,0.0371535646843975,0,0,0,0,-0.0166613895975259,0,0,0,0,0,0.0202307218379255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720561139998186,0.0946960268398148,0,0,0,0,0,0,0,0,0.0404784333908579,0,0,-0.00378696881987344,0.0235212053490843,0,-0.00257137154826817,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.113186552338676,0,0,0,0,0,0,0,0,-0.0320262378460395,0,0,0,0,0,0,0.0762658006776934,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0270957995710863,0,0,0,0,0,0.17007270217365,0,0,0,0.17551964543062,0,0.00929653489386095,0,0,0,0,0.0308002944683169,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759199632154552,0,0,0,0,0.0214469106178313,0,0,0,0,0,0,0,0,0,0,0,0.138173637678147,0,0.0555444662630396,0,0,0.0334312626412102,0,0,0,0,0,0,0,0,0,0,0,0,0.0380475479430298,0.0314523263939192,0,0,-0.0131735438086392,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0827865229263635,0,0,0,0.0760858667325892,0,0,0,0,0,0,0,0.0962065106642675,0.0502821255093302,0.0566438498670904,0,0,0,0,0,0,0,0,0,0.368407706320063,0,0,0,0,0,0,0,0,0,0,0,0,-0.00520416065486897,0,-0.0227913231452063,0,0,0,0,-0.0189173547166168,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.529065112880108,0,0,0.0345427266328228,0.0840720753966629,0,0,0,0,0,0,0,0,0,0,-0.109665801256077,0,0,0.0404523951223093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153864048883881,0,0,-0.0388630221014399,0,0,0,0,-0.00914922298117721,0,0
X000792.SZ,0,0,0,0,0,0.0719518541798711,0,-0.131927745216273,0.114298375863336,0,0.377752371597552,0,0,0,0,0,0,0,0.0594296059136951,-0.235557134548175,0,0,0,0,0,0.117239859983509,-0.0478713320296499,0,0.0553788962726326,0,0,0,0,0,-0.0730542401876521,0,0,0,0,0.0602103913427358,0,0,0,0,0,0,0,0,0,0,0,0,0.000396732234741724,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.102418095788661,0.0289396448407018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201897902435865,0,0,0.0484348536155648,0,0.14169463715415,0.172987591352208,0,0,0,0.0946945768917177,0,-0.0182683713661883,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.110139626936727,0,0,0,0,0.205187510668299,0,0,0,0.178331458162405,0,0.234862668900899,0,0.0272644093126748,0,0,0,0,0,0,0.0726555989407506,0,0,0,0,0,0,0,0.0925692127659083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197663962535114,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0386530281724923,0,0,0,0,0,0.147302789559179,0,0,0,0,-0.15181683085883,0,0,0.114190385664041,0,0,0.0624723892362502,0,0,0.0226808038802675,0,0,0,0,0,0,0.215943362660255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506518473332349,0,0.0721605766961579,0,0,0,0,0.0190921853843633,0,0
X002466.SZ,0,0,0,0,0,0.340374431195293,0.0490838987442988,0,0,0,0,0,0,0,0,0,0,-0.0746272162334987,0,0,0,0,0,0,0,0,0,0,0.379277119843206,0,0,0,0,0,-0.0318950523964106,0,-0.081723451846284,0,0,-0.108173838286783,0,0,0,0,0,0,0.156169106887275,0,0.242265709628308,0,0,0.113963270444354,-0.0764569515125629,0,0,0,0.00777336300626372,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.191992574995222,0,0,0,0,0,0,0,0,0,0.0380383204580333,0,0,0,0.109794221319647,0,0,0.00302163347122693,0,0,0,0,0,0,0.0894713200197256,1.73472347597681e-18,0,0,0,0,0,0.530856709282804,0,0,0,0,0.0249572539987109,0,0,0,0,0.116945884751335,0,0.00327154898735035,1.0842021724855e-19,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00228513553381446,0,0,0,0,0,0,0,0,-0.0115642476733135,0,0,0,0,0,0,0,0,0,0,0.341386903726431,0,0,0,0,0,0.0808634336132449,0,0,0,0,0,0,0,0,-0.0231150787479557,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157644057056556,0,0,0,0,0,0.00818576782019304,0.0354432912470784,0,0,0.659927117026384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950867560825299,0,0,0,0,0,0,0,0,0,0,-0.0178178952014807,0,0
X000708.SZ,0,0,0,0,0,0.014523744292447,0,0,0.141901987797251,0.0423965574113613,0,0.0398044835451233,0,0,0,0,0,0,0.00521745473834866,0,0,0,0,0,0,0,0,0.0812567974022504,0,0,0,0,0,0,0,0,0.161623628867329,0,0,0,0,0,0.0290920224309223,0,0,0.0188255340515938,0,0,0,0,0,0,0,0,0,0,-8.34613643861991e-05,0,0
X600660.SH,0,0,0,0,0,0.062017176313815,0,0,0,-0.03854940266435,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0139581327556678,0,0,0,0,0.218364171056041,0,0,0,0,-0.103039729614686,-0.0761771640952943,0,0,0,0,0,0,0,0,0,0,0,-0.0568578831359153,0,0,0,0,0,0,0,0,-0.0697717818639152,-0.0362853936462859,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.145660157491843,0,0,0,0.280677240617775,-0.0216652159099237,0,0,0,0.0430025325959788,0,0,0,0,0,0,0,0,0,0,0,0,-0.0690288991220191,0,0,0.186448900772632,0,0,0,0,0.0978009525589544,0,0,0,0,0,0,0,0,0,0.0335423656860066,0,0,0.0282632499491711,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694738949426386,0,0.0849260928911166,0.126934678778793,0,0,0,0,0,-0.0522579814731137,0,0,0.0187608677940118,0.0144688578287922,0,0,0,0.563627124833869,0,0,0,0,0.125531169824828,0,0,0,0,0,0,0,-3.46944695195361e-18,0.118791687864052,0.0600664806871412,0,0,0.00225328887621184,0,0,0,0,0,0,0
X000301.SZ,0,0,-0.151595687628031,0,0,0,0,0,0,0,0,0.151105840578741,0,0,0.195810333295811,0,0.0462201901659168,0,0,0,0,0,0,0.139037428656301,0,0,-0.116118378965992,0.398582697276424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015011397079889,0,0,0,0,0,0,0,0,0,0.0365839742389973,0,0,0,-0.0519470161528899,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.169947203537234,0.0121395549559072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106995748764494,0,0.0076784977253484,0,0,0,0,0,0,0.0894204259985759,0,0,0.2353700129834,0.0348689181113584,0,0,0,0,0.0189529422152153,0.0166820795575081,0,0,0,0.0497968286443401,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,-0.00394319763420846,0,0,0,0,0,0,0,-0.104990097431327,0.0336707997363841,0,0,0,-0.038887267852135,0,0,-0.027677958322032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0132477666789,0,0,0,0,0,0,0,0,0.00810395058988497,0,0,0,-0.00775654293829691,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013174674862692,0,0,0,0,0,0,0.0108598771501613,0.0413287027798859,0.0283994298225621,0,0,0.00924566877250913,0,0.358996811625581,0,0,0,0,0,0,0,0,0.0428587758500167,0,0.0157537230144013,-0.0294321434846806,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.0378950363481099,0,0.282682362302768,0,0,0,0,0,-0.0369112344823751,0,0,0,0,0,-0.015261866732053,0,0,0,0,0,0.173843292035244,0,0.1637068633279,0,0,-0.122433892126328,0,0,0,0,0,0,0,0,0,0,0,0.0166105081808522,0,0,0,0,0.00345184017366564,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706642512193028,0,0,0.0520194609479257,0,0,0,0,0,0,0.195812066943278,0,0,0,-0.021987370275823,0,0,0,0,0,0,0.140824845669598,0,0.0577783408657887,0,0,0.0386807478852581,-0.012951942116327,0,0,0,0.0337174036088483,0,0
X600176.SH,0,0,0,0,0.123065360977018,0.246647191959005,0,0,0,0,0.023878902547969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760832700483877,0.17725622141375,0,0,0,0,0,0.0121042553673144,0,0,0,0.0934686556222257,0,0,0,0,0,0,0,0,0,0.0212230325322255,0,0,0,0,0,0.00836342646703441,0,0,0,0,0,0
