,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X601898.SH,X600010.SH,X002460.SZ,X600886.SH,X601600.SH,X600801.SH,X002271.SZ,X600660.SH,X600688.SH,X600362.SH,X000786.SZ,X600188.SH,X600352.SH,X600795.SH,X601991.SH,X601992.SH,X002466.SZ,X600299.SH,X600111.SH,X600027.SH,X000723.SZ,X600176.SH,X000401.SZ,X600489.SH,X000792.SZ,X000898.SZ,X600426.SH,X601158.SH,X600516.SH,X600219.SH,X000553.SZ,X002353.SZ,X000932.SZ,X002075.SZ,X000883.SZ,X000709.SZ,X600126.SH,X600583.SH,X600160.SH,X000027.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22555156621128,0,0,0,0.00293768883823116,0,0.00671746458098355,0,0,0,0,0,0.0299052226459955,0,0,0,0,0,0,0.187923764147634,0,0,0,0,0,0,0,0,0,0,0.00589681759718621,0,0,0.106970862095293,0,0,0,0,-0.00935375270044589,0.00100516339210695,0,0,0,0,0,0
X600028.SH,0.09024729216946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364349436603443,0,0,0,0,0,0,0,0.0168024449607682,0,0,0,0,0,0,0.0526332596483067,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.139140377085557,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391949333564433,0.0457606855594043,0.234989606961517,0,0,0,0.0457691850646456,0,0,0,0,0.0434646651256297,0,0,0,0,0.0314858371220836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000977293655376233,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0320781443752132,0,0.468736237958388,0,0,0,0,0,0,0,0,0,0,0.00955744147814262,0,0,0,0,0,0.0567826115514333,0,0.0223579430264354,0,0,0,0,0,0,0,0.205229403547585,0,0,0,0,0,-0.11623435590791,0,0,0,-0.0173147507182413,0.019296387125983,0,0,0,-0.030559492365779,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.087406582677017,0,0,0.102888499161136,0,0,-0.0068393470903507,0.0720056440350982,0,0,0,0,0,0,0.00455737499968985,0,0,0,0,0.0390832536266606,0,0,0,0,0,0,0.112204266882393,0,0,0.0619657723865649,0,-0.00654741026040334,0,0,0,0.0979005124346144,0,0,0,0,0,0.0228474343197026,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0240285469030437,0,0,0,0,0,0,0.0557044898030386,0.00386545969254329,0,0,0.180686822702188,0.0787505223554697,0,0.0130710849803535,0,0,0,0,0,0,0.236976791426773,0,0,0,0,0,0,0,0,0,0,0,0,0.0186861748949673,0,0,0,0,0.0360213290413528,0,0,0,0,0,5.53974283195605e-05,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0311661638980133,0,0,0,0,0,0.079304145997184,0,0,0,0,0,0,0,0,0.014098094176582,0,0,0,0,-0.0430933812101765,0.984363316436931,0,0,0,0,0,0,0.0194410102987568,0,0,0,0,0,0,0,-0.0237930341573044,0,0,0.00236890891319961,0,0.0128291085286807,0,0.0619458110827493,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0219112543804166,0,0,0.0340530261722093,0,0,0,0,0,0,0,0,0,0,-0.0787682040916149,0.241864569541517,0,0,0,0,0.248508950622483,0,0.0317890228761889,0,0,0,0,0,0,0.209428317433609,0,0,0,0,0.0246056344760761,0.123904446613024,0.164398402351931,0,0,0,0.0223140734946554,0.0122986947106055,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0.0536895547670648,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.166607498691936,0,0,0,0,0.0252497628513698,0,0.422296399028255,0.0210457988910757,0,0,0,0,0,0,0,0.0235798638687244,0,0,0,0,0,0,0,0,0,0.0244935400702198,0,0,0,0,-0.00453090721226393,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453037828470211,0,0,0,0,0.00577015919193776,0.0417884280439945,0.0459771336585994,0,0,0,0,0,0,0,0,0,0.026806557189601,0.0269148610733878,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.00285410599209762,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0412474250911345,0.250685577545533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.070301376705239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756210733467606,0,0,0,0.152624924135859,0,0,0,0,0,0,0,0,0,0,0.161607990209101,0,0.0301670726184125,0,0,0,0.424821392513621,0,0,0,0,-0.0201034097301846,0.0486333765275048,0,0,0,0,0,0
X600886.SH,0,0,0,0.0209703388464293,0.262095884953431,0,-0.0544377965679792,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.029524441675984,0,0,0,0,0.233824493718648,0,0,0.0473898578958232,0,0,0,0,0,0,0,0.0719320040030004,0,0,0,-0.0174410439689096,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0533216381382189,0,0,0,0,0,0,0,0,0,0,0.00375730042343772,0,0,0,0.10336687639954,2.16840434497101e-19,0,0.227099538299565,0,0,0,0,0,0,0,0,0,0,0.090219667712135,0,0,0,0.0297486160543508,0.181034632453933,0,0,0,0,0,0,0,0.00614138106162723,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.369475526238716,0.0117022094742672,0,0,0.0279098620242642,0,0,0,0,0,0,0,0,0,0,0.0235257312060146,0,0,0.0414178927324581,0,0,0,0,0,0,0,0.109279489662881,0,0.381652481573427,0,0,0,0,0,6.7762635780344e-21,0,0,0,0,0.0254442138113555,0,0,0,0.0252565942205786,0,0,0,0,0,-0.00348202040112247,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0.067433789346751,0,0,0.151985229822183,0,0,0,0,0.0405338541122375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108546399750741,0.234485032783444,0.0510180990559905,0,0,0,0.00814959945155322,0.0354500161042441,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.110659345227178,0,0,0.0725275611437217,0.181262342461776,0,0,0.101998191068421,0,0,0,0,0,0,0,0.155050775563462,0,0,0,0,0,0.0216234644217927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04012895893094,0,0,0,0,0,-0.00800728775953924,0.0289477414702552,0,0,0,0.0522489856138598,0,0
X600688.SH,0,0.496535509146313,0,0,0,0,0.276181444479514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333956237492282,0,0,0,0,0,0,0,0.0470568703589838,0,0,0,0,0,0,0,0,0,0.0427925545570513,0,0,0,0,0,0,0,0,0,0,0,0.0185439473670221,0.0573850704057424,0,0,0,0.12010870813295,0,0
X600362.SH,0,0,0,0,0,0.208329740787762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134331262350338,0,0.00935256390206805,0,0,0,0,0,0,0,0,0.174733317703868,0,0,0,0,0,0,0,0,0,0,0.374727246094377,0,-0.034442372731483,0.0217221742995865,0,0,0,-0.0285691158145373,0,0
X000786.SZ,0,0,0,0,0,0.018126500858109,0,0.00412506026400588,0,0,0,0.0716851116180099,0,0,0.130377178001228,0.243137798132267,0,0,0,0,0,0,0,0,0.0860317858321969,0,0,0,0,0.076999162777349,0,0,0,0,0,0,0,0,0,0.0413326801715071,0,0,0,0,0,0.0320647008331188,0,0,0,0,0,0,0.0127266628586927,0,0,0,0,0,0
