,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600309.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X002466.SZ,X600660.SH,X600688.SH,X601600.SH,X600362.SH,X601991.SH,X600795.SH,X600547.SH,X600886.SH,X600516.SH,X300072.SZ,X000898.SZ,X002460.SZ,X600111.SH,X000553.SZ,X600176.SH,X600352.SH,X601992.SH,X000786.SZ,X600027.SH,X000825.SZ,X000792.SZ,X000709.SZ,X600299.SH,X600426.SH,X002271.SZ,X000408.SZ,X600315.SH,X600489.SH,X601699.SH,X600808.SH,X601158.SH,X000830.SZ,X000883.SZ,X600219.SH,X000932.SZ,X000630.SZ,X600339.SH,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0656289700282779,0.18541769017955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401220549445874,0,0,0,0,0,0.0661745280721339,0.049503757403424,0,0,0,0,0,0,0,0,0,0,0,0,0.0559144739926137,0,0,0.0098710191873865,0,0,0,0,0,0.13975428139847,0,0,0.0088752123910553,0,0,0,0,0,0
X600028.SH,0.407085596822398,0,0.419929149790909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186046409485327,0,-0.129407516010169,0.126316574397438,0,0,0,0,0,0,0,0.0635545974300411,0,0,0,0,0.0210191290222145,0,0,0,0,0,-0.0330214669684317,0,0,0,0,-0.00523443987368367,0.0118566610464318,0,-0.198520868415251,0,0,0,0
X601088.SH,0,0.114898474200075,0,0.256548062313651,0.145751631114675,0,0,0,0.120076289664988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197578080765936,0,0,0,0,0,-0.0231122171299052,0,0,0,0,0,0,0,0,0,0.266881408441867,0,0,0,0,0,0,0,0.00936460387558256,0,0,0,-0.0378231438036021,0,0,0,0,0,0
X600019.SH,0,0,0.0986340806714894,0,0,0,0,0,0.125640711904056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100548551237779,0,0,0,0,0,0.0953299228664289,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0.16749173601539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241515478679997,0.0267366884844801,0,0,0,0,0.277765805865327,0,0,0,0,0,0,0,0.0854030936117877,0,0,0.141617334989783,0,0,0,0,-0.0332906787845575,0.0379457799921578,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00881901907631246,0.0384271129026951,0,0,0.0993743813155636,0,0.000601521452738799,0,0.108770444850401,0,0.220330566308528,0,-0.229280033302289,0,0,0,0,0,0,0.0627244771986108,0.0981682674653482,0,0,0,0,0,0,0,0,0,0,0.000581209720560601,-0.00299803704533568,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161052398659371,0,0,0,0.032836333935922,0,0,0,0.0407753109442782,0,0,0,0,0.147912370975919,0.00744132166254491,0,0,0,0,0,0,0.116843749843548,0.0163477343628716,0,0,0,0,0,0,0,0,0,0,0.180729281845413,0,0.00575882473890012,0.0190631396470496,0,0,0,0,0,0
X600188.SH,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0998176582783096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190840936787345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319110361515338,0,0,0,0,0,0.173438901915082,0,0.214625751184986,0.305654489768629,0,-0.0486421323987945,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0801481183221169,0,0,0,0,0.0469745448030285,0,0,0,0,0,0.018078615891563,0,0.0874285025950873,0.0171866928971787,0,0,0,0.0297896940109738,0,0,0,0,0,0,0,0,0,0,0,0,0.051980421851612,0,0,0.0325253323834465,0,0.0509455080894618,0,0,0,0,0,0.0102101942348312,0,0,0,0,0,0,0
