,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600019.SH,X000792.SZ,X600111.SH,X600188.SH,X002466.SZ,X600010.SH,X600660.SH,X000301.SZ,X601600.SH,X002271.SZ,X601898.SH,X000708.SZ,X600011.SH,X600547.SH,X600362.SH,X600886.SH,X600426.SH,X600176.SH,X300037.SZ,X000408.SZ,X000786.SZ,X600219.SH,X002080.SZ,X601991.SH,X002326.SZ,X600795.SH,X600803.SH,X000723.SZ,X000825.SZ,X000983.SZ,X002353.SZ,X600688.SH,X600141.SH,X600096.SH,X000959.SZ,X000630.SZ,X601699.SH,X000898.SZ,X000807.SZ,X600489.SH,X600157.SH,X600352.SH,X002407.SZ,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00422108341535683,0,0,0,0.030256943708348,0,0.0852913132089538,0,0,0.0411730390449549,0,0,0.0789118055017885,0,0,0,0,0,0,0.0567098539070668,0,-0.0125317765068891,0,0,0,0,-0.0521567028770041,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.00582029016373914,0,0,0,0.0296784568126328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335410157109511,0,0.0391693704248058,0.0697429698155173,0,0,0,0,0.0747916362667435,0,0,0,0,0,0,0.109684307153829,0,-0.0279008540806192,0,0,0,0,-0.0304503360262663,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0529415672621309,0,0,0,0,0,0,0.15514443973233,0,0,0,0,0,0,0,-0.0608607683565424,0,0,0,0,0,-0.0177403729795275,0,0.0295699470895819,0.012054758526399,0,0.299597784242432,0,0.0106923206420098,0,0,0,0,0,0,0,0,0,0,-0.0712183589918899,0.0495357803996726,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,-0.0391609175455257,0,0,0,0,0,0,0,0,0,0,0,0,0.297311048575518,0,0.0639716562748425,0,0.00955075775405068,0,0,0,0,0,0,0,0,-0.0326461574044491,0,0,0,-0.00919936503389397,0,-0.0442045327121942,0,0,0,0,0,0,0,-0.0111216089315395,0,-0.00718811013400359,0,0,0,0,0.00616594191638193,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.520325720103169,0,0,0,0,0.0232817511056854,0,0,0,0,0,0,0,0,0,0,0,0,-0.0629310519890109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339985770973457,0,0,0,0,0.339901654426918,0,0,0,-0.0307001006010513,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.147179449632815,0,0,0,0,0.00809385636981305,0,0.0334580170154475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615029393293657,0.252118517758718,0,0,0,0.0516789161865938,0,0,0,0,0,0,0,0,0,0.0684929687979634,0,0.0420520763111676,0,0,0,0,0,0,0,0,0,0.0346621769302847,0,0,0,-1.73472347597681e-18,0,0
X600019.SH,0,0,0,0,0,0.0229768523654259,0,0,0,0.026473288328142,0,0,0,0,0,0,0,0.0158592302121143,0,0,0,0,0,0,-0.0236259708551678,0,0,0.0124050202633412,0,0,0,0,0.045489127407932,0,-2.71050543121376e-20,0.0711314512579969,0,0,0,0,0,0,0,0.558202270815996,0,0,0,0,0,0,0,0,0.00124688383418948,0,0,0,-0.0160173668431614,0,0
X000792.SZ,0,0,0,0,0.0814340929661921,0,0,0,0,0,0,0,0,0,0,0,-0.0541197947018798,0,0,0,0,0,0,0,0,0.267556885277543,0,0,0,0,0,0,0,-0.201967974691959,-0.0667861164723708,0.103937013642078,0,0,0,-0.0285393522898666,0,0,0,0,0,0,0,0,0,0.0145988747402243,0,4.33680868994202e-19,0.109223599052337,0,0,0,-0.0791499101369068,0,0
X600111.SH,0,0,0,0,0.0396528533445534,0,0,0,0,0,0.233518188947118,0.31388115124533,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167568322484726,0,0,0,0,0.0537209673981803,0,0,0,0,0.0425095144909547,0,0,0,0,0,0,0,0,0,0,0,-0.210186959083689,0.0776339703325349,0,0,0,0.0180201063891738,0,0,0,0,0,0
X600188.SH,0,0,0,-0.0171238451346192,0,0,0,0,0,0,0,0.0460343959027368,0,0,0,0,0,0,0,0,0,0,0,0,-0.0720418612540214,0,-0.0407832884984381,0,0,0,0,0,0,0,0.408470060521751,0,0,0,0,0,0,0,0.49295587777457,0.0829025046360043,0,0,0,0,0.0813525776024704,0,0,0,-0.0196205745697227,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.503546172374167,0,0,0,0.110961422658776,0,0,0,0,0,0.0353197813206678,0,0,0,0,0,0,0,0,0,0,0.114616963314175,0,0,0,0,0.0424075890369407,0,0,0,0,0,0,0,0.00795253380139852,0,0,0,0,0,0,0,0,0,0,0.017707999282336,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.314661126644995,0,0.314722306326018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.1029152998825,0,0,0.0186784678632211,0,0,0,0,0,0.129578738868238,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0534643639256732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416696211010121,0,0,0,0,0,0.0120061656651721,0,0,0,0,0,0,0,0.0322815198076564,0.0998441518574083,0,0,0,0,-0.0583812640206848,0,0,0,0.0441148167444066,0.0101039315801262,0,-0.000780409914510111,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,-0.0684327851055034,0,0,0,0,0,-0.140338827539712,0,0,0,0,0,0,0,0,0,0,0,0,0.13655050841096,0,0,0,0,0,0.0816793534143962,0,0.00284111104353567,0,0,0,0,0.111841920721863,0.083565525133631,0.342231624807336,0,0.0768661947541071,0,0,0,0,0,0,0,0,0,0,-0.0592665107775343,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.0491596558005322,0.0281222969552176,0,0,0,0,0,0.32786980422126,0,0,0,0,0,0,0,0,0,0,0,0,0.10049746756381,0,0,0,0.150802385100617,0,0,0,0,0,0,0,0,0,0.282161314901531,0,0,0,0,0,0,0,0,0,0,0,-0.0580588114854877,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,-0.0345363848652687,0.113763884182411,0,0.315807726865212,0,0,0,0,-0.0900561766050525,0,0,0,0.0969888710742563,0.244840003624757,0,0,0,0.224728710095955,0,-0.228261082846748,0,0.154331751728523,0,0,0,-0.0946212302465787,0,0,0,-0.0555625725463292,0,0,0,0,0,0,0,0,0,0,0.00406732241301597,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177562944739964,0,-0.225538311114665,0,0,0.166993594419529,0.041708861563991,0.0780023266949289,0,0,0.055293378024687,0,0,0,0.285502965238924,0,0.0370667287352614,0,0,0,0,0.169998022174847,0,-0.0487336480958843,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.145265303417256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656776392639068,0,0,0.135370887679545,0,0,0.0807996723843591,0,-1.73472347597681e-18,0.0510386255672132,0,0,0,0,0,0,0,0,0,0.0359231601523204,0,-0.0243245724382957,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.0150722445713101,0,0,0,-0.0693732038150907,0,0,0,0,0,0,0,-0.0943209818353224,0,0,0.137599443568525,0,0,0,0.599036136109197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0579685927531016,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284358906436914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839383787275925,0,0,0,0,-0.00665216904473038,0,0,0,0,0,0,0,0,0,-0.0219511571286729,0,0,-0.0201410861082789,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0819041130304153,0,0,0,0,0,1.73472347597681e-18,-6.93889390390723e-18,0,0,0.129398714202202,0,0,0,0,0,0,0,0.118216328779309,0,0,0,0,0.128087840514806,0,0,0,0,0,0,0,0,0,-0.0445908329470428,0,1.73472347597681e-18,0,0.190650967944529,0,0.0933810898173555,0,0.156918373499332,0,0,0,0.020274217341376,0,0,0,0,0,0,0.0516506959807416,0,0
X600886.SH,0,0,0,0,0,0,0,0.122017284720245,-0.0922680413083622,0,0,0,0,0,0,0,0,0,0.0630726270734536,0,0,0,0,0.258199700729956,0,0,0,0,0.068069496049471,0,0.0702275344751041,0,0,0,0,0,0,0,-0.0219666725751338,0,0.0917945367199162,0,0,0,-2.77555756156289e-17,0,0,0,0,0.187788393018974,0,0.00454111032363289,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0.0264904077852377,0,0,0,0,0.00339477620813736,0,0,0,0,0,0,0,0,0,0,0,0,0.104254535399303,0,0,0,0,0,0,0,0,0.115745449426775,0,0,0.128242863917277,0,0,0,0,0,0,0,0,0,0.0369655660635036,0,0,-0.00966560005970936,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,-0.0256191917883722,0,0,0,0,0,0,0,0,0,0,0,0.116281536383881,0,0,0,0,0.0892291215653959,0,0.172230000984894,0.0295794477286085,0.0128658756172737,0,0,0,0,0,0,0,0.0280668953677031,0,0.112383953921323,0,0,0,0,0,0,0,0,0.0300560577738126,0,0,0.00728570575753619,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0.221428567840224,0,0,-0.0731042690652983,0.0682693307520999,0,0.153488646647126,0,0,0,-0.25410448412195,0.0696217517709952,0,0,0,0,0,0.196677349936886,0,0,0,0,0,-0.0693616263661388,0,0,0,0,0,0,0,0,-0.0405236686297149,0,0.120235799722339,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10937568138388,0,0,0,-0.00415818350950475,0,0
X000408.SZ,0,0,0,0,0,0,0,0.249131651694854,0.0976801649473576,0.116133897633234,0.336948714521703,0.195106674750813,0,0,0,0,0,0,0,0,0,-0.206437197159422,0,0,0.145829167538814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,-0.0237059303835294,0,0.130146714816951,0,0.0229626874898397,0,0,0,0,0,0,0,0.0922751601475199,0,0
X000786.SZ,0,0,0,0,0,0.332355505492571,0,0,0,-0.133707810819126,0,0.0681226979371431,0,0,0.0365071384274159,0.342379004953761,0,0,0,0,0,0.17402788888785,0.0406935616977575,0,0,0,0,0.165300350278987,0,0,0,0,0,0,0,0,0,0,0,0,0.0257628685514218,0,0,0,0,0,0,0,0.0335971521754653,-0.0127760125665934,0,-0.046126652171269,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.0397339373371068,0,0,0,0,0,0,0,0,0,0.342450084424792,0,0,0,0,0,0,0,0,0,0.00263385403553974,0,0,0,0.168586105304254,0.00971879154809039,0,0,0,0,0,0,0.235176124758199,0,-3.46944695195361e-18,0,0,0,0.0161785575310185,-0.0728154744326319,0,0,0.0580962633179876,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,-0.0106846387560576,0.0691777978460511,0,0,0.121969668596314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558647683625905,0,0,0,0,0.242092076995198,0.017914564930583,0,0,0,0,0,0,0,0,0.0395705538266699,0,0,0.0175085659844385,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310636252800695,0,0,0,0,0,0,0,0,0,0.0349108518904509,0,0,0.064207339380825,0,0.0853035790173966,0,0,0,0,0.021285397792493,0,0,0,0,0,0,0,0.0646367950058672,0,0,0.020682919624326,0,0.0108280439169078,0,0,0,0,-0.0593919173110896,0,0
X002326.SZ,0,0,0,0,0,0,0,0,0,0,0.155796645724347,0.133642823365289,0,0.246015619996235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106166692577358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254610459564232,0,0,-0.0201324569319756,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.133132931559045,0,0,0,0,0,0,0,0,0,0,0,0,0.180205054511368,0,0,0,0,0,-0.00697902712653669,0,0,0,0,0.521248769121226,0.0807852643582157,0,0,0,0,0.0586052380058538,0,0.144665907119116,0,0,0,0.00501765371061815,0,0,0,0,0,0,0,0,0,0,0.0263354393428526,0,0,0,-0.0206358191269362,0,0
X600803.SH,0.116320521435096,0,0,0,0,0,0,0,0,0.0165711057883758,0,0,0,0.106896719856595,0,0,0,0.0683177698283298,0,0,0,0,0,0.0564580457842121,0,0,0,0,0,0,-0.0762744640616409,-0.061551499733627,0,0.0579864123822711,0,0,0,0.306118874949586,0,0,0,0,0,0,0,0,0.0623266743377834,0,0,0,0,0.0412843307320184,0,0,0,0,-0.094333724694462,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.165591315076038,0,0,0,0,0,0,0,0.0308834006101125,0,-0.0505958243819876,0,0,0,0.0724945222507166,0.0226640500090051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202710073648307,0,0,0,0.33040716490665,0,0,0,0,0.092866590266643,0,-1.73472347597681e-18,0.0767697818988956,0,0,0,0.18602121338964,0,0
X000825.SZ,0,0,0,0,0.0103188065903914,-0.217626518499712,0.0796503415792374,0,0,0.0538993222649963,0,0,0,0.00342123396471823,0.167109623950978,0,0,0,0,0,0,0,0,0,0,0,0,0.10186131206359,0,0,0,0,0,0,0,0.125518550822566,0,0,0,0,0.101741086051647,0,0,0.24493304705594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0.215294691695989,0,0,0,0,0,0,0.0315546436674816,0,0.0124130695880962,0,0,0,0,0,0,0.167846444494879,0,0,0,0,0,0,0,0,0.142488854737905,0,0,0,0,0,0,0.0929477080882756,0,0,0,0.0367708961707389,0,0,0,0,0.255375258169727,0.0354283132015174,0,0,0,0,0.112922574103641,0,0.00147227091947602,0,0,0,0,0,0,0
X002353.SZ,0.219953827325842,0,0,0,0,0,0,0,0,0,-0.057111745761033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100580787400879,0,0,0,0,0,0,0,0.0215522965231102,0,0,0,0.0249897861442819,0.282352420645148,0,0,0,0,0,0,0,0,0,0,0.0634954686361139,0,-0.0358748844451163,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.0156843005981493,0.0355415944240234,0,0.0142029111482096,0,0,0,0,0.0575227648179031,0,0,0,0.026728470366624,0,0,0,0.0660972450467734,0,0.0928587508343341,0,0,0,0,0,0,0.0927722548102416,0.056948575952305,0,0,0,0,0.0415756514189736,0,0,0,0,0,0,0,0.0462428114010015,0,0,0.0135208887493197,0,0,0,-0.0524678118365648,0,0
X600141.SH,0,0,0,0,0.31280650067247,0,0,0,0,0.0620606849300149,0,0,0,0.0418546377351161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190535942434639,0,0,0,0.477572024623971,0,0,0.0171179221356085,0,0,0,0,0,0,0.0341952520712114,0,0.031084492295878,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.00953867370750878,0,0,0,0.117045261799097,0.0687755140838008,0,0,0.180883015211071,0,0,0.0186454145699149,0,0.370487828322454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317356024018705,0,0,0.0171158145306406,0.128075645559339,0,0,0,0,0,0,0,0,0,-0.0237531174019713,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.0144268242770171,0,0.103095201144836,0,0.0874136070867978,0.273409042228449,0.0879821486737796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0410667371524888,0.0934445706713589,0,0,0,0,0,0,0,0,0.037178312088463,0.104455358213103,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.27151310061011,0,0.0309183153916368,0.0385021263260308,0,0.114115965236697,0,0,0,0,0,0,0.0426954082692312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130177643182202,0,0,0,0,0.100209894687469,0,0,0,0,0,0,0.00440867085096672,0,0,0.0151688734289553,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0.00803225393318516,0.0688742123275182,0.255970143022042,0,0,0,0,0,0,0.365709132198701,0,0,0,0,0,0,0,0,0.0511376090514777,0,0,0,0,0,0,0,0,0.0150818001075364,0.321659890109124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189375578584819,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.274909872045925,0,0,0,0,0.181368678966719,0,0.0454509792598199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0351194051788566,0,0.296473239420669,0,0,0,0,0,0,0.00402561411224234,0,0,0,0,0,0,0,0,0,0.00647307603980684,0.0118440407540033,0,0,0,0,0,0
