,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600585.SH,X600547.SH,X600660.SH,X600886.SH,X601600.SH,X002466.SZ,X000792.SZ,X002460.SZ,X600795.SH,X601699.SH,X000708.SZ,X600111.SH,X600010.SH,X600362.SH,X600426.SH,X000301.SZ,X000877.SZ,X000983.SZ,X600027.SH,X600803.SH,X002271.SZ,X600489.SH,X601991.SH,X600160.SH,X600985.SH,X600176.SH,X000807.SZ,X000408.SZ,X000786.SZ,X000630.SZ,X600612.SH,X000932.SZ,X000933.SZ,X300037.SZ,X600219.SH,X002128.SZ,X600995.SH,X600348.SH,X600688.SH,X600157.SH,X000723.SZ,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.580096304320201,0.181466853259821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742005270418602,0,0,0,0,0,0,0,0,0,-0.148256632052896,0,0,0,0,0.0254139925145215,0,0,0,0,0.129339012907417,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199275277413147,0,0,0,0.0211505089242796,0,0
X600028.SH,0.570530124156073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221366494483565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126470429291542,0.00598876391360044,0,0,0,0.00164282528420064,0,0
X601088.SH,0.160927156168765,0,0,0,0.0989112054495307,0,0.226727863086302,0,0,0,0,0,0,-0.021349569062753,0,0,0,0,0,-0.0753938773649597,0,0,0,0,0,0.0112362289359989,0,0,0,0,0,0,0,0.103530307830443,0,0,0,0,0,0,0,-0.189213075962192,0,0,0,0,0,0,0,0,0,0.00429793010322717,0.000757832392598501,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.200130642631026,0,0,0,0,0,0,0,0,0.0482734680140579,0,0,0,0,0,0,0,0.190567702855354,0.222458858615343,0,0,0,0,0,0.210431437866637,0,0,0,0,0,0,0,0,0,0,0.110898193016259,0,0,0,0,0,0,0,0,0,0,-0.0722859480717839,0.00154235994845272,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.192086013064152,0,0,0.0915463663124252,0,0,0,0,0,0,0,0.202299337328843,0,0,0,0,0,0,0,0.163151101429461,0,0,0,0,0,0,0.124746803826576,0,0,0,0,0,0,0,0.217028042986052,0,0,0,0,0.0785356073090305,0,0,0,0,0,-0.00596700586753087,-8.67361737988404e-19,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.138772710982137,0,0,0,0,0,0,0,0,0.0137813915766831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170741729980966,0,0,0,0,0,0,0.30395841101376,0,0,0,0.244129179712603,0,0,0,0,0,0,0,0,0,0,0,0,-0.00646994733686414,0,0,0,0,0,0
X601898.SH,0.122678866517844,0,0,0,0.258968454009409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793951389007058,0,0,0,0,0,0,0,0,0,0,0.0541113494370146,0,0,0,0.0284180762722631,0,0,0,0,0,0,0,0,0,0,-0.00102569092376572,-0.00907912440415602,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0.174080142435715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294182070669467,0.0717257506877123,0,0,0,0,0,0.0503328085666832,0,0,0,0,-0.0318062503115143,0,-0.118374536703529,0,0,0,0,0,0,0,0,0,0,0,-0.0131077121548146,0,0,0,0,0,0
X600585.SH,0,0,0,0.0978284082683558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00514960186069077,0,0.248840248806325,0.0334200099596563,0,0,0.12195406872284,0,0,0,0,0,0,0,0.173599416961613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00939351200052402,0.00883036255602495,0,0,0,0,0,0
X600547.SH,0,0.0821123037959439,0,0,0.0353929550783137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453623171513008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00685562209343189,1.35525271560688e-20,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0707940819744663,0,0,0.142830261261883,0,0,0,0,0,0,-0.0284310006260294,0,0,0,0,0,0,0,0,0,0.019880534476343,0.0314384084113523,0,0,0,0,0,0,0,-0.0772508595605912,0,0.112703362724364,0,0,0.0806293731426722,0,0,0,0,0,0,0,0,0,0,0,0,0.000624367837096218,0,0,0,0.0496564203344466,0,0
X600886.SH,0.113309439536323,-4.33680868994202e-19,0.194170317524783,0,0,0,0,0.122701035403436,0,0,0.0857387013751061,0,0,0,0,0,0.194810510111518,2.16840434497101e-19,0,0,-0.0595229169920456,0,0.0916205728269506,0,0,0,0,0,0,0,0,0.0133290897581813,0,0,0,0,-0.0126907747188602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112878679699644,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.152019868432639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789156359637253,0,0.0408023531999017,0,0,0,0.273562643509407,0,0,0.0906713644082067,0.0707904501380354,0,0.0897707171015569,0,0,0,0,0,0,0,0,0.208643645093232,0,-0.00359741290932153,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.764607239426004,0,0,0,0,0.0434286508656226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243606114492341,0,0,0,0,0,0,0,0,0,0,0,0,0.00746157956277997,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.111138765836062,0,0,0,0,0,0,0,0.194609774511733,0,0,0,0,0,0.182768380561099,0,0,0,0,0,0,0,0,0.091406041445813,0,0,0.0780288742340595,0,0,0,0.102727841829857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203668936920267,0.00117432238092907,-0.00516203045802163,0,0,0,0,0,0
X002460.SZ,0.0539964879430689,0,0,0,0,0,0,0,0,-0.0755398281244844,0,0,0,0.83064916586001,0,0,0,-3.46944695195361e-18,0,0,0.00746881655949043,0,0,0,0,0,0,0,0,-0.130721127432614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217268035543448,-0.0286100878598807,0,0,0,0,0,0
X600795.SH,0.138055629209431,0,0,0,0,0,0,0,0,0.0410673400055979,0.0678928721251156,0.374193462328936,0,0,0,0,0,0,0.0318151301926745,0,0.0509186332197825,0,0,0,0,0,0.164225522289705,0,-0.0334589094025577,0,0,0,0,0,0,0,0,0,0.023213965929092,0.106667408967372,0.102226621668396,0,0,0,0.0123290252728929,0,0,0,0,0,-0.0838694061820821,1.73472347597681e-18,0,0,0,0,0.0330700621467496,0,0
X601699.SH,0,0,0,0,0.312177884134218,0,0.190179732646927,0,0,0,0,0,0,0,0,-0.00770996145715933,0.0297937123998249,0,0,0,0,0,0,0,0,0.105846804423498,0,0,0,0,0,0,0,0,0,0,0,0,0.0329676754809164,0,0,-0.0426442279631941,0,0,0,0,0,0,0,0,0,0,0.0108718742980487,0,0,0,0.0171581482442318,0,0
X000708.SZ,0,0,0,0,0,0.170098963749671,0,0.126547717849343,0.0577402433740456,0,0,-0.0651835580877658,0,-0.0759937234573266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218059650508009,0,0,0.0932399219437326,0,0.0310092378856433,0,0,0,0.12358778262891,0,0,0,0,0,0,0,0,0,0,0,0.00961677477546521,0,-0.0887052845886622,0,0,0,0,0
X600111.SH,0.145756320588636,0,0,0,0,-0.0103495216934966,0,0,0,0,0,0,0,0.239915579434259,0,0,0,0,-0.0236269308928251,0,0.189297686793906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.145522761020575,0,0,0,0,0.166996354473617,0,0,0.0222152453266859,-0.020829697367076,-0.0558740185836854,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.168275718716587,0,0,0,0.0692137239841463,0,0,0,0,0.0144757868206166,0.377565896746036,0,0,0,0,0,0,0.060997603154381,0,0,0.00339342741147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613870029636781,0,0,0,0,0,0,0.0122735993452926,-0.0161836769883949,0,0,0,0,0,0
X600362.SH,0,0,0,0.0122284003671735,0,0,0,0,0,0,-0.0217244691502842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124247585552072,0,0,0,0,0,0,0,0,0,0.114193316269108,0,0,0,0.0323741006995947,0,0,0.121394031988284,0.271878322031141,0,0,0,0,0,0.007304562973106,0,0,0,0.000926537502846802,0,0
