,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600011.SH,X600309.SH,X601898.SH,X002466.SZ,X600660.SH,X600688.SH,X600795.SH,X300072.SZ,X002460.SZ,X601992.SH,X600188.SH,X601991.SH,X600362.SH,X600547.SH,X600886.SH,X600111.SH,X000898.SZ,X600516.SH,X000709.SZ,X000792.SZ,X600157.SH,X600027.SH,X000553.SZ,X000786.SZ,X600176.SH,X000408.SZ,X600339.SH,X000723.SZ,X600352.SH,X600219.SH,X600489.SH,X000959.SZ,X002271.SZ,X601158.SH,X600808.SH,X000883.SZ,X600299.SH,X600549.SH,X000630.SZ,X000825.SZ,X002092.SZ,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0319812049739676,0,0,0,0,0.0165386862433135,0,0,0,0,0,0.132725767274213,0,0,0.0243348096446261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319323332161946,0,0.0477542388871364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205041309340843,0.02772275858865,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0428508145014644,0,0,0,0,0,0,0,0,0,0,0,0.0224594335335803,0,0,0,0,0,0,0.0439124210545128,0.00751228498534017,0,0,0,0,0,0,-0.0584496033076234,0,0,0.0015861438124132,0,0,0,0,0.0330890619085828,0,0,0,0,0,0,0,0,0.000198208778377375,0,0,0.00539526742381572,0,0,0,0,0,0
X601088.SH,0,0,0,0.0144656536871925,0,0,0,0,-0.088192492183479,0,0,0,0,0.905053003371507,0,0,0,0,0,0,0,0,0.161304620078274,0,0,0,-0.0447431535078195,0,0,0,0,0,-0.00623199989029956,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.074279341171537,0.0642374291793,0,0.0170828601294721,-0.0108152245058349,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00870502618942927,0.255463095890275,0,0,0,0,0,0,0,0,-0.0915426042891301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298035511734731,0,0,0,0,-0.0110410375875431,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.0756132831203748,0,0,0,0,0,0,0,0,0,0.0734226130886496,0,0,0,0,0,0,0,-0.0106282256890089,0,-0.0880848054420852,0,0,0,0.070657617921472,0,0,-0.143984386610708,-0.156201334536109,-0.00793749692907514,0,0,0,0,0,0.142261137385407,0,0,0,0,-0.154331325924752,0,0.177736120229178,0,-0.0322974229985162,0.0466528632977312,-0.0831287381238231,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195498272581922,0,0,0.0392480909487689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764349410930936,0,0,0.00341801964045446,0,0.0728765746676733,0,0.102101210063943,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.10093236172956,0,0,0,0,0,0,0,0,0,0.066689153573509,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165139720849077,0,0,0,0.11868854842446,0,0,0,0,0,0,0,0.0781857044260615,0,0.090725982775987,0,0.0507684089428793,0,-0.0797144712260511,0.0216970349313933,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686528714222733,0.17485706803195,0,0,0,0,0,0,0,0,0,0,0,0.0171915521898525,0,0,0,0,0,0,0,0.0153537319854534,0,0,1.73472347597681e-18,0,0.0550894889604736,0,0,0.022315412071819,0,0,0,-5.42101086242752e-20,0.0110447685209671,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.0462682637129897,0,0,0,0,-0.0530266122840266,0,0,0,0,-0.0578722368683116,0,0,0,0,0,0,0.0101251236155419,0,0.125760352484271,0,0,0,0,0,-0.161397434581013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434800486547987,0,0,0,0.00466442813117851,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0520007333328372,0,0,0,0,0,0,0,0,0,0,0.376764633931961,0,0.0334970569821774,0,0,0,0.0478113650885165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466505290841782,0,0,0.00633047151557894,0,0,0,0.0772743539515661,0,-0.0275320583458141,0.0143293416092275,0,0,0,0,0,0
