,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600585.SH,X600660.SH,X600547.SH,X600886.SH,X002466.SZ,X601600.SH,X002460.SZ,X000792.SZ,X600795.SH,X000708.SZ,X601699.SH,X600010.SH,X600111.SH,X000301.SZ,X600362.SH,X000983.SZ,X600027.SH,X600803.SH,X000877.SZ,X600426.SH,X601991.SH,X000786.SZ,X600489.SH,X002271.SZ,X600985.SH,X600160.SH,X000408.SZ,X000630.SZ,X000807.SZ,X000933.SZ,X600176.SH,X000932.SZ,X600612.SH,X600348.SH,X300037.SZ,X601168.SH,X600219.SH,X002128.SZ,X600157.SH,X600688.SH,X000027.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.428879907661644,0.291700929336039,0.0555308145898115,0,0,0.0502755254485161,-0.166520360750785,0,0,0,0,-0.0112917174746299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0696099864034856,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.132032538484151,0,-0.00413923820858118,0,-0.041367159795227,0,0,0.149039209186531,0,0
X601088.SH,0.0218649713759898,0,0.181235333007825,0,0.211693592486144,0,0.087551723906176,0,0,0,0,0,-0.0132978305260075,0,0,0,0,0,0.104264923722492,0,-0.0484061198882754,0,0,0,0,-0.140813915814821,0,0,0,0,0,0,0.0441840657334219,0,0,0,0,0.064260172919837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123965354786674,0.0113048727657756,0,0,0,0.0625687223494103,0,0
X600028.SH,0.439142962825706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518971498135325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130821614951997,0,0,0,0,0,0,0,0,0,0,0,-0.0148126430118247,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.245794011265253,0,0.131009596840079,0,0.0197712616438844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149325756988901,0,0,0,0,0,0.241488099809643,0,0,0,0,0,0,0,0,0.135068372386412,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.0763970751474916,0,0
X600188.SH,0,0,0,0,0,0.131946510737644,0,0.00466353469426191,0,0,0,0,0,0,0,0,0,0,0.295668062205443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262895292532,0,0,0.0195958897915135,0.091204364932859,0,0,0,0,0,0,0,0,0,-0.0310451289324275,0.018265133017299,0,0,0,0,0,0
X601898.SH,0.0396487798483732,0,0,0,0.422279415231617,0,0,0,0,0,0,0.0767049344940913,0,0,0,0,0,0,5.59949044066435e-05,0,0,0,0,0.0724378965704828,0,0,0,0,0,0.0574909920854098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162453227392005,-0.011638524354923,0,0,0,0.0451895462778826,0,0
X600011.SH,0,0,0,0,0,0,0,-0.00444500702878646,0,0,0,0.0173660964719368,-0.0427374481427676,0,0,0,0,0,0,0,0,0,0,0,0.360580987651311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00368128898675254,0.000838005403483988,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0286203751969177,0.123278113651736,0,0,0,0,0,0,0.00845032003311857,0,0,0,0,0,0.0776690903580487,0,0,0,0,0,0,0,0,0,0,0,0,-0.0472816021073469,0,0,0.213583967626271,0,0,0,0,0.196649899613382,0,0,0,0,0,0,0,0.100702372700905,0,0,0,-0.0305796740138625,0.0182313074054049,0.0685056609976158,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607847374036992,0,0,0,0,0,0,0,0,0.058591631029246,0,0,0.272117227080343,0.0407605426131421,0,0,-0.0149077017154679,0.0673377607767575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213707081723756,0.0295193726332198,0,0,0,0,0,0
X600660.SH,0,0,0.0810550698516317,0,0,0,0,0.0165207249409127,0,0,0,0.0469303337228141,0,0,0,0,0.0127294390776865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122460298096211,0,0,0,0,0,0,0.0362179807869371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114736103687145,0,0
X600547.SH,0.0449726095943492,0,0.0701746659324137,0,0.0612901846377238,0,0,0,0,0,0,0,0,0,-0.0497501746234986,0,0,0,0,0,0,0,0,0.0230437135313794,0,-0.0266862042219722,0,0,0,0,0.427780904833015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882496074120674,0,0.00348124687274998,0,0,0,0,0,0,0
X600886.SH,0,0.19530851454259,0,0,0,0.0385788943773802,0,0,0,0,0,0,0,0,-0.0161712327401787,0,0.314785185276627,0,1.0842021724855e-19,-0.151209023050944,0,0,0,0,0,0,0,0,0,-0.00329611329934858,0,0,0,0,0,0,-0.0200407550689991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104348124282251,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.0680987229244225,0,0,0,0.683777016033652,0,0,0,0,0,0,0.0770244907618457,0,0,0,0,0,0,0,0,0.00392399003105673,0.0419418308341365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00286588831332419,-0.0111490400500794,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114794689698962,0,0,0,0,0,0.0454693165535018,0,0.0175383644211025,0,0,0.182367691105699,0.198429504337982,0,0,0.0889134583816096,0,0.0439633380041177,0.1283044999335,0,0,0,0,0,0,0,-0.0255656419652773,0.0295677403831528,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.627263499262581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986239896654253,0,0,0,0.0457185491478845,-0.150231653132617,0.0110298333743049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00369322479620878,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.2263571549453,0,0,0,0,0,0,0,0.267413516603061,0,0,0,0,0,0,0,0,0,0,0.0947135070731495,0,0,0.164280892758645,0,0,0,0,0.0716317723870285,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105781831198755,0,0,0,0,0,0
X600795.SH,0.0182050711985966,0,0,0,0,0,0,0,0,0,0,0.403623483417277,0,0,0,0,0,0,0.0735025595758859,0,0,0,0,0,0.01957727411829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793253703221034,0.0926829015020122,0,0,0,0,0,0,0,0,0,0,-0.000937718098944195,-0.00607652273150316,0,0,0,0.0514475911866373,0,0
X000708.SZ,0.0603824582581321,0,0,0,0,0,0.0923125993490342,0.141543422497024,0,0,0,0,-0.0995239057227792,1.0842021724855e-19,0,0,0,0,0,0.0937542543236888,0,0.0879598850465805,0,0,0,0,0,0,0.162636891426752,0,0,0,0,-0.023257003329049,0,0.19592902590878,0,0,0,0,0,0,0.0289626983780315,0,0,0,0,0,0.0535182889362548,0,0,-0.0154687297079923,0.0284629143666485,-0.113069614805348,0,0,0,0,0
X601699.SH,0,0.140815018905931,0,0,0.280072755828898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854985455055482,0,0,0,-0.195291364226937,0,0,0,0,0.24281911572608,0,0,0,0,0.244064522690982,0,0,0.14357305070158,0,-0.00372340292307209,0,0,0,0,0,0,0,0,0.0415494849699374,-0.0381668973138569,0,0,0,0.0328068629757946,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.098243572628729,0,0,0,0,0,0,0,0.394294877686535,0.055199186095569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184031773275453,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0269085390265045,-0.0512014897474342,0,0,0,0,0.27527880244384,0,0,0,0,0,0,0.133722633327146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190112502949367,0,0,0,0,0,0,0,0,0,0.144339917452086,0,0,0,0.108418899303807,0,0.0056648407678829,-0.00991049068388406,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.108334919727286,0,0,0,0,0.0269732305855664,0,0.1925548100898,0,0,0,0,0,0,0,0,0,0,0.0735067802593397,0,0,0,0,0,0.0278140988186413,0,0,0,0,0,0.0945706731002963,0,0,0,0,0,0,0.0884023568829671,0,0.0139794533832686,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.101636774591124,0,0,0,0,0,0,0,0.0377908029487932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333986240303084,0.0835431270267468,0,0,0,0.375003061710276,0,0,0,0,0.033461611004423,0.0602886192264345,0,0,0.169738745659329,0,0,0,0,0,0,0.00364275163477731,0.00560924028268501,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.00887825691993062,0,-0.0471052588175561,0,0,0,0.375380180855502,0,0,0,0,0,0,0,0,0,0,0.117387035554065,0,0,0.0252305930425778,0,0,0,0,0,0,0,0,0.178120409841102,0,0,0,0,0,0,0,0,0,0.00796928326248742,0,0,0,0,0.0228129491628357,0,0
X600027.SH,0,0,0,0,-0.092974044229752,0,0.431579831711943,0,0,0,0,0,0,0,0,0,0.0871702483789161,0,0,0.00997151653204437,0,0,0,0,0,-0.107246310956382,0,0,0.252832496624639,0,0,-0.153243089261509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0075241851582216,0.00145685683201941,0,0,0,0,0,0
X600803.SH,0,0,0.0809797233917146,0,0,0,-0.037142016243352,0,0,0.0760551186920512,0,0,0,0,0,0,0,0,0.121869592012551,0,0,0,0,0,0,0,0,0,0,0.115047119278208,0,0,0,0,0,0,0.0988737274632941,0,0.281633367276632,0,0,0,0,0,0,0,0,0,0,0.0605621282401222,0.171903830139018,0,0.0220056009210529,0,0,0,0.0202586656283142,0,0
X000877.SZ,0,0,-0.0281726783225165,0,0,0,0,0.172997163140089,0.359836660222005,0,0,-0.249964077099691,0,0,0.0390830558165248,0,0,0,0,0,0,0,0,0.122214188596383,0,0,0,0,0,0.00655829663469903,-0.108433472191778,0,0,0.0960872721199443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114950250336009,0,0,0,0,0,0
X600426.SH,0,0,0,0.143487106603269,0,0,0,0,0,0.0286563413245209,0,0,0,0,0,0,0,0,0,0,0.0567378111380302,0,0,0,0,0,0,0,0,0,0,0,0,0.0822965770681561,0,0,0,0.27344228941775,0,0.132020027713472,0,0,0,0,0,0,0,0,0,0,0.222927807395513,0,0.00415309326718468,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.107129842769275,0,0,0,0,0,0,0,0.0553974993025462,0,0.139679686094713,0,0,0,0.0864031337094186,0,0,0,0,0,0,0,0,0,0,0.014071958904025,0,0.0390523830858081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490384423278292,0.0300101215815522,0.0738699144694252,0,-0.0277676436363069,0.0130501701836225,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.268984834734174,0,0,0,0,-0.11879009078339,0,0,0,0,0,0,0,0.151363057251343,0,0.0554613020228581,0,0,0,0,0,0,0,0.122231843967931,-0.17914299211411,0,0.0705580574509331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152725645164195,-0.00813918053365463,-0.0276299195274339,0,0,0.193530663036146,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.472971251391653,0,0,0,0,0,0,0.017418487834623,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354030770779086,0,0.0103244340332222,0,0,0.0154437160579119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00588757161300227,0,0,0,-0.0155009458251502,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.185855672258951,0,0,0,0,0.0434032761997664,0,0.443009101793359,0,0,0,0,0,0,0,0,-0.0615516566322658,0,0,0,0,0,0,0,-0.0872880582332441,0,0,0,0.0416314912870124,0,0,0,0,0,0.15795037887623,0,0,0,0,0,0.0447738243385406,0,0,0,0.0205319298010573,0,0,0,-0.0962564690637705,0,0
X600985.SH,0,0,0,0,0.245218021889522,0,0,0,0,0,0,0,0,0,-0.00311688409992586,0,0,0,0.470755944349297,0,0,-0.119244279419535,0,0,0,-0.0866865923088188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0626369309527096,0.0548416241896227,-0.00634709112271801,0,0.121803218069518,0,0,0.0129979991905373,0,0
X600160.SH,0,0,0,0.091173269831764,0,0,-0.0239563778311769,0,0,0,0,0,0,0.00571635026771284,0,0.17834509936083,0,0,0,0.0958162409581344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939121841365706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0806481481862754,-0.0150602557165944,1.73472347597681e-18,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0.232872269295787,0,0,0.0173731361874976,0,0.00743119433066502,0,0,0,0,0.0643210362291476,0.405810010260748,0,0.0344705892987961,0,0,0,0.11959451207978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573639186390181,0,0,0,0,0,0,0,0,-0.0341703658698688,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0752920688755561,0,0,0,0,0,0,0,0.170345348819871,0,0,0,0,0,0,0,0,0,0.127692071148402,0,0,0.10876675306573,0,0,0.271940671075897,0.00823364417038664,0,0,0.0509990777792159,0,-0.00618038483443876,0,0,0,0,0.0194963965860434,0,0,0,-0.000918699501743766,4.33680868994202e-19,0,0,0,0,0,0
X000807.SZ,0,0,0,0,-0.0600471009648044,0,-0.117805551354086,0,0,-0.0973860008909585,0,0,0,0.729051473774681,0,0,0,0,-0.00796063961821662,0,-0.123805166959846,0,0,-0.0114237893377923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152361608634512,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00507288628299995,0,0,0,-0.0298495225508073,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.00730427919214306,0.148045744103103,0,0,0,0,0,0,0,0,0,0.164228874639402,0,0,0,0.0170678628564691,0,0,0,0,0,0,0,0,0.543326932934918,0,0,0,0,0,0,0.0689687834015636,0,0,0,0,0,0,0,0,0.0172168271188909,0,0,0,0.00578532310893011,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.293749321757399,0,0,0,0,0,-0.0331546895410097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766611709632863,-0.12335526137995,0.087833506147803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00986980781740774,0.00237829442472381,0,0,0,0.00510287703018716,0,0
X000932.SZ,0,0,0,0,0.0554507383421224,0,0,0,0,0,0,0,0,0,0,0,0,0.0275118515632093,0,0,0,0,0,0,0,0,0,0.263664783617388,0.315611936459545,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0805917389822355,0,0,0,0,0,0,0,0,0,0.0730388356239961,-0.0139596750205852,0.0215611526152005,0.131832706312982,0,0,0,0,0
X600612.SH,0,0,0,0,0.0675584712713554,0,0,-0.0826340366861329,0,0,0,0,0,0,-0.0709145659744237,0,0,0,0,0,0,0,0,0.00912635396032338,0,0,0,0,0,0,0,0,0,0.0297612346094319,0,0,0,0,0,0.0681714528518969,0,0,0.0847040437287351,0,0,0,0,0,0,0.191626107121312,0,-0.0223168376082278,-0.00735360389210707,0,0,0,0.0481192976458644,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180007310869607,0,0,0,0,0.178537423048138,0,0,0,0,0.145740608158927,0,0,0,0,0,0,0,0,0.133114848472039,0,0,0,0.0643078615719592,0,0,0,0,0,0,0,0,0,0,0,0,0.10117693092421,0,-0.0110508073202071,0,0,0,0,0,0,0
X300037.SZ,-0.103886467514479,0,0,0,-0.0105262543891917,0,0,0,0,0,0,0,0.0675060765770058,0,0,0,0,0,0,0,0,0,0,-0.0232460408712284,0,0,0,0,0,-0.0497447150442659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0239991101364517,-0.00652963253613357,0,0,0,0,0,0
X601168.SH,0,0,0,0,0.150091040333124,0,0,0,0,0,0,0,0,0.215286580358365,-0.0237650311570089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075113405232987,0,0,0,0,0.150391803104136,0,0,0,0,0,0,0,0,0,0,0,0,-0.0879593960981486,-0.0284824239128718,0.015706453763123,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.00660295494631919,0,0,0.0184789611424746,0,0,0,0,0,0,0,0.0379198709031603,0,0,0,0,0,0,0.180188757433425,0,0,0,0,0,0.0955984425616796,0,0,0.0744818701377352,0,0.0535513370058981,0,0.148790761141657,0,0,0,0.00976889687983135,0,0,0,0,0,0,0,0,0,0,0,-0.00669503612100845,0.00890889647071066,0,0,0,0,0,0
X002128.SZ,0,0,0,0.048706632392691,0.0771012576648143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994833927970887,0,0,0,0,0.022148808248706,0.0340004236173041,0,0,0,0.0642027008007928,0,0,0,0,0,0,0,0,0,0,0,0,0.00838241635567803,0,0,0,0,0,0,0,0,0,-0.00386299821794003,-0.00136312268165909,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,-0.0300825941562145,0,0,0,0.00122018903638687,0,0,0,0,0,0,0.0833434064185156,0.11096093514375,0,0.136707617070049,0,0,0,0,0,0.0455940577322588,0,0,0,0,0,2.16840434497101e-19,0,0.0579355755468068,0,0,0,0,0,0,0.0851975779506325,0,0,0.0464077236603737,0,0,0,0,0,0,0,0.00900434311810163,0,0,0,-0.0419906226869699,0,0
X600688.SH,0,0,0,0,0,0,0,0.0784451263551604,0,0,0,0,0.107932869927967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286798943947312,0.315098323097225,0,0,0.0145889669152211,0,0,0.0521013580004389,0,0,0,0,0.11981901454831,0,-0.0105702493807789,0,0,0.0774702076319158,0,0,0,0,0,0,-0.00347581706252795,-0.00936862403960242,0,0,0,0,0,0
X000027.SZ,0,-1.73472347597681e-18,0,0,0,-0.012230673700702,0,0,0,0,0,0,0,0,0.0102170128321951,0,0,0,0,0,0,0,0,0,0.139004178837393,0,0,0,0.111228881006776,-0.0681352057579634,0,0.0608001339911564,-0.031423226606083,0.124674060740956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130563959934955,0.193066625355993,-0.0269506245835791,0.011948740514557,0,0,0,0,0,0
X002353.SZ,0.240187066299787,0,0,0,0,0,0,0,0,0,0.334364503860959,0,0,0,0,0,0,0,0,0,0,0,0,-0.0653078088932971,0,0.576952346690143,0,0,0,0.036367947839162,0,0,0,0.180738165535634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00706799029451964,0.0149202611838223,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.402976937439159,0,0,0,0,0,0,0,-0.0708409302040594,0,0,0,0,0,0,0,0,0,0,0,0,-0.212608937573511,0,0,0,0,0,0,0,0,0,-0.0330208688773481,0,0,0.021136946533577,0,0.0584403768499462,-0.113102806437356,0,0,0,-0.0319813972807838,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245934122250492,0,0,0.0794317101252654,0,0.450466899545456,0,0,0,0,0,0,0,0,-0.175023597480461,0,0.30912867938557,0,0,0,0,0,0,0,0,0,0,0,0,-0.269069752158082,0,0,0,0,0,0,0,0,0,0.744935966460924,0,0,0,-2.51791961801295,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.872813958547022,0,0,0,0,1.05652297500997,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0214201138732433,0,0,0,0,0,0.0305478311105134,0,0,0,0,0.0727512283506211,0,0,0,0,0,0,0,-0.00809431241173634,0,0,0,-0.0197753317743942,0,0,0,-0.0962978326689154,0,0,0,0,0,0,-0.0132356260980077,0,-0.0494870201011121,0,0,0,0,0,0,0,-0.0109159564236682,0,-0.00852461753745598,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.00270730804728924,0,0,0,0,0,0,0,-0.115113439558226,0,0,0,0,0,-0.0220549067199911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010160998832322,0.000691494905501019,0,0,0,0.0298125752188085,0,0
