,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600019.SH,X600585.SH,X002460.SZ,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X601600.SH,X600111.SH,X600660.SH,X600886.SH,X000301.SZ,X600010.SH,X000708.SZ,X002271.SZ,X000877.SZ,X600795.SH,X600362.SH,X600803.SH,X600426.SH,X600027.SH,X601991.SH,X601699.SH,X600176.SH,X600489.SH,X000983.SZ,X000807.SZ,X600995.SH,X000786.SZ,X600160.SH,X600219.SH,X000933.SZ,X600688.SH,X300037.SZ,X600378.SH,X000932.SZ,X000629.SZ,X000408.SZ,X002080.SZ,X000630.SZ,X600096.SH,X000723.SZ,X000831.SZ,X600352.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.222676422005494,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0934437497063804,0,0,0,0,0,0,0.0532291264779222,0,0,0,0,0,-0.0351425142422189,0,0,0,0,0,0,0,0.0867827091258681,0,0,0.00951387010486102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656884179169201,-0.0762365895944636,0,0,0,0,0,0
X600028.SH,0.381311879436936,0,0.161454367202003,0,-0.10947553035309,0,0,0,0,0,0.149210654109471,0,0,0.0427008518146526,0,0,0,0,0,0,0,0,0,0,0,0.129759267737591,0,0.0692312427688164,0,0,0,0,0,0,0,0,0,0,0,0.069677420300837,0,0.00817909019726637,-0.0763688018659008,0,0,0,0,0,0,0,0,0.0202558464198014,-0.047931297085884,0,0,0,0,0,0
X601088.SH,0,0.0192269373485181,0,0,0,0,0,0,0,0,0.114628720665882,0,0,0.136405786099037,0,0,0,0,0,0,0.0117526766018674,0,0,0,0,0,0.0445893709589799,0,0.101654152602921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159941773462388,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0.0610645546866476,0,0,0,0,-0.0114132012448227,0,0,0,0,0,-0.0525285386148724,0,0,0,0,0,0,0,0,-0.062152875941426,-0.0542296655103661,0,0,0,0.274378079081577,0,0,0,0,0,0,0.0788564049240193,0,0,0,0,0,0,0,0,0,0,-0.0803446163842617,0,0,0,0,0,0,0,0.0156998412403773,0,0.0298011555964918,0,0,0,0,0
X600188.SH,-6.93889390390723e-18,0,0.0148973401060598,-0.143608092449068,0,0,0,0,0,0,0.024011506003168,0,0,0,0,0,0,0,0,0,0.0952505639736722,0,0,0,0.0656149133430479,0,0,0,0.532843909164991,0,0,0,0,0,0,0,0,0.0709987623800328,0,0,0,0,0,0,0,0,0.0410105283090501,0,-8.67361737988404e-19,0,0,-0.0568305544476725,0.0224396329039577,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-0.0232366635871722,0,0,0,0,0,0,0,0,0,-0.0652485375058765,-0.221253936429997,0,0,0.0497641886456793,0,0.507865435659744,0,0,0,0.050289656787254,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0995954958565439,0,0,0,0.0496117596139291,0,0,0,0,0,0,0.0011432725146063,0.0112260304687923,0,0,0,0,0,0
X600019.SH,0.265404947810956,0,0,0,0,0,0,0,0,0,0.108007659870513,0,0,0.0360453592091794,0,0,0,0,0,0,0,0.0430096215702937,0,0,0,0,0,0,0,0.0320444244017909,0,0,0.0129294494097009,0,0,0,0,0.0306930696590332,0,0,0,0.157082916608239,0,0,0,0,0,0,0,0,0,0.0207780796511751,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196362934782193,0.201922673125697,0,0,0,0,0,0,0,0,0,0,0.0602591303747542,0,0,0,0,0.0977357640726856,0,0,0.00714984290608618,0,0,0,0,0,0,0,0,0,0,0.0163653032849945,0,0,0,0,0,0,0
X002460.SZ,-0.0642616833760297,0,0,0,0,0,0,0,0,0.686958342293162,0,-0.0592757139514077,0,0,0,0,0,0,0,0,0,0.181627013761903,0,0,0,0,0,0,0,0,0,0,0.015307099663883,0,-0.0745153417781117,0,0,0,0,0.00623453187473018,0,0,0.00554795623259388,0.0673484553484726,0,0.0176710310791231,0,0,0,0,0.0393333922024175,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.527066863685672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121780403525548,0,0.104457421517414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0.0413735549118774,0.0575708664890302,0,0.119667983191361,0,0.194302624168911,0,0,0,0,0.0537166835180604,0,0.0750688073153328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032134513362161,0,0,0.0689540149154178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104321397010361,0,0,0.0384659869853688,-0.049036319358077,0,0,0,0,0,0
X600547.SH,0,-0.0540723504274264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.102564776812352,0,0,0,-0.0531689468471174,0,0,0,0,0,0.522356508783144,0,0,0,0,0,0,0,0,0,0.0145838616063016,0,0,0,0.0275273372136898,0,0,0,0,0,0,-0.0121100275292343,-0.00269698973935119,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.284405849717821,0.033593381648592,0,0,0,0,0,0,0,0,0,0,0,0.0503061207044438,0,0,0,0,0,0,0,0,-0.00595834384110613,0,0,0,0,0.0543441686248582,0,0,0,0.0733604379791259,0,0,0,0,0,0,0,0,0,0,0,0.0119509209883161,-0.000509455577186747,0,0,0,0,0,0
X601600.SH,0,0.183809744686177,0,0,-0.0635664444529689,0,0.171902387468865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438800998568616,0.0615891583123204,0.0317888887267897,0,0,0.0527351795898364,0,0,0,0,0,0,0,0.285633389735083,0,0,0.000129919024036244,0,0,0.0101249667741326,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00987740583961473,0,0,0,0,0,0,0.029203517836311,0,0,0,0,0.0432807273302602,0,0,0,0,0,0,0,0.0808449813342535,0,0.0386974529224268,0,0,0.0360318097827562,0,0,0,0,0,0.45672580450411,0,0,-0.0175601043251226,-0.0194130139438382,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.171757721407732,0,0,0,0,0,0,0,0,0.104061819810932,0,0,0.141551025820507,0,0,0,0,0,0,0,0,0,-0.0159074844116257,0,0,0,0,0.110769080608573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159788959695889,0,0,0,0,0,0,0
X600886.SH,0,0.039428348709269,0,0,0.0123776694129899,0.0269359496229948,0,0,0,0,0,0,0,0,0,-0.0643840119049801,0,0,0,0,0,0,0,0,0.0183150218012395,0,0,0,0,0,-0.00221174606066369,0,0,0,0.0732324301976296,0,0,0,0,0,0,0,0,0,-0.0160827344929902,0,0,0,0,0,0,-0.0170983411543444,0.0270629301999088,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10630149444453,0,0,0,0,0,0,0.00116856965786049,0,0,0,0,0,0,0,0,0,0,0,0.0215918879032045,0,0.0390066956187378,0,0,0.0395316288227595,0,0,0,0,0,0,0.0828426249434972,0,0.325176840049457,0,0,0,0,0.029896385966089,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.00655914228426922,0,0,0,0,0.072970647130135,0,0,0,0,0,0,0.0682640049328848,0,0,0,0,0,0,0,0.0257788824205264,0,0,0.00633220357635252,0,0,0,0.00911086856752889,0,0,0,0.010904546125759,0,0,0,0,0.0742352307545839,0,0,0,0.082156297423027,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.0886633668735071,0,0,0,0,0.057442289143433,0,0,0,0,0,0.123323921968836,0,0,0.208708351967331,0,0,0,0,0.0301036411756402,0,0,0.0784960472177789,0,0,0,0,0,0,0,0,0,0,-0.182256338454735,0,0,0,0,0.00980627361886284,0,0,0,0.0603194165545904,0,0,0.0420279787109976,-0.0266804953206889,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.115161221304694,0,0,0,0,0,0,0,0.123848146751059,0,0,0,0,0,0.0231583048395293,0,0,0.208676221164699,0,0,0.0223356629978197,0,0.132954565453444,0,0.332213707850165,0,0,0,0,0,0,0.0703341648891124,0,0,-0.00198597545662369,0,0,0,0,0,0,0
X000877.SZ,0,0,0.164598323032871,0,0,0,0.0462241361383792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00825499432183098,0,0,0,0,0,0.180270545079141,0.426766186914189,0,0,0,0.0529959320028263,0,0,0,0,0.0011944993277575,0.0221278114216537,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0222530021633396,0,0,0,-0.00162755183462939,0,0.0302368637110843,0,0,0,0,0,0,0,0,0,0.0944668631571794,0,0,0,0.0666030178917323,0,0.202855400993957,0,0.0604075213525619,0,0,0,0,0,0,0,0,0,0,0,0,0.109658896536759,0,0,-0.0661384336203837,0,0,0,0,0,0,-0.0197750645413401,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.0668696720899362,0,0.208853242161885,0,0,0,0,0,0,0.00128664863580753,0,0,0,0,0,-0.0254885758098602,0,0,0,0,0.0934747758073773,0.238393395919625,0,0,0,0,0,0.0365280732397229,0,0,0,0,0,0,0,0,0,0.0119092659032387,0,0,0.0092585819696534,0,0,0,0,0,0,0
X600803.SH,0,0,0,-0.0770080269816512,0.0742022367352606,0.0635471268437711,0,0,0,0,0,0,0,0,0.144659960677027,0,0,0,0,-0.201425630290936,-0.081584684057703,0,0,0,0,0.345799558770242,0.00583484518804975,0,0.117793219928456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0919684577217117,0,0,0,0,0,0.000636591477641926,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.584385354467522,0,0,0,0,0,0,0.236457136034031,0,0,0,0,0,0,0,0,0,0.0204676355687674,0,0,0,0.137052119512816,0,0,0,0,-0.0226243150082379,0,0,0,0,0,0,0,-0.284713131157193,0,0,0,0,0,0,0.0476071868396617,0,0,0,0,0,0.221788104598251,-4.33680868994202e-19,0.0168942023268215,0,0,0,0,0,0
