,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X600886.SH,X601600.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X000708.SZ,X600795.SH,X600352.SH,X600688.SH,X600801.SH,X600111.SH,X000723.SZ,X601992.SH,X600027.SH,X002271.SZ,X600516.SH,X600489.SH,X002466.SZ,X000786.SZ,X600299.SH,X600176.SH,X002460.SZ,X000898.SZ,X002353.SZ,X601158.SH,X600426.SH,X000883.SZ,X000709.SZ,X600612.SH,X600219.SH,X000629.SZ,X600583.SH,X600315.SH,X000027.SZ,X000630.SZ,X000792.SZ,X600985.SH,X000553.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16305194347873,0,0.0811694014645992,0.523829884428067,0,0.0244785552418285,0,0,0,0,0,0,0.229219769284075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135903875777525,0,0.137104556421986,0,0,-0.00215552320463919,0,0,0,0.0447671289344222,0,0
X600489.SH,0,0,0,0,0,0,0.575834749788685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637127389618407,0,0,-0.060760542635882,0,0,0,0,0,-0.085828898420572,0,0,0,0,0.158282922316292,0,0,0,0,0.0137205550837281,0,0,0.129232410175515,0,0,0,0.00984899063942954,0,0,0,0,-0.0412092671600274,0,0
X002466.SZ,0,0,0,0,0,0,0,0.132303369969004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284806708367048,0,0,0,0,0,0,0,0,0,0.143311366189295,0.726343942129243,0,0,0,0,0,0,-0.0786952132505771,0,0,0,0.0422289005627696,0,0,0,0.136648096920932,0,0,0,0,-0.0674969866964035,0,0,0,0.0015183222254545,0,0
X000786.SZ,0,0,0,0,0.169752080656558,0,-0.0620350243948398,0,0,0,0,0,0,0,0,0,0.0187931471488852,0,0,0,0,0,0,0,0,0,0,0,0.0766057046492452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583672198846771,0,0,0,0,-0.0174341693788647,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.114636098188838,0,0,0,0,0,0,0,0,0.123255708335204,0,0.101273530732186,0,0,0,0,0,0.147014279518855,0,0,0,0,0.0617576412092632,0,0,0,0,0,0,0,0.200472801800652,0,0,0,0,0,0,0,0,0,0.162986132689396,0,0,0.0307069848168943,0,0,0,-0.02804077534843,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450395162321038,0,0,0,0,0,0,0.0458522282398716,0,0.0956862411245992,0.0531118452126416,0,0.211208302324367,0.059904845663165,0,0,0.208886916469586,0.00997839991733838,0,0,0,0,0,-0.064965367848831,0,0,0,0,0,-0.0162476175205034,0,0,0,0,0,0,0,0,0.00359352361627527,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033876447476436,0,0,0,0.332623006507328,0,0.38796183728274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00326178581594223,0,0,0,0.0110927880371159,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337680856416436,0,0,0,0,0,0,0,0,0.0912299868365411,0.0681538027324707,0,0,0.100952172841568,0,-1.0842021724855e-19,0,0.0892952002409041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111619554290567,0,0,0.00253236005671259,0.0125601555486295,0,0,0,-0.00798171192658554,0,0
X002353.SZ,0,0,0,0,-0.0718678971222068,0,0,0.158150119657197,0,0,0,0,0,0,0,0,0,0,0.179040079161365,0,0,-0.0818616939732174,0,0,0,0,0,0,0,-0.182161601320623,0.205143626998099,0,0,0,0,0,0,0,0,0.0446392990869826,0,0,0,0,-0.100938953592689,0,-0.0682511044365689,-0.1774719585635,0,0,0,0,0,0,0,0,0.0864991962452308,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180694585665439,0,0,0,0,0,0,0.0781256136639434,0,0,0,0,0,0.0582081968294673,0,0.00312895318812138,0,0,0,0,0,0.0595242228778888,0,0,0,0,0.0379728305021387,0,0.0315380277497603,0,0,0,0,0,0,0,0.000493047704255968,0,0,0,0,-0.00212678442567446,0,0
X600426.SH,0,0,0.121882937342828,0,0.0147212741546469,0,0,0,0,0,0.194017305835463,0,-6.93889390390723e-18,0,0,0,0,0,0.107083611995126,0,0.131544508933237,0.0566073030353641,-0.00161200561800282,0,0,0,0,0,0,0,0,0,0.20805212641475,0,0,0,0,0,0,-0.0843224908286785,0,0,0.319225650189234,0,0,0,0,0,0,0,0,0.0113015966122318,0,0,0,0,0.0537662101787308,0,0
X000883.SZ,0,0,0,0,0,0,-0.0800520795080668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491210288003466,-0.0295491349959013,0.0268232412733364,0,0,0.0294367588834131,0.132082740641288,0,0.0825097131473001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032675197196295,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471167049783775,0.0179725391573379,0,0,0,0,0.00609292522562113,0,0,0.102529320327264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274379084800522,0.203429691342306,0,0,-0.000309156059324558,0,0,0,0,-0.0130903888082777,0,0
X600612.SH,0,0,0,0,0,0,0.508268121553343,0,0,0,0,0,-0.120948884856764,0,0,0,0,0,0.0633090237003549,0,0,-0.0428362824883721,0.0604829362527035,0,0,0,0,0.0505076482464754,0,-0.0998857843001237,0,0,0,0,0.00946436211516182,0,0,0,0,0,0,0,0.179741344905948,-0.0664833186225366,0,0,0,0,0,0,0,0.0333031761508097,0,0,0,0,-0.0558645895306034,0,0
X600219.SH,0,0,0,0,0,0,0.0117369354898897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129278530148195,0,0,0,0.0251726275417406,0,0,0,0.131366581226107,0.0407015150831242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501853851157202,0,0,0,0,0,0.00277642496600811,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177366511926561,0,0,0,0,0,0,0,0.0375610295119,0.0766912400429117,0,0,0,0.202462946550845,0,0,0,0,0,0,0,-0.012805495981738,0,0.0132518993314271,0,0,0,0,0,0,0,0,0,0.0384796628143195,0,0,0,0,-0.00585324462115172,0,0,0,0,-5.42101086242752e-20,0,0
X600583.SH,0,0,0,0,0,0,0.0121752512798888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321002480870232,0,0,0,0,0.0201337774033266,-0.00452832238246533,0,0.0354081044816725,0,0,0,0.121277007715523,0,0.193415229669908,0,0,0.0505013081952891,0,0,0,-0.0304713244179992,0,0,0,0.0538396455594405,0,0,0,0,0.00709585732088219,0,0,0,0.0230204779131651,0,0
X600315.SH,0,0,0,0,0,0,-0.100685413493147,0,0,0,0.15499065293139,0,0,0,0,0,0,0,0,0,0,-0.11001665926552,0,0,0,-0.236337536005438,-0.0278264527480636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153789233313828,0,0
X000027.SZ,0,0,0.0389968193528061,0,-0.0327420829897643,0,0,0,0,0,0.116492099843996,0,0,0,0,0,0,0,-0.0125042526549468,0,0,0,0,0,0,0,0,0,0,0,0.222505872620569,0,0.0215662816271835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136593043815583,0,0,0,0.00734151140731528,0,0,0,0,-0.0232302596017923,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117653425137474,0,0,0,0.0316603440059189,0,0,0,0.0839278544216556,0,0,0,0,0,0.118445272473207,0,0,0,0,0,0,0,0.0145344993952605,0,0,0,0,0,0.11680740613396,0,0,0,0,0.0839245003497509,0.0215688268395482,0,0,0,0.0108639712690685,0,0,0,0,0,0
X000792.SZ,0,0,0,0,-0.0882111282859995,0,0.161859866292673,0,0,0,0,0,0,0,0,0,0.242444840073457,0,0.1224950918084,0,0,0,0,0,0,0,0.055422196258979,0,0.115017663679779,0,0,0,0,0,-0.0535575304054786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435692424565758,0,0,0,0,0.0147714631161668,0,0
X600985.SH,0,0,0,0,0,0,-0.0163856995550394,0,0,0.0958278424313583,0,0,0,0,0,0,0,0,0.139855896262738,0,0,0,0.0800710570178319,0,0,0,0,0,0.0836560492972118,0,0.0875782253235999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21316590849389,0,0,0,0,0,0,0,0.0135319166183994,0,0,0,-0.043682563823675,0,0
X000553.SZ,0,0,0,0,0.145781942435107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230961908620626,0,0,0.0182168816393102,0,0,0,0.172006397282815,0,0,0.0159380304036188,0,0,0,0.124583222352553,0,0,0,0,0,0,0,0,0,0.0768195402119028,0,0,0,0,0,0.0270505530159568,0,-0.00574788584493286,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214964360282772,0.394195648813478,0,0,0.0512921739408752,0,0.00514570685433516,0,0.104174219474324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485293319844009,0,0,0,0,0,0.0173386062866681,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0107371070427311,0,-0.057941646760745,0,0,0,0,0,0,-0.0929409483936333,0,0,0,0,0,0,0,0,0.0229104919077858,0,0,0,0,0,0.0541714571804842,0,0,0,0,0,-0.0500146366010578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342928219872155,0,0,0,0.044578296486202,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.214772322298769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51112569642533,0,0,0,0.427876302266356,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185446901339886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517889919197668,0,0,0,0,-0.175086144831807,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514865085770092,0,0,0,0,0,0,0,0,0.00053679331065105,0,0,0,0,0,0,-0.121594722534272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110394023669776,0,0,0,0,0,0.00749498773351216,0,0,0,0.00143572329272978,0,0
MKreturn,0,0,0,0,0,0,0.00974042492198825,0,0,0,-0.0371193529166501,0,0,-3.46944695195361e-18,-0.0638167721477255,0,0,0,0,0,-0.0662169347753336,0,0,0,0,0,0,0,0,0.194011975310879,0.000440732986515721,0,0,0,0.00361797868171794,0,0.0176112438732514,0,0,0,0,0,0.18366473926656,0,0,0,0,0,0,0,0,-0.00243446871340292,0,0,0,0,-0.0246385687968535,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00457315940951115,0,0,0,0,0,-0.000896392357268898,-8.70759467973312e-05,-0.00180588438071823,0,-0.000917203797168174,-0.00281221791784699,0,0,0,0.0112491345026754,-0.008761411475927,0,0,0,0.0112596287939556,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291502758031747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0674008166930438,0,0,0,0,0.662382571924565,-0.660647192156816,0,0,0,0,0,3.29637122143547
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0122481417784499,0,0,0,-0.000361823462287972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174308062664683,0,0.00103396978368466,0,0,0,0,0,0,0,-0.00610457935286258,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0.0116212166916408,0.0101230436172345,0,0,0,0,-0.0192436480431838,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00149978067064138,0,0,0,0,0,0,0,-0.0101316168716267,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00527088617309529,0,-0.00796150592044154,0,0,0,0,-0.00870270984966756,0,0,0,0,0.126189235544263,0,0
