,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X000792.SZ,X600111.SH,X600011.SH,X002271.SZ,X600188.SH,X000877.SZ,X600660.SH,X000708.SZ,X002466.SZ,X600010.SH,X000301.SZ,X601600.SH,X601898.SH,X600547.SH,X600886.SH,X600362.SH,X600426.SH,X600176.SH,X000723.SZ,X000786.SZ,X600219.SH,X600803.SH,X601991.SH,X000408.SZ,X600795.SH,X002080.SZ,X600688.SH,X002353.SZ,X600801.SH,X000807.SZ,X600027.SH,X600352.SH,X000825.SZ,X000959.SZ,X000932.SZ,X300073.SZ,X600157.SH,X600489.SH,X601699.SH,X300037.SZ,X600516.SH,X600486.SH,X600160.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.167388265236246,0,0,0.060915737110351,0,0.0313433490187355,0,0,0,0,0,0,0,0.0589434545159358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338161378894409,0.0381957312729907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00225176683340584,-0.0306754846269612,0,0,0,0,0,0
X600028.SH,0.155322245235134,0,0,0,0,0,0.000645672873591289,-0.00881038027847288,0,0.00684066909173444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00761795808973232,0.0588894238469032,0,0.0490176298070277,0,0.00114206659812693,0,0,0,0,0,0,0,0.0779630996303179,0,0,0,0,0,-0.00585654201483158,-4.33680868994202e-19,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.00512287458944667,0,0,0.222935492430781,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767262939778096,0,0,0,0,0,0,0,0.093413795586592,0,0,0.0980361161273916,-0.0222549580456459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270311001246069,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0192771980552353,0,0.0628648927997507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180120753806198,0,0,0.039755597578501,0,0,0,0.0734178901821814,0.0277856505483785,0,0,0,0,0,0,0.0130301527331547,0,0.0618604518163785,0,0,0.0253158136792697,0,0,0,0,0,-0.00170586436130637,-0.0131902864547413,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.10836417031491,0,0,0,0.0688518161388332,0,0,0,0,0,0,0,0.100855921979961,0.0385271274855953,0.0809611311595397,0,0,0,0,0,0,-1.73472347597681e-18,0,0.364188349964912,0,0,0,0,0.00682575237947242,0,0.0142200648571244,0,0,0,0,-0.00891179235085179,0,0,0,-0.0203648538101698,0,0,0,0,-0.0154121779180731,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,-0.0191323650875965,0,0.0561605215009287,0,0.154822434547542,0.0893301025677236,0.510448820804853,0,0,0,0,0,0,0,0,0,-0.120070517991724,0,0.00930476754094961,0,0,0.0631459174551603,0,0,0,0,0,0,0,0,0,0,0,0.165631322011344,0,0,0,0,0,0,0,0,-0.0429792069672308,0,0,0,0,-0.0173421985005322,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0041599579350269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332125946623173,0,0,0,0.0930807655836056,0,0.357399229167063,0.0391897772248399,0.226542893569964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.268972272225275,0,-0.123048061566797,0,-0.0255775943921017,0,0,0.190563775746092,0,0.0880656679465425,0,0,0,0,0,0,0,0.142190224859447,-0.0230379894893289,0,0,0,0.222538444382745,0,0,0,-0.0193253471700244,0,0,0,-0.160959627620533,0,0,0,0,0,0,0,0.137936938116024,0,0,0.0220430196356403,0,0,0.0277165104475436,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.111620298989403,0,0,0,0,0,0,0,0,0.19393278586977,0.224361853250799,0.229565455513429,0.0143966333420534,0,0,0,0,0,0,0,0.0853211763730155,0,0,0,0,0,0,0,0,0,0,0.0814119219689375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00292484114694989,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297925871988011,0,0.102926744476345,0,0,0.090250958223649,0,0,0,0,0,0,0,0,0,0.152563576053417,0.0696842333120674,0,0,0,0,0.325124922258916,0,0,0,0,0,0.016586669476284,0,0,0,0.0419259918263961,0,0,0,0,-0.0134103381545939,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155089204661599,0,0,0,0,0.0277769167454261,0,0.00427806498246782,0,0,0.671475425767279,0,0.0726395769083421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112534206997466,0,0,0,0,0,0,0,0,0,0,-0.0139200329531352,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.164223908486858,0,0,0,0,0,0,-0.204564937150528,0.0599371100277132,0,0.41950471615226,0,0.0722442509312579,0,0,0,0.00629791022045519,0,0,0,0,0,0,0.205189049255499,0,0,0,0.0665784841327837,0,0,0,0,0,0,0,0,0.0856791565933232,0,0,0,0,0,0.0339721980150348,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.1922808247715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113634588222412,0.0270716943711586,0,0,0,0.015204072728752,0,0,0,0,0.0247207194802023,0,0,0,0,0,-0.0495414477196199,0,0,0,0,0,0,0
X600660.SH,0,0,0.103514637064062,0.355379386909027,0,0,0,0,0,0,0,0,0,0,0,-0.0499400507915443,0,0.0179646149996634,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243143390282905,0,0.0164591491487151,0,0,-0.00896056141179956,0.0311256364415611,0,0,0,0,-0.194193631902001,0,0,0,0,0,-0.0105864409687685,0.0657393216220429,0,0,-0.0860805321294209,0,0,0,0,-0.108046483141737,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.167578071424814,0.0258810250074382,0,0.0554243991042081,0,0,0,-0.0597493743258191,0,0.0594652348238039,0,0,0,0,0,0,0,0,0,0.0637260713979934,0,0,0,0,0,0,0,0.12309916191505,0,0,0,0,0.0586785411917692,0,0,0,0,0,0,0,0,0.091311812993802,0,0,0.0125868185331486,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.601408290085966,0,0.126373638213758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281858598207057,0,0,0,0,-0.254838351167265,0,-0.173338688191555,0,0,0,0,0.104111932149699,0,0,0.159069834586309,0,0,0,0,0,0.00792002089698105,-0.0467455771167772,0,0,0,0,0,0
