,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X601898.SH,X600886.SH,X002460.SZ,X600010.SH,X601600.SH,X600660.SH,X002271.SZ,X600801.SH,X600362.SH,X600688.SH,X600188.SH,X000786.SZ,X600352.SH,X600795.SH,X601991.SH,X601992.SH,X600111.SH,X600027.SH,X002466.SZ,X600299.SH,X600489.SH,X000723.SZ,X600176.SH,X000553.SZ,X000401.SZ,X600426.SH,X000792.SZ,X000898.SZ,X601158.SH,X600219.SH,X600516.SH,X000932.SZ,X000883.SZ,X000709.SZ,X002075.SZ,X002353.SZ,X600583.SH,X000027.SZ,X000630.SZ,X600612.SH,X600126.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305604373142249,0,0,0,0,0.0416161209510062,0,0.0290596216400348,0,0,0,0,0,0,0.0311142717107029,0,0.030384288044066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255452987377719,0,0,0,0.0757897566499501,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.202668882781494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426024775844568,0,0,0,0,0,0,0,0,0.0116165963838968,0,0,0,0,0.0117900205154095,0,0,0,0,0,0,0,0,0,0,0,0,0.135483080868141,0,0,0.0680927794540025,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.281415960119254,0,0.0841316292583018,0,0,0,0,0,0,0,0,0.104215382089321,0,0,0.029578082458027,0,0,0,0,0,0,0.0117743971140616,0,0,0.0558589824685037,0,0,0,0,0,0.0955806157340557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195860827614619,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539182658235928,0,0,0,0,0,0,0,0,0,0,0.00971167168903654,0,0,0,0,0,0.0282959393669029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017152648545894,0.0248043509092293,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.0668637417427659,0,0,0,0,0.0617436265310505,0.0195102285951131,0,0,0,0,0,0,0,0,0,0.0394610797093737,0,0,0,0,0,0,0.0853230938417125,0,0,0,0,0.177480248439147,0,0,0,0,0,0.0467094640158921,0,0,0,0,0,0,0.0289552864041752,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0290702974054374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.846927389607238,0,0,0,-0.0910902896749528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316261470415872,0,0,0.00964880338146356,0.00423290184182245,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0185278511986658,0,0,0,0,0,0,0.0601978834767995,0,0.00626399492310607,0.223241996879561,0.0241069553772743,0,0.0391466951703103,0.0391953048640003,0,0,0,0,0,0.0238814037974329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0699417815887758,0,0,0,0,0,0,0.00877368909772811,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161994412977007,0.209189315710113,0,0,0,0,0.0717874018216567,0,0,0,0,0,0,0.163701822326244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735985459119818,0.115643365310331,0,0,0,0.0272297268996374,0,0.0357750274263892,-0.0231764083062356,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0.0546348733791953,0,0,0.0391525798203635,0,0,3.46944695195361e-18,0,0,0,0.179504219810819,0,0,0,0,0.359779162772668,0,0.00178432906581443,0,0.000242846216183286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786272899617487,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333339073210443,0,0.432496690369888,0,0,0,0,0,0.0912612175590485,0,0,0.0216638783161288,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0155503895951019,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.00236240524265673,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.109605276175958,0.276616771996626,-0.0410253479753849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135096668043405,0.00310244827031877,0,0,0,0.090702958807165,0,0,0,0,0,0,0,0,0.026262944539452,0,0,0,0,0,0,0,0,-0.0277858702062343,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612542394258813,0,0,0.204295132872384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211700013040924,0.360375411710586,0,0,0,0,0,0,0.0659201018454332,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.0205529416875723,0,0,0,0,0,0,0,0.222016778754512,0,0.0811611927503545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535899403795625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141463036434917,0,0.168064017517149,0,0,0.0376599641073845,0.0301267812875459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437862186313865,0,0.0422924259782354,0,0.0360549248195217,0,0,0,0,0,0.0182048026002766,-0.00547652413116685,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.212272382390304,0,0,0,0,0,0,0.0806071529392278,0,0.152188393933418,0.100642553405401,0,0,0,0,0,0.0326693560380588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331261581395665,0,0,0,0,0,-0.0345329906106306,0.0105756275481445,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0770474867703556,0,0,0,0,0.19763807594786,0,0,0,0.0907570413709557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210790610723693,0,0,0,0.088108514899299,0,0,0.0270970375442389,0,0,0,0,0,0
X600801.SH,0,0,0,0.443089655909269,0.0350556417804431,0,0,0.0412481641374536,0,0,0,0,0,0,0,0,0,0.0514616964766175,0,0,0,0.0168296452870227,0,0,0,0,0,0,0,0,0.107015141327402,0,0,0.306644592101623,0,0,0,0,0,0,0,0,0,0.00408385712264786,0,0,0,0,0,0,0,0,-0.00582698296120461,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0836786898705861,0,0.0179170796500106,0,0,0.0161576192287529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187985979609496,0,0,0,0,0,0,0,0,0,0,0.15449392993485,0,0,0,0,0,0,0,0,0.556148131482463,0,0,0,0,0.0115279349394147,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.259864555876941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351033198902724,0,0,0,0,0,0.00591865144700867,0,0,0.0993324456480918,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299292382322704,0.102277223697416,0,0,0,0.249044940409407,0,0,0,0.0496035885509905,0,0,0,0.0776590254400844,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.0682727921314082,0,0.0308834487190614,0,0.0843910795205305,0,0,0.0535634127918191,0.10543359295709,0,0,0,0.202962276678716,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.113075789675643,0,0,0,0,0.124406357944188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.0268030405148464,0,0,0,0,0.0883896919200932,0,0,0,0.252549384642375,0.168653050134911,0,0,0,0,0,0,0,0.065183500107459,0,0,0,0,0,0.061991209331444,0,0.0538700881222057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324721987886902,0,0,0.006126592376559,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328011875462638,0,0,0.17387787463335,0,0,0,0,0.118164065917204,0,0,0.0143266061220706,0,0,0.0420537478813056,3.46944695195361e-18,0,0.0812119015856804,0,0,0,0,0,0.207383288570428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737121287199278,0,0.00855863509554443,0,0,0,0,0,0,0,0,0.00818587421895241,0,0,0,0,0,0,0,0.148580397264373,0.0402772008441971,0,0,0,0.0230823639312036,0,0,0,0,0,0,0,0.0180208866819904,0.00439993955876799,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.00645677692864755,0,0,0,0,0.0016041911137092,0,0.0326413478299196,0,0,0.190819114174018,0,0,0,0.306301965584595,0,0,0.0376240311300321,0,0.0155072403102151,0,0,0,0,0,0,0,0,0.0225530291199685,0,0,0,0,0,0,0,0,0,0.00531308804262043,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643254519371033,0,0,0.10504346263317,0,0,0.165263501213256,0,0.122961638998193,0,0,0,0,0,0,0,0,0,0,0,0.158548058283012,0,0,0,0,0,0,0,0,0,0.0518539956491169,0,0.098148338826171,0,0,0,0,0,0,0.0133381087386563,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246554558482764,0,0,0,0,0,0,0.0498402962562478,0,0.196353022657439,0,0.0266932405958856,0,0,0,0,0,0,0.020161820985775,0.0705419516752695,0,0,-3.46944695195361e-18,0,0.0897592073995451,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.186909274093996,0,0,0.0170361331967202,0,0,0,0,0,0.137788424289165,0,0.0743352973990278,0,0,0,0,0,0,0,0.0087403507405489,0,0,0,0,0,0,0,0,0,0,0,0,0.0128672015773272,0,0,0,0,0,0,0,0,0,0,0.000664261872102668,0.0194882316664421,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.481288692755398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100205783610735,0.0994782703706009,0,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.0884490591968038,0,0.22977530203833,0,0,0,0,0,0,0,0,0,0.0747919842682661,0,0.171134578930745,0,0,0,0,0,0,0,0,0,0,0.177171098686076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106582140549346,0,0,0.0327824570447766,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.455940670133812,0,0,0,0,0,0.0881510703557782,0,0,0,0,0,0,0.0237262230713429,0,0,0,0,0,0,0,0,0.0191578050924205,0,0,0.0822980559158182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340156290191965,0,0,0,1.73472347597681e-18,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0.135033890868222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102357125683652,0,0,0,0,0,0,0.0909826923768388,0,0.137678684593354,0,0,0,0,0.333881965589739,0,0,0,0.184680786825502,0,0,0,0,0,0,0,0.0737378463638592,-0.0328087533760203,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.132310719758272,0,0,0.0542321710534053,0,0,0,0,0,0,0,0.0173732711479704,0.162395829210396,0,0,0,0,0.167735741542412,0,0,0,0,0,0.00105603675535844,0,0,0,0,0,0,0.21047020970949,0,0,0,0,0,0,0,0,0,0,0.0278035050539904,0,0,0,0,0,0.00772625411642008,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169834776045711,0,0.204661383532876,0,0,0,0,0,0,0,0,0,0,0,0,0.101722435575167,0,0.130832007207115,0,0,0,0,0,0,-0.0337011845490472,0,0,0,0.052737038974712,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0321261161345095,0,0,0,0,0.418952490364531,0,0,0,0.210145888458217,0,0,0,0.118513265068395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565480949791113,0,-0.00677693564762155,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.123825677210428,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.00362731919771027,0,0,0,0,0,0.0466445243296867,0,0,0.155765688191783,0.285506840687805,0,0.106781530414501,0,0,0,0,0,0.0504910951630512,0,0,0,0.0875876178230328,0.0726524386529643,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0.0643333541839924,0,0,0,0,0,0,0,0,0,0,0.288386656788539,-0.0568196435259629,0,0,0.00660820571947812,0,0,0,0,0,0,0,0,0.020199676220123,0.0118637539153277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740893377999187,0,0.251632867213039,-0.0269081312070602,-0.0100917441849403,0,0.0225410795605093,0,0,0,0
X000898.SZ,0,0,0.012988801756584,0,0,0,0,0.0115458918146229,0,0,0,0.000447352707616215,0,0,0,0,0,0.0782485318162279,0,0,0,0.115488962656052,0,0,0,0,0,0,0,0,0.0482591105960425,0,0,0.0751659750014802,0,0,0,0,0,0,0.15534069802728,0,0,0,0,0.0730531535846456,0,0,0,0,0,0.000580823052023646,0,0,0,0,0,0,0
