,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X601898.SH,X000792.SZ,X600011.SH,X600019.SH,X000301.SZ,X600111.SH,X600660.SH,X000708.SZ,X600886.SH,X600010.SH,X600795.SH,X600547.SH,X000877.SZ,X601600.SH,X601991.SH,X600027.SH,X002271.SZ,X600426.SH,X000983.SZ,X600803.SH,X600362.SH,X600176.SH,X601699.SH,X600348.SH,X000408.SZ,X000629.SZ,X600096.SH,X600985.SH,X000723.SZ,X000786.SZ,X600160.SH,X600157.SH,X600219.SH,X600995.SH,X600141.SH,X600378.SH,X600489.SH,X000933.SZ,X002080.SZ,X300073.SZ,X002353.SZ,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.15669472746766,0,0,0,-0.0226118748960426,0,0,0,0,0,0,0,0,0.0408507248947243,0,0,0,0,0.0075829275643869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257520073608569,0,0,0.164504161233332,0,0,-0.0327961509090374,0.0124586077312538,0,0,0,0,0,0
X601088.SH,0,0,0,0.0610459601950317,0.372731731734645,0.0822824417870278,0,0,0.0405421548636056,0,0,0,-0.0780115572726312,-0.0114543622154466,0,0,0,0,0,0,0,0,0,0,0,0,0.221021042664942,0,0,0,0,0,0,-0.181840860104978,0,0,0,0,0.0441228857829164,0,0,-0.0204132514635641,0,0,0,0.0684242532853926,0,0,0,0,0,0,-0.0180400738811814,0,0,0,0,0,0
X600028.SH,0.148523184324127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075306539950096,0,0,0,0,0.0079485356310931,0,0,0,0,0,0.0105967313997567,0.00732621436293675,0,0,0,0,0,0,0,0,0,0,0.149290304248608,0,0,0,0,0,0,0,0.000824012936959469,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669366886590316,0,0.0487547795105813,0,0,0,0.0515659788363206,0,-0.0571855223589477,0,-0.0228735192557002,0,0.064958965039125,0,0.181386084565965,0.0888943679186721,0,0,0.0188148100483927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0.582464798539334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842409486797904,0,0,0,0,0.0461162788066424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138440936838265,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.635583364516676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403749325475968,-0.112817698789904,0,0,0,0,0,0,0,0,0.0988148696097922,0,0,-0.0702673354984986,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.345216973645629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141461829394639,0,0,0,0,0,0.00680367446797356,0,0,0,0,0,0,0,0,0.100747086645686,0,0,0.0380469357493856,0,0.184561192153673,0,0.163042310133883,0,0.0743853561387143,-0.0504341723319637,0,0,0,-0.0433404974929724,0,0
X600585.SH,0,0,0,0,0,-0.0355103530509192,0,0,0,0,0.0639260446270499,0,-0.00947308752413997,0,0,0,0,0,0.0869835151197671,0,0,0,0,0,0.0124877809532826,0,0,0,0,0,0,0,0,0.075483742899992,0,0,0,0.244979422545512,0,0,0,0,0,0,0,0.026776684944429,0,0,0,0,0,0,0.0122135806652406,0,0,0,0,0,0
X601898.SH,0.137490606756612,0,0,0,0.00478048428448546,0.0384250993421906,0,0,0,0,0.0229774886612761,0,0,0,0,0,0,0,0,0,0,0.169340613451177,0,0,0,0,0.291053840831668,0.0219885323022459,0,0,0.0383097389340379,0,0,0,0,0,0,0,0,0,0,0,0.0592977002052039,0,0,0,0,0,0.0488369448009862,0,0,0,-0.0141795656753607,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.237743428355801,0,0,0,0,0.106127096700432,0,0,0,0,0,0,0,0,0,0,0.0077750818592925,0,0,0,0,0,0,0,0,0,0,0.0809000447208622,0.020600649049401,0,0,0,0.152997922208739,0,0,0.0769369020973884,0,0.133528053178589,0,0,0,0,0,0,0,0,0,0.0251397203976621,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00491314260119313,0,0,0,0.023869517745616,0.381409981514761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455431082298122,0,-0.0397712224091474,0,0,0,0,0,0,0,-0.141908762737782,0,0,-0.0300449145845193,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0756334911100116,0,0.0973751235746721,0,0,0,0,0,0,0,0,0,0,0.11443051855722,0,0,0,0,0,0,0,0,0,-0.0125588905909145,0,0,0,0,0,0.239553770796775,0,0,0.0634319796911859,0,0,0,0,0,0,0,0,0,0,0,-0.0122858827145149,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149283196490358,0,0.422684686542745,0,0,0,0,0,0,0,0.279449091985253,0,0,0,0,0,0,0,0,0,-0.00990665245052143,0,0,0,-0.038545280387114,0,-0.184227417666226,0.0784353177600616,0.24014288182628,0,0,0,0,0,0,0,0,0,0,0,0,0.205064983210979,0,0,0,0
X600111.SH,0,0,0,0,0,0.150805362351343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112594788573447,0,0,0.00895483660946784,0,0,0,0,0,0,0.256141654050673,-0.084605371339595,0,0,0.127540413431947,0,0,0,0,0.0292117128090907,0,0,0,0,0.0678139806627044,0,0,0,0,0.00868307867947712,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.114025517075442,0,0,0,0.00357862590220794,0,0,0,0,0,0,0,0,-0.0699945509764238,0,0,0,0,0,0,0,0,0,0,0,-0.00998212347438646,0,0,0,0,0,0,0,0,0,0,0,-0.040780556404671,0,0,0.0170357725252451,0.0764677164002668,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135845542481266,0,0,0.0924379673935144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00455870513991155,0,0,0,0,0,0
X600886.SH,0,-8.67361737988404e-19,0,0,0,0,0.0702826425371534,0,0,0,0.027989387289953,0,0,0,0,0,0,0,0.112200616103431,0.147840836370818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041358269243284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0515556565961583,0,0,0.179506309803462,0,0.0255230750363597,0,0,0,0,0,0,0.0441992026961415,0,0,0,0,0,0,0.299035981407641,0,-0.0455139968275316,0,0,0,0,0,0.0794227305162774,0,0.13185088323911,0,0,0,0,0,0,0.0275568954295107,0,0.109310673381915,0,0,0,-0.00659346890168667,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.074389666167049,0,0,0,0,0.389756677710715,0,-0.0123802168917933,0,0,0,0,0,0,0,0,0,0.13153605415402,0.0551128768258343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842861016825192,-0.0317634922835505,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.0301031451935465,0,0,0,0,0,0,0,0,0,0,0,0.160344725615634,0,0,0,0,0,0.0393618708325174,0.0676888976215094,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215867545489211,0,0,0.340748297727045,0,0,0,0,0,0,-0.0116230597735268,0.021147202265704,0,0,0,0,0,0
