,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600795.SH,X600362.SH,X300072.SZ,X601991.SH,X600188.SH,X600309.SH,X600157.SH,X600027.SH,X600886.SH,X601992.SH,X600660.SH,X600111.SH,X600489.SH,X000898.SZ,X000959.SZ,X600299.SH,X000709.SZ,X601158.SH,X000792.SZ,X000723.SZ,X002466.SZ,X600583.SH,X600339.SH,X000408.SZ,X600098.SH,X000630.SZ,X000883.SZ,X600352.SH,X000825.SZ,X600219.SH,X000539.SZ,X600021.SH,X000027.SZ,X002092.SZ,X600623.SH,X000983.SZ,X601699.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.343742440870105,0.0365181778517849,0,0,0,0,0,0,0.00386265014189201,0.0393824228597622,0,0,0,0,0,0,0,0,0,0.00728666837546718,0,0,0,0.0339504117848858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548554002506069,0,0,0,0,0,0.0969249812585919,0,0,0,0,0,-0.00337546014151033,0,0,0,0,0,0
X600028.SH,0.690029733672268,0,0,0,0,0.207610620804629,0,0,0,0.0114993313540522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049053949265312,0,0,0.0511585351161383,0,0,0,0,0,0,-0.0188945637594716,0.0223830710720987,0,0.0590799023947622,0,0,0,0,0
X601088.SH,0,1.73472347597681e-18,0,0,0,0,0,0.0994463526678252,0,0.0123261056575588,0,0,0,0,0,0,0,0,0,0,0,0.0776553695091428,0,0,0.0902053930640284,0,0,0,0,0,0,0,0,0,0,0,0.0734616594568636,0,0,0.00017269651705906,0,0,0.013818216007888,0,0.021024555921824,-0.0690830863598558,0,0.13654215151529,0,0,-0.027350218061552,0.0127780311295831,0,0,0,0,0,0
X600019.SH,0,0,0.235712641552555,0,0,0,0,0,0,-0.0667786241469334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900032764293805,0,0,0,0,0,-0.0273750810550272,0,0,0,0,0,0.0664060341569419,0,0,0,0,0,0.110414557341462,0,0,-0.0847758537813911,0,0,0.0243501213477707,0,-0.0327780428903589,0.0369596671547274,0,0,0,-0.0328953009784507,0,0
X600011.SH,0,0.0334461462588895,0,0,0,0,0,0,0,-0.0287763809122424,0,0.303167541739388,0,0.0213730204727021,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0553927890712925,0,0,0,0,0,0,0,0,-0.0690550952906621,0,0,0,0,0,0,0,0.0578732766181983,0,0,0,0,0,-0.0108404162473282,0.0165769155729889,0,0,0,-0.057623372501811,0,0
X600585.SH,0,0.166330148996805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0663056966220577,0.125203255402474,0.0311923145815211,0,0,0,0,0.00113777662369322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0795874077198407,-0.00694612985639692,0.00879884916871496,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0374155331243209,0,0.0492377952354328,0,0,0,0,0,0,0,0,0,0,0,0.164443041541241,0,0,0,0,0,0,0,0,0,0,0.0250525148803851,0,0,0,0.0885757946932594,0,0,0,0,0,0.104904067589762,0.0300452612201215,0,0,0,-0.0168865543403263,-0.00271378603982661,0,0,0,0,0,0
X601898.SH,0,0,0.0898812361014487,0,0,0,0,0,0,0,0,0,0.056334889763283,0,0,0.0917225817342877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.010878396197698,0,0.176645816786189,0.174694128823126,0.00598161681995069,-0.0473068774716381,-0.015047025121151,-0.00157162092820725,0,0,0,0,0,0
X600688.SH,0,0.133216220511182,0,0,0,0,0,0,0,-0.0209137596843854,0,0,0,0,0,0,0,0,0,0,0,0,0.0477052239457335,0,0.0235150461383719,0,0,0,0,0,0,0,0,0.022344786148961,0,0,0,0,0,0,0,0,0.1693977393903,0,0.0663951956584827,0,0,0,0.0403506053876289,0,0.00235406446250255,0,0,0,0,0,0,0
X600547.SH,0,0.0849813429964439,0,0,0,0,0,0,0,0,0,0,-0.0636750533661258,0,0,0,0,0,0,0,0,0.01422448651014,0,0.995027577247852,0,0,0,0,0,0,0,0,0,0,0,0,0.038749933964665,0,0,0,0,0,0,0,0,0,-0.0094692565623342,0,0,0,-0.0430159501125705,0.0255069609660699,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.102882131376897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0326552667170488,0,0,0.253086996365888,0,0,0,0.0662475433885303,0,0,0.126868704512996,0.104193914195693,0,0,0,0.221194388819179,-0.150177242924689,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,-0.0999113590394099,0.20180890541501,0,0,0,0,0,0,0,0.0704066567693585,0,0,0,0,0,0,0,0,0.0435517203962309,0,0.0120126673682644,0,0.00973899173478576,0,0,0,0,-0.02826258649266,0,0,0,0,0.085328250072361,0,0,0,0,0,0,0,0,0.0094018516983421,0.0656365420053566,0,0,0,0,-0.00531509523472809,0.00549789611600575,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374992129861007,0,0,0.0702999491338748,0.116577845391119,0,-0.0134321201230116,0,0,0.114488523438208,0,0.335023549309702,0,0,1.73472347597681e-18,-5.42101086242752e-20,0,0,0,0,0,0
X300072.SZ,0,0,0,0.0210040836227599,0,0,0,0,0,-0.0247145423561962,0,0,0.179495658707308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146712395516766,0,0,0.00173379655863488,0.0642053921094797,0,-0.00572088374045095,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.0716535686936802,0,0,0.022176319637135,0,0,0,0.00645114220603578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692369244519519,0,0,0,0.147016321825295,0,0,0,0,0,0,0,0.0629614605974422,0,0.0480705694546961,0,0,0.00745771364353394,-0.0112425634867519,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.384516781781368,0,0,-0.0458225544377609,0,0.0586780835261446,0,0,0,0,0,0,0,0,0,0,0.0288248081287055,0,0,0,0,0,0,0,0.0836798929224094,0.195216528679596,0,0,0,0.0401812307094213,0,0,0,0.00460116175437972,0,-0.0951249989742821,0,0,0,0.124496948624058,0.0655991748470329,0,0.0468799692666745,0.0115868395903743,-0.000677478615812656,0,0,0,0,0,0
X600309.SH,0,0,0,-0.0523183954728796,0,0,0.112308028871159,0,0,0,0.00379349366239037,0,0,0.0446394743256218,0,0,0,0,0,0,0,0,0,0,0,0.0313168008956659,0,0,0,0,0,0,0,0.111679677184643,0,0,0,0,0,0,0,0,0,0.274792741471789,0,0,-0.0796116108999821,0,0,0,-0.00967248446498588,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0394450063083291,0,0,0.359548362363267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160763385964477,0,0,0,0,0,0,0,0,0,0,0.0603405822412062,0,0,-6.93889390390723e-18,0.0503782364360636,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.00191793165917273,0,0,0.0519246443744814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164588691204424,0,0,0,0,0,0.0505094923474008,0,0,0.0128978386033288,0,0,0,0,0,0,0,0,0,0,0.0141321982765947,0,0,0,0.0015693013066892,0.00961105860665159,0,0,0,0,0,0
X600886.SH,0.104533745995239,0,0,0,0,0.0506633425731866,0,0,0,-0.0262592004647617,0.0354640746943976,0.0496278782065566,0,0,0,0,0.133870871486635,0,0,0,0,0.137304284336051,0,0,0,0,0,0,0,0,-0.0560968479170616,0,0,0,0,0.105980294061009,0,0,0,0.0352078113480374,0,0,0,0,0,0.0461892760278808,0,-0.00835100981063076,0,0,0,0.00386556122637314,0,0,0,0,0,0
X601992.SH,0,0,0.203955985758643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408426327800711,0.239845444110562,0,0,-0.00769339377088066,0.0470354328710434,-0.00338723966011812,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0670959270662079,0,0.117239532546261,0,0,0,0,0,0,0,0,0,0.0520581751141033,0,0.196898286524966,0.0305409722062468,0,0,0,0,0.117074650563154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0532489609997991,0,0,0,0,0.0818823446110198,0,0,0,-0.0730988877358079,0,0.0074927648714372,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.119610807919116,0,0,0,0,0,0,0,0,0,0,0.0492342708620633,0,0,0.0219246179256352,0,0,0,0,0,0,0,0,0,0,0,0.11419816674044,0,0,0.0584498749345393,0,0,0,0,0,0,0.0876817879912898,0.00217755863952314,0,0,0,-0.00663186107464197,0,0,0,0,0,0
X600489.SH,0,0,-0.0505935336241984,-0.0070165850047882,0,0,0,0,0,0.700726091500386,0,0,-0.016696044138541,0.0582269842645537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0862669396297358,0,0,0.100869002579104,0,0,0,0,-0.0081930377531705,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.195466554041503,0,0,0.0317471276232467,0.0344639018697299,0,0,0,0,0,0,0,0,0,0,0,0,0.118658577128321,0,0,0,0,0,0,0.608802815411358,0,0,0,0,0,0,0,0,0,0,0,0.12428686888741,0,0,0.0684163456868485,0,0.0445416195115579,0,0,0.0233969742684585,0.0551841329557947,0,-0.0329098315537356,0.0358948529567969,0,0,0,0,0,0
X000959.SZ,0,0.112968902435268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138946101573419,0.095216818111684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358978543942011,0,0,0,0,-0.0374969410661853,0.240417283023233,0,0,0,0,0.0373035115169864,-0.0229770697810818,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0.0636746603038944,0,0,0,0.0718025097091971,0,0,0,0.030113848912119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405260935075342,0,0.210708184587456,0,0,0,0,0,0,0,0,0,0.0921055696859567,0,0,0,0.0205415430915033,0.0434079426513091,0,0,-0.0152764225822581,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328402544177816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616716815406819,0,0,0,0,0,0,0,0.131120993985004,0,0,-0.0056525065868091,-0.00650314693805581,0,0,0,0,0,0
X601158.SH,0,0,-0.0804147684423273,0,0,0,0,0,0.0633483885423748,0,0,0,0,0.0562255505956168,0,0,0,0,0,0,0,0,0,0.0225642835068317,0.0260977963434108,0,0,0,0,0,0,0.0734574076295035,0,0.0462650253022848,0,0.0322624616502612,0.0942454675253689,0,0,0,0,0,0,0,0.0959183846781294,0,0,0,0,0,-0.0105305320363574,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0523882031161651,0.0539594087939994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737289719473922,0,0,0,0,0,-0.0492541092604818,0,-2.16840434497101e-19,0,0,0.0696864248601269,0.139764343950452,0,0.0197856510750124,-0.0256942645735486,0,0,0,0,0,0
X000723.SZ,0,0,0,0,-0.76315365965982,0,0,0,0,0,0,0,0.0891289630769547,0.138632689778462,0,0,0.0418776114064822,0,0,0,0,-0.124721099257201,0,0,0,0,0,0,0,0,0,0,0,0,-0.198135570362877,-0.175388470274403,0,0,0,0,0,0,0,0,0,0.241236559417021,0,0.0305540598489087,0,0.0643720420926663,0.000183888538827712,0.018619762502274,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,-0.0434533601111445,0,0,0.0158399290818136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229310018769462,0,0,0.0395083313033209,0,0,0,0,0,-0.0281697608839278,0,0,0.168767582501208,0,0.0617814836552629,0,0,-0.00388793823679348,0.0115835164554654,0,0,0,0,0,0
X600583.SH,0,0,0,0.0679339368167983,0,0,0,0,0.415179402938733,-0.0218900235842504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618874219450512,0,0,0,0,0,-0.117502298659314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00822685376313889,0,0,0,0,0,0.0152907269826987,-0.00834286801495381,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183645657272461,0,0.0610829575384477,0,0.153125180081848,0,0,0,0,0,0,0,0,0,0,0.0293174472018984,0,0,0.0454613471583373,0,0,0,0,0,0,0,0,0,0,0,0,0.0584618056727534,0.17949399369309,0,0,0,0,0.0656795239135995,-0.0523985717084731,0,0,0,0,0,0
