,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600585.SH,X600011.SH,X600547.SH,X600660.SH,X601600.SH,X600886.SH,X000792.SZ,X002466.SZ,X002460.SZ,X600111.SH,X000708.SZ,X600795.SH,X600010.SH,X601699.SH,X000301.SZ,X600362.SH,X600426.SH,X000877.SZ,X000983.SZ,X002271.SZ,X600027.SH,X600489.SH,X600803.SH,X601991.SH,X000807.SZ,X600176.SH,X600160.SH,X600985.SH,X000786.SZ,X000630.SZ,X000932.SZ,X000408.SZ,X000933.SZ,X600612.SH,X600219.SH,X300037.SZ,X002128.SZ,X600348.SH,X000629.SZ,X600688.SH,X600157.SH,X000723.SZ,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0.16117401043688,0,0,0.029373143910092,0,0,0.108660472499021,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.204660611386391,0,0,0,0,0,0,0,-0.0972331475170566,0,0,0.285018490687737,0,0,0,0.0637036890115016,0,0,0,0,0,0.030687913213277,0,0,0,0,0,-0.291436771165546,0,0,0,0,0,-0.0452598373504647,0.0713089121825655,0,0,0,-0.0218723559673062,0,0
X000792.SZ,0,0,0,0,0,0.0863670111456239,0,0,0,0,0,0,0,0,0.430439055018628,0,0,0,0,0,0,0,0,0,0,0,0.012599682586876,0,0,0.0712689271423962,0,0,0,0.0582331350870099,0,0,0,0,0.0742930777962465,0,0,0,0,0,0,0,0,0,0,0,-0.120178887958381,0.0057224081735981,-0.0165854070741423,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749690762206988,0,0,0,0,0,0,0,0,0,0,0.110072397281228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297021144365782,0,0,0,0,0.0399564356509563,0,0,0,0,0,-0.00162050186903728,0,0,0,0,0,0,0
X002460.SZ,0.0170895261548199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68610099436571,0,0.139120346109512,0,0,0,0,0,0,0,0,0,0,0.0355543664121007,-0.244794388457552,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.050518581942924,0,0,0,0,0,0,0,0,0,0,0,0,0.00691252782047571,-8.67361737988404e-19,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294302143343118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462204408973205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112440854509816,0,0,0,0,0,0,0.0307066926888994,-0.02845039744017,0,0,0.0799604343661474,0,0
X000708.SZ,0.00202764059216675,0,0,0,0.0314695991047256,0.021045434085722,0.169638881148107,0.117748096820878,0,0,0,0,0,0,0,0.138153371925697,0,0,0,0,0,0,0,0,0,0.0200019693906558,0,0,0,0,0,0,0.114847920895484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00507258992919626,0,-0.0758662609473045,0,0,0,0,0
X600795.SH,0,0.131037485941779,0,0,0,0,0,0,0,0,0,0,0.0676101020408844,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0565554474486847,0,0,0,0.111979307069268,0,0,0,0,0,0,0.0342137093562987,0,0.15486425921386,0.0599947899082757,0,0,0,0.0412941183734569,0,0,0,0,0,-0.145629598498536,0,0.0161918747108004,0,0,0,0.0560194270499541,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254920039959303,0,0.451294140994041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336149789547938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120660320670109,0,-1.35525271560688e-20,0,0,0,0,0.00949101552070684,0,0
X601699.SH,0,0,0,0,0.2732963914145,0,0.201866989785821,0,0,0,0,0,0,0,-0.0375393650172918,0,0,0,0.0323603484937416,0,0,0,0,0,0,0.120501025054577,0,0,0,0,0,0,0,0,0,0,0,0.0416448760881923,0,0,0.0217364626762304,0,0,0,0,0,0,0,0,0,0,0,0.0111681165401302,0,0,0,0.0128861800263666,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.012093906413485,0,0.213085774762083,0,0.107356932257519,0,0,0,0,0,0.231262810296697,0.138522217533158,0,0,0.0754830509855147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587124098374799,0,0,0,0,0,0,0,0,0,0.114963794585943,0,-0.0178732782944466,0,0,0,0.00339449552424565,0,0
X600362.SH,0,0,0,0.0975709934267323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310470786046116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719067649310742,0.0532854959904304,0,0,0.0024314344883829,0.197941293916664,0.0713168230116734,0,0,0,0,0,-0.0134780805272694,-0.0458371886964039,0,0,0,0,0
X600426.SH,0,0,0,0.32875361885435,0.219964156888287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15501715950767,0,0.0597113211864804,0,0,0,0,0,-0.0427515210591134,0,0,0,0,0,0,0.272361227727394,-0.0401769493715651,0,0,0,0,0,0,-0.109548608421493,0,0,0,-0.0203884696235884,0.0417257467674635,-0.0321030565223993,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0.539541396830276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164513643097386,0,0,-0.128637305755097,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131717750742024,0,0,0,0,0,0,0,0,-0.0042967594675281,-0.0191979839716152,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.342782306840472,0,0,0,0,0,0,0,0,0,0.00774606638506009,0,0,0,0,0,0.163667432614586,0,0,0,0,0,0,-0.0552251661887688,0,0,0,0,0,0.013407738428267,0.0459657839566738,0,0,0,0,0,0,0,0,0,0.0602779246993514,0,0,0,0,0,0,0,-0.0095448666243972,0,0,0,0.0593922923668439,0,0
X002271.SZ,0,0,0,0.0833833069445241,0,0,0,0.235145276597088,0.100015408596688,0,-0.173959912986171,0,0,0,0.0386261510524029,0.165569655260236,0,0,-0.450317165499638,0,0,0,0,0,0.145738537367481,0,0,0,0,0,0,0,0,0,0,0.49772254817994,0,-0.0272737940533013,-0.00367110244101623,0,0.0769109182541085,0,0.123739179491293,0,0,0,0,0,0,0,0,0.0137169166909231,-0.00405076650926471,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.503464026934228,0,0,0,0,0,-0.0230219151445187,0,0,0,0,0,0,0,0,0,0,-0.107212070502249,0,0,0,0,0.268555321911208,0,0,0,0,0,0,0,0,-0.0430227301563768,0,0,-0.0274035178228435,0,0,0,0,0,0,0,-0.00617395903349664,0.0249931109052566,-0.0245155698472157,-0.162489852572524,0,0,0.0780772075225359,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.452312129360149,0,0.0424799354200823,0,0,0,0,0,0.0553266115451594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412581167102955,0,0,0,0.0540862693550395,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0019483154159437,0,0,0,0,0,0,0
X600803.SH,0,0.217872586843495,0,0,0,0,0,0,0,0,0.143176619508781,0,0,0,0,0,0,0.127789141748023,0,0,0.123922239261027,0,0,0,0,0,0,0,0,0,0.450179125600006,0,0,0,0,0,0,0,0,0,-0.190214879933093,0,0.105845190299644,0,0,0,0,0,0,0,0.224698752661075,0.0135522152325735,-0.0536938958922763,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.191082125034764,0,0,0.00562635081538958,0,0,0,0.062127565472806,0.0118648452281444,0,0.0884093333390446,0,0,0,0,0,0,0,0,0.0898635459430373,0,0.159910226496748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247580184303214,-0.0218576099555795,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0.583833877559868,0,0,0,-0.0517492525572559,0,0,0,0,0,0,0,0,0,0,0,-0.218919068099917,0,3.46944695195361e-18,0,0,0.141613973619317,0,0,0,0,0,0,0.0641136068291555,0,0,0,0,0,0,0,0,0,0,0,-0.0125618715337354,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0873984726061015,0,0.324079974785039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753906620376011,0,0,0,0,0,-0.0548458801160394,0,0.114292631709901,0,0.00350425526752944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0769671636199265,0,0.0306797888967422,0.0484251368883406,-0.0376285032488269,0,0,0,0.146826399425857,0,0
X600160.SH,-0.147793145204454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682361267396557,0,0,0,0,0,0,0,0,0.0695684505395534,-0.0673203857737577,0.414624263403692,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0530709909125323,0,-0.00578842857554122,-0.0535831750763942,0.290927955196411,0,0,0,0,0
X600985.SH,0,0,0,0,0.295968122204946,0,0.148116119355668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130314029421717,0.171009009884959,0,0,0,0,0,0,0,0,0,-0.0196009370687761,0,0,0,0,-0.0692911021499902,0,-0.094530324210263,0,0,0,0,0,0.246240577669344,0,0,-0.0097043316464306,0.00818878738732224,0,0,0,0,0,0
X000786.SZ,0,0.114433482828202,0,0,0,0,0,0.199108101923008,0,0,0.123256113731554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957108949787394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827863826520024,0,0,0,0,0,0,0,0,0,0,-0.000707253210358189,0,0.0610786160796731,0,0,0,0.0993691942477277,0,0
X000630.SZ,0,0,0,0,0.0168748157445512,0,0,0,0,0,0,0.161168390316806,0,0,0,0.0219850271801468,0.0655108652145207,0,0,0,0,0,0,0,0,0.0505158263679591,0,0,0,0.0160104919564974,0,0.0640991544470038,0,0.032596730243255,0,0,0,0,0,0,0,0,0,0,0.0337565839007346,0,0,0,0,0.099485624797388,0,0.00188148225294084,-0.0116825855815372,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.00909403188089,0.314252675809379,0,0,0,0,0,0.291515104961746,0,0,0,0,0,0.105454674199666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0053032494429533,0,0,0,0,0,0,0.155377342818163,0,0,0,0,0,0,0,0,0,0,0,0.0227344787500247,0,0,0,0,0,0
X000408.SZ,0.0822733137700411,0,0,0,0,0.0616633782581674,0,0,0,0,0,0,0,0.270246673960685,0.158902837412803,0.0240706151916563,0,0.025513556786203,0,0,0,0,0,0,0,0,0.00519662963336016,0,0,0,0,0,0,-0.0430453772126969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.019574053746491,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.243471636555955,0,0,0,0,0,0,0,0,0,0,0,-0.0493901166518834,0,0,0,0,0,0,0.103810046165751,0,0.108092609793253,0,0,0,0,0,0.532884511485924,-0.214080899870924,0,0,0,0,0,0,0,0,0,0,0,0,-0.0351336247890866,0,0,0,0,0,0,-0.00241881556263865,0,0,0,0,0,0
X600612.SH,0.016709566533735,0,0,0,0,-0.108199287661881,0,0,0,0,0,0,0,0,0,0,0,0,0.0502025001910672,0,0,0.377232506365504,0,0,0,0,0,0,0,0,0,0.00149995923567096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156843455124187,0,0,0,0,0.0893629496830365,0.00488000729935292,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.112374891597127,0,0,0,0,0,0.0769427384174225,0,0.125398968603137,0,0.00866409673651351,0,0.0241167475744036,0,0,0,0,0.0675572397217143,0,0,0.0779170079224125,0,0,0,0,0.0154946917721696,0,0,0,0,0,0.189225955297084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078784309417305,0,0,0,0,0,0,0
X300037.SZ,0,0,-0.112784747657392,0,-0.191728923807523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118602348934935,0,0,0.0969977500342501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0454971276236334,0.045076341419928,0,0,0,0,0,0
X002128.SZ,0.087740791834107,0,0,0,0,0,0.0425567515637787,0,0,0,0,0.138027290474049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166686050044969,0,0,0.115489808223704,0,0,0,0,0.0390811152314135,0,0,0,0,0,0,0,0,0,0,0.12930240285751,0,0,-0.0202785249278546,0,0,0,0,-0.00779867625737436,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.0808324287788374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433833485800104,0,0,0.146100186573379,0,0.123662703566772,0,0,0,0,0,0,0,0.0510102498729356,0.130934308340645,0,0,0,0,0,0,0,0,0.112939711292397,0,0.00847024867165438,0,0,0,0,0,-0.00886509147980525,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0.094647779653648,0,0,0.13524187109943,0,0.126068222708879,0,0,0,0,0.194318323522626,0,0,0,0,0,0,0,0,0,0.0185847665449416,0.0276710716225082,0,0,0,0,0,0,0,0.103500232973045,0,0,0,0,0,0,0,0,0,0,0,-0.00211826208882179,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.149988147868235,0,0,0,0,0,0,0,0,0,0.114873025375101,0,0,0.140730863378122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131418738169271,0,0,0,0,0.0856645174363004,0,0,0,0,0,1.35525271560688e-20,-0.0056223077720629,0,0,0,0.0121249553957621,0,0
X600157.SH,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0682093871141609,0,0,0,0.119905923453214,0,0,0,0.0199974415378553,0,0,0,0,0,0.0581592448553689,0,0,0,0,0,0,0,0.0151595576984579,0,0,0,0,0.00507150044091961,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277170162622291,0,0,0,-0.013654360484142,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,-0.0167596380076554,0,0.0301879314253882,0,0,0,0.143105674630914,0.141498355016105,0,0,0,0,0,0,0,0.102076437452142,0,0,0,0,0,0.17504659379517,0,0,0.0380559973022008,0.0527416418014152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150439128744116,0.0183121967150581,0,0,0,0,0,0
X600995.SH,0,0.226149324292801,0,0,0,0,0,0,0,0,0,0,0,0,0.170747179506613,0,0.165974608452079,0,0.119137360253247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248614957910376,0,0,0,0,0.0369784430255357,0,0,0,0,0,-0.000227244796176352,-0.0189140169833238,0,0,0,0.0023153608148796,0,0
Change_TY3M,0,0,0,0,-0.405243213039174,0,0,0,0.00535577320718679,0,-0.347485405344723,-0.0746407775050547,0,-0.14893717301996,0,0,0,0,0,0,0,0,0,0.350743255763746,0,0,0.0389046779429457,0,0,0.211890812283281,0,0,0,-0.187117967833752,-0.209094690095236,0,0,0.201860722974071,0,0,0.12711390511434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211290629942527,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14601960285752,0,0,0,-1.767397989098,0,0
TED,0,0,0,0,0,0,0,0,-0.0143727286580248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0979642106911406,0,0,0,0,0,0,0,0,0,0,0.534714621163298,0,0,0,0,0.290109181820828,0,0
RealEstate_excess,0,0,0,-0.067921613811594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121472896418896,0,0,0,0,0,0,0,0,0,0,-0.0531625747131507,0,-0.155619221276829,0,0,0,0,0,0,-0.00608909406395889,-0.0153181838912742,0,0,0,0.0201413895302704,0,0
MKreturn,0,0,0,0,0,0.0585400469832577,0,0,0,0,0,0,0.0221771304156856,0,0,-0.0660888782350571,0,-0.102368685569391,0,0,-0.0103823602742675,0,0,0,0,0,0,0,0,0,-0.0648845261186681,0.0193307757032267,0.0401523653552474,0,0,0,0.0311835710681623,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0562783229176501,-0.0133722701644326,0.0211152807880677,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.000615044524545528,0,0,0,-0.000563793290659279,0,0,0,0,-0.000310202692763846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00240007464366699,0,0,0,0,0,0,0,0.000379633432910305,0.00148574714991745,-0.00158082261470903,0,0,0,-0.00696603417944192,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00638824535561911,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000816609137754392,0,0,0,0,0,0.00212720247111358,0,0.00796891756626961,0,0,0,0,0,0,0,0,0,-0.00228068290527252,0,0,0,0,0,0,0.00115701058274264,0,0.00449061817644407,0,4.33680868994202e-19,0,0.013413817583903,0,0,0,-0.00430630650445033,0.00149054127252375,0.00139345687090184,0,0.00380931717943623,0,0.025340508300132,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123490238539441,0.00475752373359545,0,0,0,0.0472778746981393,0,0
