,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X000792.SZ,X600019.SH,X002466.SZ,X600660.SH,X000301.SZ,X600010.SH,X000877.SZ,X600188.SH,X600011.SH,X601600.SH,X002271.SZ,X000708.SZ,X600547.SH,X601898.SH,X600362.SH,X600176.SH,X600886.SH,X002326.SZ,X002080.SZ,X600426.SH,X300037.SZ,X000408.SZ,X600803.SH,X600096.SH,X600141.SH,X600219.SH,X601991.SH,X000723.SZ,X600795.SH,X000786.SZ,X002407.SZ,X600399.SH,X600295.SH,X000825.SZ,X600489.SH,X600027.SH,X600352.SH,X600688.SH,X002353.SZ,X300073.SZ,X600160.SH,X002409.SZ,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.226846317198498,0,0,0,0,0,0,0,0,0,0.0389791823698272,0,0,0.0417562890499362,0,0,0,0,0,0,0,0,0,0.0119975235284517,0,0,0,0,0,0.00974905475405928,0,0,0.0215863286826422,0,0,0,0.0809893587251734,0,0.0829339547948248,0,0,0,0,0.0336152489838144,0.0955737866790068,0,0,0,0,0,0,-0.00443324219168944,0,0,0,-0.0762626045039289,0,0
X600028.SH,0.241095514776871,0,0,0,0,0,0,0,0.0669511214549818,0,0,0.0205080292579776,0,0,0,0,0,0,0,0,0.0582552880164358,0,0,0,0.0107486863057047,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.102227133548363,0,0,0,0,0.0997607960816769,0.0119185886901051,0,0,0,0,0.0384121857021943,0,0,0,0,0,-0.00284865018666069,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.068521029630751,0,0,0,0,0,0.18701886725674,0.04243719366561,0,-0.0563521932688002,0,0,0.208609051810472,0,0,0.0177106057528734,0,0,0,0,0,0.0172858529701454,0,0,0.023292586576855,0,0.0638259021223929,0,0,-0.0333778858401531,0,0.0982844781088361,0,0,0,0,0,0,0,0,0,0,0,0,0.0272335612556758,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283404460913318,0,0.0186143537986357,0.0207030993108015,0,0,0,0,0.0547266139786708,0,-0.0819238822563229,0,0.297269916822189,0,0,-0.0345928178849251,0,0,0,0,-0.049912467824394,0,0.0386174408112961,-0.033355162937066,0,0,0,0,-0.0972906907582635,0.160573184318412,0,0,-0.0363285791772184,0.0251735233882897,0,0,0,0.0069699214355213,0,0,0,0,0.0178626801248201,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.488626067364631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0727906628126267,0,0,0,0,0,0,0,0,0,0,0,0.315152407010171,0.143338764774697,0,0,0,0,0,0,-0.0155670014725484,0,0,0,0,0,0,-0.0411124707295052,0,0,0,0.0181949329895145,0,0
X600585.SH,0,0,0,0,-0.133607986641577,0,0,0,0,0,0,0,0,0.411182003970164,0,0,0,0.0903494390435587,0,0,0,0,0,0.0267442344621838,0,-0.00487897092956584,0,0,0,0,0,0,0,0,-0.00677046937762187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192146553506154,0,0,0,-0.0400407010652764,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.141490301208746,0,0,0.335429351555748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752111104955158,0,0,0,0,0,0,0,0,0.0162641426142218,0.232934224629282,0,0,0,0,0,0,0,0.181137505079267,0,0,0,0,0,0.030437276627515,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.198488259221132,0.0355791117491718,0,0,0,0,0,0,-0.121463190800542,0,0,0,0,0,0,0,0.359984006175779,0,0,0,0,0,-0.113086464960586,0,0,0,0,0.0691478576028139,0,0,0.0519242505302017,0,0.0979514427162193,0,0,0,-0.0684306234191621,-0.119577527673504,0,0,0.076404101430444,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.150380401774451,0,0.0933446950836843,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496592770880784,0,-0.0515485240235138,0,0.110751407112157,0,0,0,0,0,0,-6.93889390390723e-18,0.311235226695172,0,0,0,0,0,0,0.10051797567251,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.486183132120617,0,0.11656250351121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375510133187181,0,0,0,0.117987001284745,0,0,0.00135387040362549,0,0,0,0,0,0,0,0.0263200677681372,0,0,0,0,0,0,0,0.0322648554333858,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0196380173177789,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294258712845806,-0.0165677555775701,0,0,0,0,0,0,0,0.0140463037271332,0,0.0829339895792144,0.014366689752435,0,0,0,0,0,0,0,0.019634450360126,0,0,0,0,0,0.0321725676847616,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0.0618099264831957,0,0,0,0,-0.101018533910584,0,0,0,0.0683148937018425,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159558184346628,0.302919630183221,0,0,-0.0496760828613291,0,0,0,0,-0.0362709781933435,0,0,0,0,0.115022075047079,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.254085167162563,0,0.106104355039168,0,0,0,0,0,0.013247454328344,0,0.0275823963713418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141565852874914,0,0,0,0,0,0,0,0.13083941925837,0,0.188008389862983,0,0.00753200239453867,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.425982268138937,0,0,0,0,0,-0.0933107450534872,0,0,-0.0205632521402611,0,0,0,0,0,0,0,0,0,0.0212881765027807,0,0,0,0,0,0,0,0,0,0,0.0483304478250832,0,0,0,0,0,0,0,0.0628356576410431,0,0,0,0.18222423001769,0,0,0,0,0.0233802777231452,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.125218900714406,0.0645804238018903,0,0,0,0,0.0558883849300572,0,0,-0.0564054358359483,0.108489492028235,0,0,0,0.589726153720423,0,0,0,0.0279596022376447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292632047536537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154483515815654,0,0.000848634969976055,0.0791022016295661,0,0,0,0,0.195585207793084,0,0,0,0,0,0,-0.0201103549449192,0,0.573030971078647,0,0,0,0,0,0,0,0,-0.0130290167578346,0,0,0,0,-0.0553118002329038,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0864296171763561,0,0,0.102236552580948,0,0,0,0,0,0,0,0,0.0300814665854938,0,0,0.00947358733816189,0,0,0,0,0,0.122592186364027,0,0,0,0.0260246254369146,0,0,0,0,0,0.249424712899648,0,0,0,0,0,0,0,0,0,0,0.0158172993049485,1.73472347597681e-18,0,0,0,-0.0569614387197321,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.272347418112541,-0.0844544522419885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.723443894912028,0,0,0,-0.0125302078072671,0,0,0,0,0,-0.0771117627680249,0,0,0,0,-0.00210156498229076,0,0,0,0,-0.00830749613101697,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.126816060274261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399343400931405,0,0,0,0,0.0158342200873927,0,0,0,0,0,0,0,0,0,0.0459493547833525,0,0.0409022017577647,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112140878538946,0,0.0337205862444751,0,0,0,0,0,0,0,0.0104965968043997,0,0,-0.0338899429224752,0,0,0,-0.0133775199346489,0,0,0.096226395401857,0,0,0,0,0,0,0.0205745507746945,0,0,0,0,0,0,0,0,0,-0.0233073587174604,0,0,0,0,0,0,0
X601898.SH,0,0,0.445551043373688,0,0,0,0,0,0,0,0,0,0,0,0.0794480875414455,0,0.234138430992168,0,0,0,0,0,0,0,-0.188717154751722,0,-0.16984001303084,0,0,0,0,0,0,0,0.196631575336988,0,0,0,0,0.130330958298939,0.0467304598666045,0,0,0,0,0,0,0,0,0,0,-0.0176756980267726,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0708847084213256,0,0,0,0,0,0,0.112364692444481,0.113055301896507,0,0.0497090858733088,0,0.0926111124133659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497196232255877,0,0.245167387446095,0,0,-0.0459804670193401,0,0,0,0.0318848217298759,0,0.388215114649302,0,0,0,0,0,0,0,0,0,0,-0.0197690749497559,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458983271979447,0.0903477478782911,0.0265616153521391,0,0,0,0,0,0.021167988867698,0,0.100954986938897,0,0,0,0,0,0.103377407808522,0,0,0.00268918563301411,0,0,0,0,0,0,0,0,0.0384110323134231,0.0109007500793482,0,0,0,0.00829538808438413,0,0
X600886.SH,0,0,0.0302651342717943,0,0,0,-0.0761351336226954,0,0,0,-0.0780823318774049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213223906012466,0,0,0,0,0,0,0,0,0,0,0.33005136914645,0,0,0.0545307079567841,0,0,0,0.167461278626189,0,0.0945360032468925,0,0,0,0,0.116659369652754,0,0.0254824759139585,0,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0,0,0.0473436934097836,0,0,0,0,0.373761767676148,0.172715180666152,0,0.0199565715630038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054680179171053,0,0,0,0,0,0,0,0,0.00118464086492179,0,0,0,0,0,0,0,0,0.19156357079739,0,0.121289241015819,0,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.122527633788612,0,0.0499389961537674,0,0,0,0,0,0,0,0.0330665902833847,0,0,0,0,0,0.114941239934579,0.264625392071759,0,0,0.0716089603131666,0,0,0,0.122655478476204,0,0,0,0.0373325486627427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
