,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X600157.SH,X600362.SH,X600111.SH,X601992.SH,X600188.SH,X600299.SH,X000792.SZ,X600660.SH,X601158.SH,X000709.SZ,X600309.SH,X000898.SZ,X000883.SZ,X000539.SZ,X002466.SZ,X600583.SH,X000027.SZ,X600352.SH,X600623.SH,X000630.SZ,X600578.SH,X600160.SH,X002470.SZ,X000629.SZ,X600489.SH,X600547.SH,X600098.SH,X600176.SH,X600022.SH,X600021.SH,X000959.SZ,X600808.SH,X000060.SZ,X000825.SZ,X300072.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.143910234008563,0,0,0,0,0,0,0,0,0,0.013236950338074,0,0,0,0,0,0.0784655992794685,0,0,0.0364647725127304,0,0,0.0725685069758317,0,0,0,0,0,0,0.0302995784674485,0,0,0.0119032482962382,0,0.0232569116165736,0,0,0,0,0,0,0,0,0,0.0549736429706398,0.0784971299351595,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.0619919032243234,0,0,0,0,0,0.19341203923495,0,0,0,0,0.101727590918443,0,0,0,0,0,0,0.12106033434836,0,0,0,0,0,0,0,0,0,0,0.05557186245755,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0113184205903102,0,0,0,0.0177088076714576,0.00513390832446839,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.250961830690129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160330748340156,0,0.00291751025413535,0,0.0671029325746236,0,0,0,0,0,0,0,0,0,0.279106342304742,0,0,0,-0.0282059317343039,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0111200489518714,0,0,0,0,0,0,0,0,0,0,0.194835289031332,0,0.00654035926059012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109825809365318,0,0.0185837842954503,0,0,0.143816613611116,0,0,0,0,0,0,0.0507986984799286,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0785294576118169,0,0,0,0,0,0,0.1420425132522,0.00976910327515874,0.229956890254794,0,0.202535307985014,0,0,0,0,0,0,0,0,0,0.0301448363402709,0,0,0,0,0.017108078335056,0,0,0,0.0714582902213017,0,0.0321605316731469,0,0,0,0,0.0124156929970128,0,0.0780872924997681,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483900539738401,0,0,0.148760245712096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17607435357964,0.16052762345361,0,0,0,0,0,-0.0155712363280499,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147507984720505,0,0.0415086545626967,0,0,0,0,0,0,0,0.0431193964851075,0,0.0208650193065216,0,0,0.0303456619015606,0,0,0,0.132035748469133,0,0,0,0,0,0,0,0.0257822685337864,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146283458571438,0,0,0,0.306643815770467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765119503254544,0,0,0.0373764618577361,0,0.0165860847634001,0,0,0,0.0629787716693418,0.226574161461397,0,0,0.0119673193692274,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629150413583869,0.0745783631582344,0,0,0.217099915021833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432352406446089,0,0.0870975304233061,0,0,0,0,0,0,0,0,0.163980818123021,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132496821736556,0,0,0,0.174191829910642,0,0,0,0,0,0,0,0,0.0449360240655251,0,0,0.0124740805294084,0.0149253333252763,0,0,0,0.0526207502871136,0,0.06534891660512,0,0,0.125706519594165,0.0315495073488904,0,0.0987284008678685,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.144881715695407,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.173529291666973,0.00693584083924681,0.0198462708123417,0,0,0.109851941656785,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0367647566871679,0,0,0,0,0,0.0654701110995571,0,0,0.00836166007940289,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.17873344606601,0,0,0,0,0,0,0.165676315452263,0,0,0,0,0,-5.42101086242752e-20,0,0.083856861388583,0.0108720050564477,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0.027985878106948,0,0,0,0,0.123810096441799,0,0,0,0,0,0.155455521616444,0,0,0,-0.000314072151032678,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.128638593145742,0,0,0,0,0,0,0,0,0,0,0.0445347486089629,0,0,0,0,0.110245645988905,0,0,0,0,0,0,0.0290214648190534,0,0,0,0,0,0,0.000244347838841349,0,0,0.0858958137949148,0,0,0.175337422108114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261690738138668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00418577801925884,0.038505249463287,0,0,0,0,0,0.0330873615420279,0,0,0.0259040279571538,0,0,0.150047535913105,0,0,0,0,0,0,0,-0.00362819494660816,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416245655465689,0,0,0,0,0,0,0,0,0,0.0670714002579304,0,0.0493634701732821,0,0,0,0.16006954238174,0.215425909606175,0,0,0.114306760646919,0,0,0,0,0,0.157091243186727,0,0,0,0,-0.00689726060836594,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.00610815245226369,0,0,0,0.330534600026004,0,0,0.0275815823832252,0,0,0.120134414531811,0,0.108417032256998,0,0.0838700246850612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375988436436508,0,0,0,-4.33680868994202e-19,0,0.0267420609603667,0,0,0,0,0,0,0.167248737431272,0,0,0,0,0.00880612889770842,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.179434987588492,0,0,0,0,0,0,0,0,0,0,0.137681577803853,0,0,0,0,0,0,0.0933955739021312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148846932254175,0,0,0,0,0.274343954002227,0,0,0,-0.0162957684138907,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.0292982167563816,0,0,0,0,0,0,0,0,0,0,0,0,0.391619060814779,0,0,0.0101506343399806,0,0,0,0,0,0,0,0,0.0610066602311982,0,0,0,0,0,0,0,0,0,0.0649242643014556,0,0,0,0,0.148044335927004,0.0889946815442613,0,0,0,0.0264233565034597,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.457367811909966,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0485926605437745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042325219026296,0,0,0,0,0,0.27667734889389,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491900039918601,0,0,0.0920401799480402,0,0.208102497745868,0,0,0,0,0,0,0,0,0,0,0.33440108973967,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236134736838477,0,0,0,0,0.321033751224416,0,0,0,0.206816146176637,0,0.101402091234806,0,0.108202624552768,-0.0456281526508448,0,0,0.0504025736484198,0,0,0,0,0,0,0.0320047356418652,0,0,0,0,0,0,0,0.0364844901285012,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244503090948857,0.102548150881942,0,0,0,0,0,0,0,0,0,0,0,0.0996239128476595,0.093431172392673,0,0,0,0,0.055076907891639,0,0,0,0,0,0,0,0.00418045920181944,0,0,0,0,0,0,-0.0079005399903724,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.120749166490397,0,0,0.100396552936535,0,0,0,0.179555337317879,0.0434883072295586,0,0,0,0,0,0,0,0,0,0,0.182817251723831,0,0,0,0,0.0105436125669849,0,0,0,0,0.0817531593408396,0,0,0,0,0.0430905279219575,0.0363716105615085,0,0,0,-0.0221337186558401,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0293723175043817,0,0,0,0,0,0,6.93889390390723e-18,0,3.46944695195361e-18,0,0,0,0,0.537636482928815,0,0,0.101902489796724,0,0,0,0,0,0,0.076419331385421,0,0,0,0,0,0,0,0,0.0500754683946424,0,0.0325391550271694,0,0,0,0,-0.0143876486532178,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.074930821302517,0.178193040458647,0,0,0,0,0,0,0,0,0,0,0.147900115753018,0,0,0,0,0.0106613887646749,0.00923447566915668,0,0,0,0,0,0,0,0,0,0.00302834236310963,0.185304776342439,0,0,0,0.00363810863952659,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0882553321103789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550837598099564,0,0,0,0,0,0,0,0,0,0,0,0.0300804742878491,0,0,0,0,0.00556449681074994,0,0,0,0,0,0.0399027808971159,0,0,0,0.00390252428035567,-0.0162214798255634,0,0,0,0,0,0
