,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600010.SH,X600585.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600795.SH,X600362.SH,X300072.SZ,X600188.SH,X600157.SH,X601991.SH,X600309.SH,X600027.SH,X601992.SH,X600660.SH,X600886.SH,X600111.SH,X600489.SH,X000959.SZ,X600299.SH,X000898.SZ,X601158.SH,X000792.SZ,X000709.SZ,X600339.SH,X000723.SZ,X002466.SZ,X600583.SH,X000408.SZ,X000630.SZ,X600098.SH,X000883.SZ,X600352.SH,X600219.SH,X000539.SZ,X600623.SH,X000027.SZ,X600021.SH,X000983.SZ,X002092.SZ,X000060.SZ,X601699.SH,X002470.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.362197990605391,0.0251334171823036,0,0,0,0,0,0,0.0088887404382477,0.0524418136435595,0,0,0,0,0,0,0,0,0.0282850008369003,0,0,0,0,0,0,0.0534177802715932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106412393742725,0,0,0,0,0,0,0,0,0.00360098569550114,-0.00657222637346524,0,0,0,0,0,0
X600028.SH,0.746404360683809,0,0,0,0,0,0.11256805996333,-0.00750761610520817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235177545428106,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00734809234595408,0,0,0,0,0,0,0,0,0.0163950459358475,1.0842021724855e-19,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.106472309526673,0,0.0154874241055713,0,0,0,0,0,0,0,0,0,0,0.106774710588998,0,0,0,0,0,0.0487033841504187,0,0,0,0,0,0,0,0,0.0962555603530459,0,0,0,0,0,-0.0669621893679976,0,0.0564258694575292,0,0.0220531348995393,0,0.138514781510749,-0.0646377858175782,0,-0.0222200887578539,0.0104088495952763,0,0,0,0,0,0
X600019.SH,0,0,0.188926578111126,0,0,0,0,0,0,-0.0672335673340607,0,0,0.0311993301828704,0.00993701861021446,0,0,0,0,0,0,0,0,0,0,0,0,0.116868898995722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177781957056562,0,0,0.00277067342860261,0,0,0.00475876361674358,-0.0512008081418965,0.0589714890125803,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,-0.0398725420379428,0,0.316496825022422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359869531889747,0,0,0,0,0,0,0,0,-0.0618577752033045,-0.0104223868968742,0,0,0,0,0,0,0,0,0.0554982473110311,0,0,0,0,-0.0204076909263298,0.0292309824498861,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0298988771565985,0,0,0,0,0.0585681950966695,0,0,0,0,0,0,0,0,0.0293486384884679,0,0.178403546549806,0,0,0,0,0,0,0,0,0,0.0978862029807012,0,0,0,0,0.0738620456362492,0,0,0.068970707379906,0,0,0,0,0,-0.0193732454949365,0,0,0,0,0,0,0
X600585.SH,0,0.0939899688819236,0,0.0498620225967227,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0806191872945996,0,0,0,0,0,-0.0486278260545438,0.0143070604080721,0,0.10831698339662,0,0,0,0,0.0269535041637906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101514083024215,0,0.00111747875287734,0,0,0,0,0,0
X601898.SH,0,0,0.0940879108246636,0,0,0,0,0,0,0,0,0,0.0564931195453718,0,0.100348891302483,0,0,0,0,0,0,0,0,0,0.0242199291275826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187244376672634,0.0157979741503176,0.000291145748903248,0.161977746449072,0,-0.0495891525388127,-0.0172033286511745,8.67361737988404e-19,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,-0.0179526875279026,0,0,0,0,0,0,0,0,0,0,0,0,0.0163062812267166,0,0,0,0,0,0,0,0,0,0,0.422202733488824,0,0.0505659654203715,0,0,0,0,0,0,0,0,0.0027562398530276,0.0284586153451702,0,0,0.0631502037868419,0,0.00977343332021602,0,0,0,0,0,0,0
X600547.SH,0,0.0670303814185651,0,0,0,0,0,0,0,0,0,0,-0.080255492918723,0,0,0,0,0,0,0,0,0,0,0.985344433073371,0,0,0,0,0,0,0,0,0,0,0,0.0456363501103569,0,0,0,0,0,0,0,0.0124583386165605,0,0,0,0,0,0,-0.0480615746449472,0.03061594217715,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0123014595036209,0,0,0,0,0,0.0979039540656734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164004511862911,0,0,0,0,0,0,0,0,0,0,0.221471271389439,0,0,-0.120084031069796,-0.033709973874589,0.0321424465646181,0,0,0,0,0,0
X600795.SH,0,0,0,-0.0986001540853005,0.150270821500563,0,0,0,0,0,0,0,0.049653262117872,0,0,0,0,0,0,0,0,0.161440905116202,0,0.021157843215971,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0615386776420231,0,0,0,0.0277803249861467,0,0,0,0,-0.00542032665980549,0.00585861079911186,0.0620486015171723,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.129971169335321,0,0,0.16657119775104,0,0,0.0796898709774337,0,0,0,0,0,0,0,0,0,0,0.0869714662745553,0,0,0,0,0,-0.220519919839389,0.102503369626138,0,0,0,0.34902218602859,0,0,0,0.113705258254687,0,0.123023417804564,0,-0.135577778360952,0,0.0204060892818722,0.0108905313795743,0.122898983605194,0,0,0,-0.0160946378169083,0.0912288278773607,0,0,0,0,0
X300072.SZ,0,0,0,0.0282867713770254,0,0,0,0,0,-0.0694801353751181,0,0,0.152669493347491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921358055714621,0,0,0,0.0449618145814202,8.67361737988404e-19,0,0,0,0.123090444608574,0,0,0,0,0.0920736285763902,0,0,0,0,0,0,0,0,-0.00108773802011285,-0.00312464631345302,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.307641381671858,0,0,0,0,0.0374516451720556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506803677180119,0.0692570918634927,0,0.0361460624069365,0,0,0,0.00476920448814887,0,0,0,-0.0960527710308001,0.107422007956774,0,0,0.145678344848574,0,0,0.0104846657253476,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0359433355815756,0,0.377575602192406,0,0,0,0,0,0,0,0.0385517260870871,0,0,0,0,0,0,0,0.137512365111638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886891434101201,0.0171806205691245,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,-0.00600512485767967,0.0218195729903302,0,0,0.0217210859694104,0,0,0,0,0,0,0,0,0,0,0,0,0.0079015249839234,0.0349637595342984,0,0,0.00322492823518579,0,0,0,0,0,0,0,0,0,0,0.116033285101732,0,0,0.0835579560171722,0.0271410508526303,0,0,0,0,-0.00336419404264491,-0.00365925458811753,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.0634803484041288,0,0,0,0,0.00290122881808842,0,0,0.00599429274037997,0,0,0,0,0,0,0,0,0,0,0.0382341444306799,0,8.67361737988404e-19,0,0,0,0.153102934604142,0,0,0,0,0,0,0,0,0,0,0,0.289400403873666,0,-0.0677439099763221,0,0,-0.00302121481898663,0,0,0,-0.0103973284069749,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.128224217954094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158996130193987,0,0,0,0.0295838553315194,0,0,0,0,0,0.0434073484882513,0,0,0,0,0,0,0,0.0463630342286841,0.00459163426027287,0,0,0.0236235136073772,0,-0.0107992929196858,0.0193702130782955,0,0,0,0,0,0
X601992.SH,0,0,0.192485491707763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232977220335792,0,0,0,0.0223360513347965,0,0,0,0.0464529121836293,-0.0016466721303614,-0.00123771754119003,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0915309936671731,0.158435096349806,0,0,0,0,0,0,0,0.00605716225276851,0,0,0,0.00387971004532011,0,0.0998743371845268,0,0,0.12718538107257,0,0,-0.0211112659579563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972718964510953,0,0,0.0198368076609259,0,0,0,0,-0.0575105833266117,0.00358690028046118,0,0,0,0,0,0,0
X600886.SH,0.0884524881819548,0,0,0,0,0,0.0637827966267978,0,0,-0.0158947474411361,0.0730320402677624,0.0305443042785051,0,0,0,0,0,0.141129556669602,0,0,0.109434925182413,0,0,0,0,0,0,0,0,0,0.0281579169577665,-0.0552982405991154,0,0,0,0,0.0964678573464237,0,0,0,0,0.0637758438489101,0,0,0,0,0,0,0,0,0.001795145048752,0,0,0,0,0,0,0
