,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600309.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X600660.SH,X600688.SH,X002466.SZ,X601600.SH,X601991.SH,X600362.SH,X600795.SH,X600886.SH,X600547.SH,X000898.SZ,X600516.SH,X600111.SH,X002460.SZ,X300072.SZ,X600176.SH,X600027.SH,X600352.SH,X000553.SZ,X000786.SZ,X601992.SH,X600299.SH,X000825.SZ,X000709.SZ,X000792.SZ,X002271.SZ,X600426.SH,X601699.SH,X600808.SH,X600315.SH,X000932.SZ,X000408.SZ,X601158.SH,X000830.SZ,X600489.SH,X600219.SH,X000883.SZ,X000630.SZ,X000983.SZ,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.206669703277181,0.0621032024171385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891741012565668,0,0,0,0,0,0,0,0,0,0.0363042304694605,0,0,0.0268961628081482,0,0,0.139762198210579,0,0.0330751456361077,0,0,0,0.0293250802764633,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X600028.SH,0.428987509020322,0,0.347623752584859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124395562608217,0,0.122282375395916,-0.00542331698068323,0,0,0,0,0,0,0,0.0531202122961117,0.0620004037111786,0,0,0,-0.0375284869357248,0,0,0,0,0,0,0,0,0,-0.00172667051899468,0.010430182670569,0,-0.16589716664938,0,0,0,0
X601088.SH,0,0.104263852532101,0,0.249309682627485,0.115573878465884,0,0,0,0.11993662909359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282007581581359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356837962820036,0,0,0,0,0,0
X600019.SH,0,0,0.221503080559235,0,0,0,0,0,0.179136164990762,0,0,0,0,0.248158816997665,0,0,0,0,0,0,-0.0513181050561858,0,0,0,0,0,0,0,0,0,0,0.031503283728903,0,0,0,0,0,0,0,0.0530929924453757,0,0,0,0,0,0,0,0,0,0,-0.0142330864715857,-0.0116952531413547,0,0,0,0,0,0
X600585.SH,0,0,0.0934063287866921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407520227896985,0,0,0,0,0.00587633243276893,0,0,0,0,0,0,0,0,0,0.299792972989936,0,0,0,0.203414386175847,0,0,0.0585975109217934,0,0,0,0,0,0,0,-0.0245210556950552,0.0328550820269989,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045988456490667,0,0.0120345717663967,0.120389299145744,0,0.0223380788842444,0,0.17371745829512,0,0,0,0,0,0,0,-0.183510803734829,0,0,0.0124853611531074,0,0.0109745804384683,0,0,0,0,0,0,0,0,0,0,0,0.0127785726594067,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.225617323919069,0,0,0.187805492750585,0,0,0,0,0,0,0.225979243702805,0,0,0,0,0,0,0,0.0712233507245135,0,0,0.105357988749013,0,-0.0960091323377202,0,0.00527929144519794,0,0.0495916430624037,0,0.06750434772487,0,0.0331156761308375,0,0,0,0,0,0,0,0,0.0279532467614399,0,0,0,0,0,0
X600188.SH,0,0,0.460808337617483,0,0,0,0,0,0,0,0,0,0.112146669062995,0,0,0,0,0,0,0,0,0,0,0,0.182234168065349,0,0,0,0,0,0,0,0,0,0,0,0.040201676145398,0,0,0.086283686236873,0,0,0,0,0,0,0,0.528037679466233,0.0406150031267454,0,-0.00488662898444693,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143069086192201,0,0,0,0,0,0.0162080198991409,0,0,0,0,0,0,0,0.0256802171494377,0,0,0,0,0,0.0761193550133114,0,0,0,0,0.222979775433901,0,0,0.0115180346122049,0.00553187736920873,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,-0.0916290578692281,0,0,0,0,0,0,0,0,0,0,-0.132641340950456,0,0,0,0,0.0188407813049964,2.16840434497101e-19,0.19224193918936,0,0,0,0,0,-0.0217748402028457,-0.0416826445647094,0,0,0,0,0,0,0,-0.00172408568194866,0,0,0,0,0,0,0,0,0,0,0.0290760805561751,-0.026277682898151,0,0,0,0,0,0
X600688.SH,0,0.231199797382491,0.169949066045972,0,0,0,0.0577187421413988,0.0757540640894908,0,0,0,0,0,0,0,0.0707902817892603,0,0,0,0,0,0,0,0,-0.0239518786290915,0,0,0,0.019182039281326,0,0,-0.049016619955109,0,0,0,0,0,0,0.0137092565686817,0,0,0,0.0814258884339115,0,0,0,0,0,0.0111761070026675,0,0.00279761957924216,-0.00211023428438347,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921366389418935,0.160719224065909,0.411606864871296,0,-0.0286215893315768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853311338819542,0,0,0.00892356876305366,-0.00254662439538127,0,0,0,0,0,0
X601600.SH,0,0,0,0.1145977347401,0,0,0,0,0,0,-0.0575613098450097,0,0,0,0,0,0,0,0.0708004369785825,0,0,0,0,0,0,0,0,0,0,0.138997364789471,0,0,0,0.0174981742985994,0,0,0.406306789425363,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141042474469529,0.00186125086846211,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.109931949695125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125760585651201,0.10052498274226,0.0340127995612582,0,0,0,0,0,0,0,0.0329951724198237,0,0,0.0318651560703674,0,0,0,0,0.0657086431942544,0,0,0,0,0,0,0,0.0247918429064343,-0.0038138601811129,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0154436748183961,0,0,0,0,0,0.24459379107471,0,0,0,0,0,0,0,0,0.00739880844315312,0,0,0,0.0725918509045615,0,0.0741148614260226,0,0,0,0,0,0,0,0.185039399068463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00964175939383255,0.0222697246931476,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0256728991634178,0.0548477697770906,0,0,0,0,0,0,0,0,0.13091622356875,0,0,0,0,0,0,0.0391167396458531,0,0.00590852274176244,0,0,0,0,0,0,0,0,0.0262640741746542,0,0,0,0.0011530008883361,0,0,0.0297818809631181,0,0,0,0,0,0,0,0.0123331495081486,0.00965783883338854,0,0,0,0,0,0
X600886.SH,0,0,0,-0.0277706363682133,0,0,0.183864066106693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193255118729021,0,0.0757997173928643,0.104968433546293,0.189607613383589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244008913756761,0,-0.0133597767288729,-0.0109222991879148,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.00366432798866081,0,0,0,0,0,0.038984874336232,0,0,0,0,0,0,-0.0244841222287054,0,0,0,0.0488391162408919,0,0,-0.0455192606289476,0,0,0.0756506784103536,0,0,0,0,0,0,0,0,0,0,0,0,1.008303818774,0,0,0,0,0,0,-0.0235529574930569,-0.0216842017506897,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00917020936190439,0,0.0302939820661374,0,0.0870164974523563,0,0.000829318211757128,0,0,0,0,0,0,0,0,0,0,0.171767738168857,0,0.0384587582603423,0,0,0.125321009152155,0,0,0,0,0.0434332199780566,0,0,0,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213201201755905,0,0,0,0,0,0,0,0,0,0,0,0.0569855615844446,0,0,0.425209562167864,0,0,0,0,0,0,0,0,-0.00422353402339761,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0443753958859151,0,0.160612069556321,0,0,0,0.0338019029919535,0,0,0,0,0,0,0.0705448499183221,0.0483323754260665,0,0,0,0,0.0144759034813276,0,0,0.181889279399248,0,0,0,0,0,0,0,-0.0228453259395928,-0.0403055036031609,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.566105233369586,0,0,0,0,0,-0.00252905332361625,0,0,0,0,0,0,0,0,0,0.195550228710966,0,0,0,0,0,0,0,0,0,0.175610162226973,0,0,0,0,0,0,0,0,0,0,0,0.0685155155295159,-0.0134606586451146,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0.0714914237758134,0.268152680848145,0,0,0,0,0,0,0,0,0,0,0,0,0.22241472967611,0,0.0643777060850561,0,0,0,0,0.142650312291774,0,0,0,0,0,0,0,0.205619442650996,0,0,0,-0.236138787854087,0.520779916363735,0,0.0405358909066049,0,0,0,0,0,0,0,-0.00863672834973632,0.0137523737656677,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.139821414768775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237595162455224,0,0.385093154539794,0,0.224799773957731,0,0,0,0.0309431616925662,0.164130241945355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
