,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600188.SH,X600886.SH,X600362.SH,X600111.SH,X600027.SH,X600309.SH,X601992.SH,X600688.SH,X000792.SZ,X600583.SH,X601158.SH,X000898.SZ,X600547.SH,X000709.SZ,X000831.SZ,X600489.SH,X600352.SH,X000883.SZ,X002353.SZ,X000539.SZ,X000630.SZ,X600021.SH,X000825.SZ,X000027.SZ,X600008.SH,X600549.SH,X600808.SH,X600660.SH,X000629.SZ,X600578.SH,X600315.SH,X002470.SZ,X000983.SZ,X601699.SH,X600307.SH,X600863.SH,X600098.SH,X000959.SZ,X600348.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.694258684076096,0,0,0,0,0,0,0,0,0.0475723469243664,0.071973170422449,0,0,0,0,0,0.028527187398593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573784384317625,0,0,0,0,0,-0.0019892100609552,0,0,0,0,0,0
X600028.SH,0.496322173715177,0,0,0,0,0,0,0,0,0,0,0.0313711044531353,0,0,0,0,0,0,0.380186876945548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042167948306657,-0.0111360462510663,0,0,0,0,0,0
X601088.SH,2.16840434497101e-19,0.0908782678977327,0,0,0.0702766432054207,0,0,0.114162875123666,0,0,0,0.0871600770274753,0.0300382731837377,0,0,0,0.0156177971480457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40644923984507,0,0,0,0,0,0,0,0,0.00149716521218712,0,0,0,0,0,0
X600011.SH,0,0.131441894207267,0,0,0.0546202194039139,0,0,0,0.157576242811941,0,0,0.0620552696311695,0,0,0,0.0225299772509936,0,0,0,0,0,0,0,0,0.249544192515024,0,0,0,0,0,0,0,0,0,0.0207457156537927,0,0,0,0,0,0,0,0,0,0,0,0,0.0111261194443349,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0.0213080140588125,0,0,0.0261320237276528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182658282474107,0,0.335950954533547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209773653824989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.0957502712212377,0,0,0,0,0,0,0,0,0,0,0.036753646555448,0,0,0.025159233846378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549483450256831,0.156121942556026,0,0,0,0,0,0,-0.0226351090402513,-1.0842021724855e-19,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105728499279511,0,0,0,0,0.0519595151778255,0,0,0.496647521463062,0,0,0,0,0,0,0.0275495322943084,0,0,0,0,0,0,0.0614457841089238,0,0,0,0,0.0345633252028589,0,0,0,0,0,0.019372302658255,0.0864157843152207,0,0,0,-0.000804781735815014,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0942618930577631,0,0.0724331333987531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317751585820885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973762621760107,0.0125822016358078,0,0,0.367382364783592,0.220328667045704,0,0,0,0,0,0,0,-0.00490542070014369,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0678247174919279,0,0,0.293794288500347,0,0.182202603858713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11562733631924,0,0,0,0,0,0,0.0231631518141323,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306584648613494,0,0,0,0,0,0
X600795.SH,0,0,0,0.041368161109254,0,0,0,0,0.269111515639911,0,0.223954800616372,0,0.168007212512704,0,0,0.121453137206363,0,0,0,0,0,0,0,0,0.00821153626625154,0,0,0,0,0,0.00868698091315435,0,0.0191702401884368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010300697582928,0,0,0,0,0,0
