,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600309.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X600660.SH,X002466.SZ,X600688.SH,X601600.SH,X601991.SH,X600362.SH,X600795.SH,X600547.SH,X600886.SH,X600516.SH,X000898.SZ,X300072.SZ,X002460.SZ,X600111.SH,X600176.SH,X000553.SZ,X600352.SH,X000786.SZ,X600027.SH,X601992.SH,X000825.SZ,X000792.SZ,X600299.SH,X000709.SZ,X600426.SH,X002271.SZ,X000408.SZ,X601699.SH,X600315.SH,X600808.SH,X000830.SZ,X600489.SH,X601158.SH,X000883.SZ,X600219.SH,X000932.SZ,X000630.SZ,X002470.SZ,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.21329464196163,0.0406739930487078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795055821644697,0,0,0,0,0.0252289943315979,0,0.029793481146902,0,0,0,0,0.01307679815222,0,0,0,0,0,0.165133147980722,0.0266928734250495,0,0,0,0,0,0,0,0,0,0.0394161449558739,0,0,0.00253323552670689,0,0,0,0,0,0
X600028.SH,0.412091623277161,0,0.4190470652544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242507067570582,-0.135795964169138,-0.00200641231294817,0.138379227913173,0,0,0,0,0,0,0,0.0686005482466246,0,0,0.0222484304699968,0,0,0,0,0,0,0,-0.0289423816921544,0,0,-0.00711994669743841,0,-0.00594678105395246,0.0123900975131062,0,-0.200517272128265,0,0,0,0
X601088.SH,0,0.0490723233273586,0,0.250614652440672,0.117288788798277,0,-0.0257071836670825,0,0.0914845375013787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297111759052666,0,0,0,0,0,0,0,0,0,0,0.0286557474541374,0,0,-0.0251016181944487,0,0,0,0,0,0
X600019.SH,0,0,0.354423521062037,0,0,0,0,0,0.0634969699497215,0,0,0,0,0.282038996185705,0,0,0,0,0,-0.00227791290255184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0940276706912662,0,0,0,0,0.265300778680367,0,0,-0.0213405251607729,0,-0.00975017035199208,-0.012326027174229,0,0,0,0,0,0
X600585.SH,0,0,0.082967502125939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526797870759636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299986324289654,0,0,0,0,0,0.053494965806632,0,0,0,0,0.210190638867321,0,0,0,0,-0.0235248730720775,0.0315640755417887,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00881832364908993,0,0.0384281808737975,0,0.0993745101343301,0.000601453708114041,0,0,0,0.2203293537091,0.108768290353363,0,-0.229277856946268,0,0,0,0,0,0.0981684990849272,8.67361737988404e-19,0,0,0.0627245755226296,0,0,0,0,0,0,0,0,0.000581317090143091,-0.00299776568720635,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775523806527258,0,0,0,0,0,0,0,0,0.0526682959727244,0,0,0,0,0.15228415727557,0,0,0,0,0,0,0,0,0.00987724742454422,0,0,0,0.0222726299412886,0,0,0,0,0,0,0,0.178313500901125,0,0.00908589412265731,0.00557321042153002,0,0,0,0,0,0
X600188.SH,0,0,0.234549262913203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100101522882587,0,0,0,0,0,0,0,0,0,0,0,0,0.290198684498719,0,0,0.0462125690633248,0,0,0,0,0.228460580948309,0,0,0.424265917487052,0,-0.0568851942911952,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0801506262376518,0,0,0,0,0.0469708826719322,0,0,0,0,0,0.0180744636636797,0.0874322112147507,0,0.0171876280434772,0,0,0,0.0297845447948533,0,0,0,0,0,0,0,0,0,0,0.0519778010218176,0,0,0.0325249069251572,0,0,0,0.0509532884128384,0,0,0,0,0,0.0102108264777474,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,-0.0967864782233438,0,0,0,0,0,0,0,0,0,0,0,-0.196916271162663,0,0,0,0.0198683273001222,0,0.23818030881211,0,0,0,0,0,-0.0467737834657692,0,-0.0616536618028884,0,0,0.0107866777923031,0,0,0,0,0,0,0,0,0,-0.0328722213561392,0,0,0,0,0.0266792002603826,-0.0270569988328624,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.0688058110484913,0,0,0,0,0,0,0,0,0,0,0.0551973872591738,0,0,0.426671714158006,0.17346053420177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180939886935072,0,0,0,0,0,0,0
X600688.SH,0,0.238088491732045,0.149458394297813,0,0,0,0,0.0789969312832826,0,0,0,0,0,0,0,0.0311216867381762,0,0,0,0.0142537677637807,0,0,0.0022286286686903,0,0,0,0,0.0112614967932307,0,0,0,0,0,0,0,0,0,0.009575343211068,0,0,0.0606454785496109,0,0,0,0,0,0,0,0,0,0.00853663629630577,0,0,0,0,0,0,0
X601600.SH,0,0,0,0.182088490965165,0.04172070680493,0.117723309972393,0,0,0,0,-0.0415125791415657,0,0,0,0,0,0,0.0492370261339241,0,0,0,0,0.0309794514837117,0,0,0,0,0,0,0.0733163280596253,0,0,0,0,0,0,0,0.317476982533602,0,0,0,0,0,0,0.182787731604355,0,0,0,0,0,0.0172493150195683,0.00729863170139883,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0892724449681819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252428086178551,0,0,0.158733013684092,0,0,0,0.105611250461263,0,0,0,0,0,0,0,0,0,0,0.0172147622025535,0.0867831875336097,0,0,0,0,0,0,0,0,0,0.0285257910049606,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287171651620485,0,0,0,0,0,0,0,0,0.0281791665656945,0,0,0,0.0901012400041122,0.0639892340908614,0,0,0,0,0,0,0,-0.0325099954124503,0,0.119034631958854,0,0,0,0,0,0,0,0,0,0.0151150285410827,0,0,0.0143759162287158,0.0147446327679515,0,0,0,-0.0201818100201919,0,0
X600795.SH,0,0,0,0,0,0,0,0.0415550293650144,0.0787409415002953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389805299728788,0,0.0876682531665846,0.0118770512467886,0.0326518495982612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062765671592865,0.0133103740666916,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.00936065474759594,0,0,0,0,0,0,0,0,0,0,0,-0.0189151383249572,0,0,0,0,0.0392506473848672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836917314263953,0,0,0,0,0,0,0.0185200178922934,0,-0.00613688850155198,-4.33680868994202e-19,0,0,0,0,0,0
