,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600585.SH,X600660.SH,X600886.SH,X600547.SH,X002466.SZ,X601600.SH,X002460.SZ,X000792.SZ,X600795.SH,X000708.SZ,X601699.SH,X600010.SH,X000301.SZ,X600111.SH,X600362.SH,X000983.SZ,X600027.SH,X600803.SH,X000877.SZ,X600426.SH,X000786.SZ,X601991.SH,X600489.SH,X002271.SZ,X600985.SH,X600160.SH,X000408.SZ,X000630.SZ,X000807.SZ,X000933.SZ,X000932.SZ,X600612.SH,X600176.SH,X600348.SH,X600219.SH,X300037.SZ,X601168.SH,X002128.SZ,X600157.SH,X002353.SZ,X600688.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.178671355683581,0.383133790443598,0,0,0,0.0564115545928964,0,0,0,0.0440736207117539,0.0962321785033428,0,0,0,0,0.148095022561695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144121235597283,0,0,0,-0.0115589712043962,0.0133544809932918,0,0,0,0,0,0
X601088.SH,0.0582122646906196,0,0.137654964235389,0,0.119471496904343,0,0,0,0,0,0,0,-0.043255864912386,0,-0.0142215735812352,0,0,0,0.156456581294737,0,0,-0.0532179138805923,0,0,0,-0.143821907564407,0,0,0,0,0,0,0,0,0,0,0,0.0781034977172908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106613941257358,0.00947347904386039,0,0,0,0.0604920653185077,0,0
X600028.SH,0.507705564841346,0,0,0,0,0,0,0,0,0,0,0.0203582978059975,0,0,0,0,0.0380773577882304,0.165579156421547,0,0,0,0,0,0,0.0371249521684279,0,0,0,0,0,0.0249989001518022,0.0222187402517112,0,-0.0622817989938257,0,0,0,0,0.0214046093004126,0,0,-0.0510162771990977,0,0,0,0,0,0,0,0,0,-0.0227802525473161,0.0140476795615909,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148441009115041,0.155969016816273,0,0,0.0533240217670236,0,0.121334439507262,0,0,0,0,0,0,0,0,0,0.0528563526348729,0,0,0,0,0,0,0,0,-0.010154885251098,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0966751450809628,0,0,0,0,0,0,0,0,0,0,0,0,0.341696889117623,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145119822332428,0,0,0,0,0,0,0,0,0.0337270528661368,0,0,4.33680868994202e-19,0,0,0,0,0,0,-0.0056619232342712,-0.00497887074910786,0,0,0,0,0,0
X601898.SH,0.0550253228569072,0,0,0,0.322887487395409,0,0,0,0,0,0.121923861145133,0,0,0,0,0,0.0354570082332418,0,0.0652865218636134,0,0,0,0,0.0529187408568822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403479281514202,0,0,0,0,0,0,0,0,0,0,0.131263638851162,0.0106184075777271,0,0,0,0,0.032720964307413,0,0
X600011.SH,0,0,0,0,0,0,0,-0.00309958349267368,0,0,0,0,-0.0403232215150502,0,0,0,0,0,0,0,0,0,0,0,0.412186885294179,0,0,0,0,0,0,0,0,0,0,-0.0237283908022673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00148624095631392,0.000765676599141032,0,0,0,0.00156626924431589,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0151281101675099,0,0,0,0,0,0.0312817468053591,0,0,0,0,0,0,0,0,0,0,0,0,-0.0772197712191632,0.0312998603876831,0,0,0,0,0,0.322058957364467,0,0,0,0,0,0.16938299229146,0,0,0,0,0,0,0.00421875591496402,0,0,0,0,-0.067762147941311,0,0
X600585.SH,0,0,0,0.0273697694044337,0,0,0,0,0,0,0,0,0,0,0.0462004145872375,0,0,0,0,0,0,0,0,0.0762727241246092,0,0,0.176883281436025,0,0.0919418181928163,0,-0.0553709373593064,0.198912511379848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00573474229413284,0.00931738520744336,0,0,0,0,0,0
X600660.SH,0,0,0.132257908258336,0,0,0,0,0,0,0,0,0,0,0,-0.0448177765283067,0,0,0,0,0,0,0,0,0,0.0243886178852525,0,0,0,0,0,0,0,-0.0403771642493773,0.0951541739893971,0,0,0,0,0,0,0,0,0,0.0218734389281487,0,0,0,0,0,0,0,0,0,0,0,0,0.0768210116347645,0,0
X600886.SH,0,0.091667295309886,0,0,0,0.0040381213653242,0.0561060168623754,0,0,0,0,0,0,0,-0.0424934284652013,0,0.327615489546738,0,2.16840434497101e-19,-0.158359216718733,0,0,0,0,0,0,0,0,-0.016860230229254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00394434146030416,0,0,0,0,1.73472347597681e-18,0,0
X600547.SH,0.101410314872475,0,0.00987361688564322,0.00970261882183237,0.0475297165461764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00380152571293991,0,0,0,0,0.0457226466193543,0,0.518089981143052,0,0,0,0,0,0.0587678884688636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00267913936874981,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.127083295941511,0,0,0.747428876770775,0,0,0,0,0,0.119904987940154,0,0,0,0,-0.0732775324315036,0,0,0,0,0,0.0630537855299676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.0153466629645881,0,0,0,-0.00778388238243018,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288169795537234,0,0,0,0.128792319633682,0.173003147794043,0.150844036924534,0,0,0,0,0,0.0885274275548665,0.213703416262092,0,0,0,0,0,0,-0.0373764619713435,0.0305779597816319,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.632296909078035,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.090815033053658,0,0,0,0.0495903822763813,-0.141491940114494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00357311546532808,-0.000741013507986338,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.127550188204088,0,0,0,0,0,0,0,0,0.338611227382007,0,0,0,0,0,0,0,0,0,0.144057605330633,0,0,0,0,0,0,0.078073376543457,0,0,0,0,0,0,0,0,0,0,0,0,0.0102024028086199,-0.0172567560436564,0,0,0,0,0,0
X600795.SH,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.400266151627769,0,0,0,0,0,0,0,0.105464530669744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049512193027826,0.0655880225192699,0,0,0,0,0,0,0,0.0146487299736553,0,0,0,-0.00687094307378045,0,0,0,0,0.0333737441039179,0,0
X000708.SZ,0.0470723939222157,0,0,0,0,0,0.11850490060025,0,0,0,0,0,-0.0622866444798438,0.00989222532661569,0,0,0,0,0,0,0.0576026803844641,0,0,0,0,0,0,0,0,0.213685714258591,0,0,0,0,0,0.0931963804510136,0,0,0.0436081763417202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182576369089386,-0.0888643287705012,0,0,-0.0186046627809518,0,0
X601699.SH,0,0.213428612556367,0,0,0.39449329183703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564295970298068,0,0,0,-0.150453430314474,0.0421553238505185,0,0,0,0.170394870596257,0,0,0,0,0.155898483412977,0,0.114651590744125,0,0,0,-0.0201628271152002,0,0,0,0,0,0,0,0.0352907757901551,-0.0414767403914481,0,0,0,0.0591502556498858,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0911480716056391,0.00894631730781999,0,0,0,0,0,0,0.0777399631389595,0.331937772650186,0,0,0,0,0,0,0.00792931582413197,0,0,0,0,0,0,0,0,0,0.0752110801518945,0,0,0,0,0,0,0,0,0,0,0,0,0.0345404845003702,-0.0178358978341604,0,0,0,0.049792367730568,0,0
