,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X600011.SH,X002466.SZ,X000792.SZ,X601898.SH,X000708.SZ,X600111.SH,X000301.SZ,X601600.SH,X600660.SH,X600010.SH,X600547.SH,X002271.SZ,X600886.SH,X000877.SZ,X600426.SH,X600795.SH,X600362.SH,X601699.SH,X000983.SZ,X600176.SH,X600803.SH,X600027.SH,X601991.SH,X600160.SH,X000786.SZ,X600995.SH,X600489.SH,X000629.SZ,X000807.SZ,X000408.SZ,X600219.SH,X600378.SH,X600096.SH,X000933.SZ,X000932.SZ,X000723.SZ,X002080.SZ,X600141.SH,X600688.SH,X000831.SZ,X300037.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.115725288831024,0,0,0,0.105976785035915,0,0,0,0.0183134381351435,0,0,0,0.021006822364718,0,0,0,0,0,0.0114343993242887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258074029876242,0,-0.0391935271222353,0,0,0.00266267945133481,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.00285553731837694,0,0,0,0,0.0491727421882051,0,0,0,0.0538724949564306,0,0,0,0.078153179449486,0.151827496318521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238726322714878,0,0,0,0.0557898236301201,0,-0.0158585585815349,0,0,0,0.000740706804846985,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0935458935619298,0,0,0,0.0296099474040651,0,0,0.170059367095059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933945775465586,0,0,0,0,0,0,0.110728593951015,0,0,0,0,0,0,-0.0285248994938588,0,0.0119447789174828,0,0,0,0,0,0,-0.015825738806394,0,0,-0.0230996144905208,0.0171319541480082,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,-0.0859201648021301,0,0,0,0,0,0.215163887517742,0,0,0.0336917670150359,0,0,0,0.0760152197112911,0.228736985116373,0,0,0,-0.0408939736356657,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0878947333406785,0,0,0.457609405039064,0,0,-0.0875267755178049,0,0,0.0523098190342704,0,0,0.019087228758226,-0.0188932702559941,0,0,0,0,0,0
X600188.SH,0,0,0.0145275572904968,0,0,0,0,0,0,0,0,0.0896023535182547,0,0,0,0,0,0,0,0,0,0,0,0.199668335484073,0,0.0523011839101011,0.100794254630482,0,0,0,0,0,0,0,0,0,0.19416055366379,0,0,0,0,0.173694552674032,0,0,0,0,0,0,0,0,0,0,-0.00957552488598659,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507670668664341,0,0,0,0,0,0,0,0,0,0,0.0580337306392506,0,0,0,0,0,0,0,0,0.088755511042195,0,0,0,0,0,0,0,0,0,0.00167340205678404,0.0107662279902437,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.0694634645499691,0,0,0,0.0142337635122055,0,0,0,0.127694239659083,0,0.0149762221430132,0,0,0,0.0540246524682976,0,0.209552131128039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147308005983427,0,0,0.0112520036509154,0,0,-0.058232808411172,0.0376055565075496,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.609966391825203,0,0,0,0,0,0.0658653735892839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00963856203259095,-0.0541550865310519,0,0,0,0,0,0,0,0,0.0651871404751516,0,0,0,0,0,0.00825027584671379,0,0,0,0.0032469057637834,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881490413440929,0.570629767094283,0,0,0.0301995695110843,0,0,-0.0717650806197354,0,0,0,0.077913715962448,-0.0216353383766095,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,-0.0151256639270207,0.0410204764672986,0,0,0,0,0,0
X002466.SZ,0,0,0,0,-0.0456809726586551,0,0,0.539507359016813,0,0,0,0,0,0.103017782361646,0,0,0,0,0,0,0,-0.0675194744151435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125947880061291,0,0,0.0860160528545789,0,0,0,0,0.0379389785890336,0,0,0,0.0108514298139267,0,-0.0715643407415006,0,0.00692729943008126,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.0750118012923468,0,0,0,0,0.0373835778267295,0,0,0.119774712428913,0,0,0.0451993837198987,0,0,0.123302899559995,0,0,0,0,0,0,0.0276025701311152,0,0.0826904523203831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122396921037396,0,0,0.0223163515296616,0.00604364614086318,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.388250210310255,0,0,0,0,0,0,0,0,0,0,0.00588229331549551,0,0,0,0,0,0,0,0,0,0.0228771634828729,0.148493823443365,0,0,0.0389679001905361,0,0,0,0,0,0.144922827967629,0,0,0,0,0,0.0123771011592591,0,0,0,0,0,0,0,0,0,0,-0.00130675946013347,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.0357840900060572,0,0,0,0,0,0,0.0487889480633209,0,0,0,0,0,0.0614690202028464,0,0.106700895519222,0,0,0,0.0502817991247959,0,0,0,0.0666057298291794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124683494959257,0,0.0266875230612888,0,0,0,0.0102809308806126,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123492632722877,0,0,0,0,0,0,0.160949140157202,0,0,0,0,0,0,0,0.0530479114857448,0,0,0,0.0452469253052812,0,0,0,0,0,0,0.374870307681464,0.056019470287239,0,0,-0.0131583299776027,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192563294709909,0,0,0,0.0533852266046774,0.448124129236414,0,0,0,0,0,0.232896091772402,0,0.0438945194071743,0,-0.00188626278792233,0,0.05899623991563,0.00417505504483858,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768943144159504,0,0.00320541608660919,0,0,0.264453725871627,0,0,0,0,0.0469635686036976,0,0,0,0,0,0.202741972149346,0,0,0,-0.0926056307573332,0.0508281528265198,0.190814917027061,0,0,0,0,0,0,0,0.0500671812444706,0,4.33680868994202e-19,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.0156395409319767,0.0209970191428987,0.035619947668159,0,0.114799115881024,0,0,0,0,0,0,0,0,0,0,0,0.0684591529837862,0,0,0,0,0,0,0.0528342355614873,0,0,0,0.0827462817675441,0,0,0,0,0,0,0,0,0.134787502030756,0.00966453909734792,0,0,0,0,0,0,-0.0182656328127169,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587680092129572,0.0408783383994714,0,0,0,0,0.0478372299902573,0,0.158561345171897,0,0,0,0.011672045129332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376111956931207,0,0,0,0.00589698872820125,0,0.151755724052575,0,0,0,-0.0164265006836491,0.0119210810977093,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0291706022788065,0,0.0670878631024268,0,0.160743930705489,0.15088693169232,0,0,0,0,0,0.0216190840055343,0,0,0,0.098264708222329,0,0,0,-0.0255427838211533,-0.0120525908811294,0,0,0,0,0,0.0631475952842599,0,0.533423225689992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.00638917200875863,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.101711073904747,0,0,0.131663337592187,0,0,0,0,0,0,0,0,0,0,0,0,0.0983510103393909,0,0,0,0,0.114079026496231,0,0,0,0,0.542387704794902,0,0,0,0,0,0,-0.110089651071072,0,0,0,0,0.125371630397187,0,0,0.00877483454943105,0,0,0,0,-0.00825845519810987,0,0,0,0,0,0
