,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X600585.SH,X601600.SH,X600547.SH,X600886.SH,X600011.SH,X000792.SZ,X600795.SH,X600010.SH,X600111.SH,X600362.SH,X600489.SH,X002460.SZ,X000708.SZ,X600160.SH,X600803.SH,X002466.SZ,X600027.SH,X000301.SZ,X601991.SH,X000786.SZ,X000807.SZ,X600426.SH,X600219.SH,X000983.SZ,X002128.SZ,X601699.SH,X000408.SZ,X600176.SH,X000877.SZ,X000630.SZ,X601168.SH,X600096.SH,X600985.SH,X000933.SZ,X600378.SH,X002353.SZ,X002271.SZ,X600995.SH,X600352.SH,X000883.SZ,X000027.SZ,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785195051065316,0,0,0,0.216791918190298,0,0,0.054186004565894,0,0,0,0,0,0,0,0,0,0,0,0.0524682632377579,0,0,0.0454657338070665,0.12526168242445,0,0,0.00169007691795187,0,0,0,0,0,0,0.182217513376965,0,0,0,0,0,0,0,0,0,0
X600362.SH,0.138056204421359,0,0,0,0,0,0,0,0,0.256074783425,0,0,0,0,0,0,0,0,0.0502734118890099,0.110313775082983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10757168611078,0.0654344131309495,0.0193432588259971,0,0,0,0,0.124688922331082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0.0732453326980775,0,0,0,0,0,0,0,0,0.014796574834715,0.689276133553602,0,0,0,0,0,0,0,0,-0.0457639253525349,0,0,0,0,0,0,0,-0.0502345275732268,0,0,0.30047904489597,0,0,0,0,0,0,0,0,0,0,0,0.160449776427392,0,0,0,0,0,0,0,0,-0.0318305002515749,0,0,0,0,-0.0351298985499413,0,0
X002460.SZ,0,-0.109758377451521,0,0,0,0,0,0,0,0,0,0,0,0.103721108508166,0,0,0.337709266373616,0,0,0,0,0,0,0.426725647607413,0,0,0,0,0,0,0,0,0,0,0,0,-0.0320151653828693,0,0,0,0,0,0,0,0.199329948167006,0,0,0,0,0,0,0,-0.00412854267358145,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169251956177231,0,0,0,0,0,0.100035910196653,0,0,0,0,0.0929490458999159,0,0,0,0,0,0,0.429266121657182,0,0,0,0.0902189450426855,0,0,0,0,0.0951888735813516,0,0,0,0.0131594736612937,0,0,0,0,0,0,0,0,0,0,0,0.00517781488923754,0,0
X600160.SH,0,0,0,0,-0.117625123805146,0,0.0216083258773826,0,0,0,0.221544918946482,0,0,0,0,0,0,0,0.0814699759823282,0,0,0,0,0.00130118099596471,0,0,0,0,0,0,0,0,0,0,0,0.111666288928376,0.0444469138567523,0,0,0,0.319294373471605,0,0.351957451621139,0,0,0,0,0,0,0,0.142282156559211,0.0983888504084353,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.238576507681316,0,0,0,0,0,0,0,0.0557313880010327,0,0,0,0,0,0,0,0,0,0,0,0.117199794321817,0,0,0,0,0.022360126699741,0,0,0,0,0,0,0.122456387786813,0.163938265822591,0,0,0,0,0,0,0,0.0371745867659579,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.0341298110862404,0,0,0,0,-0.0515177158177012,0,0,0,0,0,0,0,0,0.921090174847981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108442570162658,0,0,0,0,0,0,0,2.16840434497101e-19,0.0447619052189492,0,0,-0.0367513109166065,0,0
X600027.SH,0,0,0,0,0,0,0,0.0641842855576965,0,0,0,0,0.0596406847745323,0,0,0,0,0,0,0,0,0,0.0908487643804455,0,0,0,0,0,0,0,0.0645448693412143,0,0,0,0,0,0,0,0.296436410712535,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0715800434928839,0,0,0,0,0.0803211254500145,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729215643543705,0,0.274339512698692,0.0673239100537169,0,0.0441290961180034,0,0,0,0,0,0,0,0,0,0,0.0604782280698064,0,0,0,0,0,0,0,0,0,0,0,0,0.0256151014580421,0,0.0600403861925405,0.265103098140341,0,0,0,0,0,0,0,0,0,0,-0.0134131410381142,0,0
X601991.SH,0,0,0.118475151141906,0,0,0,0,0,0,0,0,0,0.160962052835246,0,0,0,0,0,0,0,0,0,0.0291415361371239,-0.0493325367334152,0.308908519790835,0,0,0,0,0,0,0,0.0800415590004203,0,0,0,0.102110502442874,0,0,0,0,0,0,0,0,0.120953477699818,0,0,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.344323371339497,0,0,0.242110389657132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321579350784701,0,0,0.0300269258858291,0,0,0,0,0,0,-0.0293735635553072,0,-0.21304846000753,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.182217917630969,0,0,0,0,0,0,0,0,0.0225594815310916,0,0.00604837128525609,0,0.125150482463286,0,0,0,0,0.0264462690003234,0,0,0,0,0,0,0,0,0,0.0341382360377489,0,0,0.0242612842314144,0.248266363129927,0,0,0,0,0,0,0,0,0,-0.00406507106595486,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.371934515370405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190346426278333,0,0,0.0119817514221769,0,0,0,0.0155016667235708,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0285089255530398,0,0.041340401430103,0.0244763049518986,0.0531523971232404,0.148018219776347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0.000383507491328961,0,0,0,0.00609568216292208,0,0,0,0,0.454696399744934,0,0,0,0,0,0,0,0,0.0209152196872854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174199098241142,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,-0.011301771749298,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075927084734321,0,0.0414431001569499,0,0,0,0,0,0,0,0,0,0,0.431575651647528,0,0,0.0376104303850939,0.0760968417286294,0,0,0.0702795851547165,0.0683578920508468,0,0,0,0,0,0,0,0,0,-0.00586165202255463,0,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0.055099866489629,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0398037172200964,-0.0249161282957739,0,0.00910500838367559,0.15261447775176,0,0,0,0,0.0694127981631789,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386816311125129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.127631645707713,0,0,0,0.0224866500267935,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403803175806722,0,0,0,0,0,0,0,0.244616129690889,0,0,0.129615769844034,0,0,0,0,0,0.0516484912085482,0.242488017327848,0,0.0478352362860079,0.00559347857385331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0.0224037690146381,0,0,0,0,0,0,0,0,0,0,0,0.0765150113519743,0,0,0,0.222067440343301,0,0,0,0,0,0,0,0.235410337017653,0,0,0,0,0.0626933057212747,0,0,0.102636478810585,0,0,0,0,0,0,0,0,0,0,-0.0678288483074279,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892688365172285,0.148359918358071,0,0.0960842408854507,0,0,0,0.0391265981394563,0,0.288916857810491,0,0,0,0.00814603992419115,0,0,0,0.129403036838741,0,0,0,0,0,0.162642942155579,0,0,0,0,0.00548181627742917,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170985750233358,0.0600226466172763,0,0.00256405492510418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194686787211488,0,0,0,0.0217210102839519,0,0,0.417348559424391,0,0,0,0,0,0,0.0532850477594259,0.0985301919213922,0,0,0,0,0,0
X000630.SZ,0.0130251539522961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226802459963183,0,0,0,0.103905926778694,0,0,0,0,0,0,0,0,0,0,0.0414009066097115,0,0,0,0,0,-3.46944695195361e-18,0,0.290216828201007,0,0,0.293539540690648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601168.SH,0,0,-0.0389987355845761,0,0,0,0,0,0,0.491588710060707,0,0.0243260847304231,0,0,0,0,0,0.160012310232078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173458559091969,0,0,0,0.0249042534318426,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0242079670927414,0,0,0,0,-0.0734535146490222,0,0
X600096.SH,0,0,0,0,0,0,0.0477783332386142,0,0,0,0,0,0,0.032554260600776,0,0,0.273454647229185,0,0.0291937258468066,0.0198682858081139,0,0,0,0.036594140116535,0,0.0752324004875006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862524519167057,0,0.0215829932928274,0,0,0,0,0,0,0,0,-0.00476934816841661,0,0,-0.0344525607339249,0,0
X600985.SH,0,0,0,0,0,0.0670980384097368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234886239132046,0,0,0,0,0,0,0,0,0,0.549305510419181,0,0,0,0,0,0,0,0.169961763569546,0,0.0184175558255824,0,0,0,0,0,0,0,0,-0.0137228328249599,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0.0350021884712657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123299266911814,0,0,0,0.0792674217488418,0.632383730439492,0,0,0.045163034593579,0,0,0,0,0,0,0.0136214526513164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,-0.00425346483244216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058198514489125,0,0.0828077184939013,4.33680868994202e-19,0.0977646184812639,0,-0.0129860186896836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329887700727049,0,0,0,0.00599044916652789,0,0.0839229177155147,0,0,0,0
X002353.SZ,0,0,0,0.0492260795149075,0,0.0422149744563173,0,0,-0.0496522285839946,0,-0.04092127344484,0,0,0,0,0,0,0,0,0,0,0,0.131413110737442,0.26452462911737,0,0,0,0,0,0,0,0,0,0,0,0.607992518333809,-0.290012979137364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562719578753464,0,0,0,0,0
X002271.SZ,0,0,0,0.0348207467460783,0,-0.0194736562786384,0,0,0,0,0,0,0,0.290342714554007,0,0.372708067559126,0,0,0,0.174372262499323,0,0,0,0,0.0355986009838006,0.047231961721885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0508452961660048,0.296131897919299,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.100332260599446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651659693989601,0.0559889477799832,0.31999397549651,0.374532700264896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374858476923479,-0.0705499339763599,0,0,0,0.0317912212760485,0,0,0,0.0814907619192494,-0.0305198583986171,0.101389390929906,0,0,0,0,0
X600352.SH,0,0,0,0.0884143864877749,0.0245302377879669,0,0,0.0320977329134036,0,0,0,0,0,0,0,0,0,0,0,0,0.0400760956767386,0,0,0,0,0.175641006232109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143269787259635,0,0,0.0314188821627226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0.122819184887867,0,0.270132191422967,0,0,0,0,0,0,0,0,0,0.164586045972802,0,0,0,0,0,0,0,0,0,0,0,0,0.0413850788303009,0,0,0,0,0,0,0,0,0.186319594008731,0,0.0616328880047408,0,0,0.0601772864927476,0,0,-3.46944695195361e-18,0.165488864509599,0,0,0,0,0,-0.0305892735953028,0.0654008378436161,0,0,0,-0.0644205046133454,0,0
X000027.SZ,0,0,0,0,0,0.201835358221576,0,0,0,0,0,0,0,0,0,0,0.126613008572757,0,0,0.171187891441012,0,0,0,0.0253748012830081,0,0,0,-0.124887329311938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121504257470069,-1.73472347597681e-18,-0.0935178888184266,0.278728234243265,0,0,0,0,0,0,0.083248215017824,0,0,0,0,0,0
X600688.SH,0.000992597090877501,0,0.0323947160368041,0,0,0.00347616967087802,0,0,0,0,0,0,0,0,0,0.289690128718056,0,0,0,0,0.112711086644096,0,0,0.105195254634738,0,0,0,0,0,0,0,0,0,0,0,0,0.00322158683650879,0.0511337830678648,0,0,0,0,0,0,0,0,0,0,0.0471537867174367,0,0,0.028696848366007,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.120333308252574,0,0,0,0,0,0,0,0,-0.0402005086591483,0,0,0,0,0,-0.0980710340921282,0,0,0,0,0.138092910924821,0,0,0,0,0,0,0,0,0,0,0.012880594528849,0.00423478863426475,0,0,0,0,0.101351213204505,0,0,0,0,0,0,0.04340987598977,0,0,-0.0504537641493009,-0.0209096367371726,0,0,0,-0.0152414552107918,0,0
Slope,0,-0.15172266667168,0,0,0,0,0,0,0,0,0,-0.00309516260379274,0,0,0,0,0,0,-0.269304208226491,0,0,0,0,0,-0.140018878873536,0,0,0,0,0,-6.93889390390723e-18,-0.240661856786033,0,-0.322160104691649,0,0,0,0,-0.101692208024147,0,0,0,0,0,0,0,0,0,0,0,-0.0598159286954027,0,0.450520109942651,0,0,0,-0.126358064856409,0,0
TED,-0.144919554221369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160016706460763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160935834932964,0,6.93889390390723e-18,-0.192846141096968,0,0,0,0,-0.449604965821208,0.593560772384235,0,0.434239246397774,0,0,-0.524130598230785,0,0
RealEstate_excess,0,0,0,0.129068015922579,0.103118800551296,0,0,0,0,0.03415844506166,0,0,0,0,0,0,0,0,-0.143416149590279,0,0,0,0,0,0,-0.27097091722887,0,-0.183293383411396,0,0,0,0,0,0,0,0,0.17377381555866,0,0,0,0,0,-0.127182754173877,0,0.234875072690897,0,0,0.0165116294033754,0.135484366545571,0,0,-0.0500382641763681,-0.0182433264537408,0,0.17047753766547,0,0,0,0
MKreturn,0,0,0,0,0,-0.0801026613258545,0,0,0,-0.00787931904281548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214684281620902,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165080898572784,0,0.0742213057216377,-0.0247432468756336,0,0,0,0,0,0,-0.0309714736678379,0,0.0596041499440457,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100204583437527,0,0,0,-0.0695883436107051,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.847289604754957,0,0,0,0,0,0,0,0,-0.112262802920949,0,0,0,0,0.0123181804130389,0,0,-0.130651175938123,0,0,0,0,0,0,0,0,0,0,0,-0.260286917083331,0,0,0,0,0,0,0,0,0,0,0,0,-0.00761389844076221,-0.252255839111655,0,0,0,0,-2.4290533564857,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.0073092137709209,0.0184582504616967,0,0.0223320545662876,0,0,0.0803138660626742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00941471063934716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0736933913075982,0,0,0,0,-0.197328880644278,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227359231818043,0,0
