,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X601898.SH,X600795.SH,X600688.SH,X600309.SH,X600660.SH,X300072.SZ,X601600.SH,X601991.SH,X600886.SH,X600362.SH,X600547.SH,X600188.SH,X600027.SH,X000709.SZ,X002466.SZ,X600157.SH,X600111.SH,X600339.SH,X000898.SZ,X000959.SZ,X601158.SH,X600489.SH,X600008.SH,X600299.SH,X002271.SZ,X600176.SH,X000883.SZ,X000723.SZ,X600352.SH,X002460.SZ,X600219.SH,X600578.SH,X600583.SH,X000630.SZ,X000408.SZ,X000539.SZ,X600021.SH,X000027.SZ,X000792.SZ,X000786.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,-0.0467839389159601,0,0,0,0,-0.0601160316466762,0,0,0,0,0,0,0.0808062935527734,0.126469146538704,0,0,0,0.174068349511781,0,0,0,0,0,0,0,-0.0933461831957702,0,0,0,0,0,0,0.0746562484676092,0,0,0,0.0768368784991417,0,0.00970599951238427,0,0.118556297590294,0,0,0.00900842887867955,-0.0385951129405528,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.075789720365293,0,0,-0.0824194951409279,0,0.0839131728403506,0,0,0.0723238018410974,0.102635901296018,0,0,0,0,0,-0.0838917646695829,0,0.148930547837413,0,0,0,-0.0837993218627458,0,0,0,0,0.0215573997677067,0,0,0,0,0,0,0,-0.100410575295072,0.0637947166652951,0,0,0.129659482387871,0.012001240731298,0,0,0,-0.16346156407641,0,0,-0.0037058867187408,-0.0366620362324238,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168945922969478,0,0,0,0,0,0,0.200538161457163,0,0,0,0.307277981924549,0,0,0.0332316754322863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.00150101357661761,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0605086508222157,0,0,0,0,0,0,0,0,0,0,0,0,0.217472988818692,0,0,0,0,0.116638459980423,0.287081383119437,0,0,0,0,0,0.0284002219328543,0,0,-0.470944028369034,0,0.0571466511335454,0,0,0,0,0.0880654188746981,0,0,-0.0240099583427368,0.0542386422371748,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.484007298409088,0,0,0,0,0,0,0.0406979024023036,0,0,0,0,0,0.0922360020954758,0,0,0,-0.176882521680701,0,-0.025641058015495,0,0,0.0986448459074666,0,-0.113177373735684,0,0,0,0,0.0470376840421364,0,0.00898774192910262,0,0.0718830226284478,0,0,-0.0282082830225729,0,0,0,0,0,-0.0217149344986689,0.00577247048392942,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.175584592773647,0,0,0.0163734161445504,0,0,0,0,0,0,0.0529798367950125,0.0476039945354773,0,0,0,0,0,0.00626240291086243,0,0,0,0,0,0.0433153341489908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127457518982397,0.0308383352638723,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265250799320519,0,0,0,0.140847780961588,0,0,0,0,0,0,0,0.564293944213315,0,0,0.236458230571827,0,0,0,0,0,0,0,0,0.136819649066015,0,0,0,0.270050441743868,0,0,0,0.18924496493084,0,0,-0.021138839744197,-0.027484584491131,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.124462429623526,0,0,0,0,0,0.0737919876618861,0,0,0,0,0,0.0361651529489384,0,0,0,0,0,0,0,0,0,0,0,0.120420901324179,-0.0107797774707562,0,0,0,0,0,0,0.72491801293661,0,0,0,0,0,0,0,0,0,0.0834227525308082,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232786199367188,0.0972330136516873,0,0.0409201468501746,0,0,0,0,0.0784561845001097,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0266798755770309,0,0,0.0952351225663445,0,0,0,0,0,0,-0.0137414041753048,0.0323528171408422,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.0298404912510546,0,0,0,0,0,0.0222857635812095,0,0,0,0,0,0,0,0,0.16688865557657,0,0,0.0260695238460857,0.0267708403290754,0,0,0.306192021826957,0,0,0,0,0,0,0,0.0631588090103219,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199674455072475,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,-0.0490950377872077,0,0,0,0,0,0,0,0,0,-0.0467378268193343,0,0,0,0,0,0,0.097652626131561,0,0,0,0,0,0,0.0375235512855423,0.170849185452327,0,-0.107961151708803,0,0,0,0,0.00322385753742255,0,0,0.218011499629454,0,0.323083781847162,0,0,0,0,0,0,0,0,0.0694811946274213,0,0,0,0,0,0
X000898.SZ,0,0,0.0859756484262568,0.486656060930444,0.0660802840924588,0,0,0,0,0,0,-0.0578562603761506,-0.0205331716356091,0,0.0976424696989855,0,0,0.0664546043570603,0,0,0,0,0,0,0,0.0929184221861465,0,0.04026741241315,0,0,0.0479683629258725,0,0,0,0,0,0,-0.0158725590159519,0,0,0,0,0,0,0,0,0,-0.0843527629666094,0.152682950704401,0,-0.0227045948104887,-0.0378523281021533,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,-0.130433734128194,0,0,0,0,0,0,0.276296451336016,0.133625004630514,0,0,0,0,0.208255131961563,0,0.0431662695696995,0,0,0,0,0,0,-0.140298626069647,-0.103194343706248,0,0,0,0,0,0,0.277399000766587,0,0,0,0,0,0,0,0,0,0.435986279663299,0.343192307413955,0,-0.0288089038339821,0.00603354263137421,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519875291751111,0,0.0848451794922604,0.0521734258803741,0,0,0,0,0.0171091664219542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160660223874086,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.0292774117576741,0,0,0,0,0,0,0,0,0,0.0713587772168942,0,0,0,0.0832108116754707,0.0996587798197983,0,0,0.00509544057463352,0,0,0,0,0,0,0,0,0,0,0,0.0246109928069969,0,0.0179182863985429,0,0.214584951104417,0,0,0,0,0.160297576079674,0,0,0,0,0.00918382191491298,0,0,0,0,0,0
X600008.SH,0,0,0,0,-0.245979756118849,0,0,0.773673401219769,0,0,0,0,0,0.0641397685552005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0092654510260009,0,0,0,0,0.0819346559134468,0,0.581159314428805,0,0,0.42652145531384,0,0,0,0,0.0525242049260954,0,0,-0.00898192411089947,0.0131474315896392,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,-0.038801080403574,0,0,0,0,0,0,0,0,0,0.0495933365990457,0.049833393016302,0,0,0,0,0,0,0.0973454660947966,0,0,0,0.198873601623246,0,0,0,0,0,0,0,-0.0375177028794421,0,0,0,0,0.075036621441125,0.0314326082389296,0,0.109951099003405,0,0,0.0629710078688225,0,-0.007830104068428,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,-0.0732693148230819,0,0,0,0,0,0,0,0.0954487444349779,0.0328470919907336,0,0,0,0,0,0,0,0,-0.0724130073984861,0,0,-0.0531062255069956,0,0,0,0,0,0,0,0.172387531348841,0,0,0,0,0,0,0,0,0,0,0,-0.0669610071807271,0,0.231158129481108,0,0,0.0663583727645964,-0.0453625096124176,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.264846775485965,0,0.000603616801857753,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0851541161275034,0,0,0.0222960108116608,0,0.110591678988712,0,0,0,0,0.122709509684067,0,0,0,0,0,0,0,0,0,0.110896674277728,0,0,-0.0182671655008608,-0.0211059098288305,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043792138226029,0.0611496887648538,0,0,0.0358415041023489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880621702761158,0.0513920064683299,0,0,0.0904961401964537,0,0,0,0.016484140371673,0,0,0,0.00781106876488066,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,-0.0224047284331891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222540937743042,0,0,0,0,0,0,0,0.0825271580888779,0.00814892145815467,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0415685278881343,0,0,-0.000256598035340621,-0.00248593424567185,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,-0.0757837131318487,0,0,0,0,0,0,0,0,0,0,0.0370500543645391,0,0,0,0.73224408299292,0,0,0.121065610376741,0,-0.0451238503913595,0,0.149359222338022,0.0744027018530134,0,0,0,0,0,0,0,0,0,-0.0573910753980905,0,0,0,0,0,0,-0.128475502301234,0,0,0,0.0301585868805083,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0347852933309696,0,0.241187287669973,0,0,0,0,0,0,-0.0089842400180091,0,0,0,0,0,0,0,0.0263204546677176,0.0260768151765653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297589169319796,0.0139718511836436,0.0129972127315347,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,-0.114794577669876,0,0,0,0.129529755338621,0,0,0,0,0,0,0,0,0,0.278597369006353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.352006110601492,0.0317546000351346,0,0,0.0217155913364839,0.0289675713906717,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00757903715261367,0,0,0,0.221838387564489,0,0,0,0,0.118048954225572,0,0,0,0,0,0,0.022903491641674,0,0,0,0,0.1868664865461,0,0,0.0270383046181544,0,0.0352062404290755,0,0,-0.100127222166114,0.070869575379442,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313497029190847,0,0,0.0436027186737918,0,0,0.0670592527758016,0,0,0,0,0,0,0,0,0,0,0,0.0932652856903914,0,0,0.0580910520697504,0,0,0,0,0.109128519407923,0,0.0301535606854528,0,0,0,0.0026170814747128,0,0,0,0,0,0
X000408.SZ,0,0,-0.071395484479684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356757091783166,-1.73472347597681e-18,-0.0750077801608633,0,0,0.169650694471117,0,0,0,0,0,0,0,0,0,0.14315603406582,0,0,0,0,0,0,0.0152941551824225,0,0,-0.0187845776248974,0.073422049942955,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00523254731881218,0,0.123195821103466,0,0,0,0,0,0.0312736298878947,0.00353782567897699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125230560852224,0,0,0,0,0,0,0,0.0603229402060337,0,0,0,0,-0.0147739786173966,0.0271263116030873,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346246274779671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723399313977663,0,0,0,0,0,0,-0.0268455040804171,0,0,0,0,0,0.064413765123158,0,0,0,-0.0523391394490571,0,0,0.00605652373091755,-0.0134957059335663,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.00868971113860268,0,0,0,0,0,0,0,0,0,0,0,0.0507979801731341,0,0.0149126887565781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0551857460848992,0.279074073850046,0,0.214264104775083,0,0,0,0,0.00702415713510657,0,0,0,0.0112555239559329,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.13881955128514,0,0,0,0,0.0948904004184807,0,0,0,0,0,0.0385751792598667,0,0.252756792021613,0,0,-0.0859103465432855,0,0,0,0.0649340931595255,0,0,0.141403849253861,0.0210178138855858,0,0,0,0,0,0,0,0,0.000746078770460127,0,0,0,0,0,0,0,0,0,0,-0.0168749357297521,0.0377436319707456,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269753379576379,0,0,0.0248559784887997,0.182736044476798,0,0.231787703991115,0.132781251902633,0,0,0,0,0.338625377084978,0,0,0.108477457262061,0,0.134647127743389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193690514996568,0,0,0,0,0,0
X600808.SH,0,0,0,0.0199314706688438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069316920976737,0,0,0.0549553078819027,0,0,0.0764611943252496,0.0430974133227869,0,0,0,0,0,0.167924895047008,0,0,0,0,0.144978496497405,0,0,0,0,0,0,0,0,0,0.0151094485945956,0,0,-0.0162109087538799,-0.00947647337992056,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248997461850252,0,0,0,0.0734533941745779,0,0,-0.00275799225159939,0.00431240214447833,0,0,0.0254698029373082,0,0.038276887858648,0,0,0,0,0,0,0,0,0,0.00868409388570002,0,0,0,0,0,0,0,0,0,0,0,0,0.00729625520146344,-0.00564739829646263,0,0,0,0,0,0
Slope,0,1.70077742909813,0.616835691842179,0,0.110688954150861,0,0,0,0,0,0,-0.629379175950553,-0.308281052310235,0.573320110722957,0,0,0,0,0,0,0,0,-0.220993217468971,0,0,1.95183341592677,0,0,0,0,0.10162859062027,0,0,0,0,-2.14824653780888,0,-0.344793067445322,0,0,-1.04885324546477,0,0,0,0,-0.0698678655642895,-0.261905639264221,0,0,0,0,0.3068065420365,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105479637859432,0,0,0,0,0.0408102815512063,0,0,-0.168532177213188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131731684392034,0.286674253910462,0,0,0,0,1.78759130532479,0,0
RealEstate_excess,0,0,0,0,-0.0839012562818462,0,0,-0.012094303072109,0,0,0,0,0,-0.043113590635401,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0832694086957075,0,0,0,0,0.131133591557092,0,0,0,0,-0.0554736541774222,0,0,0,0,0.0656357115006754,0,0,0,0,0,0,0,-0.0154854920052082,0.0507728187851459,0,0,0,0,0,0
MKreturn,0,0,-0.00879433373855758,0,0,0,0,-0.00131616434452645,0,0,0,0,0,0,0,-0.0652677423966201,0,0,0,0,0,0.037220518495973,0,0,0,0,0,0,0,0,-0.00584304139273408,0,0,0,0,0,0,0,0,0.0170246929500409,0,0,0,0,0,0,0,0,0,0,-0.00443216644276912,-0.000806212845235739,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.000328486536854507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160315530719777,-0.00118587883403913,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125022398966275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954548291108015,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.00125475392414119,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012216858034409,0,0,0,-0.00420653098741616,-0.00583955504326782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323033771110211,0,0,0,0.0267488931609206,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.0103830344454963,0,0,0,0,0,-0.0290506750656717,0,0,0,0,0,0,0,0.00627715480958178,0,0,0,0.0381292960012957,0,0,0,0,0,0,0,0,0,0,0,-0.00208580766816642,0,0,0,0,-0.0679632531541698,0,0,0,0,0.00468352489086274,0,0,0.0268142220641023,0.0048276425140848,0,0,0,0,0,0
